"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (058)",3,,,,,3,,
"De 50 y más años (059)",1,,,,,,,1
"Sup. no Univ. completa (060)",82,,,1,6,16,39,20
"De 20 a 24 años (063)",4,,,,,,2,2
"De 25 a 29 años (064)",13,,,,,,12,1
"De 30 a 34 años (065)",20,,,,,,14,6
"De 35 a 39 años (066)",7,,,,,2,3,2
"De 40 a 44 años (067)",12,,,,,4,7,1
"De 45 a 49 años (068)",12,,,,1,7,1,3
"De 50 y más años (069)",14,,,1,5,3,,5
"Sup. Univ. incompleta (070)",33,,,,1,5,14,13
"De 20 a 24 años (073)",6,,,,,,1,5
"De 25 a 29 años (074)",6,,,,,,5,1
"De 30 a 34 años (075)",4,,,,,,4,
"De 35 a 39 años (076)",3,,,,,,1,2
"De 40 a 44 años (077)",6,,,,,3,2,1
"De 45 a 49 años (078)",5,,,,,2,1,2
"De 50 y más años (079)",3,,,,1,,,2
"Sup. Univ. completa (080)",82,,,1,7,19,30,25
"De 20 a 24 años (083)",3,,,,,,1,2
"De 25 a 29 años (084)",12,,,,,,5,7
"De 30 a 34 años (085)",17,,,,,1,9,7
"De 35 a 39 años (086)",14,,,,,3,9,2
"De 40 a 44 años (087)",15,,,,,6,5,4
"De 45 a 49 años (088)",8,,,,1,5,,2
"De 50 y más años (089)",13,,,1,6,4,1,1
,,,,,,,,
"URBANA (100)",2292,15,68,152,253,430,789,585
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",57,,,,,,34,23
"De 20 a 24 años (103)",186,,,,,,122,64
"De 25 a 29 años (104)",211,,,,,8,162,41
"De 30 a 34 años (105)",241,,,,,23,161,57
"De 35 a 39 años (106)",254,,,,,56,161,37
"De 40 a 44 años (107)",210,,,,3,78,91,38
"De 45 a 49 años (108)",200,,,,13,115,45,27
"De 50 y más años (109)",927,15,68,152,237,150,13,292
"Sin nivel (110)",643,13,45,101,116,83,83,202
"De 20 a 24 años (113)",8,,,,,,7,1
"De 25 a 29 años (114)",9,,,,,,9,
"De 30 a 34 años (115)",15,,,,,1,11,3
"De 35 a 39 años (116)",25,,,,,3,17,5
"De 40 a 44 años (117)",36,,,,1,8,15,12
"De 45 a 49 años (118)",45,,,,1,22,19,3
"De 50 y más años (119)",505,13,45,101,114,49,5,178
"Educacion Inicial (120)",2,,,,,,2,
"De 25 a 29 años (124)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",822,2,21,41,96,196,285,181
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",18,,,,,,11,7
"De 20 a 24 años (133)",50,,,,,,35,15
"De 25 a 29 años (134)",60,,,,,3,48,9
"De 30 a 34 años (135)",83,,,,,10,53,20
"De 35 a 39 años (136)",105,,,,,21,73,11
"De 40 a 44 años (137)",88,,,,1,31,44,12
"De 45 a 49 años (138)",83,,,,4,53,16,10
"De 50 y más años (139)",334,2,21,41,91,78,5,96
"Secundaria (140)",583,,2,8,26,101,314,132
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",39,,,,,,23,16
"De 20 a 24 años (143)",107,,,,,,71,36
"De 25 a 29 años (144)",105,,,,,5,78,22
"De 30 a 34 años (145)",96,,,,,11,67,18
"De 35 a 39 años (146)",80,,,,,21,48,11
"De 40 a 44 años (147)",49,,,,,25,17,7
"De 45 a 49 años (148)",44,,,,6,23,8,7
"De 50 y más años (149)",58,,2,8,20,16,2,10
"Sup. no Univ. incompleta (150)",56,,,,1,11,25,19
"De 20 a 24 años (153)",10,,,,,,5,5
"De 25 a 29 años (154)",9,,,,,,6,3
"De 30 a 34 años (155)",9,,,,,,4,5
"De 35 a 39 años (156)",19,,,,,6,9,4
"De 40 a 44 años (157)",5,,,,1,2,1,1
"De 45 a 49 años (158)",3,,,,,3,,
"De 50 y más años (159)",1,,,,,,,1
"Sup. no Univ. completa (160)",77,,,1,6,15,37,18
"De 20 a 24 años (163)",3,,,,,,2,1
"De 25 a 29 años (164)",12,,,,,,11,1
"De 30 a 34 años (165)",18,,,,,,13,5
"De 35 a 39 años (166)",7,,,,,2,3,2
"De 40 a 44 años (167)",11,,,,,3,7,1
"De 45 a 49 años (168)",12,,,,1,7,1,3
"De 50 y más años (169)",14,,,1,5,3,,5
"Sup. Univ. incompleta (170)",31,,,,1,5,14,11
"De 20 a 24 años (173)",5,,,,,,1,4
"De 25 a 29 años (174)",6,,,,,,5,1
"De 30 a 34 años (175)",4,,,,,,4,
"De 35 a 39 años (176)",3,,,,,,1,2
"De 40 a 44 años (177)",6,,,,,3,2,1
"De 45 a 49 años (178)",5,,,,,2,1,2
"De 50 y más años (179)",2,,,,1,,,1
"Sup. Univ. completa (180)",78,,,1,7,19,29,22
"De 20 a 24 años (183)",3,,,,,,1,2
"De 25 a 29 años (184)",9,,,,,,4,5
"De 30 a 34 años (185)",16,,,,,1,9,6
"De 35 a 39 años (186)",14,,,,,3,9,2
"De 40 a 44 años (187)",15,,,,,6,5,4
"De 45 a 49 años (188)",8,,,,1,5,,2
"De 50 y más años (189)",13,,,1,6,4,1,1
,,,,,,,,
"RURAL (200)",998,4,27,75,114,150,375,253
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",28,,,,,,19,9
"De 20 a 24 años (203)",104,,,,,,77,27
"De 25 a 29 años (204)",101,,,,,2,77,22
"De 30 a 34 años (205)",87,,,,,5,62,20
"De 35 a 39 años (206)",85,,,,,14,59,12
"De 40 a 44 años (207)",83,,,,3,25,45,10
"De 45 a 49 años (208)",88,,,,10,38,30,10
"De 50 y más años (209)",421,4,27,75,101,66,6,142
"Sin nivel (210)",492,4,22,64,78,67,104,153
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",17,,,,,,14,3
"De 25 a 29 años (214)",18,,,,,,16,2
"De 30 a 34 años (215)",28,,,,,,18,10
"De 35 a 39 años (216)",30,,,,,5,19,6
"De 40 a 44 años (217)",37,,,,2,11,18,6
"De 45 a 49 años (218)",40,,,,1,17,16,6
"De 50 y más años (219)",320,4,22,64,75,34,1,120
"Educacion Inicial (220)",2,,,,,,2,
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,1,
"Primaria (230)",363,,4,11,32,67,190,59
"De 15 a 19 años (232)",11,,,,,,7,4
"De 20 a 24 años (233)",53,,,,,,43,10
"De 25 a 29 años (234)",54,,,,,2,42,10
"De 30 a 34 años (235)",40,,,,,3,31,6
"De 35 a 39 años (236)",36,,,,,4,27,5
"De 40 a 44 años (237)",38,,,,1,12,24,1
"De 45 a 49 años (238)",40,,,,7,18,11,4
"De 50 y más años (239)",91,,4,11,24,28,5,19
"Secundaria (240)",121,,1,,4,15,72,29
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",15,,,,,,10,5
"De 20 a 24 años (243)",29,,,,,,20,9
"De 25 a 29 años (244)",23,,,,,,16,7
"De 30 a 34 años (245)",13,,,,,2,10,1
"De 35 a 39 años (246)",17,,,,,5,11,1
"De 40 a 44 años (247)",6,,,,,1,2,3
"De 45 a 49 años (248)",8,,,,2,3,3,
"De 50 y más años (249)",9,,1,,2,4,,2
"Sup. no Univ. incompleta (250)",9,,,,,,4,5
"De 20 a 24 años (253)",3,,,,,,,3
"De 25 a 29 años (254)",1,,,,,,,1
"De 30 a 34 años (255)",2,,,,,,1,1
"De 35 a 39 años (256)",2,,,,,,2,
"De 40 a 44 años (257)",1,,,,,,1,
"Sup. no Univ. completa (260)",5,,,,,1,2,2
"De 20 a 24 años (263)",1,,,,,,,1
"De 25 a 29 años (264)",1,,,,,,1,
"De 30 a 34 años (265)",2,,,,,,1,1
"De 40 a 44 años (267)",1,,,,,1,,
"Sup. Univ. incompleta (270)",2,,,,,,,2
"De 20 a 24 años (273)",1,,,,,,,1
"De 50 y más años (279)",1,,,,,,,1
"Sup. Univ. completa (280)",4,,,,,,1,3
"De 25 a 29 años (284)",3,,,,,,1,2
"De 30 a 34 años (285)",1,,,,,,,1
