"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ACOMAYO (000)",10119,5303,4816
"Casa independiente (001)",9702,5254,4448
"Vivienda en quinta (003)",5,5,
"Vivienda en casa de vecindad (004)",20,20,
"Choza o cabaña (005)",368,,368
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",4,4,
