"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",3,3,,,,3,,,,,,9
"Primaria (030)",3616,3544,13,403,740,751,992,454,153,38,72,13103
"De 12 a 14 años (031)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (032)",24,16,,16,,,,,,,8,16
"De 20 a 24 años (033)",104,95,1,55,32,4,2,1,,,9,145
"De 25 a 29 años (034)",191,183,2,62,85,25,8,,1,,8,350
"De 30 a 34 años (035)",342,334,,55,128,93,56,2,,,8,844
"De 35 a 39 años (036)",362,355,,34,107,126,70,15,3,,7,1043
"De 40 a 44 años (037)",382,378,1,33,84,107,108,38,5,2,4,1301
"De 45 a 49 años (038)",376,371,1,28,66,81,146,39,9,1,5,1385
"De 50 y más años (039)",1831,1810,8,118,238,315,602,359,135,35,21,8017
"Secundaria (040)",4379,4181,17,1181,1321,817,655,145,39,6,198,10420
"De 12 a 14 años (041)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (042)",154,140,2,127,10,,1,,,,14,151
"De 20 a 24 años (043)",534,471,6,342,105,16,1,1,,,63,611
"De 25 a 29 años (044)",680,633,1,288,244,84,16,,,,47,1093
"De 30 a 34 años (045)",625,606,2,145,288,122,45,4,,,19,1301
"De 35 a 39 años (046)",565,560,1,99,228,152,74,6,,,5,1358
"De 40 a 44 años (047)",511,496,2,57,164,141,114,16,2,,15,1418
"De 45 a 49 años (048)",417,409,,39,127,105,115,20,3,,8,1261
"De 50 y más años (049)",886,864,3,82,155,197,289,98,34,6,22,3225
"Sup. no Univ. incompleta (050)",1201,1081,6,410,360,165,110,21,8,1,120,2305
"De 15 a 19 años (052)",39,35,1,31,1,,2,,,,4,41
"De 20 a 24 años (053)",184,119,4,98,15,2,,,,,65,134
"De 25 a 29 años (054)",231,204,1,115,69,16,3,,,,27,313
"De 30 a 34 años (055)",195,185,,76,78,26,5,,,,10,332
"De 35 a 39 años (056)",148,142,,32,69,29,12,,,,6,305
"De 40 a 44 años (057)",109,105,,16,49,25,13,1,1,,4,258
"De 45 a 49 años (058)",89,89,,16,32,26,12,2,1,,,226
"De 50 y más años (059)",206,202,,26,47,41,63,18,6,1,4,696
"Sup. no Univ. completa (060)",2342,2111,12,749,739,350,211,38,9,3,231,4536
"De 20 a 24 años (063)",176,111,,92,18,,1,,,,65,132
"De 25 a 29 años (064)",414,343,2,213,104,19,4,1,,,71,501
"De 30 a 34 años (065)",419,385,2,177,163,39,4,,,,34,636
"De 35 a 39 años (066)",367,347,1,99,162,69,14,2,,,20,702
"De 40 a 44 años (067)",299,285,1,64,121,59,37,2,,1,14,662
"De 45 a 49 años (068)",217,206,1,40,73,51,35,6,,,11,526
"De 50 y más años (069)",450,434,5,64,98,113,116,27,9,2,16,1377
"Sup. Univ. incompleta (070)",466,407,2,134,126,75,51,11,8,,59,962
"De 15 a 19 años (072)",14,11,,11,,,,,,,3,11
"De 20 a 24 años (073)",80,49,,39,8,,1,1,,,31,67
"De 25 a 29 años (074)",51,42,1,24,14,3,,,,,9,61
"De 30 a 34 años (075)",54,48,1,18,22,5,2,,,,6,85
"De 35 a 39 años (076)",62,58,,14,23,15,6,,,,4,130
"De 40 a 44 años (077)",53,50,,11,17,14,7,1,,,3,122
"De 45 a 49 años (078)",42,41,,5,10,17,8,1,,,1,114
"De 50 y más años (079)",110,108,,12,32,21,27,8,8,,2,372
"Sup. Univ. completa (080)",1307,1033,5,314,365,179,123,35,9,3,274,2426
"De 20 a 24 años (083)",45,20,,16,4,,,,,,25,24
"De 25 a 29 años (084)",142,102,1,69,26,4,2,,,,40,142
"De 30 a 34 años (085)",179,165,1,84,61,14,4,1,,,14,270
"De 35 a 39 años (086)",173,161,,41,80,24,16,,,,12,338
"De 40 a 44 años (087)",154,140,,31,66,29,11,2,1,,14,318
"De 45 a 49 años (088)",125,114,1,28,38,24,18,2,2,1,11,292
"De 50 y más años (089)",489,331,2,45,90,84,72,30,6,2,158,1042
,,,,,,,,,,,,
"URBANA (100)",13686,12751,62,3102,3587,2382,2381,873,302,62,935,36594
"De 12 a 14 años (101)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (102)",211,186,3,169,10,1,3,,,,25,204
"De 20 a 24 años (103)",1029,788,11,585,166,17,6,3,,,241,1014
"De 25 a 29 años (104)",1599,1402,7,732,498,133,30,1,1,,197,2266
"De 30 a 34 años (105)",1759,1670,9,535,714,294,109,9,,,89,3366
"De 35 a 39 años (106)",1644,1591,2,314,645,409,196,23,2,,53,3818
"De 40 a 44 años (107)",1502,1448,4,212,492,371,294,63,9,3,54,4083
"De 45 a 49 años (108)",1298,1258,3,161,342,310,347,78,17,,40,3928
"De 50 y más años (109)",4633,4404,23,390,720,847,1396,696,273,59,229,17911
"Sin nivel (110)",1328,1300,9,111,185,214,413,252,100,16,28,5585
"De 15 a 19 años (112)",3,3,,1,1,1,,,,,,6
"De 20 a 24 años (113)",11,9,,6,2,,1,,,,2,15
"De 25 a 29 años (114)",12,10,,5,3,2,,,,,2,17
"De 30 a 34 años (115)",70,66,3,10,29,15,7,2,,,4,157
"De 35 a 39 años (116)",92,89,,8,22,29,27,3,,,3,274
"De 40 a 44 años (117)",106,103,,11,29,23,28,10,2,,3,341
"De 45 a 49 años (118)",110,106,,11,14,26,31,20,4,,4,418
"De 50 y más años (119)",924,914,6,59,85,118,319,217,94,16,10,4357
"Educacion Inicial (120)",11,9,,2,3,3,1,,,,2,21
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (125)",3,3,,,1,1,1,,,,,9
"De 35 a 39 años (126)",2,2,,,,2,,,,,,6
"Primaria (130)",3206,3139,11,359,647,667,894,392,134,35,67,11600
"De 12 a 14 años (131)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (132)",20,13,,13,,,,,,,7,13
"De 20 a 24 años (133)",84,75,1,43,25,3,2,1,,,9,116
"De 25 a 29 años (134)",157,150,1,51,69,20,8,,1,,7,292
"De 30 a 34 años (135)",289,281,,50,102,79,48,2,,,8,710
"De 35 a 39 años (136)",313,306,,33,91,105,62,13,2,,7,892
"De 40 a 44 años (137)",327,324,1,32,71,92,89,33,4,2,3,1104
"De 45 a 49 años (138)",340,335,1,26,61,73,136,30,8,,5,1229
"De 50 y más años (139)",1672,1653,7,109,228,295,549,313,119,33,19,7242
"Secundaria (140)",4048,3867,17,1087,1232,754,607,128,37,5,181,9622
"De 12 a 14 años (141)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (142)",139,128,2,117,8,,1,,,,11,137
"De 20 a 24 años (143)",478,424,6,306,98,12,1,1,,,54,549
"De 25 a 29 años (144)",628,582,1,268,228,70,15,,,,46,995
"De 30 a 34 años (145)",585,566,2,132,271,118,39,4,,,19,1218
"De 35 a 39 años (146)",518,514,1,94,212,139,63,5,,,4,1231
"De 40 a 44 años (147)",472,458,2,52,146,133,109,14,2,,14,1317
"De 45 a 49 años (148)",388,380,,37,118,97,109,17,2,,8,1163
"De 50 y más años (149)",833,813,3,79,151,185,270,87,33,5,20,3010
"Sup. no Univ. incompleta (150)",1133,1024,6,393,334,162,102,19,7,1,109,2172
"De 15 a 19 años (152)",35,31,1,27,1,,2,,,,4,37
"De 20 a 24 años (153)",176,114,4,94,14,2,,,,,62,128
"De 25 a 29 años (154)",211,188,1,110,59,15,3,,,,23,285
"De 30 a 34 años (155)",186,179,,75,73,26,5,,,,7,321
"De 35 a 39 años (156)",138,133,,30,63,29,11,,,,5,287
"De 40 a 44 años (157)",106,102,,16,48,24,13,1,,,4,245
"De 45 a 49 años (158)",87,87,,15,32,26,11,2,1,,,221
"De 50 y más años (159)",194,190,,26,44,40,57,16,6,1,4,648
"Sup. no Univ. completa (160)",2257,2037,12,718,714,342,204,37,7,3,220,4377
"De 20 a 24 años (163)",159,100,,84,15,,1,,,,59,118
"De 25 a 29 años (164)",400,329,2,205,99,19,3,1,,,71,479
"De 30 a 34 años (165)",404,373,2,170,159,38,4,,,,31,618
"De 35 a 39 años (166)",357,338,1,96,158,67,14,2,,,19,685
"De 40 a 44 años (167)",290,277,1,62,116,58,37,2,,1,13,647
"De 45 a 49 años (168)",213,202,1,39,71,50,35,6,,,11,518
"De 50 y más años (169)",434,418,5,62,96,110,110,26,7,2,16,1312
"Sup. Univ. incompleta (170)",451,396,2,128,125,72,50,11,8,,55,941
"De 15 a 19 años (172)",14,11,,11,,,,,,,3,11
"De 20 a 24 años (173)",75,46,,36,8,,1,1,,,29,64
"De 25 a 29 años (174)",49,41,1,23,14,3,,,,,8,60
"De 30 a 34 años (175)",53,47,1,17,22,5,2,,,,6,84
"De 35 a 39 años (176)",60,57,,13,23,15,6,,,,3,129
"De 40 a 44 años (177)",52,49,,11,17,13,7,1,,,3,119
"De 45 a 49 años (178)",39,38,,5,9,15,8,1,,,1,106
"De 50 y más años (179)",109,107,,12,32,21,26,8,8,,2,368
"Sup. Univ. completa (180)",1252,979,5,304,347,168,110,34,9,2,273,2276
"De 20 a 24 años (183)",45,20,,16,4,,,,,,25,24
"De 25 a 29 años (184)",137,98,1,68,24,4,1,,,,39,132
"De 30 a 34 años (185)",169,155,1,81,57,12,3,1,,,14,249
"De 35 a 39 años (186)",164,152,,40,76,23,13,,,,12,314
"De 40 a 44 años (187)",149,135,,28,65,28,11,2,1,,14,310
"De 45 a 49 años (188)",121,110,1,28,37,23,17,2,2,,11,273
"De 50 y más años (189)",467,309,2,43,84,78,65,29,6,2,158,974
,,,,,,,,,,,,
"RURAL (200)",1166,1114,3,218,282,213,234,111,45,8,52,3623
"De 15 a 19 años (202)",24,20,1,17,2,,,,,,4,21
"De 20 a 24 años (203)",109,89,,64,19,6,,,,,20,120
"De 25 a 29 años (204)",129,121,1,46,50,20,4,,,,8,223
"De 30 a 34 años (205)",144,138,,33,61,26,17,1,,,6,311
"De 35 a 39 años (206)",149,145,,16,52,43,30,3,1,,4,404
"De 40 a 44 años (207)",129,125,,12,39,29,32,8,5,,4,414
"De 45 a 49 años (208)",93,93,,6,21,24,23,14,3,2,,356
"De 50 y más años (209)",389,383,1,24,38,65,128,85,36,6,6,1774
"Sin nivel (210)",200,197,1,15,30,40,59,28,21,3,3,855
"De 15 a 19 años (212)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",3,3,,1,1,1,,,,,,6
"De 25 a 29 años (214)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (215)",15,15,,2,5,5,2,1,,,,42
"De 35 a 39 años (216)",21,21,,3,6,5,7,,,,,63
"De 40 a 44 años (217)",17,16,,1,1,2,8,1,3,,1,77
"De 45 a 49 años (218)",15,15,,,3,4,5,2,1,,,62
"De 50 y más años (219)",126,124,,8,13,23,36,24,17,3,2,599
"Educacion Inicial (220)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (225)",1,1,,1,,,,,,,,1
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",410,405,2,44,93,84,98,62,19,3,5,1503
"De 15 a 19 años (232)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (233)",20,20,,12,7,1,,,,,,29
"De 25 a 29 años (234)",34,33,1,11,16,5,,,,,1,58
"De 30 a 34 años (235)",53,53,,5,26,14,8,,,,,134
"De 35 a 39 años (236)",49,49,,1,16,21,8,2,1,,,151
"De 40 a 44 años (237)",55,54,,1,13,15,19,5,1,,1,197
"De 45 a 49 años (238)",36,36,,2,5,8,10,9,1,1,,156
"De 50 y más años (239)",159,157,1,9,10,20,53,46,16,2,2,775
"Secundaria (240)",331,314,,94,89,63,48,17,2,1,17,798
"De 15 a 19 años (242)",15,12,,10,2,,,,,,3,14
"De 20 a 24 años (243)",56,47,,36,7,4,,,,,9,62
"De 25 a 29 años (244)",52,51,,20,16,14,1,,,,1,98
"De 30 a 34 años (245)",40,40,,13,17,4,6,,,,,83
"De 35 a 39 años (246)",47,46,,5,16,13,11,1,,,1,127
"De 40 a 44 años (247)",39,38,,5,18,8,5,2,,,1,101
"De 45 a 49 años (248)",29,29,,2,9,8,6,3,1,,,98
"De 50 y más años (249)",53,51,,3,4,12,19,11,1,1,2,215
"Sup. no Univ. incompleta (250)",68,57,,17,26,3,8,2,1,,11,133
"De 15 a 19 años (252)",4,4,,4,,,,,,,,4
"De 20 a 24 años (253)",8,5,,4,1,,,,,,3,6
"De 25 a 29 años (254)",20,16,,5,10,1,,,,,4,28
"De 30 a 34 años (255)",9,6,,1,5,,,,,,3,11
"De 35 a 39 años (256)",10,9,,2,6,,1,,,,1,18
"De 40 a 44 años (257)",3,3,,,1,1,,,1,,,13
"De 45 a 49 años (258)",2,2,,1,,,1,,,,,5
"De 50 y más años (259)",12,12,,,3,1,6,2,,,,48
"Sup. no Univ. completa (260)",85,74,,31,25,8,7,1,2,,11,159
"De 20 a 24 años (263)",17,11,,8,3,,,,,,6,14
"De 25 a 29 años (264)",14,14,,8,5,,1,,,,,22
"De 30 a 34 años (265)",15,12,,7,4,1,,,,,3,18
"De 35 a 39 años (266)",10,9,,3,4,2,,,,,1,17
"De 40 a 44 años (267)",9,8,,2,5,1,,,,,1,15
"De 45 a 49 años (268)",4,4,,1,2,1,,,,,,8
"De 50 y más años (269)",16,16,,2,2,3,6,1,2,,,65
"Sup. Univ. incompleta (270)",15,11,,6,1,3,1,,,,4,21
"De 20 a 24 años (273)",5,3,,3,,,,,,,2,3
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,1,,1,,,,,,,1,1
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 45 a 49 años (278)",3,3,,,1,2,,,,,,8
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",55,54,,10,18,11,13,1,,1,1,150
"De 25 a 29 años (284)",5,4,,1,2,,1,,,,1,10
"De 30 a 34 años (285)",10,10,,3,4,2,1,,,,,21
"De 35 a 39 años (286)",9,9,,1,4,1,3,,,,,24
"De 40 a 44 años (287)",5,5,,3,1,1,,,,,,8
"De 45 a 49 años (288)",4,4,,,1,1,1,,,1,,19
"De 50 y más años (289)",22,22,,2,6,6,7,1,,,,68
