"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia MARISCAL LUZURIAGA (000)",23182,2761,20421
"Casa independiente (001)",22993,2758,20235
"Choza o cabaña (005)",181,,181
"Local no dest.para hab. humana (007)",8,3,5
