"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",4,3,1,,1,1,,,,,1,5
"De 25 a 29 años (024)",3,3,,3,,,,,,,,3
"De 30 a 34 años (025)",7,7,1,1,2,1,2,,,,,16
"De 35 a 39 años (026)",4,4,,,1,,1,2,,,,18
"Primaria (030)",7887,7769,1329,662,917,948,1588,1166,668,491,118,31078
"De 12 a 14 años (031)",817,814,806,6,2,,,,,,3,10
"De 15 a 19 años (032)",311,307,230,59,14,4,,,,,4,99
"De 20 a 24 años (033)",426,397,68,161,121,34,13,,,,29,558
"De 25 a 29 años (034)",412,399,26,87,140,90,53,3,,,13,879
"De 30 a 34 años (035)",569,551,21,66,174,144,119,26,1,,18,1529
"De 35 a 39 años (036)",631,624,15,49,104,155,212,73,15,1,7,2234
"De 40 a 44 años (037)",629,620,19,34,79,114,200,118,42,14,9,2696
"De 45 a 49 años (038)",586,581,13,22,50,82,175,149,67,23,5,2929
"De 50 y más años (039)",3506,3476,131,178,233,325,816,797,543,453,30,20144
"Secundaria (040)",10859,10498,4114,1901,1708,1090,1087,370,160,68,361,17770
"De 12 a 14 años (041)",1322,1321,1317,3,1,,,,,,1,5
"De 15 a 19 años (042)",2381,2342,2069,236,31,6,,,,,39,316
"De 20 a 24 años (043)",1529,1406,394,663,283,55,10,1,,,123,1443
"De 25 a 29 años (044)",1307,1211,132,444,421,160,47,5,2,,96,2010
"De 30 a 34 años (045)",1002,963,57,213,333,223,121,13,1,2,39,2176
"De 35 a 39 años (046)",882,859,35,119,238,228,204,29,5,1,23,2398
"De 40 a 44 años (047)",681,671,28,75,151,122,212,62,18,3,10,2242
"De 45 a 49 años (048)",556,543,24,47,97,130,151,62,25,7,13,1980
"De 50 y más años (049)",1199,1182,58,101,153,166,342,198,109,55,17,5200
"Sup. no Univ. incompleta (050)",1614,1503,565,362,261,148,97,41,17,12,111,2284
"De 15 a 19 años (052)",281,278,255,20,3,,,,,,3,26
"De 20 a 24 años (053)",412,365,220,116,22,6,1,,,,47,182
"De 25 a 29 años (054)",254,220,35,108,52,18,7,,,,34,297
"De 30 a 34 años (055)",199,184,20,57,70,30,5,2,,,15,320
"De 35 a 39 años (056)",155,150,10,32,55,29,21,2,1,,5,338
"De 40 a 44 años (057)",98,95,9,13,26,23,17,5,1,1,3,258
"De 45 a 49 años (058)",66,63,4,3,17,19,12,7,,1,3,202
"De 50 y más años (059)",149,148,12,13,16,23,34,25,15,10,1,661
"Sup. no Univ. completa (060)",1580,1443,311,415,343,171,124,53,15,11,137,2738
"De 20 a 24 años (063)",308,268,155,85,22,6,,,,,40,147
"De 25 a 29 años (064)",317,264,70,118,57,14,5,,,,53,294
"De 30 a 34 años (065)",289,264,37,94,91,32,10,,,,25,415
"De 35 a 39 años (066)",213,206,21,51,75,38,19,2,,,7,412
"De 40 a 44 años (067)",150,145,10,31,32,38,24,9,,1,5,381
"De 45 a 49 años (068)",102,99,5,15,24,21,25,8,1,,3,294
"De 50 y más años (069)",201,197,13,21,42,22,41,34,14,10,4,795
"Sup. Univ. incompleta (070)",1023,932,395,199,144,91,61,35,4,3,91,1314
"De 15 a 19 años (072)",149,149,142,7,,,,,,,,7
"De 20 a 24 años (073)",267,221,154,48,18,1,,,,,46,87
"De 25 a 29 años (074)",162,131,44,51,26,9,1,,,,31,134
"De 30 a 34 años (075)",121,116,23,42,31,11,9,,,,5,173
"De 35 a 39 años (076)",112,107,14,28,29,26,10,,,,5,209
"De 40 a 44 años (077)",60,59,4,8,17,15,8,7,,,1,166
"De 45 a 49 años (078)",49,47,5,6,11,10,10,5,,,2,130
"De 50 y más años (079)",103,102,9,9,12,19,23,23,4,3,1,408
"Sup. Univ. completa (080)",1773,1619,359,415,361,222,164,66,25,7,154,3232
"De 20 a 24 años (083)",137,103,68,27,7,1,,,,,34,44
"De 25 a 29 años (084)",274,228,98,90,32,7,1,,,,46,179
"De 30 a 34 años (085)",328,295,78,115,67,23,10,2,,,33,372
"De 35 a 39 años (086)",283,264,36,71,89,50,16,2,,,19,479
"De 40 a 44 años (087)",209,201,24,39,59,42,27,9,1,,8,467
"De 45 a 49 años (088)",169,167,18,28,48,30,29,10,3,1,2,441
"De 50 y más años (089)",373,361,37,45,59,69,81,43,21,6,12,1250
,,,,,,,,,,,,
"URBANA (100)",18794,18067,5309,2902,2805,2013,2433,1395,726,484,727,45714
"De 12 a 14 años (101)",1550,1547,1541,5,1,,,,,,3,7
"De 15 a 19 años (102)",2279,2247,2020,197,26,4,,,,,32,261
"De 20 a 24 años (103)",2171,1948,803,784,299,54,8,,,,223,1580
"De 25 a 29 años (104)",1909,1706,304,676,481,169,70,5,1,,203,2481
"De 30 a 34 años (105)",1881,1783,193,446,599,332,183,27,1,2,98,3605
"De 35 a 39 años (106)",1718,1664,108,252,470,414,337,69,11,3,54,4440
"De 40 a 44 años (107)",1400,1374,75,151,284,284,372,158,39,11,26,4656
"De 45 a 49 años (108)",1188,1166,55,100,204,237,311,171,68,20,22,4470
"De 50 y más años (109)",4698,4632,210,291,441,519,1152,965,606,448,66,24214
"Sin nivel (110)",1055,1018,70,73,102,88,220,214,131,120,37,5367
"De 12 a 14 años (111)",14,14,14,,,,,,,,,
"De 15 a 19 años (112)",18,17,15,2,,,,,,,1,2
"De 20 a 24 años (113)",26,22,10,9,2,,1,,,,4,18
"De 25 a 29 años (114)",14,11,3,2,4,2,,,,,3,16
"De 30 a 34 años (115)",71,64,6,9,23,11,11,4,,,7,157
"De 35 a 39 años (116)",66,60,3,6,13,12,17,8,,1,6,203
"De 40 a 44 años (117)",71,69,1,3,7,13,25,13,5,2,2,317
"De 45 a 49 años (118)",68,66,1,6,7,7,18,14,11,2,2,321
"De 50 y más años (119)",707,695,17,36,46,43,148,175,115,115,12,4333
"Educacion Inicial (120)",15,14,2,3,4,2,2,1,,,1,31
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",3,2,,,1,1,,,,,1,5
"De 25 a 29 años (124)",3,3,,3,,,,,,,,3
"De 30 a 34 años (125)",4,4,,,2,1,1,,,,,11
"De 35 a 39 años (126)",3,3,,,1,,1,1,,,,12
"Primaria (130)",4872,4803,795,380,528,612,1019,749,432,288,69,19477
"De 12 a 14 años (131)",506,504,501,3,,,,,,,2,3
"De 15 a 19 años (132)",149,146,112,28,4,2,,,,,3,42
"De 20 a 24 años (133)",212,199,35,81,58,23,2,,,,13,274
"De 25 a 29 años (134)",201,195,14,46,71,37,26,1,,,6,418
"De 30 a 34 años (135)",334,324,11,44,105,87,62,14,1,,10,871
"De 35 a 39 años (136)",380,375,12,26,64,100,124,41,7,1,5,1314
"De 40 a 44 años (137)",371,366,12,24,40,72,113,80,18,7,5,1567
"De 45 a 49 años (138)",354,353,10,15,27,54,113,88,34,12,1,1716
"De 50 y más años (139)",2365,2341,88,113,159,237,579,525,372,268,24,13272
"Secundaria (140)",7938,7702,3105,1301,1247,779,826,275,118,51,236,13025
"De 12 a 14 años (141)",1029,1028,1025,2,1,,,,,,1,4
"De 15 a 19 años (142)",1764,1738,1567,150,19,2,,,,,26,194
"De 20 a 24 años (143)",1035,961,269,468,195,24,5,,,,74,953
"De 25 a 29 años (144)",874,812,87,323,272,92,33,4,1,,62,1315
"De 30 a 34 años (145)",713,687,42,141,255,157,84,6,,2,26,1536
"De 35 a 39 años (146)",635,620,26,73,182,176,145,14,3,1,15,1713
"De 40 a 44 años (147)",522,516,23,48,120,96,169,43,15,2,6,1723
"De 45 a 49 años (148)",439,428,18,34,80,106,115,49,20,6,11,1566
"De 50 y más años (149)",927,912,48,62,123,126,275,159,79,40,15,4021
"Sup. no Univ. incompleta (150)",1246,1165,443,273,205,116,74,34,12,8,81,1753
"De 15 a 19 años (152)",223,221,205,13,3,,,,,,2,19
"De 20 a 24 años (153)",312,277,174,87,15,1,,,,,35,120
"De 25 a 29 años (154)",183,161,26,80,38,12,5,,,,22,213
"De 30 a 34 años (155)",154,143,13,43,57,24,4,2,,,11,258
"De 35 a 39 años (156)",125,120,6,27,45,24,15,2,1,,5,271
"De 40 a 44 años (157)",81,78,9,9,21,21,14,4,,,3,200
"De 45 a 49 años (158)",51,49,2,3,14,15,10,5,,,2,153
"De 50 y más años (159)",117,116,8,11,12,19,26,21,11,8,1,519
"Sup. no Univ. completa (160)",1293,1191,258,348,277,143,107,40,9,9,102,2218
"De 20 a 24 años (163)",249,217,126,75,12,4,,,,,32,111
"De 25 a 29 años (164)",265,222,57,102,47,12,4,,,,43,248
"De 30 a 34 años (165)",222,209,34,72,71,22,10,,,,13,323
"De 35 a 39 años (166)",176,172,19,39,61,35,17,1,,,4,347
"De 40 a 44 años (167)",126,121,8,28,27,32,19,7,,,5,306
"De 45 a 49 años (168)",86,84,4,12,23,17,23,4,1,,2,242
"De 50 y más años (169)",169,166,10,20,36,21,34,28,8,9,3,641
"Sup. Univ. incompleta (170)",849,768,333,162,125,73,44,26,2,3,81,1034
"De 15 a 19 años (172)",124,124,120,4,,,,,,,,4
"De 20 a 24 años (173)",224,182,129,42,11,,,,,,42,64
"De 25 a 29 años (174)",142,114,39,41,24,9,1,,,,28,120
"De 30 a 34 años (175)",102,98,19,35,29,9,6,,,,4,144
"De 35 a 39 años (176)",85,81,12,22,23,19,5,,,,4,148
"De 40 a 44 años (177)",49,48,3,5,17,12,6,5,,,1,132
"De 45 a 49 años (178)",43,41,4,6,10,10,9,2,,,2,105
"De 50 y más años (179)",80,80,7,7,11,14,17,19,2,3,,317
"Sup. Univ. completa (180)",1526,1406,303,362,317,200,141,56,22,5,120,2809
"De 20 a 24 años (183)",110,88,60,22,5,1,,,,,22,35
"De 25 a 29 años (184)",227,188,78,79,25,5,1,,,,39,148
"De 30 a 34 años (185)",281,254,68,102,57,21,5,1,,,27,305
"De 35 a 39 años (186)",248,233,30,59,81,48,13,2,,,15,432
"De 40 a 44 años (187)",180,176,19,34,52,38,26,6,1,,4,411
"De 45 a 49 años (188)",147,145,16,24,43,28,23,9,2,,2,367
"De 50 y más años (189)",333,322,32,42,54,59,73,38,19,5,11,1111
,,,,,,,,,,,,
"RURAL (200)",7610,7319,1888,1162,1082,812,1036,662,370,307,291,21262
"De 12 a 14 años (201)",623,622,616,4,2,,,,,,1,8
"De 15 a 19 años (202)",874,859,701,129,23,6,,,,,15,193
"De 20 a 24 años (203)",944,843,269,327,179,50,17,1,,,101,910
"De 25 a 29 años (204)",848,773,105,230,253,135,45,4,1,,75,1361
"De 30 a 34 años (205)",751,706,54,155,204,155,116,20,2,,45,1681
"De 35 a 39 años (206)",678,658,28,108,140,135,176,57,14,,20,2044
"De 40 a 44 años (207)",545,532,24,53,92,90,160,70,33,10,13,2060
"De 45 a 49 años (208)",444,436,16,29,53,67,115,91,44,21,8,2041
"De 50 y más años (209)",1903,1890,75,127,136,174,407,419,276,276,13,10964
"Sin nivel (210)",589,581,46,33,47,65,125,110,76,79,8,3151
"De 12 a 14 años (211)",18,18,18,,,,,,,,,
"De 15 a 19 años (212)",9,9,6,2,1,,,,,,,4
"De 20 a 24 años (213)",6,6,2,2,2,,,,,,,6
"De 25 a 29 años (214)",14,12,1,3,2,4,1,1,,,2,30
"De 30 a 34 años (215)",46,45,4,4,12,12,12,,1,,1,128
"De 35 a 39 años (216)",50,48,2,4,6,11,13,8,4,,2,193
"De 40 a 44 años (217)",47,46,4,1,5,7,19,5,5,,1,189
"De 45 a 49 años (218)",36,36,1,2,3,5,6,7,5,7,,214
"De 50 y más años (219)",363,361,8,15,16,26,74,89,61,72,2,2387
"Educacion Inicial (220)",9,9,6,1,,,1,1,,,,11
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 15 a 19 años (222)",3,3,3,,,,,,,,,
"De 20 a 24 años (223)",1,1,1,,,,,,,,,
"De 30 a 34 años (225)",3,3,1,1,,,1,,,,,5
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",3015,2966,534,282,389,336,569,417,236,203,49,11601
"De 12 a 14 años (231)",311,310,305,3,2,,,,,,1,7
"De 15 a 19 años (232)",162,161,118,31,10,2,,,,,1,57
"De 20 a 24 años (233)",214,198,33,80,63,11,11,,,,16,284
"De 25 a 29 años (234)",211,204,12,41,69,53,27,2,,,7,461
"De 30 a 34 años (235)",235,227,10,22,69,57,57,12,,,8,658
"De 35 a 39 años (236)",251,249,3,23,40,55,88,32,8,,2,920
"De 40 a 44 años (237)",258,254,7,10,39,42,87,38,24,7,4,1129
"De 45 a 49 años (238)",232,228,3,7,23,28,62,61,33,11,4,1213
"De 50 y más años (239)",1141,1135,43,65,74,88,237,272,171,185,6,6872
"Secundaria (240)",2921,2796,1009,600,461,311,261,95,42,17,125,4745
"De 12 a 14 años (241)",293,293,292,1,,,,,,,,1
"De 15 a 19 años (242)",617,604,502,86,12,4,,,,,13,122
"De 20 a 24 años (243)",494,445,125,195,88,31,5,1,,,49,490
"De 25 a 29 años (244)",433,399,45,121,149,68,14,1,1,,34,695
"De 30 a 34 años (245)",289,276,15,72,78,66,37,7,1,,13,640
"De 35 a 39 años (246)",247,239,9,46,56,52,59,15,2,,8,685
"De 40 a 44 años (247)",159,155,5,27,31,26,43,19,3,1,4,519
"De 45 a 49 años (248)",117,115,6,13,17,24,36,13,5,1,2,414
"De 50 y más años (249)",272,270,10,39,30,40,67,39,30,15,2,1179
"Sup. no Univ. incompleta (250)",368,338,122,89,56,32,23,7,5,4,30,531
"De 15 a 19 años (252)",58,57,50,7,,,,,,,1,7
"De 20 a 24 años (253)",100,88,46,29,7,5,1,,,,12,62
"De 25 a 29 años (254)",71,59,9,28,14,6,2,,,,12,84
"De 30 a 34 años (255)",45,41,7,14,13,6,1,,,,4,62
"De 35 a 39 años (256)",30,30,4,5,10,5,6,,,,,67
"De 40 a 44 años (257)",17,17,,4,5,2,3,1,1,1,,58
"De 45 a 49 años (258)",15,14,2,,3,4,2,2,,1,1,49
"De 50 y más años (259)",32,32,4,2,4,4,8,4,4,2,,142
"Sup. no Univ. completa (260)",287,252,53,67,66,28,17,13,6,2,35,520
"De 20 a 24 años (263)",59,51,29,10,10,2,,,,,8,36
"De 25 a 29 años (264)",52,42,13,16,10,2,1,,,,10,46
"De 30 a 34 años (265)",67,55,3,22,20,10,,,,,12,92
"De 35 a 39 años (266)",37,34,2,12,14,3,2,1,,,3,65
"De 40 a 44 años (267)",24,24,2,3,5,6,5,2,,1,,75
"De 45 a 49 años (268)",16,15,1,3,1,4,2,4,,,1,52
"De 50 y más años (269)",32,31,3,1,6,1,7,6,6,1,1,154
"Sup. Univ. incompleta (270)",174,164,62,37,19,18,17,9,2,,10,280
"De 15 a 19 años (272)",25,25,22,3,,,,,,,,3
"De 20 a 24 años (273)",43,39,25,6,7,1,,,,,4,23
"De 25 a 29 años (274)",20,17,5,10,2,,,,,,3,14
"De 30 a 34 años (275)",19,18,4,7,2,2,3,,,,1,29
"De 35 a 39 años (276)",27,26,2,6,6,7,5,,,,1,61
"De 40 a 44 años (277)",11,11,1,3,,3,2,2,,,,34
"De 45 a 49 años (278)",6,6,1,,1,,1,3,,,,25
"De 50 y más años (279)",23,22,2,2,1,5,6,4,2,,1,91
"Sup. Univ. completa (280)",247,213,56,53,44,22,23,10,3,2,34,423
"De 20 a 24 años (283)",27,15,8,5,2,,,,,,12,9
"De 25 a 29 años (284)",47,40,20,11,7,2,,,,,7,31
"De 30 a 34 años (285)",47,41,10,13,10,2,5,1,,,6,67
"De 35 a 39 años (286)",35,31,6,12,8,2,3,,,,4,47
"De 40 a 44 años (287)",29,25,5,5,7,4,1,3,,,4,56
"De 45 a 49 años (288)",22,22,2,4,5,2,6,1,1,1,,74
"De 50 y más años (289)",40,39,5,3,5,10,8,5,2,1,1,139
