"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",208,159,,32,9,8,,
"Jefes y empleados de oficina (095)",152,150,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",566,94,6,389,10,67,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",20864,2,13,20237,612,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",530,,217,288,3,22,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1198,83,579,503,11,22,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",10159,126,4788,104,,5057,84,
"Otra (101)",48,48,,,,,,
"Ocupaciñn no especificada (102)",442,36,122,223,5,56,,
"Desocupado (103)",485,,,,,,,485
"Mujeres (104)",9236,842,946,3624,96,3125,433,170
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,5,,,,,,
"Profes., científicos e intelectuales (106)",531,487,,38,,6,,
"Técnicos de nivel medio y trab. asimilados (107)",117,78,,27,8,4,,
"Jefes y empleados de oficina (108)",104,102,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",1147,97,28,825,19,178,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1982,,,1926,56,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",82,,10,50,2,20,,
"Obreros construc.,conf.,papel, fab., instr. (112)",15,,6,8,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",4258,35,846,258,5,2681,433,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",824,37,56,492,6,233,,
"Desocupado (116)",170,,,,,,,170
