"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",13366,711,7561,3565,229,501,10,789
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,7,,,1,,,
"Profes., científicos e intelectuales (093)",164,139,,24,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",126,72,,43,11,,,
"Jefes y empleados de oficina (095)",84,84,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",353,118,4,212,10,8,1,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2283,13,4,2090,176,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",710,,486,207,13,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1192,77,368,729,15,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",7446,149,6632,185,1,470,9,
"Otra (101)",28,28,,,,,,
"Ocupación no especificada (102)",183,24,67,75,2,15,,
"Desocupado (103)",789,,,,,,,789
"Mujeres (104)",3401,418,823,1317,24,238,326,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,3,,,2,,,
"Profes., científicos e intelectuales (106)",183,165,,18,,,,
"Técnicos de nivel medio y trab. asimilados (107)",43,35,,8,,,,
"Jefes y empleados de oficina (108)",70,69,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",737,79,29,574,19,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",138,,2,134,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",299,,100,192,,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",63,,13,49,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1472,50,649,310,1,136,326,
"Ocupación no especificada (115)",136,17,30,32,,57,,
"Desocupado (116)",255,,,,,,,255
