"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN MARCOS (000)",14033,1663,1997,7885,211,1970,307
"Agric., ganadería, caza y silvicultura (001)",9213,13,1359,5926,148,1767,
"Pesca (002)",3,1,1,,,1,
"Explotación de minas y canteras (003)",36,11,19,4,,2,
"Industrias manufactureras (004)",459,12,90,335,8,14,
"Suministro de electricidad, gas y agua (005)",12,2,4,4,1,1,
"Construcción (006)",386,14,270,77,15,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1076,158,13,824,12,69,
"Venta, mant.y rep. veh.autom y motoc. (008)",68,2,5,58,2,1,
"Comercio al por mayor (009)",44,19,1,22,,2,
"Comercio al por menor (010)",964,137,7,744,10,66,
"Hoteles y restaurantes (011)",182,66,10,92,1,13,
"Trans., almac. y comunicaciones (012)",301,83,27,185,6,,
"Intermediación financiera (013)",11,11,,,,,
"Activid.inmobil., empres. y alquileres (014)",157,127,6,18,6,,
"Admin.pub. y defensa; p. segur soc.afil (015)",189,158,31,,,,
"Enseñanza (016)",760,688,,70,1,1,
"Servicios sociales y de salud (017)",133,111,4,17,,1,
"Otras activ. serv.comun.soc y personales (018)",241,91,63,78,,9,
"Hogares privados con servicio doméstico (019)",307,,,,,,307
"Actividad economica no especificada (021)",567,117,100,255,13,82,
"Hombres (022)",11090,935,1675,6966,200,1296,18
"Agric., ganadería, caza y silvicultura (023)",8182,13,1106,5691,146,1226,
"Pesca (024)",3,1,1,,,1,
"Explotación de minas y canteras (025)",30,8,17,3,,2,
"Industrias manufactureras (026)",351,10,73,251,7,10,
"Suministro de electricidad, gas y agua (027)",12,2,4,4,1,1,
"Construcción (028)",381,13,267,76,15,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",634,91,13,501,9,20,
"Venta, mant.y rep. veh.autom y motoc. (030)",63,1,5,54,2,1,
"Comercio al por mayor (031)",25,12,1,12,,,
"Comercio al por menor (032)",546,78,7,435,7,19,
"Hoteles y restaurantes (033)",44,17,6,17,1,3,
"Trans., almac. y comunicaciones (034)",281,71,23,182,5,,
"Intermediación financiera (035)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (036)",86,66,4,12,4,,
"Admin.pub. y defensa; p. segur soc.afil (037)",151,124,27,,,,
"Enseñanza (038)",395,359,,35,1,,
"Servicios sociales y de salud (039)",45,31,,13,,1,
"Otras activ. serv.comun.soc y personales (040)",164,54,56,51,,3,
"Hogares privados con servicio doméstico (041)",18,,,,,,18
"Actividad economica no especificada (043)",305,67,78,130,11,19,
"Mujeres (044)",2943,728,322,919,11,674,289
"Agric., ganadería, caza y silvicultura (045)",1031,,253,235,2,541,
"Explotación de minas y canteras (047)",6,3,2,1,,,
"Industrias manufactureras (048)",108,2,17,84,1,4,
"Construcción (050)",5,1,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",442,67,,323,3,49,
"Venta, mant.y rep. veh.autom y motoc. (052)",5,1,,4,,,
"Comercio al por mayor (053)",19,7,,10,,2,
"Comercio al por menor (054)",418,59,,309,3,47,
"Hoteles y restaurantes (055)",138,49,4,75,,10,
"Trans., almac. y comunicaciones (056)",20,12,4,3,1,,
"Intermediación financiera (057)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (058)",71,61,2,6,2,,
"Admin.pub. y defensa; p. segur soc.afil (059)",38,34,4,,,,
"Enseñanza (060)",365,329,,35,,1,
"Servicios sociales y de salud (061)",88,80,4,4,,,
"Otras activ. serv.comun.soc y personales (062)",77,37,7,27,,6,
"Hogares privados con servicio doméstico (063)",289,,,,,,289
"Actividad economica no especificada (065)",262,50,22,125,2,63,
,,,,,,,
"URBANA (066)",4292,1359,532,1968,63,223,147
"Agric., ganadería, caza y silvicultura (067)",997,13,179,658,19,128,
"Pesca (068)",1,,1,,,,
"Explotación de minas y canteras (069)",12,9,3,,,,
"Industrias manufactureras (070)",235,10,44,174,6,1,
"Suministro de electricidad, gas y agua (071)",4,2,,2,,,
"Construcción (072)",226,12,162,49,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",863,141,11,643,12,56,
"Venta, mant.y rep. veh.autom y motoc. (074)",55,2,3,47,2,1,
"Comercio al por mayor (075)",35,19,1,13,,2,
"Comercio al por menor (076)",773,120,7,583,10,53,
"Hoteles y restaurantes (077)",124,49,6,58,1,10,
"Trans., almac. y comunicaciones (078)",213,70,18,120,5,,
"Intermediación financiera (079)",10,10,,,,,
"Activid.inmobil., empres. y alquileres (080)",141,115,6,14,6,,
"Admin.pub. y defensa; p. segur soc.afil (081)",138,118,20,,,,
"Enseñanza (082)",624,568,,54,1,1,
"Servicios sociales y de salud (083)",107,91,1,14,,1,
"Otras activ. serv.comun.soc y personales (084)",194,74,49,64,,7,
"Hogares privados con servicio doméstico (085)",147,,,,,,147
"Actividad economica no especificada (087)",256,77,32,118,12,17,
"Hombres (088)",2869,766,472,1441,55,128,7
"Agric., ganadería, caza y silvicultura (089)",879,13,148,603,19,96,
"Pesca (090)",1,,1,,,,
"Explotación de minas y canteras (091)",9,6,3,,,,
"Industrias manufactureras (092)",184,8,42,127,6,1,
"Suministro de electricidad, gas y agua (093)",4,2,,2,,,
"Construcción (094)",222,12,159,48,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",506,83,11,387,9,16,
"Venta, mant.y rep. veh.autom y motoc. (096)",50,1,3,43,2,1,
"Comercio al por mayor (097)",17,12,1,4,,,
"Comercio al por menor (098)",439,70,7,340,7,15,
"Hoteles y restaurantes (099)",34,14,4,12,1,3,
"Trans., almac. y comunicaciones (100)",202,63,16,119,4,,
"Intermediación financiera (101)",7,7,,,,,
"Activid.inmobil., empres. y alquileres (102)",76,59,4,9,4,,
"Admin.pub. y defensa; p. segur soc.afil (103)",111,94,17,,,,
"Enseñanza (104)",321,293,,27,1,,
"Servicios sociales y de salud (105)",39,28,,10,,1,
"Otras activ. serv.comun.soc y personales (106)",125,43,42,39,,1,
"Hogares privados con servicio doméstico (107)",7,,,,,,7
"Actividad economica no especificada (109)",142,41,25,58,10,8,
"Mujeres (110)",1423,593,60,527,8,95,140
"Agric., ganadería, caza y silvicultura (111)",118,,31,55,,32,
"Explotación de minas y canteras (113)",3,3,,,,,
"Industrias manufactureras (114)",51,2,2,47,,,
"Construcción (116)",4,,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",357,58,,256,3,40,
"Venta, mant.y rep. veh.autom y motoc. (118)",5,1,,4,,,
"Comercio al por mayor (119)",18,7,,9,,2,
"Comercio al por menor (120)",334,50,,243,3,38,
"Hoteles y restaurantes (121)",90,35,2,46,,7,
"Trans., almac. y comunicaciones (122)",11,7,2,1,1,,
"Intermediación financiera (123)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (124)",65,56,2,5,2,,
"Admin.pub. y defensa; p. segur soc.afil (125)",27,24,3,,,,
