"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,,,2,
"Ocupación no especificada (035)",127,,39,46,30,12
,,,,,,
"URBANA (036)",11527,91,3682,4344,2866,544
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",27,,2,10,15,
"Profes., científicos e intelectuales (038)",947,,168,532,236,11
"Técnicos de nivel medio y trab. asimilados (039)",414,,123,181,91,19
"Jefes y empleados de oficina (040)",513,,197,209,101,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1974,10,541,749,564,110
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1220,5,309,398,383,125
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",974,4,336,358,238,38
"Obreros construc., conf., papel, fab., instr. (044)",1706,7,662,629,356,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3551,65,1284,1198,837,167
"Otra (046)",45,,5,29,11,
"Ocupación no especificada (047)",156,,55,51,34,16
"Hombres (048)",7608,57,2476,2740,1908,427
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,1,8,11,
"Profes., científicos e intelectuales (050)",469,,74,249,140,6
"Técnicos de nivel medio y trab. asimilados (051)",250,,68,109,55,18
"Jefes y empleados de oficina (052)",235,,72,95,63,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",839,5,247,299,229,59
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1095,4,272,356,342,121
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",669,3,221,235,175,35
"Obreros construc., conf., papel, fab., instr. (056)",1682,6,654,619,351,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2253,39,843,722,524,125
"Otra (058)",43,,5,29,9,
"Ocupación no especificada (059)",53,,19,19,9,6
"Mujeres (060)",3919,34,1206,1604,958,117
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,1,2,4,
"Profes., científicos e intelectuales (062)",478,,94,283,96,5
"Técnicos de nivel medio y trab. asimilados (063)",164,,55,72,36,1
"Jefes y empleados de oficina (064)",278,,125,114,38,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1135,5,294,450,335,51
"Agricult. trabaj. calif.agrop. y pesqueros (066)",125,1,37,42,41,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",305,1,115,123,63,3
"Obreros construc., conf., papel, fab., instr. (068)",24,1,8,10,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1298,26,441,476,313,42
"Otra (070)",2,,,,2,
"Ocupación no especificada (071)",103,,36,32,25,10
,,,,,,
"RURAL (072)",4447,44,1534,1420,1049,400
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,2,,1,
"Profes., científicos e intelectuales (074)",55,,8,36,11,
"Técnicos de nivel medio y trab. asimilados (075)",19,,3,7,6,3
"Jefes y empleados de oficina (076)",32,,14,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",152,1,38,69,37,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1310,4,200,393,452,261
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",55,,24,21,9,1
"Obreros construc., conf., papel, fab., instr. (080)",281,1,115,112,52,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2508,38,1125,751,470,124
"Otra (082)",2,,,2,,
"Ocupación no especificada (083)",30,,5,15,7,3
"Hombres (084)",3831,32,1334,1182,911,372
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,2,,1,
"Profes., científicos e intelectuales (086)",17,,1,11,5,
"Técnicos de nivel medio y trab. asimilados (087)",15,,3,5,4,3
"Jefes y empleados de oficina (088)",16,,6,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",64,1,18,31,11,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1257,1,190,378,437,251
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",45,,17,19,8,1
"Obreros construc., conf., papel, fab., instr. (092)",278,1,113,112,51,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2128,29,982,616,389,112
"Otra (094)",2,,,2,,
"Ocupación no especificada (095)",6,,2,1,2,1
"Mujeres (096)",616,12,200,238,138,28
"Profes., científicos e intelectuales (098)",38,,7,25,6,
"Técnicos de nivel medio y trab. asimilados (099)",4,,,2,2,
"Jefes y empleados de oficina (100)",16,,8,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",88,,20,38,26,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",53,3,10,15,15,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",10,,7,2,1,
"Obreros construc., conf., papel, fab., instr. (104)",3,,2,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",380,9,143,135,81,12
"Ocupación no especificada (107)",24,,3,14,5,2
