"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CANGALLO (000)",34605,11889,22716
"Casa independiente (001)",32881,11627,21254
"Vivienda en quinta (003)",90,90,
"Vivienda en casa de vecindad (004)",158,158,
"Choza o cabaña (005)",1457,,1457
"Local no dest.para hab. humana (007)",19,14,5
