"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",1,1,,,,,,,
"Explotación de minas y canteras (047)",6,,,2,2,,2,,
"Industrias manufactureras (048)",199,82,1,85,15,3,8,2,3
"Suministro de electricidad, gas y agua (049)",3,,,1,,,1,,1
"Construcción (050)",5,,,1,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",716,48,,267,229,50,86,15,21
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,1,,,,2,
"Comercio al por mayor (053)",38,1,,16,12,1,7,1,
"Comercio al por menor (054)",675,47,,250,217,49,79,12,21
"Hoteles y restaurantes (055)",416,35,,181,135,21,29,8,7
"Trans., almac. y comunicaciones (056)",12,,,4,1,1,5,,1
"Intermediación financiera (057)",5,,,1,,,1,,3
"Activid.inmobil., empres. y de alquiler (058)",79,3,,6,22,10,19,2,17
"Admin.pub. y defensa; p. segur.soc.afil (059)",130,2,2,8,26,18,46,7,21
"Enseñanza (060)",868,,,2,76,88,431,50,221
"Servicios sociales y de salud (061)",139,1,,3,4,6,78,4,43
"Otras activ. serv.comun.soc y personales (062)",80,18,,27,18,4,6,4,3
"Hogares privados con servicio doméstico (063)",378,64,3,198,88,16,6,2,1
"Actividad economica no especificada (065)",775,282,1,368,81,9,23,7,4
,,,,,,,,,
"URBANA (066)",5694,263,5,1316,1586,469,1165,220,670
"Agric., ganadería, caza y silvicultura (067)",1229,101,,495,359,79,105,23,67
"Pesca (068)",3,1,,1,1,,,,
"Explotación de minas y canteras (069)",30,,,4,15,,5,2,4
"Industrias manufactureras (070)",165,11,1,57,45,9,24,8,10
"Suministro de electricidad, gas y agua (071)",16,2,,,7,3,2,,2
"Construcción (072)",222,15,1,40,75,26,41,5,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1165,36,,304,439,101,173,44,68
"Venta, mant.y rep. veh.autom.y motoc. (074)",45,,,3,17,6,12,4,3
"Comercio al por mayor (075)",64,,,20,25,3,12,2,2
"Comercio al por menor (076)",1056,36,,281,397,92,149,38,63
"Hoteles y restaurantes (077)",396,29,,145,135,27,37,11,12
"Trans., almac. y comunicaciones (078)",248,7,,48,112,27,35,8,11
"Intermediación financiera (079)",9,,,1,1,,1,,6
"Activid.inmobil., empres. y de alquiler (080)",154,2,,6,44,22,35,8,37
"Admin.pub. y defensa; p. segur.soc.afil (081)",384,4,2,25,82,43,133,22,73
"Enseñanza (082)",939,,,,42,85,452,64,296
"Servicios sociales y de salud (083)",142,2,,5,8,10,70,6,41
"Otras activ. serv.comun.soc y personales (084)",118,12,,23,38,9,16,8,12
"Hogares privados con servicio doméstico (085)",175,21,1,86,49,10,5,1,2
"Actividad economica no especificada (087)",299,20,,76,134,18,31,10,10
"Hombres (088)",3660,155,1,845,1147,301,649,147,415
"Agric., ganadería, caza y silvicultura (089)",1144,91,,453,347,75,96,21,61
"Pesca (090)",3,1,,1,1,,,,
"Explotación de minas y canteras (091)",30,,,4,15,,5,2,4
"Industrias manufactureras (092)",131,7,,44,39,7,19,7,8
"Suministro de electricidad, gas y agua (093)",15,2,,,7,3,2,,1
"Construcción (094)",220,15,1,39,75,25,41,5,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",671,13,,154,278,54,94,30,48
"Venta, mant.y rep. veh.autom.y motoc. (096)",43,,,3,17,6,12,2,3
"Comercio al por mayor (097)",38,,,13,15,2,5,1,2
"Comercio al por menor (098)",590,13,,138,246,46,77,27,43
"Hoteles y restaurantes (099)",105,5,,35,37,7,11,4,6
"Trans., almac. y comunicaciones (100)",239,7,,47,111,26,30,8,10
"Intermediación financiera (101)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (102)",97,1,,4,31,12,21,7,21
"Admin.pub. y defensa; p. segur.soc.afil (103)",277,3,,19,61,26,94,17,57
"Enseñanza (104)",426,,,,14,43,188,33,148
"Servicios sociales y de salud (105)",52,1,,2,7,6,22,3,11
"Otras activ. serv.comun.soc y personales (106)",65,2,,8,24,6,12,4,9
"Hogares privados con servicio doméstico (107)",6,,,4,1,,,,1
"Actividad economica no especificada (109)",175,7,,31,98,11,14,6,8
"Mujeres (110)",2034,108,4,471,439,168,516,73,255
"Agric., ganadería, caza y silvicultura (111)",85,10,,42,12,4,9,2,6
"Industrias manufactureras (114)",34,4,1,13,6,2,5,1,2
"Suministro de electricidad, gas y agua (115)",1,,,,,,,,1
"Construcción (116)",2,,,1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",494,23,,150,161,47,79,14,20
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,,,2,
"Comercio al por mayor (119)",26,,,7,10,1,7,1,
"Comercio al por menor (120)",466,23,,143,151,46,72,11,20
"Hoteles y restaurantes (121)",291,24,,110,98,20,26,7,6
"Trans., almac. y comunicaciones (122)",9,,,1,1,1,5,,1
"Intermediación financiera (123)",5,,,1,,,1,,3
"Activid.inmobil., empres. y de alquiler (124)",57,1,,2,13,10,14,1,16
"Admin.pub. y defensa; p. segur.soc.afil (125)",107,1,2,6,21,17,39,5,16
"Enseñanza (126)",513,,,,28,42,264,31,148
"Servicios sociales y de salud (127)",90,1,,3,1,4,48,3,30
"Otras activ. serv.comun.soc y personales (128)",53,10,,15,14,3,4,4,3
"Hogares privados con servicio doméstico (129)",169,21,1,82,48,10,5,1,1
"Actividad economica no especificada (131)",124,13,,45,36,7,17,4,2
,,,,,,,,,
"RURAL (132)",30074,4902,21,19034,4866,277,634,95,245
"Agric., ganadería, caza y silvicultura (133)",25849,4260,18,17300,3929,144,136,29,33
"Pesca (134)",9,1,,6,2,,,,
"Explotación de minas y canteras (135)",374,7,,186,158,4,11,1,7
"Industrias manufactureras (136)",360,104,,186,53,5,5,3,4
"Suministro de electricidad, gas y agua (137)",63,16,,32,10,1,2,,2
"Construcción (138)",390,47,,221,108,4,8,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",569,56,,296,173,10,20,5,9
"Venta, mant.y rep. veh.autom.y motoc. (140)",24,,,9,8,1,4,1,1
"Comercio al por mayor (141)",26,3,,14,5,1,3,,
"Comercio al por menor (142)",519,53,,273,160,8,13,4,8
"Hoteles y restaurantes (143)",174,13,,98,49,3,6,1,4
"Trans., almac. y comunicaciones (144)",221,9,,69,113,6,16,4,4
"Activid.inmobil., empres. y de alquiler (146)",51,2,,7,23,3,11,2,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",127,4,,31,39,9,27,6,11
"Enseñanza (148)",640,,,2,68,65,328,35,142
"Servicios sociales y de salud (149)",87,2,,1,5,8,50,4,17
"Otras activ. serv.comun.soc y personales (150)",54,9,,23,14,5,2,,1
"Hogares privados con servicio doméstico (151)",220,46,2,124,40,6,1,1,
"Actividad economica no especificada (153)",886,326,1,452,82,4,11,4,6
"Hombres (154)",27231,4156,18,17741,4497,211,395,65,148
"Agric., ganadería, caza y silvicultura (155)",24869,3952,18,16732,3833,141,131,29,33
"Pesca (156)",8,,,6,2,,,,
"Explotación de minas y canteras (157)",368,7,,184,156,4,9,1,7
"Industrias manufactureras (158)",195,26,,114,44,4,2,2,3
"Suministro de electricidad, gas y agua (159)",61,16,,31,10,1,1,,2
"Construcción (160)",387,47,,221,105,4,8,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",347,31,,179,105,7,13,4,8
"Venta, mant.y rep. veh.autom.y motoc. (162)",23,,,8,8,1,4,1,1
"Comercio al por mayor (163)",14,2,,5,3,1,3,,
"Comercio al por menor (164)",310,29,,166,94,5,6,3,7
"Hoteles y restaurantes (165)",49,2,,27,12,2,3,,3
"Trans., almac. y comunicaciones (166)",218,9,,66,113,6,16,4,4
"Activid.inmobil., empres. y de alquiler (168)",29,,,3,14,3,6,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",104,3,,29,34,8,20,4,6
"Enseñanza (170)",285,,,,20,19,161,16,69
"Servicios sociales y de salud (171)",38,2,,1,2,6,20,3,4
"Otras activ. serv.comun.soc y personales (172)",27,1,,11,10,4,,,1
"Hogares privados con servicio doméstico (173)",11,3,,8,,,,,
"Actividad economica no especificada (175)",235,57,,129,37,2,5,1,4
"Mujeres (176)",2843,746,3,1293,369,66,239,30,97
"Agric., ganadería, caza y silvicultura (177)",980,308,,568,96,3,5,,
"Pesca (178)",1,1,,,,,,,
"Explotación de minas y canteras (179)",6,,,2,2,,2,,
"Industrias manufactureras (180)",165,78,,72,9,1,3,1,1
"Suministro de electricidad, gas y agua (181)",2,,,1,,,1,,
"Construcción (182)",3,,,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",222,25,,117,68,3,7,1,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,,,
"Comercio al por mayor (185)",12,1,,9,2,,,,
"Comercio al por menor (186)",209,24,,107,66,3,7,1,1
"Hoteles y restaurantes (187)",125,11,,71,37,1,3,1,1
"Trans., almac. y comunicaciones (188)",3,,,3,,,,,
"Activid.inmobil., empres. y de alquiler (190)",22,2,,4,9,,5,1,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",23,1,,2,5,1,7,2,5
"Enseñanza (192)",355,,,2,48,46,167,19,73
"Servicios sociales y de salud (193)",49,,,,3,2,30,1,13
"Otras activ. serv.comun.soc y personales (194)",27,8,,12,4,1,2,,
"Hogares privados con servicio doméstico (195)",209,43,2,116,40,6,1,1,
"Actividad economica no especificada (197)",651,269,1,323,45,2,6,3,2
