"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia JULCAN (000)",32928,4829,28099
"Casa independiente (001)",32552,4809,27743
"Vivienda en casa de vecindad (004)",20,20,
"Choza o cabaña (005)",356,,356
