"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",4,4,2,1,,1,,,,,,4
"De 20 a 24 años (023)",4,4,1,,2,,,1,,,,10
"De 25 a 29 años (024)",7,7,,1,3,2,1,,,,,17
"De 30 a 34 años (025)",7,5,,,2,3,,,,,2,13
"De 35 a 39 años (026)",2,2,,,1,,,1,,,,8
"Primaria (030)",9421,9076,2725,1258,1321,1027,1344,781,401,219,345,23738
"De 12 a 14 años (031)",1283,1271,1260,8,3,,,,,,12,14
"De 15 a 19 años (032)",1257,1189,936,215,33,3,2,,,,68,298
"De 20 a 24 años (033)",1095,993,238,424,251,58,19,3,,,102,1201
"De 25 a 29 años (034)",999,933,60,255,315,206,86,9,2,,66,1936
"De 30 a 34 años (035)",916,887,45,130,261,219,178,46,7,1,29,2442
"De 35 a 39 años (036)",888,860,29,74,192,196,256,79,32,2,28,2972
"De 40 a 44 años (037)",706,691,19,36,95,126,221,135,39,20,15,2994
"De 45 a 49 años (038)",565,557,25,30,57,73,174,119,61,18,8,2610
"De 50 y más años (039)",1712,1695,113,86,114,146,408,390,260,178,17,9271
"Secundaria (040)",3143,2994,1712,497,378,205,144,40,15,3,149,2908
"De 12 a 14 años (041)",604,594,591,1,2,,,,,,10,5
"De 15 a 19 años (042)",1043,1008,916,86,3,3,,,,,35,101
"De 20 a 24 años (043)",429,382,139,182,50,8,2,1,,,47,321
"De 25 a 29 años (044)",289,258,25,118,83,24,8,,,,31,389
"De 30 a 34 años (045)",252,241,10,53,97,50,29,1,1,,11,539
"De 35 a 39 años (046)",171,166,7,25,65,43,24,2,,,5,400
"De 40 a 44 años (047)",120,118,6,9,29,33,29,8,4,,2,377
"De 45 a 49 años (048)",85,84,5,5,30,12,24,6,2,,1,259
"De 50 y más años (049)",150,143,13,18,19,32,28,22,8,3,7,517
"Sup. no Univ. incompleta (050)",259,217,106,43,38,18,8,2,1,1,42,240
"De 15 a 19 años (052)",41,41,41,,,,,,,,,
"De 20 a 24 años (053)",95,72,49,15,7,,1,,,,23,34
"De 25 a 29 años (054)",37,26,6,13,6,1,,,,,11,28
"De 30 a 34 años (055)",25,23,4,6,8,4,1,,,,2,38
"De 35 a 39 años (056)",28,26,3,6,12,4,1,,,,2,46
"De 40 a 44 años (057)",13,10,2,2,3,1,1,1,,,3,22
"De 45 a 49 años (058)",9,8,1,,1,5,1,,,,1,21
"De 50 y más años (059)",11,11,,1,1,3,3,1,1,1,,51
"Sup. no Univ. completa (060)",538,468,73,154,132,68,31,5,1,4,70,843
"De 20 a 24 años (063)",71,53,25,25,2,,,1,,,18,35
"De 25 a 29 años (064)",97,79,20,41,17,,1,,,,18,79
"De 30 a 34 años (065)",99,90,9,36,31,11,3,,,,9,143
"De 35 a 39 años (066)",110,101,7,24,41,22,6,1,,,9,203
"De 40 a 44 años (067)",70,59,2,10,22,20,5,,,,11,134
"De 45 a 49 años (068)",33,30,5,9,5,6,3,1,,1,3,69
"De 50 y más años (069)",58,56,5,9,14,9,13,2,1,3,2,180
"Sup. Univ. incompleta (070)",174,152,83,31,21,3,11,3,,,22,148
"De 15 a 19 años (072)",34,33,32,1,,,,,,,1,1
"De 20 a 24 años (073)",73,57,43,14,,,,,,,16,14
"De 25 a 29 años (074)",22,18,7,8,3,,,,,,4,14
"De 30 a 34 años (075)",12,11,,2,7,,2,,,,1,24
"De 35 a 39 años (076)",10,10,1,3,4,1,1,,,,,18
"De 40 a 44 años (077)",13,13,,3,5,1,4,,,,,32
"De 45 a 49 años (078)",4,4,,,1,,2,1,,,,17
"De 50 y más años (079)",6,6,,,1,1,2,2,,,,28
"Sup. Univ. completa (080)",335,271,52,84,68,42,20,4,,1,64,468
"De 20 a 24 años (083)",24,11,6,5,,,,,,,13,5
"De 25 a 29 años (084)",79,55,24,23,8,,,,,,24,39
"De 30 a 34 años (085)",64,51,8,22,18,3,,,,,13,67
"De 35 a 39 años (086)",56,47,2,20,14,7,4,,,,9,87
"De 40 a 44 años (087)",39,37,5,7,10,12,1,2,,,2,79
"De 45 a 49 años (088)",25,24,2,3,9,7,1,1,,1,1,63
"De 50 y más años (089)",48,46,5,4,9,13,14,1,,,2,128
,,,,,,,,,,,,
"URBANA (100)",4606,4337,1278,687,739,503,553,300,163,114,269,10682
"De 12 a 14 años (101)",362,358,356,,2,,,,,,4,4
"De 15 a 19 años (102)",586,575,517,47,8,2,1,,,,11,73
"De 20 a 24 años (103)",470,400,178,144,62,10,4,2,,,70,329
"De 25 a 29 años (104)",466,400,76,162,113,39,10,,,,66,546
"De 30 a 34 años (105)",457,427,33,112,146,88,38,7,3,,30,899
"De 35 a 39 años (106)",451,415,15,74,147,97,72,9,1,,36,1033
"De 40 a 44 años (107)",374,351,17,38,94,87,80,25,8,2,23,1081
"De 45 a 49 años (108)",303,294,14,30,66,46,84,35,15,4,9,1064
"De 50 y más años (109)",1137,1117,72,80,101,134,264,222,136,108,20,5653
"Sin nivel (110)",597,565,39,49,56,77,114,109,65,56,32,2783
"De 15 a 19 años (112)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (113)",18,15,2,6,1,6,,,,,3,26
"De 25 a 29 años (114)",24,20,3,5,6,5,1,,,,4,36
"De 30 a 34 años (115)",31,28,2,5,8,8,3,2,,,3,70
"De 35 a 39 años (116)",39,30,,3,3,12,8,3,1,,9,108
"De 40 a 44 años (117)",39,35,,3,6,6,10,5,4,1,4,156
"De 45 a 49 años (118)",48,46,4,4,6,3,15,10,3,1,2,195
"De 50 y más años (119)",388,381,19,22,26,37,77,89,57,54,7,2191
"Educacion Inicial (120)",7,6,2,,1,2,,1,,,1,14
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",2,2,1,,,1,,,,,,3
"De 20 a 24 años (123)",2,2,,,1,,,1,,,,8
"De 30 a 34 años (125)",2,1,,,,1,,,,,1,3
"Primaria (130)",1564,1527,307,187,265,190,283,154,89,52,37,4854
"De 12 a 14 años (131)",134,133,132,,1,,,,,,1,2
"De 15 a 19 años (132)",123,121,97,17,6,,1,,,,2,33
"De 20 a 24 años (133)",98,91,17,37,33,3,1,,,,7,117
"De 25 a 29 años (134)",121,114,6,40,41,24,3,,,,7,206
"De 30 a 34 años (135)",142,138,10,25,42,33,20,5,3,,4,349
"De 35 a 39 años (136)",148,142,3,13,48,33,42,3,,,6,407
"De 40 a 44 años (137)",138,134,6,9,32,30,38,14,4,1,4,460
"De 45 a 49 años (138)",127,124,2,12,20,17,43,19,10,1,3,508
"De 50 y más años (139)",533,530,34,34,42,50,135,113,72,50,3,2772
"Secundaria (140)",1354,1307,671,195,196,120,93,23,7,2,47,1578
"De 12 a 14 años (141)",227,224,223,,1,,,,,,3,2
"De 15 a 19 años (142)",391,383,351,29,2,1,,,,,8,36
"De 20 a 24 años (143)",149,140,56,63,18,1,2,,,,9,111
"De 25 a 29 años (144)",135,120,16,49,39,10,6,,,,15,182
"De 30 a 34 años (145)",116,113,5,22,47,30,9,,,,3,247
"De 35 a 39 años (146)",89,87,4,14,32,23,12,2,,,2,210
"De 40 a 44 años (147)",75,74,4,4,21,20,22,3,,,1,221
"De 45 a 49 años (148)",65,65,3,3,24,9,20,4,2,,,207
"De 50 y más años (149)",107,101,9,11,12,26,22,14,5,2,6,362
"Sup. no Univ. incompleta (150)",207,176,83,34,32,15,8,2,1,1,31,210
"De 15 a 19 años (152)",32,32,32,,,,,,,,,
"De 20 a 24 años (153)",75,60,40,12,7,,1,,,,15,31
"De 25 a 29 años (154)",24,16,3,9,4,,,,,,8,17
"De 30 a 34 años (155)",24,22,4,6,7,4,1,,,,2,36
"De 35 a 39 años (156)",21,19,1,4,10,3,1,,,,2,37
"De 40 a 44 años (157)",12,9,2,2,2,1,1,1,,,3,20
"De 45 a 49 años (158)",8,7,1,,1,4,1,,,,1,18
"De 50 y más años (159)",11,11,,1,1,3,3,1,1,1,,51
"Sup. no Univ. completa (160)",438,386,59,122,112,60,26,4,1,2,52,692
"De 20 a 24 años (163)",49,37,21,13,2,,,1,,,12,23
"De 25 a 29 años (164)",75,63,18,32,13,,,,,,12,58
"De 30 a 34 años (165)",79,73,7,31,23,9,3,,,,6,116
"De 35 a 39 años (166)",95,87,4,20,38,19,5,1,,,8,180
"De 40 a 44 años (167)",65,55,1,10,20,19,5,,,,10,127
"De 45 a 49 años (168)",27,25,3,8,5,6,2,,,1,2,56
"De 50 y más años (169)",48,46,5,8,11,7,11,2,1,1,2,132
"Sup. Univ. incompleta (170)",146,127,71,23,18,3,9,3,,,19,126
"De 15 a 19 años (172)",28,27,27,,,,,,,,1,
"De 20 a 24 años (173)",61,47,37,10,,,,,,,14,10
"De 25 a 29 años (174)",17,14,6,6,2,,,,,,3,10
"De 30 a 34 años (175)",11,10,,2,6,,2,,,,1,22
"De 35 a 39 años (176)",7,7,1,2,3,1,,,,,,11
"De 40 a 44 años (177)",12,12,,3,5,1,3,,,,,28
"De 45 a 49 años (178)",4,4,,,1,,2,1,,,,17
"De 50 y más años (179)",6,6,,,1,1,2,2,,,,28
"Sup. Univ. completa (180)",293,243,46,77,59,36,20,4,,1,50,425
"De 20 a 24 años (183)",18,8,5,3,,,,,,,10,3
"De 25 a 29 años (184)",70,53,24,21,8,,,,,,17,37
"De 30 a 34 años (185)",52,42,5,21,13,3,,,,,10,56
"De 35 a 39 años (186)",52,43,2,18,13,6,4,,,,9,80
"De 40 a 44 años (187)",33,32,4,7,8,10,1,2,,,1,69
"De 45 a 49 años (188)",24,23,1,3,9,7,1,1,,1,1,63
"De 50 y más años (189)",44,42,5,4,8,10,14,1,,,2,117
,,,,,,,,,,,,
"RURAL (200)",14349,13774,3856,1793,1787,1382,2051,1446,886,573,575,41811
"De 12 a 14 años (201)",1560,1541,1527,10,4,,,,,,19,18
"De 15 a 19 años (202)",1937,1838,1500,292,38,5,3,,,,99,395
"De 20 a 24 años (203)",1569,1392,360,595,315,86,31,5,,,177,1645
"De 25 a 29 años (204)",1385,1278,81,364,421,262,130,14,6,,107,2676
"De 30 a 34 años (205)",1287,1230,60,182,367,289,254,65,11,2,57,3411
"De 35 a 39 años (206)",1210,1175,46,101,233,244,343,145,53,10,35,4298
"De 40 a 44 años (207)",996,971,36,56,107,155,301,209,78,29,25,4380
"De 45 a 49 años (208)",890,880,41,41,75,103,248,206,117,49,10,4456
"De 50 y más años (209)",3515,3469,205,152,227,238,741,802,621,483,46,20532
"Sin nivel (210)",4461,4344,339,362,504,439,931,800,566,403,117,21313
"De 12 a 14 años (211)",32,32,30,1,1,,,,,,,3
"De 15 a 19 años (212)",134,128,81,35,10,,2,,,,6,63
"De 20 a 24 años (213)",230,205,35,68,64,24,13,1,,,25,328
"De 25 a 29 años (214)",297,282,12,62,93,63,43,5,4,,15,684
"De 30 a 34 años (215)",338,321,15,40,81,79,76,23,6,1,17,974
"De 35 a 39 años (216)",357,348,12,20,48,56,115,68,21,8,9,1489
"De 40 a 44 años (217)",370,359,19,24,31,43,110,83,39,10,11,1667
"De 45 a 49 años (218)",424,421,13,20,32,43,112,103,66,32,3,2286
"De 50 y más años (219)",2279,2248,122,92,144,131,460,517,430,352,31,13819
"Educacion Inicial (220)",20,18,3,2,7,4,1,1,,,2,38
"De 12 a 14 años (221)",2,1,1,,,,,,,,1,
"De 15 a 19 años (222)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (223)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (224)",7,7,,1,3,2,1,,,,,17
"De 30 a 34 años (225)",5,4,,,2,2,,,,,1,10
"De 35 a 39 años (226)",2,2,,,1,,,1,,,,8
"Primaria (230)",7857,7549,2418,1071,1056,837,1061,627,312,167,308,18884
"De 12 a 14 años (231)",1149,1138,1128,8,2,,,,,,11,12
"De 15 a 19 años (232)",1134,1068,839,198,27,3,1,,,,66,265
"De 20 a 24 años (233)",997,902,221,387,218,55,18,3,,,95,1084
"De 25 a 29 años (234)",878,819,54,215,274,182,83,9,2,,59,1730
"De 30 a 34 años (235)",774,749,35,105,219,186,158,41,4,1,25,2093
"De 35 a 39 años (236)",740,718,26,61,144,163,214,76,32,2,22,2565
"De 40 a 44 años (237)",568,557,13,27,63,96,183,121,35,19,11,2534
"De 45 a 49 años (238)",438,433,23,18,37,56,131,100,51,17,5,2102
"De 50 y más años (239)",1179,1165,79,52,72,96,273,277,188,128,14,6499
"Secundaria (240)",1789,1687,1041,302,182,85,51,17,8,1,102,1330
"De 12 a 14 años (241)",377,370,368,1,1,,,,,,7,3
"De 15 a 19 años (242)",652,625,565,57,1,2,,,,,27,65
"De 20 a 24 años (243)",280,242,83,119,32,7,,1,,,38,210
"De 25 a 29 años (244)",154,138,9,69,44,14,2,,,,16,207
"De 30 a 34 años (245)",136,128,5,31,50,20,20,1,1,,8,292
"De 35 a 39 años (246)",82,79,3,11,33,20,12,,,,3,190
"De 40 a 44 años (247)",45,44,2,5,8,13,7,5,4,,1,156
"De 45 a 49 años (248)",20,19,2,2,6,3,4,2,,,1,52
"De 50 y más años (249)",43,42,4,7,7,6,6,8,3,1,1,155
"Sup. no Univ. incompleta (250)",52,41,23,9,6,3,,,,,11,30
"De 15 a 19 años (252)",9,9,9,,,,,,,,,
"De 20 a 24 años (253)",20,12,9,3,,,,,,,8,3
"De 25 a 29 años (254)",13,10,3,4,2,1,,,,,3,11
"De 30 a 34 años (255)",1,1,,,1,,,,,,,2
"De 35 a 39 años (256)",7,7,2,2,2,1,,,,,,9
"De 40 a 44 años (257)",1,1,,,1,,,,,,,2
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",100,82,14,32,20,8,5,1,,2,18,151
"De 20 a 24 años (263)",22,16,4,12,,,,,,,6,12
"De 25 a 29 años (264)",22,16,2,9,4,,1,,,,6,21
"De 30 a 34 años (265)",20,17,2,5,8,2,,,,,3,27
"De 35 a 39 años (266)",15,14,3,4,3,3,1,,,,1,23
"De 40 a 44 años (267)",5,4,1,,2,1,,,,,1,7
"De 45 a 49 años (268)",6,5,2,1,,,1,1,,,1,13
"De 50 y más años (269)",10,10,,1,3,2,2,,,2,,48
"Sup. Univ. incompleta (270)",28,25,12,8,3,,2,,,,3,22
"De 15 a 19 años (272)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (273)",12,10,6,4,,,,,,,2,4
"De 25 a 29 años (274)",5,4,1,2,1,,,,,,1,4
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (277)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",42,28,6,7,9,6,,,,,14,43
"De 20 a 24 años (283)",6,3,1,2,,,,,,,3,2
"De 25 a 29 años (284)",9,2,,2,,,,,,,7,2
"De 30 a 34 años (285)",12,9,3,1,5,,,,,,3,11
"De 35 a 39 años (286)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (287)",6,5,1,,2,2,,,,,1,10
"De 45 a 49 años (288)",1,1,1,,,,,,,,,
"De 50 y más años (289)",4,4,,,1,3,,,,,,11
