"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Primaria (030)",2612,2546,11,375,441,419,663,410,176,51,66,10079
"De 12 a 14 años (031)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (032)",35,34,,26,7,1,,,,,1,43
"De 20 a 24 años (033)",176,153,3,77,53,16,4,,,,23,248
"De 25 a 29 años (034)",218,207,1,51,86,43,24,2,,,11,467
"De 30 a 34 años (035)",246,238,1,42,54,69,63,9,,,8,687
"De 35 a 39 años (036)",310,303,1,42,46,83,96,33,2,,7,1026
"De 40 a 44 años (037)",315,310,1,30,37,52,116,56,17,1,5,1273
"De 45 a 49 años (038)",285,280,,25,40,40,83,60,28,4,5,1260
"De 50 y más años (039)",1024,1019,4,81,117,115,277,250,129,46,5,5072
"Secundaria (040)",1871,1741,6,505,475,308,312,92,34,9,130,4722
"De 12 a 14 años (041)",7,3,,1,2,,,,,,4,5
"De 15 a 19 años (042)",77,59,,56,3,,,,,,18,62
"De 20 a 24 años (043)",291,247,1,159,73,13,1,,,,44,349
"De 25 a 29 años (044)",267,245,2,96,97,37,12,1,,,22,456
"De 30 a 34 años (045)",250,239,1,44,94,65,31,2,2,,11,586
"De 35 a 39 años (046)",278,269,1,48,75,67,65,12,1,,9,765
"De 40 a 44 años (047)",260,251,,40,67,56,61,18,9,,9,799
"De 45 a 49 años (048)",198,195,,25,26,33,78,23,7,3,3,760
"De 50 y más años (049)",243,233,1,36,38,37,64,36,15,6,10,940
"Sup. no Univ. incompleta (050)",266,229,1,108,63,30,21,4,2,,37,456
"De 15 a 19 años (052)",14,11,,11,,,,,,,3,11
"De 20 a 24 años (053)",68,52,,41,8,3,,,,,16,66
"De 25 a 29 años (054)",54,44,,23,18,3,,,,,10,68
"De 30 a 34 años (055)",40,37,1,13,13,5,5,,,,3,75
"De 35 a 39 años (056)",29,25,,9,8,4,4,,,,4,54
"De 40 a 44 años (057)",25,24,,3,6,12,3,,,,1,64
"De 45 a 49 años (058)",19,19,,3,7,2,4,3,,,,59
"De 50 y más años (059)",17,17,,5,3,1,5,1,2,,,59
"Sup. no Univ. completa (060)",532,461,6,184,141,70,39,12,7,2,71,996
"De 20 a 24 años (063)",75,46,2,32,9,3,,,,,29,59
"De 25 a 29 años (064)",114,96,,61,30,4,1,,,,18,137
"De 30 a 34 años (065)",100,82,2,31,41,6,1,1,,,18,141
"De 35 a 39 años (066)",78,76,1,25,25,18,6,1,,,2,160
"De 40 a 44 años (067)",63,61,,12,19,19,9,2,,,2,157
"De 45 a 49 años (068)",39,38,,11,6,7,11,2,1,,1,111
"De 50 y más años (069)",63,62,1,12,11,13,11,6,6,2,1,231
"Sup. Univ. incompleta (070)",168,132,1,54,34,18,18,3,3,1,36,315
"De 15 a 19 años (072)",4,4,,4,,,,,,,,4
"De 20 a 24 años (073)",48,22,1,15,6,,,,,,26,27
"De 25 a 29 años (074)",28,22,,13,5,3,1,,,,6,36
"De 30 a 34 años (075)",22,20,,8,7,4,1,,,,2,38
"De 35 a 39 años (076)",22,22,,6,5,5,6,,,,,60
"De 40 a 44 años (077)",13,11,,5,2,1,2,,1,,2,30
"De 45 a 49 años (078)",12,12,,2,5,2,2,,1,,,36
"De 50 y más años (079)",19,19,,1,4,3,6,3,1,1,,84
"Sup. Univ. completa (080)",543,455,5,154,126,76,63,20,9,2,88,1132
"De 20 a 24 años (083)",37,15,,15,,,,,,,22,15
"De 25 a 29 años (084)",85,59,2,40,8,7,1,,1,,26,90
"De 30 a 34 años (085)",90,66,2,29,26,4,5,,,,24,114
"De 35 a 39 años (086)",104,96,,29,42,13,10,2,,,8,208
"De 40 a 44 años (087)",78,75,,20,25,14,10,6,,,3,192
"De 45 a 49 años (088)",69,65,1,14,11,17,12,7,3,,4,208
"De 50 y más años (089)",80,79,,7,14,21,25,5,5,2,1,305
,,,,,,,,,,,,
"URBANA (100)",5901,5547,28,1192,1164,875,1212,682,293,101,354,19410
"De 12 a 14 años (101)",8,4,,1,3,,,,,,4,7
"De 15 a 19 años (102)",93,76,,71,5,,,,,,17,81
"De 20 a 24 años (103)",490,368,4,245,97,19,3,,,,122,509
"De 25 a 29 años (104)",581,511,5,230,180,66,26,3,1,,70,924
"De 30 a 34 años (105)",650,591,5,146,219,128,82,8,2,1,59,1392
"De 35 a 39 años (106)",714,684,3,133,178,165,159,43,3,,30,1972
"De 40 a 44 años (107)",677,660,1,97,139,140,196,66,19,2,17,2248
"De 45 a 49 años (108)",598,584,2,69,94,95,183,97,36,8,14,2353
"De 50 y más años (109)",2090,2069,8,200,249,262,563,465,232,90,21,9924
"Sin nivel (110)",1404,1381,5,128,179,190,377,306,141,55,23,6482
"De 15 a 19 años (112)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (113)",12,10,,4,5,1,,,,,2,17
"De 25 a 29 años (114)",18,16,,4,5,2,4,1,,,2,42
"De 30 a 34 años (115)",69,67,,8,22,15,17,3,1,1,2,206
"De 35 a 39 años (116)",83,79,,11,15,21,20,11,1,,4,271
"De 40 a 44 años (117)",98,98,1,10,9,18,42,12,4,2,,399
"De 45 a 49 años (118)",110,108,1,6,15,16,29,27,12,2,2,504
"De 50 y más años (119)",1012,1002,3,84,108,117,265,252,123,50,10,5042
"Educacion Inicial (120)",2,2,,,2,,,,,,,4
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",1,1,,,1,,,,,,,2
"Primaria (130)",1643,1610,6,210,272,257,446,271,111,37,33,6551
"De 12 a 14 años (131)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (132)",18,18,,15,3,,,,,,,21
"De 20 a 24 años (133)",67,57,,31,21,2,3,,,,10,92
"De 25 a 29 años (134)",107,102,1,22,48,19,11,1,,,5,229
"De 30 a 34 años (135)",139,136,,26,38,43,27,2,,,3,361
"De 35 a 39 años (136)",180,175,1,23,27,50,54,19,1,,5,589
"De 40 a 44 años (137)",205,202,,18,23,32,87,36,6,,3,816
"De 45 a 49 años (138)",190,186,,13,29,29,60,39,13,3,4,815
"De 50 y más años (139)",734,732,4,61,82,82,204,174,91,34,2,3625
"Secundaria (140)",1492,1398,5,399,377,250,262,76,23,6,94,3800
"De 12 a 14 años (141)",5,2,,,2,,,,,,3,4
"De 15 a 19 años (142)",58,44,,42,2,,,,,,14,46
"De 20 a 24 años (143)",209,181,1,118,51,11,,,,,28,253
"De 25 a 29 años (144)",208,194,2,78,75,30,8,1,,,14,357
"De 30 a 34 años (145)",200,192,1,37,73,52,26,2,1,,8,468
"De 35 a 39 años (146)",239,230,1,39,62,55,61,11,1,,9,669
"De 40 a 44 años (147)",212,205,,32,57,48,47,13,8,,7,645
"De 45 a 49 años (148)",169,166,,20,22,26,68,21,6,3,3,661
"De 50 y más años (149)",192,184,,33,33,28,52,28,7,3,8,697
"Sup. no Univ. incompleta (150)",233,200,1,91,58,28,19,2,1,,33,392
"De 15 a 19 años (152)",11,9,,9,,,,,,,2,9
"De 20 a 24 años (153)",58,43,,34,7,2,,,,,15,54
"De 25 a 29 años (154)",50,41,,21,17,3,,,,,9,64
"De 30 a 34 años (155)",38,35,1,12,13,4,5,,,,3,71
"De 35 a 39 años (156)",24,21,,7,6,4,4,,,,3,48
"De 40 a 44 años (157)",23,22,,2,6,12,2,,,,1,58
"De 45 a 49 años (158)",18,18,,3,7,2,4,2,,,,52
"De 50 y más años (159)",11,11,,3,2,1,4,,1,,,36
"Sup. no Univ. completa (160)",481,417,6,167,132,62,35,8,6,1,64,874
"De 20 a 24 años (163)",68,42,2,28,9,3,,,,,26,55
"De 25 a 29 años (164)",100,85,,56,25,3,1,,,,15,119
"De 30 a 34 años (165)",97,80,2,29,41,6,1,1,,,17,139
"De 35 a 39 años (166)",72,70,1,21,24,18,5,1,,,2,150
"De 40 a 44 años (167)",57,55,,11,18,17,9,,,,2,136
"De 45 a 49 años (168)",35,34,,11,6,4,10,2,1,,1,97
"De 50 y más años (169)",52,51,1,11,9,11,9,4,5,1,1,178
"Sup. Univ. incompleta (170)",151,121,1,52,27,18,16,3,3,1,30,290
"De 15 a 19 años (172)",4,4,,4,,,,,,,,4
"De 20 a 24 años (173)",42,20,1,15,4,,,,,,22,23
"De 25 a 29 años (174)",24,20,,13,3,3,1,,,,4,32
"De 30 a 34 años (175)",21,19,,7,7,4,1,,,,2,37
"De 35 a 39 años (176)",18,18,,5,3,5,5,,,,,50
"De 40 a 44 años (177)",12,10,,5,2,1,1,,1,,2,26
"De 45 a 49 años (178)",12,12,,2,5,2,2,,1,,,36
"De 50 y más años (179)",18,18,,1,3,3,6,3,1,1,,82
"Sup. Univ. completa (180)",495,418,4,145,117,70,57,16,8,1,77,1017
"De 20 a 24 años (183)",34,15,,15,,,,,,,19,15
"De 25 a 29 años (184)",74,53,2,36,7,6,1,,1,,21,81
"De 30 a 34 años (185)",85,61,1,27,24,4,5,,,,24,108
"De 35 a 39 años (186)",97,90,,27,40,12,10,1,,,7,193
"De 40 a 44 años (187)",70,68,,19,24,12,8,5,,,2,168
"De 45 a 49 años (188)",64,60,1,14,10,16,10,6,3,,4,188
"De 50 y más años (189)",71,71,,7,12,20,23,4,4,1,,264
,,,,,,,,,,,,
"RURAL (200)",2356,2252,12,383,391,335,537,374,174,46,104,8923
"De 12 a 14 años (201)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (202)",48,42,,34,7,1,,,,,6,51
"De 20 a 24 años (203)",230,188,3,102,62,18,3,,,,42,293
"De 25 a 29 años (204)",224,198,,61,75,38,22,2,,,26,429
"De 30 a 34 años (205)",206,197,2,35,47,48,56,8,1,,9,577
"De 35 a 39 años (206)",257,253,,40,47,61,74,29,2,,4,844
"De 40 a 44 años (207)",229,224,2,27,30,35,70,42,16,2,5,927
"De 45 a 49 años (208)",211,210,1,26,20,30,59,44,25,5,1,964
"De 50 y más años (209)",949,939,4,57,103,104,253,249,130,39,10,4837
"Sin nivel (210)",857,850,5,66,94,99,255,209,95,27,7,4141
"De 15 a 19 años (212)",9,9,,7,2,,,,,,,11
"De 20 a 24 años (213)",13,11,,4,5,1,1,,,,2,21
"De 25 a 29 años (214)",20,19,,2,6,5,5,1,,,1,56
"De 30 a 34 años (215)",38,38,,6,8,8,15,1,,,,120
"De 35 a 39 años (216)",65,65,,3,8,15,25,13,1,,,265
"De 40 a 44 años (217)",54,54,1,4,4,3,23,14,4,1,,261
"De 45 a 49 años (218)",77,77,1,9,4,8,23,19,9,4,,379
"De 50 y más años (219)",581,577,3,31,57,59,163,161,81,22,4,3028
"Educacion Inicial (220)",2,2,,1,,,1,,,,,6
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 35 a 39 años (226)",1,1,,,,,1,,,,,5
"Primaria (230)",969,936,5,165,169,162,217,139,65,14,33,3528
"De 15 a 19 años (232)",17,16,,11,4,1,,,,,1,22
"De 20 a 24 años (233)",109,96,3,46,32,14,1,,,,13,156
"De 25 a 29 años (234)",111,105,,29,38,24,13,1,,,6,238
"De 30 a 34 años (235)",107,102,1,16,16,26,36,7,,,5,326
"De 35 a 39 años (236)",130,128,,19,19,33,42,14,1,,2,437
"De 40 a 44 años (237)",110,108,1,12,14,20,29,20,11,1,2,457
"De 45 a 49 años (238)",95,94,,12,11,11,23,21,15,1,1,445
"De 50 y más años (239)",290,287,,20,35,33,73,76,38,12,3,1447
"Secundaria (240)",379,343,1,106,98,58,50,16,11,3,36,922
"De 12 a 14 años (241)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (242)",19,15,,14,1,,,,,,4,16
"De 20 a 24 años (243)",82,66,,41,22,2,1,,,,16,96
"De 25 a 29 años (244)",59,51,,18,22,7,4,,,,8,99
"De 30 a 34 años (245)",50,47,,7,21,13,5,,1,,3,118
"De 35 a 39 años (246)",39,39,,9,13,12,4,1,,,,96
"De 40 a 44 años (247)",48,46,,8,10,8,14,5,1,,2,154
"De 45 a 49 años (248)",29,29,,5,4,7,10,2,1,,,99
"De 50 y más años (249)",51,49,1,3,5,9,12,8,8,3,2,243
"Sup. no Univ. incompleta (250)",33,29,,17,5,2,2,2,1,,4,64
"De 15 a 19 años (252)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (253)",10,9,,7,1,1,,,,,1,12
"De 25 a 29 años (254)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (255)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (256)",5,4,,2,2,,,,,,1,6
"De 40 a 44 años (257)",2,2,,1,,,1,,,,,6
"De 45 a 49 años (258)",1,1,,,,,,1,,,,7
"De 50 y más años (259)",6,6,,2,1,,1,1,1,,,23
"Sup. no Univ. completa (260)",51,44,,17,9,8,4,4,1,1,7,122
"De 20 a 24 años (263)",7,4,,4,,,,,,,3,4
"De 25 a 29 años (264)",14,11,,5,5,1,,,,,3,18
"De 30 a 34 años (265)",3,2,,2,,,,,,,1,2
"De 35 a 39 años (266)",6,6,,4,1,,1,,,,,10
"De 40 a 44 años (267)",6,6,,1,1,2,,2,,,,21
"De 45 a 49 años (268)",4,4,,,,3,1,,,,,14
"De 50 y más años (269)",11,11,,1,2,2,2,2,1,1,,53
"Sup. Univ. incompleta (270)",17,11,,2,7,,2,,,,6,25
"De 20 a 24 años (273)",6,2,,,2,,,,,,4,4
"De 25 a 29 años (274)",4,2,,,2,,,,,,2,4
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",4,4,,1,2,,1,,,,,10
"De 40 a 44 años (277)",1,1,,,,,1,,,,,4
"De 50 y más años (279)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",48,37,1,9,9,6,6,4,1,1,11,115
"De 20 a 24 años (283)",3,,,,,,,,,,3,
"De 25 a 29 años (284)",11,6,,4,1,1,,,,,5,9
"De 30 a 34 años (285)",5,5,1,2,2,,,,,,,6
"De 35 a 39 años (286)",7,6,,2,2,1,,1,,,1,15
"De 40 a 44 años (287)",8,7,,1,1,2,2,1,,,1,24
"De 45 a 49 años (288)",5,5,,,1,1,2,1,,,,20
"De 50 y más años (289)",9,8,,,2,1,2,1,1,1,1,41
