"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",481,2,80,292,107,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",135,,123,12,,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",122,22,68,30,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",919,12,809,8,,87,3,
"Otra (101)",52,52,,,,,,
"Ocupaciñn no especificada (102)",7,1,3,1,2,,,
"Desocupado (103)",80,,,,,,,80
"Mujeres (104)",693,50,362,116,28,102,6,29
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",17,17,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",7,2,,5,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",72,6,6,47,1,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",72,,,45,27,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",5,,2,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",464,6,351,14,,87,6,
"Otra (114)",2,2,,,,,,
"Ocupaciñn no especificada (115)",9,1,3,2,,3,,
"Desocupado (116)",29,,,,,,,29
