"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1550,26,547,32,,938,7,
"Ocupación no especificada (102)",42,7,9,22,,4,,
"Desocupado (103)",222,,,,,,,222
"Mujeres (104)",3925,86,186,1232,26,2289,44,62
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",44,41,,1,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",8,4,,4,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",125,11,,84,,30,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",768,,,751,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",379,,9,305,9,56,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,,11,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2453,18,175,41,,2175,44,
"Ocupación no especificada (115)",68,5,2,35,,26,,
"Desocupado (116)",62,,,,,,,62
