"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (122)",9,1,,6,,2,,
"Comercio al por mayor (123)",19,5,,7,4,3,,
"Comercio al por menor (124)",688,81,,494,3,110,,
"Hoteles y restaurantes (125)",175,49,1,108,4,13,,
"Trans., almac. y comunicaciones (126)",33,25,1,4,3,,,
"Intermediación financiera (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (128)",46,34,6,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",76,60,16,,,,,
"Enseñanza (130)",719,677,,42,,,,
"Servicios sociales y de salud (131)",72,69,,2,,1,,
"Otras activ. serv.comun.soc y personales (132)",107,50,11,44,,2,,
"Hogares privados con servicio doméstico (133)",305,,,,,,305,
"Actividad economica no especificada (135)",145,51,4,70,5,15,,
,,,,,,,,
"RURAL (136)",17362,470,2448,10334,250,2533,380,947
"Agric., ganadería, caza y silvicultura (137)",13193,5,1848,8831,220,2289,,
"Explotación de minas y canteras (139)",27,1,26,,,,,
"Industrias manufactureras (140)",910,4,92,720,6,88,,
"Suministro de electricidad, gas y agua (141)",7,1,5,1,,,,
"Construcción (142)",298,2,237,36,8,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",269,27,2,215,2,23,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",11,2,2,7,,,,
"Comercio al por mayor (145)",12,1,,11,,,,
"Comercio al por menor (146)",246,24,,197,2,23,,
"Hoteles y restaurantes (147)",162,19,6,119,4,14,,
"Trans., almac. y comunicaciones (148)",84,17,17,49,,1,,
"Intermediación financiera (149)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (150)",10,5,4,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",83,36,47,,,,,
"Enseñanza (152)",269,244,,21,,4,,
"Servicios sociales y de salud (153)",39,34,,5,,,,
"Otras activ. serv.comun.soc y personales (154)",117,35,38,38,,6,,
"Hogares privados con servicio doméstico (155)",380,,,,,,380,
"Actividad economica no especificada (157)",566,40,126,297,10,93,,
"Desocupado (158)",947,,,,,,,947
"Hombres (159)",14307,279,2068,8971,228,2027,18,716
"Agric., ganadería, caza y silvicultura (160)",12320,5,1584,8542,211,1978,,
"Explotación de minas y canteras (162)",27,1,26,,,,,
"Industrias manufactureras (163)",128,2,38,79,3,6,,
"Suministro de electricidad, gas y agua (164)",6,1,4,1,,,,
"Construcción (165)",298,2,237,36,8,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",156,15,2,131,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",11,2,2,7,,,,
"Comercio al por mayor (168)",10,,,10,,,,
"Comercio al por menor (169)",135,13,,114,2,6,,
"Hoteles y restaurantes (170)",16,2,1,11,1,1,,
"Trans., almac. y comunicaciones (171)",80,15,16,49,,,,
"Intermediación financiera (172)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (173)",8,4,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",74,31,43,,,,,
"Enseñanza (175)",150,143,,4,,3,,
"Servicios sociales y de salud (176)",16,14,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",84,23,30,27,,4,,
"Hogares privados con servicio doméstico (178)",18,,,,,,18,
"Actividad economica no especificada (180)",209,21,84,87,3,14,,
"Desocupado (181)",716,,,,,,,716
"Mujeres (182)",3055,191,380,1363,22,506,362,231
"Agric., ganadería, caza y silvicultura (183)",873,,264,289,9,311,,
"Industrias manufactureras (186)",782,2,54,641,3,82,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",113,12,,84,,17,,
"Comercio al por mayor (191)",2,1,,1,,,,
"Comercio al por menor (192)",111,11,,83,,17,,
"Hoteles y restaurantes (193)",146,17,5,108,3,13,,
"Trans., almac. y comunicaciones (194)",4,2,1,,,1,,
"Activid.inmobil., empres. y alquileres (196)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,5,4,,,,,
"Enseñanza (198)",119,101,,17,,1,,
"Servicios sociales y de salud (199)",23,20,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",33,12,8,11,,2,,
"Hogares privados con servicio doméstico (201)",362,,,,,,362,
"Actividad economica no especificada (203)",357,19,42,210,7,79,,
