"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",577,275,302,171,87,84,406,188,218
"36 años (047)",467,223,244,139,77,62,328,146,182
"37 años (048)",527,278,249,162,84,78,365,194,171
"38 años (049)",498,240,258,135,68,67,363,172,191
"39 años (050)",409,198,211,111,53,58,298,145,153
"De 40 a 44 años (051)",2199,1069,1130,614,341,273,1585,728,857
"40 años (052)",600,305,295,163,82,81,437,223,214
"41 años (053)",340,179,161,86,51,35,254,128,126
"42 años (054)",515,255,260,159,94,65,356,161,195
"43 años (055)",372,164,208,114,66,48,258,98,160
"44 años (056)",372,166,206,92,48,44,280,118,162
"De 45 a 49 años (057)",1981,974,1007,568,315,253,1413,659,754
"45 años (058)",482,215,267,126,62,64,356,153,203
"46 años (059)",342,173,169,92,51,41,250,122,128
"47 años (060)",414,217,197,130,79,51,284,138,146
"48 años (061)",436,217,219,124,69,55,312,148,164
"49 años (062)",307,152,155,96,54,42,211,98,113
"De 50 a 54 años (063)",1535,748,787,447,248,199,1088,500,588
"50 años (064)",390,167,223,109,51,58,281,116,165
"51 años (065)",202,107,95,68,44,24,134,63,71
"52 años (066)",344,175,169,92,52,40,252,123,129
"53 años (067)",259,132,127,86,51,35,173,81,92
"54 años (068)",340,167,173,92,50,42,248,117,131
"De 55 a 59 años (069)",1448,690,758,339,172,167,1109,518,591
"55 años (070)",343,149,194,79,36,43,264,113,151
"56 años (071)",310,145,165,72,34,38,238,111,127
"57 años (072)",281,129,152,65,36,29,216,93,123
"58 años (073)",294,141,153,71,33,38,223,108,115
"59 años (074)",220,126,94,52,33,19,168,93,75
"De 60 a 64 años (075)",1140,550,590,230,118,112,910,432,478
"60 años (076)",396,190,206,80,39,41,316,151,165
"61 años (077)",134,63,71,27,13,14,107,50,57
"62 años (078)",215,110,105,40,26,14,175,84,91
"63 años (079)",197,90,107,37,18,19,160,72,88
"64 años (080)",198,97,101,46,22,24,152,75,77
"De 65 y más años (081)",2923,1273,1650,630,274,356,2293,999,1294
"65 años (082)",290,133,157,60,26,34,230,107,123
"66 años (083)",147,65,82,28,9,19,119,56,63
"67 años (084)",189,85,104,33,12,21,156,73,83
"68 años (085)",212,95,117,52,19,33,160,76,84
"69 años (086)",101,40,61,22,9,13,79,31,48
"70 años (087)",257,106,151,49,22,27,208,84,124
"71 años (088)",95,45,50,21,12,9,74,33,41
"72 años (089)",160,54,106,26,11,15,134,43,91
"73 años (090)",110,49,61,28,16,12,82,33,49
"74 años (091)",101,48,53,23,11,12,78,37,41
"75 años (092)",192,79,113,49,25,24,143,54,89
"76 años (093)",84,40,44,26,12,14,58,28,30
"77 años (094)",114,53,61,30,13,17,84,40,44
"78 años (095)",118,53,65,27,11,16,91,42,49
"79 años (096)",62,30,32,14,7,7,48,23,25
"80 años (097)",129,51,78,20,5,15,109,46,63
"81 años (098)",37,23,14,10,6,4,27,17,10
"82 años (099)",52,24,28,5,1,4,47,23,24
"83 años (100)",34,13,21,8,2,6,26,11,15
"84 años (101)",43,23,20,9,6,3,34,17,17
"85 años (102)",75,28,47,17,9,8,58,19,39
"86 años (103)",24,15,9,6,2,4,18,13,5
"87 años (104)",27,14,13,6,5,1,21,9,12
"88 años (105)",34,14,20,13,5,8,21,9,12
"89 años (106)",31,11,20,6,2,4,25,9,16
"90 años (107)",59,22,37,12,4,8,47,18,29
"91 años (108)",8,3,5,2,,2,6,3,3
"92 años (109)",17,11,6,2,1,1,15,10,5
"93 años (110)",9,4,5,4,2,2,5,2,3
"94 años (111)",7,4,3,1,,1,6,4,2
"95 años (112)",15,5,10,1,,1,14,5,9
"96 años (113)",9,4,5,2,2,,7,2,5
"97 años (114)",6,4,2,,,,6,4,2
"98 y más años (115)",75,25,50,18,7,11,57,18,39
