"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 25 a 29 años (044)",158,290,285,15,98.3,5.2,
"De 30 a 34 años (045)",116,281,278,9,98.9,3.2,
"De 35 a 39 años (046)",129,428,419,6,97.9,1.4,
"De 40 a 44 años (047)",96,399,388,4,97.2,1,
"De 45 a 49 años (048)",64,317,297,2,93.7,0.6,
"De 50 y más años (049)",116,559,512,,91.6,,
"Sup. no Univ. incompleta (050)",159,240,232,11,96.7,4.6,
"De 15 a 19 años (052)",20,3,3,2,100,66.7,
"De 20 a 24 años (053)",49,30,30,5,100,16.7,
"De 25 a 29 años (054)",28,30,28,2,93.3,6.7,
"De 30 a 34 años (055)",19,35,35,2,100,5.7,
"De 35 a 39 años (056)",14,44,44,,100,,
"De 40 a 44 años (057)",11,43,39,,90.7,,
"De 45 a 49 años (058)",8,30,28,,93.3,,
"De 50 y más años (059)",10,25,25,,100,,
"Sup. no Univ. completa (060)",287,574,553,24,96.3,4.2,
"De 20 a 24 años (063)",33,15,15,1,100,6.7,
"De 25 a 29 años (064)",61,56,56,6,100,10.7,
"De 30 a 34 años (065)",50,79,79,6,100,7.6,
"De 35 a 39 años (066)",50,122,119,4,97.5,3.3,
"De 40 a 44 años (067)",49,146,142,7,97.3,4.8,
"De 45 a 49 años (068)",23,84,77,,91.7,,
"De 50 y más años (069)",21,72,65,,90.3,,
"Sup. Univ. incompleta (070)",40,62,62,1,100,1.6,
"De 15 a 19 años (072)",6,,,,,,
"De 20 a 24 años (073)",7,4,4,1,100,25,
"De 25 a 29 años (074)",4,,,,,,
"De 30 a 34 años (075)",5,7,7,,100,,
"De 35 a 39 años (076)",6,11,11,,100,,
"De 40 a 44 años (077)",4,15,15,,100,,
"De 45 a 49 años (078)",5,19,19,,100,,
"De 50 y más años (079)",3,6,6,,100,,
"Sup. Univ. completa (080)",129,234,232,6,99.1,2.6,
"De 20 a 24 años (083)",6,2,2,1,100,50,
"De 25 a 29 años (084)",13,7,7,1,100,14.3,
"De 30 a 34 años (085)",14,16,16,,100,,
"De 35 a 39 años (086)",27,50,50,2,100,4,
"De 40 a 44 años (087)",31,76,76,2,100,2.6,
"De 45 a 49 años (088)",14,20,20,,100,,
"De 50 y más años (089)",24,63,61,,96.8,,
,,,,,,,
"URBANA (100)",2787,8802,7938,114,90.2,1.3,
"De 12 a 14 años (101)",275,3,3,,100,,
"De 15 a 19 años (102)",264,36,35,10,97.2,27.8,
"De 20 a 24 años (103)",254,233,230,32,98.7,13.7,
"De 25 a 29 años (104)",247,398,383,24,96.2,6,
"De 30 a 34 años (105)",202,496,484,19,97.6,3.8,
"De 35 a 39 años (106)",235,743,718,15,96.6,2,
"De 40 a 44 años (107)",247,1023,983,12,96.1,1.2,
"De 45 a 49 años (108)",176,839,789,2,94,0.2,
"De 50 y más años (109)",887,5031,4313,,85.7,,
"Sin nivel (110)",426,2547,2103,2,82.6,0.1,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",4,2,2,,100,,
"De 25 a 29 años (114)",7,18,16,1,88.9,5.6,
"De 30 a 34 años (115)",7,14,13,,92.9,,
"De 35 a 39 años (116)",8,42,38,,90.5,,
"De 40 a 44 años (117)",12,68,63,1,92.6,1.5,
"De 45 a 49 años (118)",17,115,103,,89.6,,
"De 50 y más años (119)",369,2288,1868,,81.6,,
"Educacion Inicial (120)",5,7,7,,100,,
"De 12 a 14 años (121)",1,1,1,,100,,
"De 20 a 24 años (123)",2,1,1,,100,,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",1,3,3,,100,,
"Primaria (130)",770,3342,3022,17,90.4,0.5,
"De 12 a 14 años (131)",98,,,,,,
"De 15 a 19 años (132)",21,7,7,2,100,28.6,
"De 20 a 24 años (133)",25,47,45,3,95.7,6.4,
"De 25 a 29 años (134)",27,79,73,4,92.4,5.1,
"De 30 a 34 años (135)",46,167,157,5,94,3,
"De 35 a 39 años (136)",43,179,170,3,95,1.7,
"De 40 a 44 años (137)",72,377,358,,95,,
"De 45 a 49 años (138)",64,342,327,,95.6,,
"De 50 y más años (139)",374,2144,1885,,87.9,,
"Secundaria (140)",1051,1939,1869,60,96.4,3.1,
"De 12 a 14 años (141)",174,2,2,,100,,
"De 15 a 19 años (142)",216,25,24,7,96,28,
"De 20 a 24 años (143)",144,141,140,22,99.3,15.6,
"De 25 a 29 años (144)",118,219,214,12,97.7,5.5,
"De 30 a 34 años (145)",78,199,198,8,99.5,4,
"De 35 a 39 años (146)",98,321,312,6,97.2,1.9,
"De 40 a 44 años (147)",79,335,326,3,97.3,0.9,
"De 45 a 49 años (148)",49,246,232,2,94.3,0.8,
"De 50 y más años (149)",95,451,421,,93.3,,
"Sup. no Univ. incompleta (150)",134,213,205,8,96.2,3.8,
"De 15 a 19 años (152)",17,2,2,1,100,50,
"De 20 a 24 años (153)",43,26,26,4,100,15.4,
"De 25 a 29 años (154)",20,20,18,1,90,5,
"De 30 a 34 años (155)",16,34,34,2,100,5.9,
"De 35 a 39 años (156)",12,37,37,,100,,
"De 40 a 44 años (157)",10,40,36,,90,,
"De 45 a 49 años (158)",8,30,28,,93.3,,
"De 50 y más años (159)",8,24,24,,100,,
"Sup. no Univ. completa (160)",259,510,490,20,96.1,3.9,
"De 20 a 24 años (163)",32,15,15,1,100,6.7,
"De 25 a 29 años (164)",58,53,53,5,100,9.4,
"De 30 a 34 años (165)",39,60,60,4,100,6.7,
"De 35 a 39 años (166)",47,113,110,4,97.3,3.5,
"De 40 a 44 años (167)",44,132,129,6,97.7,4.5,
"De 45 a 49 años (168)",20,73,66,,90.4,,
"De 50 y más años (169)",19,64,57,,89.1,,
"Sup. Univ. incompleta (170)",30,40,40,1,100,2.5,
"De 15 a 19 años (172)",6,,,,,,
"De 20 a 24 años (173)",4,2,2,1,100,50,
"De 25 a 29 años (174)",4,,,,,,
"De 30 a 34 años (175)",3,4,4,,100,,
"De 35 a 39 años (176)",3,6,6,,100,,
"De 40 a 44 años (177)",3,9,9,,100,,
"De 45 a 49 años (178)",4,13,13,,100,,
"De 50 y más años (179)",3,6,6,,100,,
"Sup. Univ. completa (180)",112,204,202,6,99,2.9,
"De 20 a 24 años (183)",4,1,1,1,100,100,
"De 25 a 29 años (184)",12,7,7,1,100,14.3,
"De 30 a 34 años (185)",12,15,15,,100,,
"De 35 a 39 años (186)",24,45,45,2,100,4.4,
"De 40 a 44 años (187)",27,62,62,2,100,3.2,
"De 45 a 49 años (188)",14,20,20,,100,,
"De 50 y más años (189)",19,54,52,,96.3,,
,,,,,,,
"RURAL (200)",1285,5020,4286,45,85.4,0.9,
"De 12 a 14 años (201)",97,,,,,,
"De 15 a 19 años (202)",136,32,31,8,96.9,25,
"De 20 a 24 años (203)",97,120,116,12,96.7,10,
"De 25 a 29 años (204)",99,209,190,11,90.9,5.3,
"De 30 a 34 años (205)",107,269,250,4,92.9,1.5,
"De 35 a 39 años (206)",88,345,322,6,93.3,1.7,
"De 40 a 44 años (207)",80,367,340,3,92.6,0.8,
"De 45 a 49 años (208)",79,515,445,1,86.4,0.2,
"De 50 y más años (209)",502,3163,2592,,81.9,,
"Sin nivel (210)",372,2371,1892,5,79.8,0.2,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",4,1,1,,100,,
"De 20 a 24 años (213)",7,15,14,,93.3,,
"De 25 a 29 años (214)",9,31,23,1,74.2,3.2,
"De 30 a 34 años (215)",11,62,50,1,80.6,1.6,
"De 35 a 39 años (216)",18,103,86,3,83.5,2.9,
"De 40 a 44 años (217)",20,107,97,,90.7,,
"De 45 a 49 años (218)",24,187,145,,77.5,,
"De 50 y más años (219)",278,1865,1476,,79.1,,
"Educacion Inicial (220)",1,4,4,,100,,
"De 30 a 34 años (225)",1,4,4,,100,,
"Primaria (230)",456,1916,1690,18,88.2,0.9,
"De 12 a 14 años (231)",46,,,,,,
"De 15 a 19 años (232)",25,12,11,3,91.7,25,
"De 20 a 24 años (233)",18,33,31,4,93.9,12.1,
"De 25 a 29 años (234)",38,94,83,5,88.3,5.3,
"De 30 a 34 años (235)",39,97,92,1,94.8,1,
"De 35 a 39 años (236)",28,109,103,3,94.5,2.8,
"De 40 a 44 años (237)",32,159,145,1,91.2,0.6,
"De 45 a 49 años (238)",36,240,218,1,90.8,0.4,
"De 50 y más años (239)",194,1172,1007,,85.9,,
"Secundaria (240)",376,586,558,16,95.2,2.7,
"De 12 a 14 años (241)",50,,,,,,
"De 15 a 19 años (242)",104,18,18,4,100,22.2,
"De 20 a 24 años (243)",60,65,64,7,98.5,10.8,
"De 25 a 29 años (244)",40,71,71,3,100,4.2,
"De 30 a 34 años (245)",38,82,80,1,97.6,1.2,
"De 35 a 39 años (246)",31,107,107,,100,,
"De 40 a 44 años (247)",17,64,62,1,96.9,1.6,
"De 45 a 49 años (248)",15,71,65,,91.5,,
"De 50 y más años (249)",21,108,91,,84.3,,
"Sup. no Univ. incompleta (250)",25,27,27,3,100,11.1,
"De 15 a 19 años (252)",3,1,1,1,100,100,
"De 20 a 24 años (253)",6,4,4,1,100,25,
"De 25 a 29 años (254)",8,10,10,1,100,10,
"De 30 a 34 años (255)",3,1,1,,100,,
"De 35 a 39 años (256)",2,7,7,,100,,
"De 40 a 44 años (257)",1,3,3,,100,,
"De 50 y más años (259)",2,1,1,,100,,
"Sup. no Univ. completa (260)",28,64,63,3,98.4,4.7,
"De 20 a 24 años (263)",1,,,,,,
"De 25 a 29 años (264)",3,3,3,1,100,33.3,
"De 30 a 34 años (265)",11,19,19,1,100,5.3,
"De 35 a 39 años (266)",3,9,9,,100,,
"De 40 a 44 años (267)",5,14,13,1,92.9,7.1,
"De 45 a 49 años (268)",3,11,11,,100,,
"De 50 y más años (269)",2,8,8,,100,,
"Sup. Univ. incompleta (270)",10,22,22,,100,,
"De 20 a 24 años (273)",3,2,2,,100,,
"De 30 a 34 años (275)",2,3,3,,100,,
"De 35 a 39 años (276)",3,5,5,,100,,
"De 40 a 44 años (277)",1,6,6,,100,,
"De 45 a 49 años (278)",1,6,6,,100,,
"Sup. Univ. completa (280)",17,30,30,,100,,
"De 20 a 24 años (283)",2,1,1,,100,,
"De 25 a 29 años (284)",1,,,,,,
"De 30 a 34 años (285)",2,1,1,,100,,
"De 35 a 39 años (286)",3,5,5,,100,,
"De 40 a 44 años (287)",4,14,14,,100,,
"De 50 y más años (289)",5,9,9,,100,,
