"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",101,99,,75,23,,1,,,,2,125
"De 25 a 29 años (024)",105,103,,54,27,14,8,,,,2,184
"De 30 a 34 años (025)",91,90,,33,24,21,11,1,,,1,197
"De 35 a 39 años (026)",85,84,,19,28,16,17,4,,,1,225
"De 40 a 44 años (027)",64,64,,7,15,11,23,7,,1,,228
"De 45 a 49 años (028)",63,63,,11,12,9,15,10,5,1,,243
"De 50 y más años (029)",224,220,,31,40,35,58,35,15,6,4,887
"Casado(a) (030)",7522,7475,19,454,893,1025,2121,1706,947,310,47,37062
"De 12 a 14 años (031)",4,2,,,2,,,,,,2,4
"De 15 a 19 años (032)",37,26,1,16,3,3,3,,,,11,43
"De 20 a 24 años (033)",188,183,1,72,76,25,8,1,,,5,341
"De 25 a 29 años (034)",457,451,1,81,162,110,89,7,1,,6,1158
"De 30 a 34 años (035)",690,687,,51,152,184,220,69,10,1,3,2393
"De 35 a 39 años (036)",955,951,2,45,137,176,358,184,45,4,4,4059
"De 40 a 44 años (037)",979,977,2,23,99,142,319,260,107,25,2,4910
"De 45 a 49 años (038)",922,921,1,23,63,110,258,269,148,49,1,5116
"De 50 y más años (039)",3290,3277,11,143,199,275,866,916,636,231,13,19038
"Viudo(a) (040)",2142,2115,14,146,194,305,642,534,226,54,27,10223
"De 15 a 19 años (042)",5,1,,,,,1,,,,4,4
"De 20 a 24 años (043)",7,7,,1,3,2,1,,,,,17
"De 25 a 29 años (044)",16,16,,6,3,3,1,3,,,,44
"De 30 a 34 años (045)",23,23,,2,4,6,6,5,,,,86
"De 35 a 39 años (046)",50,50,,,9,7,20,13,1,,,217
"De 40 a 44 años (047)",104,104,,3,6,16,42,22,13,2,,529
"De 45 a 49 años (048)",85,85,,5,11,11,21,24,9,4,,431
"De 50 y más años (049)",1852,1829,14,129,158,260,550,467,203,48,23,8895
"Divorciado(a) (050)",71,70,3,21,16,6,18,1,4,1,1,204
"De 20 a 24 años (053)",5,5,,5,,,,,,,,5
"De 25 a 29 años (054)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",5,5,1,1,,,3,,,,,14
"De 35 a 39 años (056)",6,6,,2,4,,,,,,,10
"De 40 a 44 años (057)",11,10,1,2,3,2,2,,,,1,23
"De 45 a 49 años (058)",6,6,,,,,5,1,,,,31
"De 50 y más años (059)",36,36,1,9,9,4,8,,4,1,,119
"Soltero(a) (060)",1048,550,6,339,113,61,31,,,,498,872
"De 12 a 14 años (061)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (062)",40,40,,36,4,,,,,,,44
"De 20 a 24 años (063)",278,94,1,80,12,1,,,,,184,107
"De 25 a 29 años (064)",235,93,,66,15,10,2,,,,142,134
"De 30 a 34 años (065)",122,69,,44,18,5,2,,,,53,103
"De 35 a 39 años (066)",101,61,1,29,16,8,7,,,,40,113
"De 40 a 44 años (067)",51,28,,10,8,4,6,,,,23,62
"De 45 a 49 años (068)",43,30,,16,8,3,3,,,,13,53
"De 50 y más años (069)",174,131,4,55,31,30,11,,,,43,251
,,,,,,,,,,,,
"URBANA (080)",5836,5521,23,1019,1010,868,1319,786,386,110,315,20981
"De 12 a 14 años (081)",9,1,,,1,,,,,,8,2
"De 15 a 19 años (082)",127,102,1,90,10,1,,,,,25,113
"De 20 a 24 años (083)",528,430,3,283,105,30,6,3,,,98,626
"De 25 a 29 años (084)",662,575,1,238,190,95,47,4,,,87,1127
"De 30 a 34 años (085)",629,599,2,110,193,136,134,20,4,,30,1646
"De 35 a 39 años (086)",740,720,3,73,164,162,218,79,21,,20,2537
"De 40 a 44 años (087)",615,599,,34,106,121,187,108,35,8,16,2509
"De 45 a 49 años (088)",525,517,,40,65,85,159,109,49,10,8,2359
"De 50 y más años (089)",2001,1978,13,151,176,238,568,463,277,92,23,10062
"Conviviente (090)",1588,1534,5,505,383,238,255,103,39,6,54,4144
"De 12 a 14 años (091)",7,,,,,,,,,,7,
"De 15 a 19 años (092)",84,66,,58,8,,,,,,18,74
"De 20 a 24 años (093)",321,308,1,201,78,21,4,3,,,13,455
"De 25 a 29 años (094)",360,352,1,140,117,60,33,1,,,8,698
"De 30 a 34 años (095)",262,258,1,54,89,58,49,6,1,,4,666
"De 35 a 39 años (096)",220,217,,22,47,47,71,21,9,,3,773
"De 40 a 44 años (097)",118,117,,12,23,20,33,21,8,,1,466
"De 45 a 49 años (098)",83,83,,8,14,15,26,14,6,,,335
"De 50 y más años (099)",133,133,2,10,7,17,39,37,15,6,,677
"Separado(a) (100)",273,267,,87,63,39,50,20,7,1,6,750
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",11,10,,10,,,,,,,1,10
"De 20 a 24 años (103)",33,33,,26,7,,,,,,,40
"De 25 a 29 años (104)",34,34,,19,9,5,1,,,,,57
"De 30 a 34 años (105)",33,32,,9,13,8,2,,,,1,67
"De 35 a 39 años (106)",29,28,,4,13,6,5,,,,1,70
"De 40 a 44 años (107)",30,30,,2,7,7,12,2,,,,103
"De 45 a 49 años (108)",28,28,,6,6,5,5,4,2,,,95
"De 50 y más años (109)",74,72,,11,8,8,25,14,5,1,2,308
"Casado(a) (110)",2779,2759,6,215,437,457,792,501,269,82,20,12371
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",12,7,1,4,1,1,,,,,5,9
"De 20 a 24 años (113)",49,47,1,19,17,9,1,,,,2,84
"De 25 a 29 años (114)",142,139,,45,55,25,12,2,,,3,294
"De 30 a 34 años (115)",274,273,,27,84,65,80,14,3,,1,850
"De 35 a 39 años (116)",424,423,2,35,88,98,134,55,11,,1,1556
"De 40 a 44 años (117)",399,398,,13,70,84,119,82,23,7,1,1721
"De 45 a 49 años (118)",361,360,,14,39,59,117,83,39,9,1,1758
"De 50 y más años (119)",1117,1111,2,58,82,116,329,265,193,66,6,6097
"Viudo(a) (120)",679,671,5,44,65,106,200,162,68,21,8,3221
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 25 a 29 años (124)",6,6,,2,,2,1,1,,,,19
"De 30 a 34 años (125)",5,5,,,,3,2,,,,,18
"De 35 a 39 años (126)",20,20,,,4,5,7,3,1,,,80
"De 40 a 44 años (127)",36,36,,1,3,6,18,3,4,1,,175
"De 45 a 49 años (128)",28,28,,2,3,5,7,8,2,1,,134
"De 50 y más años (129)",582,575,5,39,55,85,164,147,61,19,7,2791
"Divorciado(a) (130)",28,27,2,6,6,1,9,,3,,1,88
"De 30 a 34 años (135)",3,3,1,1,,,1,,,,,6
"De 35 a 39 años (136)",2,2,,,2,,,,,,,4
"De 40 a 44 años (137)",3,2,,,1,,1,,,,1,6
"De 45 a 49 años (138)",3,3,,,,,3,,,,,14
"De 50 y más años (139)",17,17,1,5,3,1,4,,3,,,58
"Soltero(a) (140)",489,263,5,162,56,27,13,,,,226,407
"De 15 a 19 años (142)",19,19,,18,1,,,,,,,20
"De 20 a 24 años (143)",124,41,1,37,3,,,,,,83,43
"De 25 a 29 años (144)",120,44,,32,9,3,,,,,76,59
"De 30 a 34 años (145)",52,28,,19,7,2,,,,,24,39
"De 35 a 39 años (146)",45,30,1,12,10,6,1,,,,15,54
"De 40 a 44 años (147)",29,16,,6,2,4,4,,,,13,38
"De 45 a 49 años (148)",22,15,,10,3,1,1,,,,7,23
"De 50 y más años (149)",78,70,3,28,21,11,7,,,,8,131
,,,,,,,,,,,,
"RURAL (160)",9717,9305,31,1346,1271,1261,2323,1839,937,297,412,40872
"De 12 a 14 años (161)",21,10,,8,2,,,,,,11,12
"De 15 a 19 años (162)",232,195,2,163,24,2,4,,,,37,233
"De 20 a 24 años (163)",926,796,3,449,256,68,19,1,,,130,1252
"De 25 a 29 años (164)",994,910,1,220,300,217,162,9,1,,84,2214
"De 30 a 34 años (165)",902,867,1,129,164,214,263,86,9,1,35,2873
"De 35 a 39 años (166)",983,952,,66,106,162,354,206,53,5,31,4151
"De 40 a 44 años (167)",902,891,4,35,72,97,297,250,111,25,11,4614
"De 45 a 49 años (168)",784,776,1,32,52,77,201,229,133,51,8,4388
"De 50 y más años (169)",3973,3908,19,244,295,424,1023,1058,630,215,65,21135
"Conviviente (170)",2418,2331,7,643,512,388,442,224,87,28,87,7230
"De 12 a 14 años (171)",14,5,,5,,,,,,,9,5
"De 15 a 19 años (172)",163,136,2,116,18,,,,,,27,152
"De 20 a 24 años (173)",554,530,3,298,169,49,11,,,,24,828
"De 25 a 29 años (174)",481,468,,109,166,115,76,2,,,13,1121
"De 30 a 34 años (175)",338,334,1,54,70,76,106,25,2,,4,1060
"De 35 a 39 años (176)",306,303,,22,29,70,99,63,19,1,3,1291
"De 40 a 44 años (177)",190,190,1,12,24,23,59,48,18,5,,905
"De 45 a 49 años (178)",107,105,,9,9,14,32,20,14,7,2,538
"De 50 y más años (179)",265,260,,18,27,41,59,66,34,15,5,1330
"Separado(a) (180)",491,484,,170,107,67,83,37,13,7,7,1368
"De 15 a 19 años (182)",19,18,,17,1,,,,,,1,19
"De 20 a 24 años (183)",68,66,,49,16,,1,,,,2,85
"De 25 a 29 años (184)",71,69,,35,18,9,7,,,,2,127
"De 30 a 34 años (185)",58,58,,24,11,13,9,1,,,,130
"De 35 a 39 años (186)",56,56,,15,15,10,12,4,,,,155
"De 40 a 44 años (187)",34,34,,5,8,4,11,5,,1,,125
"De 45 a 49 años (188)",35,35,,5,6,4,10,6,3,1,,148
"De 50 y más años (189)",150,148,,20,32,27,33,21,10,5,2,579
"Casado(a) (190)",4743,4716,13,239,456,568,1329,1205,678,228,27,24691
"De 12 a 14 años (191)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (192)",25,19,,12,2,2,3,,,,6,34
"De 20 a 24 años (193)",139,136,,53,59,16,7,1,,,3,257
"De 25 a 29 años (194)",315,312,1,36,107,85,77,5,1,,3,864
"De 30 a 34 años (195)",416,414,,24,68,119,140,55,7,1,2,1543
"De 35 a 39 años (196)",531,528,,10,49,78,224,129,34,4,3,2503
"De 40 a 44 años (197)",580,579,2,10,29,58,200,178,84,18,1,3189
"De 45 a 49 años (198)",561,561,1,9,24,51,141,186,109,40,,3358
"De 50 y más años (199)",2173,2166,9,85,117,159,537,651,443,165,7,12941
"Viudo(a) (200)",1463,1444,9,102,129,199,442,372,158,33,19,7002
"De 15 a 19 años (202)",4,1,,,,,1,,,,3,4
"De 20 a 24 años (203)",6,6,,1,3,2,,,,,,13
"De 25 a 29 años (204)",10,10,,4,3,1,,2,,,,25
"De 30 a 34 años (205)",18,18,,2,4,3,4,5,,,,68
"De 35 a 39 años (206)",30,30,,,5,2,13,10,,,,137
"De 40 a 44 años (207)",68,68,,2,3,10,24,19,9,1,,354
"De 45 a 49 años (208)",57,57,,3,8,6,14,16,7,3,,297
"De 50 y más años (209)",1270,1254,9,90,103,175,386,320,142,29,16,6104
"Divorciado(a) (210)",43,43,1,15,10,5,9,1,1,1,,116
"De 20 a 24 años (213)",5,5,,5,,,,,,,,5
"De 25 a 29 años (214)",2,2,,2,,,,,,,,2
"De 30 a 34 años (215)",2,2,,,,,2,,,,,8
"De 35 a 39 años (216)",4,4,,2,2,,,,,,,6
"De 40 a 44 años (217)",8,8,1,2,2,2,1,,,,,17
"De 45 a 49 años (218)",3,3,,,,,2,1,,,,17
"De 50 y más años (219)",19,19,,4,6,3,4,,1,1,,61
"Soltero(a) (220)",559,287,1,177,57,34,18,,,,272,465
"De 12 a 14 años (221)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (222)",21,21,,18,3,,,,,,,24
"De 20 a 24 años (223)",154,53,,43,9,1,,,,,101,64
"De 25 a 29 años (224)",115,49,,34,6,7,2,,,,66,75
"De 30 a 34 años (225)",70,41,,25,11,3,2,,,,29,64
"De 35 a 39 años (226)",56,31,,17,6,2,6,,,,25,59
"De 40 a 44 años (227)",22,12,,4,6,,2,,,,10,24
"De 45 a 49 años (228)",21,15,,6,5,2,2,,,,6,30
"De 50 y más años (229)",96,61,1,27,10,19,4,,,,35,120
