"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",2539,,,18,100,350,1066,1005
"De 15 a 19 años (052)",54,,,,,,21,33
"De 20 a 24 años (053)",602,,,,,,229,373
"De 25 a 29 años (054)",627,,,,,21,327,279
"De 30 a 34 años (055)",489,,,,,71,285,133
"De 35 a 39 años (056)",344,,,,6,95,148,95
"De 40 a 44 años (057)",192,,,,19,86,41,46
"De 45 a 49 años (058)",135,,,,38,54,15,28
"De 50 y más años (059)",96,,,18,37,23,,18
"Sup. no Univ. completa (060)",3818,,11,46,165,626,1650,1320
"De 20 a 24 años (063)",396,,,,,,152,244
"De 25 a 29 años (064)",898,,,,,27,474,397
"De 30 a 34 años (065)",948,,,,,102,532,314
"De 35 a 39 años (066)",690,,,,2,195,334,159
"De 40 a 44 años (067)",394,,,,21,155,133,85
"De 45 a 49 años (068)",208,,,1,41,95,18,53
"De 50 y más años (069)",284,,11,45,101,52,7,68
"Sup. Univ. incompleta (070)",2730,,,20,123,412,978,1197
"De 15 a 19 años (072)",54,,,,,,17,37
"De 20 a 24 años (073)",754,,,,,1,231,522
"De 25 a 29 años (074)",604,,,,,20,272,312
"De 30 a 34 años (075)",421,,,,,49,244,128
"De 35 a 39 años (076)",341,,,,3,119,133,86
"De 40 a 44 años (077)",239,,,,15,109,60,55
"De 45 a 49 años (078)",154,,,1,32,77,19,25
"De 50 y más años (079)",163,,,19,73,37,2,32
"Sup. Univ. completa (080)",5299,1,15,70,319,956,1923,2015
"De 20 a 24 años (083)",362,,,,,,95,267
"De 25 a 29 años (084)",1021,,,,,35,399,587
"De 30 a 34 años (085)",1157,,,,,118,600,439
"De 35 a 39 años (086)",1065,,,,7,239,538,281
"De 40 a 44 años (087)",683,,,,35,245,221,182
"De 45 a 49 años (088)",456,,,,92,200,64,100
"De 50 y más años (089)",555,1,15,70,185,119,6,159
,,,,,,,,
"URBANA (100)",55220,166,619,1995,5566,11826,19285,15763
"De 12 a 14 años (101)",66,,,,,,1,65
"De 15 a 19 años (102)",869,,,,,,444,425
"De 20 a 24 años (103)",5847,,,,,7,2935,2905
"De 25 a 29 años (104)",8268,,,,,363,4796,3109
"De 30 a 34 años (105)",8638,,,,1,1411,4885,2341
"De 35 a 39 años (106)",7975,,,,79,2659,3620,1617
"De 40 a 44 años (107)",6515,,,,500,2854,1817,1344
"De 45 a 49 años (108)",5239,,,29,1138,2398,672,1002
"De 50 y más años (109)",11803,166,619,1966,3848,2134,115,2955
"Sin nivel (110)",5072,120,316,799,1095,835,420,1487
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",48,,,,,,25,23
"De 25 a 29 años (114)",90,,,,,5,59,26
"De 30 a 34 años (115)",137,,,,,19,82,36
"De 35 a 39 años (116)",179,,,,,56,81,42
"De 40 a 44 años (117)",297,,,,26,111,85,75
"De 45 a 49 años (118)",393,,,2,65,180,65,81
"De 50 y más años (119)",3924,120,316,797,1004,464,21,1202
"Educacion Inicial (120)",35,,,,,4,16,15
"De 20 a 24 años (123)",6,,,,,,4,2
"De 25 a 29 años (124)",10,,,,,,2,8
"De 30 a 34 años (125)",15,,,,,3,7,5
"De 35 a 39 años (126)",4,,,,,1,3,
"Primaria (130)",17550,33,221,785,2587,5031,5154,3739
"De 12 a 14 años (131)",25,,,,,,1,24
"De 15 a 19 años (132)",104,,,,,,57,47
"De 20 a 24 años (133)",696,,,,,1,444,251
"De 25 a 29 años (134)",1532,,,,,80,1046,406
"De 30 a 34 años (135)",2163,,,,1,417,1267,478
"De 35 a 39 años (136)",2603,,,,28,951,1190,434
"De 40 a 44 años (137)",2759,,,,202,1277,759,521
"De 45 a 49 años (138)",2489,,,18,524,1180,331,436
"De 50 y más años (139)",5179,33,221,767,1832,1125,59,1142
"Secundaria (140)",18298,12,56,258,1181,3627,8133,5031
"De 12 a 14 años (141)",39,,,,,,,39
"De 15 a 19 años (142)",655,,,,,,347,308
"De 20 a 24 años (143)",3012,,,,,5,1765,1242
"De 25 a 29 años (144)",3513,,,,,175,2232,1106
"De 30 a 34 años (145)",3332,,,,,633,1887,812
"De 35 a 39 años (146)",2766,,,,34,1010,1200,522
"De 40 a 44 años (147)",1962,,,,182,874,522,384
"De 45 a 49 años (148)",1409,,,7,347,614,160,281
"De 50 y más años (149)",1610,12,56,251,618,316,20,337
"Sup. no Univ. incompleta (150)",2510,,,18,99,346,1050,997
"De 15 a 19 años (152)",54,,,,,,21,33
"De 20 a 24 años (153)",593,,,,,,224,369
"De 25 a 29 años (154)",620,,,,,21,322,277
"De 30 a 34 años (155)",485,,,,,71,281,133
"De 35 a 39 años (156)",338,,,,5,92,147,94
"De 40 a 44 años (157)",190,,,,19,86,40,45
"De 45 a 49 años (158)",134,,,,38,53,15,28
"De 50 y más años (159)",96,,,18,37,23,,18
"Sup. no Univ. completa (160)",3789,,11,46,164,624,1638,1306
"De 20 a 24 años (163)",391,,,,,,150,241
"De 25 a 29 años (164)",889,,,,,27,470,392
"De 30 a 34 años (165)",939,,,,,102,527,310
"De 35 a 39 años (166)",688,,,,2,194,333,159
"De 40 a 44 años (167)",393,,,,21,154,133,85
"De 45 a 49 años (168)",206,,,1,40,95,18,52
"De 50 y más años (169)",283,,11,45,101,52,7,67
"Sup. Univ. incompleta (170)",2703,,,20,122,410,969,1182
"De 15 a 19 años (172)",54,,,,,,17,37
"De 20 a 24 años (173)",740,,,,,1,228,511
"De 25 a 29 años (174)",600,,,,,20,270,310
"De 30 a 34 años (175)",419,,,,,49,242,128
"De 35 a 39 años (176)",338,,,,3,118,131,86
"De 40 a 44 años (177)",239,,,,15,109,60,55
"De 45 a 49 años (178)",153,,,1,32,77,19,24
"De 50 y más años (179)",160,,,19,72,36,2,31
"Sup. Univ. completa (180)",5263,1,15,69,318,949,1905,2006
"De 20 a 24 años (183)",361,,,,,,95,266
"De 25 a 29 años (184)",1014,,,,,35,395,584
"De 30 a 34 años (185)",1148,,,,,117,592,439
"De 35 a 39 años (186)",1059,,,,7,237,535,280
"De 40 a 44 años (187)",675,,,,35,243,218,179
"De 45 a 49 años (188)",455,,,,92,199,64,100
"De 50 y más años (189)",551,1,15,69,184,118,6,158
,,,,,,,,
"RURAL (200)",5498,77,174,549,813,1145,1774,966
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",87,,,,,,65,22
"De 20 a 24 años (203)",445,,,,,1,299,145
"De 25 a 29 años (204)",502,,,,,17,365,120
"De 30 a 34 años (205)",526,,,,,78,365,83
"De 35 a 39 años (206)",531,,,,1,160,309,61
"De 40 a 44 años (207)",515,,,,24,193,229,69
"De 45 a 49 años (208)",499,,,4,59,269,108,59
"De 50 y más años (209)",2392,77,174,545,729,427,34,406
"Sin nivel (210)",1902,70,154,430,478,285,152,333
"De 15 a 19 años (212)",4,,,,,,2,2
"De 20 a 24 años (213)",11,,,,,,10,1
"De 25 a 29 años (214)",15,,,,,,9,6
"De 30 a 34 años (215)",33,,,,,5,24,4
"De 35 a 39 años (216)",30,,,,,3,21,6
"De 40 a 44 años (217)",63,,,,,16,35,12
"De 45 a 49 años (218)",130,,,,12,67,33,18
"De 50 y más años (219)",1616,70,154,430,466,194,18,284
"Educacion Inicial (220)",5,,,,,1,3,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 30 a 34 años (225)",2,,,,,1,1,
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",2600,7,18,108,302,698,1087,380
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",31,,,,,,25,6
"De 20 a 24 años (233)",195,,,,,,143,52
"De 25 a 29 años (234)",287,,,,,7,228,52
"De 30 a 34 años (235)",327,,,,,53,226,48
"De 35 a 39 años (236)",357,,,,,105,218,34
"De 40 a 44 años (237)",365,,,,20,147,161,37
"De 45 a 49 años (238)",318,,,3,38,174,70,33
"De 50 y más años (239)",719,7,18,105,244,212,16,117
"Secundaria (240)",870,,2,10,29,146,477,206
"De 15 a 19 años (242)",52,,,,,,38,14
"De 20 a 24 años (243)",209,,,,,1,136,72
"De 25 a 29 años (244)",173,,,,,10,113,50
"De 30 a 34 años (245)",140,,,,,18,95,27
"De 35 a 39 años (246)",125,,,,,45,61,19
"De 40 a 44 años (247)",76,,,,4,27,29,16
"De 45 a 49 años (248)",46,,,1,8,26,5,6
"De 50 y más años (249)",49,,2,9,17,19,,2
"Sup. no Univ. incompleta (250)",29,,,,1,4,16,8
"De 20 a 24 años (253)",9,,,,,,5,4
"De 25 a 29 años (254)",7,,,,,,5,2
"De 30 a 34 años (255)",4,,,,,,4,
"De 35 a 39 años (256)",6,,,,1,3,1,1
"De 40 a 44 años (257)",2,,,,,,1,1
"De 45 a 49 años (258)",1,,,,,1,,
"Sup. no Univ. completa (260)",29,,,,1,2,12,14
"De 20 a 24 años (263)",5,,,,,,2,3
"De 25 a 29 años (264)",9,,,,,,4,5
"De 30 a 34 años (265)",9,,,,,,5,4
"De 35 a 39 años (266)",2,,,,,1,1,
"De 40 a 44 años (267)",1,,,,,1,,
"De 45 a 49 años (268)",2,,,,1,,,1
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",27,,,,1,2,9,15
"De 20 a 24 años (273)",14,,,,,,3,11
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",2,,,,,,2,
"De 35 a 39 años (276)",3,,,,,1,2,
"De 45 a 49 años (278)",1,,,,,,,1
"De 50 y más años (279)",3,,,,1,1,,1
"Sup. Univ. completa (280)",36,,,1,1,7,18,9
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",7,,,,,,4,3
"De 30 a 34 años (285)",9,,,,,1,8,
"De 35 a 39 años (286)",6,,,,,2,3,1
"De 40 a 44 años (287)",8,,,,,2,3,3
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",4,,,1,1,1,,1
