"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",162,,,,21,79,38,24
"De 50 y más años (049)",2413,78,266,553,534,236,10,736
"Divorciado(a) (050)",231,1,7,15,27,39,75,67
"De 15 a 19 años (052)",7,,,,,,5,2
"De 20 a 24 años (053)",30,,,,,,16,14
"De 25 a 29 años (054)",28,,,,,2,19,7
"De 30 a 34 años (055)",18,,,,,4,11,3
"De 35 a 39 años (056)",33,,,,3,10,13,7
"De 40 a 44 años (057)",22,,,,2,8,10,2
"De 45 a 49 años (058)",14,,,,1,7,1,5
"De 50 y más años (059)",79,1,7,15,21,8,,27
"Soltero(a) (060)",1773,3,8,18,37,127,342,1238
"De 12 a 14 años (061)",10,,,,,,3,7
"De 15 a 19 años (062)",77,,,,,,48,29
"De 20 a 24 años (063)",508,,,,,3,110,395
"De 25 a 29 años (064)",416,,,,,10,81,325
"De 30 a 34 años (065)",226,,,,,20,57,149
"De 35 a 39 años (066)",153,,,,3,24,26,100
"De 40 a 44 años (067)",101,,,,4,26,13,58
"De 45 a 49 años (068)",89,,,1,8,26,3,51
"De 50 y más años (069)",193,3,8,17,22,18,1,124
,,,,,,,,
"URBANA (080)",9461,34,129,401,820,1863,3703,2511
"De 12 a 14 años (081)",22,,,,,,3,19
"De 15 a 19 años (082)",271,,,,,,155,116
"De 20 a 24 años (083)",1113,,,,,6,629,478
"De 25 a 29 años (084)",1214,,,,,53,781,380
"De 30 a 34 años (085)",1231,,,,,172,803,256
"De 35 a 39 años (086)",1255,,,,12,328,682,233
"De 40 a 44 años (087)",1056,,,1,40,420,421,174
"De 45 a 49 años (088)",792,,,2,79,400,187,124
"De 50 y más años (089)",2507,34,129,398,689,484,42,731
"Conviviente (090)",4266,1,18,61,176,732,2340,938
"De 12 a 14 años (091)",15,,,,,,,15
"De 15 a 19 años (092)",204,,,,,,114,90
"De 20 a 24 años (093)",683,,,,,2,468,213
"De 25 a 29 años (094)",710,,,,,32,530,148
"De 30 a 34 años (095)",715,,,,,94,505,116
"De 35 a 39 años (096)",627,,,,4,146,386,91
"De 40 a 44 años (097)",475,,,1,19,164,228,63
"De 45 a 49 años (098)",269,,,,16,127,92,34
"De 50 y más años (099)",568,1,18,60,137,167,17,168
"Separado(a) (100)",945,4,12,38,90,238,319,244
"De 15 a 19 años (102)",27,,,,,,21,6
"De 20 a 24 años (103)",102,,,,,1,59,42
"De 25 a 29 años (104)",113,,,,,14,64,35
"De 30 a 34 años (105)",139,,,,,28,81,30
"De 35 a 39 años (106)",133,,,,2,50,46,35
"De 40 a 44 años (107)",110,,,,3,49,35,23
"De 45 a 49 años (108)",101,,,,15,57,11,18
"De 50 y más años (109)",220,4,12,38,70,39,2,55
"Casado(a) (110)",2605,6,30,158,366,712,828,505
"De 15 a 19 años (112)",9,,,,,,5,4
"De 20 a 24 años (113)",82,,,,,,52,30
"De 25 a 29 años (114)",169,,,,,3,135,31
"De 30 a 34 años (115)",258,,,,,35,181,42
"De 35 a 39 años (116)",380,,,,4,105,219,52
"De 40 a 44 años (117)",377,,,,14,166,139,58
"De 45 a 49 años (118)",325,,,1,37,171,76,40
"De 50 y más años (119)",1005,6,30,157,311,232,21,248
"Viudo(a) (120)",751,22,62,128,164,89,47,239
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",5,,,,,,3,2
"De 25 a 29 años (124)",9,,,,,,6,3
"De 30 a 34 años (125)",23,,,,,5,6,12
"De 35 a 39 años (126)",27,,,,1,9,12,5
"De 40 a 44 años (127)",44,,,,1,21,12,10
"De 45 a 49 años (128)",38,,,,7,18,6,7
"De 50 y más años (129)",603,22,62,128,155,36,1,199
"Divorciado(a) (130)",58,,1,6,10,13,11,17
"De 15 a 19 años (132)",2,,,,,,,2
"De 20 a 24 años (133)",3,,,,,,2,1
"De 25 a 29 años (134)",7,,,,,,4,3
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",10,,,,,4,3,3
"De 40 a 44 años (137)",8,,,,1,6,1,
"De 45 a 49 años (138)",5,,,,,2,,3
"De 50 y más años (139)",22,,1,6,9,1,,5
"Soltero(a) (140)",836,1,6,10,14,79,158,568
"De 12 a 14 años (141)",7,,,,,,3,4
"De 15 a 19 años (142)",27,,,,,,14,13
"De 20 a 24 años (143)",238,,,,,3,45,190
"De 25 a 29 años (144)",206,,,,,4,42,160
"De 30 a 34 años (145)",95,,,,,10,29,56
"De 35 a 39 años (146)",78,,,,1,14,16,47
"De 40 a 44 años (147)",42,,,,2,14,6,20
"De 45 a 49 años (148)",54,,,1,4,25,2,22
"De 50 y más años (149)",89,1,6,9,7,9,1,56
,,,,,,,,
"RURAL (160)",22622,82,344,1038,1923,3660,11382,4193
"De 12 a 14 años (161)",30,,,,,,3,27
"De 15 a 19 años (162)",854,,,,,,618,236
"De 20 a 24 años (163)",2787,,,,,9,2021,757
"De 25 a 29 años (164)",2934,,,,,79,2318,537
"De 30 a 34 años (165)",2821,,,,1,205,2259,356
"De 35 a 39 años (166)",2653,,,,12,422,1952,267
"De 40 a 44 años (167)",2144,,,1,52,543,1315,233
"De 45 a 49 años (168)",1762,,,4,113,751,720,174
"De 50 y más años (169)",6637,82,344,1033,1745,1651,176,1606
"Conviviente (170)",11738,8,53,214,530,1605,7727,1601
"De 12 a 14 años (171)",21,,,,,,2,19
"De 15 a 19 años (172)",613,,,,,,436,177
"De 20 a 24 años (173)",1851,,,,,4,1480,367
"De 25 a 29 años (174)",1996,,,,,35,1702,259
"De 30 a 34 años (175)",1818,,,,,91,1583,144
"De 35 a 39 años (176)",1608,,,,1,206,1286,115
"De 40 a 44 años (177)",1142,,,1,19,260,767,95
"De 45 a 49 años (178)",825,,,2,36,352,385,50
"De 50 y más años (179)",1864,8,53,211,474,657,86,375
"Separado(a) (180)",2144,7,19,65,163,395,1018,477
"De 12 a 14 años (181)",3,,,,,,1,2
"De 15 a 19 años (182)",152,,,,,,124,28
"De 20 a 24 años (183)",381,,,,,5,268,108
"De 25 a 29 años (184)",315,,,,,24,232,59
"De 30 a 34 años (185)",273,,,,1,53,161,58
"De 35 a 39 años (186)",235,,,,3,85,106,41
"De 40 a 44 años (187)",212,,,,17,79,87,29
"De 45 a 49 años (188)",163,,,2,29,70,32,30
"De 50 y más años (189)",410,7,19,63,113,79,7,122
"Casado(a) (190)",5425,8,60,317,793,1264,2203,780
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",29,,,,,,16,13
"De 20 a 24 años (193)",239,,,,,,184,55
"De 25 a 29 años (194)",359,,,,,9,308,42
"De 30 a 34 años (195)",523,,,,,36,440,47
"De 35 a 39 años (196)",643,,,,2,98,500,43
"De 40 a 44 años (197)",631,,,,10,160,412,49
"De 45 a 49 años (198)",606,,,,29,262,269,46
"De 50 y más años (199)",2392,8,60,317,752,699,74,482
"Viudo(a) (200)",2205,56,204,425,397,322,186,615
"De 15 a 19 años (202)",5,,,,,,3,2
"De 20 a 24 años (203)",19,,,,,,10,9
"De 25 a 29 años (204)",33,,,,,3,22,8
"De 30 a 34 años (205)",59,,,,,11,37,11
"De 35 a 39 años (206)",69,,,,1,17,40,11
"De 40 a 44 años (207)",86,,,,3,30,33,20
"De 45 a 49 años (208)",124,,,,14,61,32,17
"De 50 y más años (209)",1810,56,204,425,379,200,9,537
"Divorciado(a) (210)",173,1,6,9,17,26,64,50
"De 15 a 19 años (212)",5,,,,,,5,
"De 20 a 24 años (213)",27,,,,,,14,13
"De 25 a 29 años (214)",21,,,,,2,15,4
"De 30 a 34 años (215)",17,,,,,4,10,3
"De 35 a 39 años (216)",23,,,,3,6,10,4
"De 40 a 44 años (217)",14,,,,1,2,9,2
"De 45 a 49 años (218)",9,,,,1,5,1,2
"De 50 y más años (219)",57,1,6,9,12,7,,22
"Soltero(a) (220)",937,2,2,8,23,48,184,670
"De 12 a 14 años (221)",3,,,,,,,3
"De 15 a 19 años (222)",50,,,,,,34,16
"De 20 a 24 años (223)",270,,,,,,65,205
"De 25 a 29 años (224)",210,,,,,6,39,165
"De 30 a 34 años (225)",131,,,,,10,28,93
"De 35 a 39 años (226)",75,,,,2,10,10,53
"De 40 a 44 años (227)",59,,,,2,12,7,38
"De 45 a 49 años (228)",35,,,,4,1,1,29
"De 50 y más años (229)",104,2,2,8,15,9,,68
