"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",969,4293,3989,90,92.9,2.1,
"De 40 a 44 años (037)",943,4838,4450,49,92,1,
"De 45 a 49 años (038)",881,4978,4396,9,88.3,0.2,
"De 50 y más años (039)",2382,16569,13920,,84,,
"Viudo(a) (040)",1526,9882,8033,12,81.3,0.1,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",4,6,6,1,100,16.7,
"De 20 a 24 años (043)",14,21,21,3,100,14.3,
"De 25 a 29 años (044)",20,67,64,2,95.5,3,
"De 30 a 34 años (045)",35,128,117,,91.4,,
"De 35 a 39 años (046)",47,200,188,4,94,2,
"De 40 a 44 años (047)",73,349,312,,89.4,,
"De 45 a 49 años (048)",106,513,468,2,91.2,0.4,
"De 50 y más años (049)",1226,8596,6855,,79.7,,
"Divorciado(a) (050)",87,277,255,2,92.1,0.7,
"De 15 a 19 años (052)",4,3,3,,100,,
"De 20 a 24 años (053)",6,8,8,,100,,
"De 25 a 29 años (054)",4,12,11,,91.7,,
"De 30 a 34 años (055)",8,18,17,1,94.4,5.6,
"De 35 a 39 años (056)",11,32,32,1,100,3.1,
"De 40 a 44 años (057)",19,65,62,,95.4,,
"De 45 a 49 años (058)",10,22,22,,100,,
"De 50 y más años (059)",25,117,100,,85.5,,
"Soltero(a) (060)",10334,2524,2436,205,96.5,8.1,
"De 12 a 14 años (061)",4049,23,23,7,100,30.4,
"De 15 a 19 años (062)",3721,323,318,88,98.5,27.2,
"De 20 a 24 años (063)",1115,493,478,68,97,13.8,
"De 25 a 29 años (064)",534,439,429,27,97.7,6.2,
"De 30 a 34 años (065)",273,311,298,7,95.8,2.3,
"De 35 a 39 años (066)",200,276,269,7,97.5,2.5,
"De 40 a 44 años (067)",151,231,226,1,97.8,0.4,
"De 45 a 49 años (068)",83,127,120,,94.5,,
"De 50 y más años (069)",208,301,275,,91.4,,
,,,,,,,
"URBANA (080)",22381,62351,56105,1349,90,2.2,
"De 12 a 14 años (081)",2655,33,32,6,97,18.2,
"De 15 a 19 años (082)",3648,931,909,236,97.6,25.3,
"De 20 a 24 años (083)",2531,2874,2796,372,97.3,12.9,
"De 25 a 29 años (084)",2337,4603,4468,297,97.1,6.5,
"De 30 a 34 años (085)",2055,5898,5651,223,95.8,3.8,
"De 35 a 39 años (086)",2043,7601,7171,148,94.3,1.9,
"De 40 a 44 años (087)",1748,7837,7292,60,93,0.8,
"De 45 a 49 años (088)",1353,6674,6052,7,90.7,0.1,
"De 50 y más años (089)",4011,25900,21734,,83.9,,
"Conviviente (090)",7888,25988,23939,903,92.1,3.5,
"De 12 a 14 años (091)",44,11,10,2,90.9,18.2,
"De 15 a 19 años (092)",742,616,602,155,97.7,25.2,
"De 20 a 24 años (093)",1371,2096,2033,272,97,13,
"De 25 a 29 años (094)",1395,3125,3026,215,96.8,6.9,
"De 30 a 34 años (095)",1167,3710,3546,143,95.6,3.9,
"De 35 a 39 años (096)",1018,4116,3889,84,94.5,2,
"De 40 a 44 años (097)",765,3721,3432,29,92.2,0.8,
"De 45 a 49 años (098)",481,2624,2384,3,90.9,0.1,
"De 50 y más años (099)",905,5969,5017,,84.1,,
"Separado(a) (100)",732,2512,2330,43,92.8,1.7,
"De 15 a 19 años (102)",45,40,39,8,97.5,20,
"De 20 a 24 años (103)",83,120,120,13,100,10.8,
"De 25 a 29 años (104)",82,167,165,6,98.8,3.6,
"De 30 a 34 años (105)",88,234,224,8,95.7,3.4,
"De 35 a 39 años (106)",107,361,344,5,95.3,1.4,
"De 40 a 44 años (107)",81,343,331,3,96.5,0.9,
"De 45 a 49 años (108)",68,288,263,,91.3,,
"De 50 y más años (109)",178,959,844,,88,,
"Casado(a) (110)",5104,24776,22079,242,89.1,1,
"De 12 a 14 años (111)",4,2,2,,100,,
"De 15 a 19 años (112)",32,34,31,6,91.2,17.6,
"De 20 a 24 años (113)",156,242,238,34,98.3,14,
"De 25 a 29 años (114)",396,900,877,56,97.4,6.2,
"De 30 a 34 años (115)",541,1615,1557,65,96.4,4,
"De 35 a 39 años (116)",712,2765,2587,51,93.6,1.8,
"De 40 a 44 años (117)",720,3314,3092,27,93.3,0.8,
"De 45 a 49 años (118)",669,3397,3063,3,90.2,0.1,
"De 50 y más años (119)",1874,12507,10632,,85,,
"Viudo(a) (120)",989,6690,5461,6,81.6,0.1,
"De 12 a 14 años (121)",1,2,2,,100,,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 20 a 24 años (123)",5,9,9,2,100,22.2,
"De 25 a 29 años (124)",6,21,20,1,95.2,4.8,
"De 30 a 34 años (125)",14,50,44,,88,,
"De 35 a 39 años (126)",20,81,80,2,98.8,2.5,
"De 40 a 44 años (127)",39,192,177,,92.2,,
"De 45 a 49 años (128)",49,228,211,1,92.5,0.4,
"De 50 y más años (129)",854,6105,4916,,80.5,,
"Divorciado(a) (130)",56,192,178,1,92.7,0.5,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",1,3,3,,100,,
"De 30 a 34 años (135)",5,11,11,1,100,9.1,
"De 35 a 39 años (136)",8,22,22,,100,,
"De 40 a 44 años (137)",15,54,51,,94.4,,
"De 45 a 49 años (138)",8,22,22,,100,,
"De 50 y más años (139)",18,79,68,,86.1,,
"Soltero(a) (140)",7612,2193,2118,154,96.6,7,
"De 12 a 14 años (141)",2606,18,18,4,100,22.2,
"De 15 a 19 años (142)",2828,239,235,67,98.3,28,
"De 20 a 24 años (143)",915,406,395,51,97.3,12.6,
"De 25 a 29 años (144)",457,387,377,19,97.4,4.9,
"De 30 a 34 años (145)",240,278,269,6,96.8,2.2,
"De 35 a 39 años (146)",178,256,249,6,97.3,2.3,
"De 40 a 44 años (147)",128,213,209,1,98.1,0.5,
"De 45 a 49 años (148)",78,115,109,,94.8,,
"De 50 y más años (149)",182,281,257,,91.5,,
,,,,,,,
"RURAL (160)",11475,40301,35864,1309,89,3.2,
"De 12 a 14 años (161)",1498,13,13,4,100,30.8,
"De 15 a 19 años (162)",1824,941,911,224,96.8,23.8,
"De 20 a 24 años (163)",1550,2971,2858,323,96.2,10.9,
"De 25 a 29 años (164)",1426,4711,4520,283,95.9,6,
"De 30 a 34 años (165)",1060,4852,4542,213,93.6,4.4,
"De 35 a 39 años (166)",1083,5956,5528,176,92.8,3,
"De 40 a 44 años (167)",794,4897,4407,64,90,1.3,
"De 45 a 49 años (168)",694,4844,4179,22,86.3,0.5,
"De 50 y más años (169)",1546,11116,8906,,80.1,,
"Conviviente (170)",6279,25318,23027,1055,91,4.2,
"De 12 a 14 años (171)",51,8,8,1,100,12.5,
"De 15 a 19 años (172)",875,792,768,186,97,23.5,
"De 20 a 24 años (173)",1216,2609,2504,279,96,10.7,
"De 25 a 29 años (174)",1103,3784,3629,234,95.9,6.2,
"De 30 a 34 años (175)",785,3700,3476,167,93.9,4.5,
"De 35 a 39 años (176)",758,4215,3927,132,93.2,3.1,
"De 40 a 44 años (177)",497,3143,2846,41,90.6,1.3,
"De 45 a 49 años (178)",402,2848,2472,15,86.8,0.5,
"De 50 y más años (179)",592,4219,3397,,80.5,,
"Separado(a) (180)",180,716,634,13,88.5,1.8,
"De 12 a 14 años (181)",3,,,,,,
"De 15 a 19 años (182)",18,19,17,3,89.5,15.8,
"De 20 a 24 años (183)",24,44,42,4,95.5,9.1,
"De 25 a 29 años (184)",33,92,92,4,100,4.3,
"De 30 a 34 años (185)",16,49,44,,89.8,,
"De 35 a 39 años (186)",16,64,61,2,95.3,3.1,
"De 40 a 44 años (187)",13,44,40,,90.9,,
"De 45 a 49 años (188)",16,118,106,,89.8,,
"De 50 y más años (189)",41,286,232,,81.1,,
"Casado(a) (190)",1726,10659,9236,183,86.6,1.7,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",31,39,36,13,92.3,33.3,
"De 20 a 24 años (193)",96,212,210,22,99.1,10.4,
"De 25 a 29 años (194)",196,728,695,36,95.5,4.9,
"De 30 a 34 años (195)",202,985,914,45,92.8,4.6,
"De 35 a 39 años (196)",257,1528,1402,38,91.8,2.5,
"De 40 a 44 años (197)",223,1524,1358,23,89.1,1.5,
"De 45 a 49 años (198)",212,1581,1333,6,84.3,0.4,
"De 50 y más años (199)",508,4062,3288,,80.9,,
"Viudo(a) (200)",537,3192,2572,6,80.6,0.2,
"De 15 a 19 años (202)",3,4,4,1,100,25,
"De 20 a 24 años (203)",9,12,12,1,100,8.3,
"De 25 a 29 años (204)",14,46,44,1,95.7,2.2,
"De 30 a 34 años (205)",21,78,73,,93.6,,
"De 35 a 39 años (206)",27,119,108,2,90.8,1.7,
"De 40 a 44 años (207)",34,157,135,,86,,
"De 45 a 49 años (208)",57,285,257,1,90.2,0.4,
"De 50 y más años (209)",372,2491,1939,,77.8,,
"Divorciado(a) (210)",31,85,77,1,90.6,1.2,
"De 15 a 19 años (212)",4,3,3,,100,,
"De 20 a 24 años (213)",5,7,7,,100,,
"De 25 a 29 años (214)",3,9,8,,88.9,,
"De 30 a 34 años (215)",3,7,6,,85.7,,
"De 35 a 39 años (216)",3,10,10,1,100,10,
"De 40 a 44 años (217)",4,11,11,,100,,
"De 45 a 49 años (218)",2,,,,,,
"De 50 y más años (219)",7,38,32,,84.2,,
"Soltero(a) (220)",2722,331,318,51,96.1,15.4,
"De 12 a 14 años (221)",1443,5,5,3,100,60,
"De 15 a 19 años (222)",893,84,83,21,98.8,25,
"De 20 a 24 años (223)",200,87,83,17,95.4,19.5,
"De 25 a 29 años (224)",77,52,52,8,100,15.4,
"De 30 a 34 años (225)",33,33,29,1,87.9,3,
"De 35 a 39 años (226)",22,20,20,1,100,5,
"De 40 a 44 años (227)",23,18,17,,94.4,,
"De 45 a 49 años (228)",5,12,11,,91.7,,
"De 50 y más años (229)",26,20,18,,90,,
