"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",13,12,,5,5,2,,,,,1,21
"De 25 a 29 años (024)",11,11,,4,3,2,2,,,,,25
"De 30 a 34 años (025)",15,13,,4,3,2,4,,,,2,34
"De 35 a 39 años (026)",13,13,,,1,4,3,5,,,,61
"Primaria (030)",12437,11931,33,2452,2579,2135,2637,1339,574,182,506,41015
"De 12 a 14 años (031)",30,14,1,11,2,,,,,,16,15
"De 15 a 19 años (032)",494,440,3,382,50,5,,,,,54,497
"De 20 a 24 años (033)",1577,1414,4,757,490,135,26,2,,,163,2263
"De 25 a 29 años (034)",1743,1636,6,439,560,403,200,26,2,,107,3801
"De 30 a 34 años (035)",1660,1605,1,250,461,411,389,87,6,,55,4696
"De 35 a 39 años (036)",1535,1501,2,156,330,334,477,162,37,3,34,5281
"De 40 a 44 años (037)",1239,1214,3,113,190,263,365,201,64,15,25,4865
"De 45 a 49 años (038)",1029,1010,2,66,154,169,312,195,90,22,19,4537
"De 50 y más años (039)",3130,3097,11,278,342,415,868,666,375,142,33,15060
"Secundaria (040)",1911,1789,5,695,544,276,201,53,9,6,122,3949
"De 12 a 14 años (041)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (042)",171,156,3,135,15,3,,,,,15,174
"De 20 a 24 años (043)",440,379,1,248,112,17,1,,,,61,528
"De 25 a 29 años (044)",325,299,,136,110,42,11,,,,26,530
"De 30 a 34 años (045)",276,266,,77,115,47,22,3,1,1,10,574
"De 35 a 39 años (046)",229,227,1,41,67,70,45,3,,,2,593
"De 40 a 44 años (047)",173,172,,27,54,43,36,11,1,,1,497
"De 45 a 49 años (048)",128,126,,9,36,30,35,12,2,2,2,433
"De 50 y más años (049)",162,161,,19,35,24,51,24,5,3,1,617
"Sup. no Univ. incompleta (050)",250,209,,128,37,18,20,5,1,,41,382
"De 15 a 19 años (052)",12,11,,10,1,,,,,,1,12
"De 20 a 24 años (053)",86,61,,57,3,1,,,,,25,66
"De 25 a 29 años (054)",43,37,,26,11,,,,,,6,48
"De 30 a 34 años (055)",34,29,,16,9,3,1,,,,5,47
"De 35 a 39 años (056)",36,35,,11,8,7,7,2,,,1,90
"De 40 a 44 años (057)",17,14,,4,3,3,4,,,,3,36
"De 45 a 49 años (058)",11,11,,1,1,3,5,1,,,,41
"De 50 y más años (059)",11,11,,3,1,1,3,2,1,,,42
"Sup. no Univ. completa (060)",756,667,3,312,216,79,35,17,3,2,89,1280
"De 20 a 24 años (063)",100,62,1,46,13,1,,1,,,38,82
"De 25 a 29 años (064)",187,156,1,115,35,3,1,1,,,31,205
"De 30 a 34 años (065)",167,161,1,80,53,21,6,,,,6,274
"De 35 a 39 años (066)",125,118,,32,63,16,6,1,,,7,237
"De 40 a 44 años (067)",75,73,,17,33,17,4,2,,,2,162
"De 45 a 49 años (068)",38,35,,8,13,10,4,,,,3,81
"De 50 y más años (069)",64,62,,14,6,11,14,12,3,2,2,239
"Sup. Univ. incompleta (070)",88,69,,33,19,12,1,3,,1,19,140
"De 15 a 19 años (072)",3,3,,3,,,,,,,,3
"De 20 a 24 años (073)",19,9,,9,,,,,,,10,9
"De 25 a 29 años (074)",18,14,,11,3,,,,,,4,17
"De 30 a 34 años (075)",15,12,,6,4,2,,,,,3,20
"De 35 a 39 años (076)",10,9,,1,5,2,1,,,,1,21
"De 40 a 44 años (077)",10,9,,,3,4,,2,,,1,31
"De 45 a 49 años (078)",5,5,,,2,3,,,,,,13
"De 50 y más años (079)",8,8,,3,2,1,,1,,1,,26
"Sup. Univ. completa (080)",337,295,2,97,101,58,27,8,2,,42,655
"De 20 a 24 años (083)",13,7,,4,2,,,1,,,6,14
"De 25 a 29 años (084)",54,35,,25,9,1,,,,,19,46
"De 30 a 34 años (085)",69,63,1,26,28,8,,,,,6,106
"De 35 a 39 años (086)",58,53,1,12,25,11,4,,,,5,111
"De 40 a 44 años (087)",52,50,,13,20,13,4,,,,2,108
"De 45 a 49 años (088)",38,36,,10,6,11,7,2,,,2,97
"De 50 y más años (089)",53,51,,7,11,14,12,5,2,,2,173
,,,,,,,,,,,,
"URBANA (100)",5985,5698,18,1324,1325,945,1135,584,274,93,287,18844
"De 12 a 14 años (101)",12,5,,5,,,,,,,7,5
"De 15 a 19 años (102)",125,103,1,93,7,2,,,,,22,113
"De 20 a 24 años (103)",518,419,1,288,109,17,3,1,,,99,576
"De 25 a 29 años (104)",636,564,1,266,206,64,24,3,,,72,992
"De 30 a 34 años (105)",703,682,3,203,249,141,74,11,,1,21,1512
"De 35 a 39 años (106)",728,708,1,111,240,175,148,25,8,,20,1977
"De 40 a 44 años (107)",628,621,1,85,166,157,137,58,15,2,7,2000
"De 45 a 49 años (108)",549,538,,57,105,116,154,76,22,8,11,2048
"De 50 y más años (109)",2086,2058,10,216,243,273,595,410,229,82,28,9621
"Sin nivel (110)",1224,1199,6,105,160,174,320,237,153,44,25,5644
"De 15 a 19 años (112)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (113)",25,23,,11,8,2,2,,,,2,41
"De 25 a 29 años (114)",33,32,,11,13,3,5,,,,1,68
"De 30 a 34 años (115)",75,73,,5,22,23,20,3,,,2,220
"De 35 a 39 años (116)",103,101,,9,22,30,29,7,4,,2,345
"De 40 a 44 años (117)",100,98,1,5,19,17,34,16,5,1,2,399
"De 45 a 49 años (118)",103,103,,6,10,15,32,23,13,4,,512
"De 50 y más años (119)",782,767,5,56,66,84,198,188,131,39,15,4057
"Educacion Inicial (120)",6,5,,1,2,1,1,,,,1,13
"De 20 a 24 años (123)",4,3,,,2,1,,,,,1,7
"De 30 a 34 años (125)",1,1,,1,,,,,,,,1
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",2687,2608,6,449,575,496,634,288,118,42,79,9177
"De 12 a 14 años (131)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (132)",52,39,,36,2,1,,,,,13,43
"De 20 a 24 años (133)",162,145,,89,50,6,,,,,17,207
"De 25 a 29 años (134)",222,209,,59,87,43,18,2,,,13,451
"De 30 a 34 años (135)",265,259,1,42,100,70,39,7,,,6,659
"De 35 a 39 años (136)",311,303,,36,89,79,81,14,4,,8,924
"De 40 a 44 años (137)",298,296,,35,60,83,75,32,10,1,2,1030
"De 45 a 49 años (138)",295,288,,31,50,61,90,43,9,4,7,1107
"De 50 y más años (139)",1076,1067,5,119,137,153,331,190,95,37,9,4754
"Secundaria (140)",863,820,2,292,254,122,114,31,1,4,43,1907
"De 12 a 14 años (141)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (142)",57,50,1,44,4,1,,,,,7,55
"De 20 a 24 años (143)",154,139,,98,34,6,1,,,,15,189
"De 25 a 29 años (144)",129,118,,49,54,15,,,,,11,202
"De 30 a 34 años (145)",120,115,,40,45,17,11,1,,1,5,243
"De 35 a 39 años (146)",118,117,1,23,35,32,24,2,,,1,304
"De 40 a 44 años (147)",93,93,,14,33,23,17,6,,,,260
"De 45 a 49 años (148)",74,74,,6,25,16,20,7,,,,232
"De 50 y más años (149)",112,111,,15,24,12,41,15,1,3,1,419
"Sup. no Univ. incompleta (150)",185,159,,95,32,15,15,2,,,26,281
"De 15 a 19 años (152)",11,10,,9,1,,,,,,1,11
"De 20 a 24 años (153)",66,47,,43,3,1,,,,,19,52
"De 25 a 29 años (154)",33,29,,19,10,,,,,,4,39
"De 30 a 34 años (155)",25,24,,13,7,3,1,,,,1,40
"De 35 a 39 años (156)",23,23,,4,8,6,4,1,,,,61
"De 40 a 44 años (157)",13,12,,4,2,2,4,,,,1,31
"De 45 a 49 años (158)",7,7,,,1,2,3,1,,,,28
"De 50 y más años (159)",7,7,,3,,1,3,,,,,19
"Sup. no Univ. completa (160)",668,599,3,277,195,74,30,16,2,2,69,1153
"De 20 a 24 años (163)",81,49,1,37,10,1,,,,,32,60
"De 25 a 29 años (164)",159,135,1,98,32,2,1,1,,,24,179
"De 30 a 34 años (165)",150,147,1,75,47,21,3,,,,3,245
"De 35 a 39 años (166)",115,110,,29,59,15,6,1,,,5,223
"De 40 a 44 años (167)",70,69,,17,31,15,4,2,,,1,152
"De 45 a 49 años (168)",33,30,,7,11,9,3,,,,3,69
"De 50 y más años (169)",60,59,,14,5,11,13,12,2,2,1,225
"Sup. Univ. incompleta (170)",70,56,,24,15,12,1,3,,1,14,123
"De 15 a 19 años (172)",2,2,,2,,,,,,,,2
"De 20 a 24 años (173)",15,7,,7,,,,,,,8,7
"De 25 a 29 años (174)",14,10,,8,2,,,,,,4,12
"De 30 a 34 años (175)",9,8,,4,2,2,,,,,1,14
"De 35 a 39 años (176)",8,7,,,4,2,1,,,,1,18
"De 40 a 44 años (177)",9,9,,,3,4,,2,,,,31
"De 45 a 49 años (178)",5,5,,,2,3,,,,,,13
"De 50 y más años (179)",8,8,,3,2,1,,1,,1,,26
"Sup. Univ. completa (180)",282,252,1,81,92,51,20,7,,,30,546
"De 20 a 24 años (183)",11,6,,3,2,,,1,,,5,13
"De 25 a 29 años (184)",46,31,,22,8,1,,,,,15,41
"De 30 a 34 años (185)",58,55,1,23,26,5,,,,,3,90
"De 35 a 39 años (186)",49,46,,10,23,11,2,,,,3,97
"De 40 a 44 años (187)",45,44,,10,18,13,3,,,,1,97
"De 45 a 49 años (188)",32,31,,7,6,10,6,2,,,1,87
"De 50 y más años (189)",41,39,,6,9,11,9,4,,,2,121
,,,,,,,,,,,,
"RURAL (200)",16729,16043,46,3038,2993,2538,3524,2277,1188,439,686,61606
"De 12 a 14 años (201)",27,14,1,10,3,,,,,,13,16
"De 15 a 19 años (202)",602,549,5,465,72,7,,,,,53,630
"De 20 a 24 años (203)",1967,1731,5,932,585,169,37,3,,,236,2784
"De 25 a 29 años (204)",2052,1913,7,543,627,456,247,29,4,,139,4439
"De 30 a 34 años (205)",2070,1988,,323,518,489,517,125,16,,82,5991
"De 35 a 39 años (206)",1876,1835,4,192,345,382,577,262,65,8,41,6883
"De 40 a 44 años (207)",1540,1504,4,127,210,277,455,285,114,32,36,6502
"De 45 a 49 años (208)",1348,1324,3,80,165,185,371,294,166,60,24,6590
"De 50 y más años (209)",5247,5185,17,366,468,573,1320,1279,823,339,62,27771
"Sin nivel (210)",5658,5533,15,527,650,721,1409,1194,720,297,125,27244
"De 12 a 14 años (211)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (212)",43,40,,26,13,1,,,,,3,55
"De 20 a 24 años (213)",212,183,,83,61,28,11,,,,29,336
"De 25 a 29 años (214)",274,257,1,42,89,66,52,5,2,,17,691
"De 30 a 34 años (215)",462,448,,62,72,113,149,43,9,,14,1532
"De 35 a 39 años (216)",495,486,1,41,64,83,153,107,32,5,9,2121
"De 40 a 44 años (217)",502,495,1,33,54,74,145,111,59,18,7,2404
"De 45 a 49 años (218)",545,536,1,37,48,60,130,137,83,40,9,2924
"De 50 y más años (219)",3123,3086,11,202,248,296,769,791,535,234,37,17178
"Educacion Inicial (220)",47,44,,12,10,9,8,5,,,3,128
"De 15 a 19 años (222)",1,,,,,,,,,,1,
"De 20 a 24 años (223)",9,9,,5,3,1,,,,,,14
"De 25 a 29 años (224)",11,11,,4,3,2,2,,,,,25
"De 30 a 34 años (225)",14,12,,3,3,2,4,,,,2,33
"De 35 a 39 años (226)",12,12,,,1,4,2,5,,,,56
"Primaria (230)",9750,9323,27,2003,2004,1639,2003,1051,456,140,427,31838
"De 12 a 14 años (231)",24,12,1,9,2,,,,,,12,13
"De 15 a 19 años (232)",442,401,3,346,48,4,,,,,41,454
"De 20 a 24 años (233)",1415,1269,4,668,440,129,26,2,,,146,2056
"De 25 a 29 años (234)",1521,1427,6,380,473,360,182,24,2,,94,3350
"De 30 a 34 años (235)",1395,1346,,208,361,341,350,80,6,,49,4037
"De 35 a 39 años (236)",1224,1198,2,120,241,255,396,148,33,3,26,4357
"De 40 a 44 años (237)",941,918,3,78,130,180,290,169,54,14,23,3835
"De 45 a 49 años (238)",734,722,2,35,104,108,222,152,81,18,12,3430
"De 50 y más años (239)",2054,2030,6,159,205,262,537,476,280,105,24,10306
"Secundaria (240)",1048,969,3,403,290,154,87,22,8,2,79,2042
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",114,106,2,91,11,2,,,,,8,119
"De 20 a 24 años (243)",286,240,1,150,78,11,,,,,46,339
"De 25 a 29 años (244)",196,181,,87,56,27,11,,,,15,328
"De 30 a 34 años (245)",156,151,,37,70,30,11,2,1,,5,331
"De 35 a 39 años (246)",111,110,,18,32,38,21,1,,,1,289
"De 40 a 44 años (247)",80,79,,13,21,20,19,5,1,,1,237
"De 45 a 49 años (248)",54,52,,3,11,14,15,5,2,2,2,201
"De 50 y más años (249)",50,50,,4,11,12,10,9,4,,,198
"Sup. no Univ. incompleta (250)",65,50,,33,5,3,5,3,1,,15,101
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",20,14,,14,,,,,,,6,14
"De 25 a 29 años (254)",10,8,,7,1,,,,,,2,9
"De 30 a 34 años (255)",9,5,,3,2,,,,,,4,7
"De 35 a 39 años (256)",13,12,,7,,1,3,1,,,1,29
"De 40 a 44 años (257)",4,2,,,1,1,,,,,2,5
"De 45 a 49 años (258)",4,4,,1,,1,2,,,,,13
"De 50 y más años (259)",4,4,,,1,,,2,1,,,23
"Sup. no Univ. completa (260)",88,68,,35,21,5,5,1,1,,20,127
"De 20 a 24 años (263)",19,13,,9,3,,,1,,,6,22
"De 25 a 29 años (264)",28,21,,17,3,1,,,,,7,26
"De 30 a 34 años (265)",17,14,,5,6,,3,,,,3,29
"De 35 a 39 años (266)",10,8,,3,4,1,,,,,2,14
"De 40 a 44 años (267)",5,4,,,2,2,,,,,1,10
"De 45 a 49 años (268)",5,5,,1,2,1,1,,,,,12
"De 50 y más años (269)",4,3,,,1,,1,,1,,1,14
"Sup. Univ. incompleta (270)",18,13,,9,4,,,,,,5,17
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (274)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (275)",6,4,,2,2,,,,,,2,6
"De 35 a 39 años (276)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (277)",1,,,,,,,,,,1,
"Sup. Univ. completa (280)",55,43,1,16,9,7,7,1,2,,12,109
"De 20 a 24 años (283)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (284)",8,4,,3,1,,,,,,4,5
"De 30 a 34 años (285)",11,8,,3,2,3,,,,,3,16
"De 35 a 39 años (286)",9,7,1,2,2,,2,,,,2,14
"De 40 a 44 años (287)",7,6,,3,2,,1,,,,1,11
"De 45 a 49 años (288)",6,5,,3,,1,1,,,,1,10
"De 50 y más años (289)",12,12,,1,2,3,3,1,2,,,52
