"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (122)",33,18,1,10,,4,
"Intermediación financiera (123)",3,2,,1,,,
"Activid.inmobil., empres. y alquileres (124)",32,23,1,6,2,,
"Admin.pub. y defensa; p. segur soc.afil (125)",99,89,10,,,,
"Enseñanza (126)",254,243,,10,,1,
"Servicios sociales y de salud (127)",77,77,,,,,
"Otras activ. serv.comun.soc y personales (128)",39,10,3,25,,1,
"Hogares privados con servicio doméstico (129)",57,,,,,,57
"Actividad economica no especificada (131)",170,30,20,105,1,14,
,,,,,,,
"RURAL (132)",22079,541,588,14661,51,6197,41
"Agric., ganadería, caza y silvicultura (133)",19301,7,311,12974,34,5975,
"Pesca (134)",157,,19,64,1,73,
"Explotación de minas y canteras (135)",9,2,5,2,,,
"Industrias manufactureras (136)",296,,18,256,3,19,
"Suministro de electricidad, gas y agua (137)",2,,2,,,,
"Construcción (138)",300,3,178,106,3,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",712,12,13,618,5,64,
"Venta, mant.y rep. veh.autom y motoc. (140)",61,,11,47,2,1,
"Comercio al por mayor (141)",8,,,6,1,1,
"Comercio al por menor (142)",643,12,2,565,2,62,
"Hoteles y restaurantes (143)",76,6,1,59,1,9,
"Trans., almac. y comunicaciones (144)",244,23,16,192,3,10,
"Activid.inmobil., empres. y alquileres (146)",52,38,,13,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",145,137,8,,,,
"Enseñanza (148)",264,248,,14,,2,
"Servicios sociales y de salud (149)",41,38,,3,,,
"Otras activ. serv.comun.soc y personales (150)",26,6,1,16,,3,
"Hogares privados con servicio doméstico (151)",41,,,,,,41
"Actividad economica no especificada (153)",413,21,16,344,1,31,
"Hombres (154)",13287,458,512,10381,42,1892,2
"Agric., ganadería, caza y silvicultura (155)",11527,5,243,9482,27,1770,
"Pesca (156)",128,,18,49,1,60,
"Explotación de minas y canteras (157)",9,2,5,2,,,
"Industrias manufactureras (158)",109,,14,85,2,8,
"Suministro de electricidad, gas y agua (159)",2,,2,,,,
"Construcción (160)",298,3,177,105,3,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",309,6,13,268,5,17,
"Venta, mant.y rep. veh.autom y motoc. (162)",60,,11,47,2,,
"Comercio al por mayor (163)",7,,,5,1,1,
"Comercio al por menor (164)",242,6,2,216,2,16,
"Hoteles y restaurantes (165)",21,1,1,16,1,2,
"Trans., almac. y comunicaciones (166)",240,23,16,189,3,9,
"Activid.inmobil., empres. y alquileres (168)",46,34,,12,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",134,127,7,,,,
"Enseñanza (170)",222,210,,10,,2,
"Servicios sociales y de salud (171)",30,28,,2,,,
"Otras activ. serv.comun.soc y personales (172)",24,6,1,15,,2,
"Hogares privados con servicio doméstico (173)",2,,,,,,2
"Actividad economica no especificada (175)",186,13,15,146,,12,
"Mujeres (176)",8792,83,76,4280,9,4305,39
"Agric., ganadería, caza y silvicultura (177)",7774,2,68,3492,7,4205,
"Pesca (178)",29,,1,15,,13,
"Industrias manufactureras (180)",187,,4,171,1,11,
"Construcción (182)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",403,6,,350,,47,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,,,1,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",401,6,,349,,46,
"Hoteles y restaurantes (187)",55,5,,43,,7,
"Trans., almac. y comunicaciones (188)",4,,,3,,1,
"Activid.inmobil., empres. y alquileres (190)",6,4,,1,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,10,1,,,,
"Enseñanza (192)",42,38,,4,,,
"Servicios sociales y de salud (193)",11,10,,1,,,
"Otras activ. serv.comun.soc y personales (194)",2,,,1,,1,
"Hogares privados con servicio doméstico (195)",39,,,,,,39
"Actividad economica no especificada (197)",227,8,1,198,1,19,
