"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",212,,,,33,107,40,32
"De 50 y más años (049)",3044,120,397,708,682,224,10,903
"Divorciado(a) (050)",170,3,13,19,28,38,21,48
"De 15 a 19 años (052)",3,,,,,,3,
"De 20 a 24 años (053)",4,,,,,,1,3
"De 25 a 29 años (054)",6,,,,,1,1,4
"De 30 a 34 años (055)",14,,,,,3,7,4
"De 35 a 39 años (056)",14,,,,2,5,4,3
"De 40 a 44 años (057)",19,,,,1,11,4,3
"De 45 a 49 años (058)",23,,,,9,8,1,5
"De 50 y más años (059)",87,3,13,19,16,10,,26
"Soltero(a) (060)",2146,2,7,19,55,138,257,1668
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",46,,,,,,23,23
"De 20 a 24 años (063)",733,,,,,,103,630
"De 25 a 29 años (064)",550,,,,,15,52,483
"De 30 a 34 años (065)",252,,,,,30,38,184
"De 35 a 39 años (066)",196,,,,2,47,30,117
"De 40 a 44 años (067)",103,,,,10,30,4,59
"De 45 a 49 años (068)",79,,,1,14,10,7,47
"De 50 y más años (069)",184,2,7,18,29,6,,122
,,,,,,,,
"URBANA (080)",15579,70,326,756,1524,3283,5348,4272
"De 12 a 14 años (081)",17,,,,,,,17
"De 15 a 19 años (082)",308,,,,,,160,148
"De 20 a 24 años (083)",1632,,,,,4,779,849
"De 25 a 29 años (084)",2108,,,,,78,1230,800
"De 30 a 34 años (085)",2100,,,,,351,1230,519
"De 35 a 39 años (086)",2056,,,,14,646,1053,343
"De 40 a 44 años (087)",1756,,,,94,764,623,275
"De 45 a 49 años (088)",1397,,,8,242,700,234,213
"De 50 y más años (089)",4205,70,326,748,1174,740,39,1108
"Conviviente (090)",5324,1,6,38,126,788,3116,1249
"De 12 a 14 años (091)",14,,,,,,,14
"De 15 a 19 años (092)",218,,,,,,119,99
"De 20 a 24 años (093)",894,,,,,2,599,293
"De 25 a 29 años (094)",1284,,,,,40,928,316
"De 30 a 34 años (095)",1136,,,,,162,753,221
"De 35 a 39 años (096)",779,,,,1,214,450,114
"De 40 a 44 años (097)",449,,,,23,162,185,79
"De 45 a 49 años (098)",262,,,,27,125,73,37
"De 50 y más años (099)",288,1,6,38,75,83,9,76
"Separado(a) (100)",1063,2,16,37,103,298,342,265
"De 15 a 19 años (102)",30,,,,,,14,16
"De 20 a 24 años (103)",98,,,,,2,64,32
"De 25 a 29 años (104)",127,,,,,13,70,44
"De 30 a 34 años (105)",140,,,,,42,67,31
"De 35 a 39 años (106)",188,,,,2,82,68,36
"De 40 a 44 años (107)",120,,,,6,53,42,19
"De 45 a 49 años (108)",136,,,,32,65,15,24
"De 50 y más años (109)",224,2,16,37,63,41,2,63
"Casado(a) (110)",5832,9,101,357,940,1848,1588,989
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",23,,,,,,7,16
"De 20 a 24 años (113)",70,,,,,,41,29
"De 25 a 29 años (114)",251,,,,,8,180,63
"De 30 a 34 años (115)",579,,,,,113,362,104
"De 35 a 39 años (116)",890,,,,7,300,489,94
"De 40 a 44 años (117)",1029,,,,52,490,364,123
"De 45 a 49 años (118)",814,,,7,151,433,121,102
"De 50 y más años (119)",2174,9,101,350,730,504,24,456
"Viudo(a) (120)",1568,56,188,297,292,205,83,447
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",17,,,,,4,10,3
"De 30 a 34 años (125)",24,,,,,6,10,8
"De 35 a 39 años (126)",32,,,,1,9,15,7
"De 40 a 44 años (127)",65,,,,2,27,26,10
"De 45 a 49 años (128)",107,,,,15,60,17,15
"De 50 y más años (129)",1319,56,188,297,274,99,4,401
"Divorciado(a) (130)",125,1,9,15,20,32,16,32
"De 15 a 19 años (132)",3,,,,,,3,
"De 20 a 24 años (133)",4,,,,,,1,3
"De 25 a 29 años (134)",5,,,,,1,1,3
"De 30 a 34 años (135)",9,,,,,3,4,2
"De 35 a 39 años (136)",13,,,,2,5,3,3
"De 40 a 44 años (137)",13,,,,1,7,3,2
"De 45 a 49 años (138)",19,,,,6,8,1,4
"De 50 y más años (139)",59,1,9,15,11,8,,15
"Soltero(a) (140)",1667,1,6,12,43,112,203,1290
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",33,,,,,,17,16
"De 20 a 24 años (143)",563,,,,,,73,490
"De 25 a 29 años (144)",424,,,,,12,41,371
"De 30 a 34 años (145)",212,,,,,25,34,153
"De 35 a 39 años (146)",154,,,,1,36,28,89
"De 40 a 44 años (147)",80,,,,10,25,3,42
"De 45 a 49 años (148)",59,,,1,11,9,7,31
"De 50 y más años (149)",141,1,6,11,21,5,,97
,,,,,,,,
"RURAL (160)",10770,91,353,810,1386,2221,3474,2435
"De 12 a 14 años (161)",15,,,,,,1,14
"De 15 a 19 años (162)",202,,,,,,121,81
"De 20 a 24 años (163)",871,,,,,,523,348
"De 25 a 29 años (164)",1059,,,,,34,703,322
"De 30 a 34 años (165)",1073,,,,,190,694,189
"De 35 a 39 años (166)",1119,,,,8,339,633,139
"De 40 a 44 años (167)",1100,,,,34,451,486,129
"De 45 a 49 años (168)",920,,,1,104,436,259,120
"De 50 y más años (169)",4411,91,353,809,1240,771,54,1093
"Conviviente (170)",2952,3,9,26,83,411,1798,622
"De 12 a 14 años (171)",8,,,,,,1,7
"De 15 a 19 años (172)",155,,,,,,94,61
"De 20 a 24 años (173)",549,,,,,,385,164
"De 25 a 29 años (174)",644,,,,,14,483,147
"De 30 a 34 años (175)",550,,,,,82,379,89
"De 35 a 39 años (176)",389,,,,4,92,252,41
"De 40 a 44 años (177)",244,,,,7,74,137,26
"De 45 a 49 años (178)",161,,,1,10,73,60,17
"De 50 y más años (179)",252,3,9,25,62,76,7,70
"Separado(a) (180)",510,2,11,21,52,106,195,123
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",26,,,,,,16,10
"De 20 a 24 años (183)",85,,,,,,59,26
"De 25 a 29 años (184)",68,,,,,7,45,16
"De 30 a 34 años (185)",56,,,,,13,26,17
"De 35 a 39 años (186)",56,,,,,22,19,15
"De 40 a 44 años (187)",54,,,,3,25,23,3
"De 45 a 49 años (188)",43,,,,10,19,7,7
"De 50 y más años (189)",121,2,11,21,39,20,,28
"Casado(a) (190)",4815,19,119,341,803,1443,1341,749
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",8,,,,,,5,3
"De 20 a 24 años (193)",61,,,,,,48,13
"De 25 a 29 años (194)",210,,,,,10,156,44
"De 30 a 34 años (195)",410,,,,,86,274,50
"De 35 a 39 años (196)",596,,,,3,197,343,53
"De 40 a 44 años (197)",698,,,,22,307,305,64
"De 45 a 49 años (198)",587,,,,60,296,169,62
"De 50 y más años (199)",2242,19,119,341,718,547,41,457
"Viudo(a) (200)",1969,64,209,411,428,229,81,547
"De 12 a 14 años (201)",1,,,,,,,1
"De 20 a 24 años (203)",6,,,,,,1,5
"De 25 a 29 años (204)",10,,,,,,8,2
"De 30 a 34 años (205)",12,,,,,4,8,
"De 35 a 39 años (206)",35,,,,,17,16,2
"De 40 a 44 años (207)",75,,,,2,36,19,18
"De 45 a 49 años (208)",105,,,,18,47,23,17
"De 50 y más años (209)",1725,64,209,411,408,125,6,502
"Divorciado(a) (210)",45,2,4,4,8,6,5,16
"De 25 a 29 años (214)",1,,,,,,,1
"De 30 a 34 años (215)",5,,,,,,3,2
"De 35 a 39 años (216)",1,,,,,,1,
"De 40 a 44 años (217)",6,,,,,4,1,1
"De 45 a 49 años (218)",4,,,,3,,,1
"De 50 y más años (219)",28,2,4,4,5,2,,11
"Soltero(a) (220)",479,1,1,7,12,26,54,378
"De 12 a 14 años (221)",2,,,,,,,2
"De 15 a 19 años (222)",13,,,,,,6,7
"De 20 a 24 años (223)",170,,,,,,30,140
"De 25 a 29 años (224)",126,,,,,3,11,112
"De 30 a 34 años (225)",40,,,,,5,4,31
"De 35 a 39 años (226)",42,,,,1,11,2,28
"De 40 a 44 años (227)",23,,,,,5,1,17
"De 45 a 49 años (228)",20,,,,3,1,,16
"De 50 y más años (229)",43,1,1,7,8,1,,25
