"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1892,419,2,982,412,26,29,12,10
"Industrias manufactureras (048)",176,2,,46,80,11,18,5,14
"Suministro de electricidad, gas y agua (049)",5,,,1,,1,3,,
"Construcción (050)",19,,,7,8,,1,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1276,58,4,407,558,92,109,17,31
"Venta, mant.y rep. veh.autom.y motoc. (052)",34,,,4,20,3,6,,1
"Comercio al por mayor (053)",62,3,1,14,28,6,6,1,3
"Comercio al por menor (054)",1180,55,3,389,510,83,97,16,27
"Hoteles y restaurantes (055)",780,49,1,324,329,33,24,7,13
"Trans., almac. y comunicaciones (056)",61,2,,7,24,11,12,4,1
"Intermediación financiera (057)",8,,,,1,2,3,,2
"Activid.inmobil., empres. y de alquiler (058)",84,,,3,14,13,21,8,25
"Admin.pub. y defensa; p. segur.soc.afil (059)",137,,,2,32,9,65,10,19
"Enseñanza (060)",639,,,1,20,33,337,33,215
"Servicios sociales y de salud (061)",145,,,5,7,9,53,20,51
"Otras activ. serv.comun.soc y personales (062)",172,11,1,51,72,9,17,7,4
"Hogares privados con servicio doméstico (063)",603,56,,268,247,20,10,1,1
"Actividad economica no especificada (065)",457,40,2,169,151,34,39,8,14
,,,,,,,,,
"URBANA (066)",15070,446,14,4216,5999,817,1986,491,1101
"Agric., ganadería, caza y silvicultura (067)",4848,270,8,2275,1891,123,157,55,69
"Pesca (068)",13,,,7,2,,1,,3
"Explotación de minas y canteras (069)",3,,,1,1,,,1,
"Industrias manufactureras (070)",864,7,,204,454,58,73,21,47
"Suministro de electricidad, gas y agua (071)",28,,,4,10,3,9,2,
"Construcción (072)",569,4,,144,308,26,36,13,38
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2379,63,3,616,1161,173,211,79,73
"Venta, mant.y rep. veh.autom.y motoc. (074)",336,2,,56,174,32,49,12,11
"Comercio al por mayor (075)",121,3,,22,66,8,11,5,6
"Comercio al por menor (076)",1922,58,3,538,921,133,151,62,56
"Hoteles y restaurantes (077)",826,37,1,305,373,36,37,18,19
"Trans., almac. y comunicaciones (078)",960,10,,185,551,88,65,39,22
"Intermediación financiera (079)",38,,,1,11,4,6,,16
"Activid.inmobil., empres. y de alquiler (080)",342,,,18,70,50,71,31,102
"Admin.pub. y defensa; p. segur.soc.afil (081)",1268,,,37,375,66,549,90,151
"Enseñanza (082)",1110,,,1,39,54,564,52,400
"Servicios sociales y de salud (083)",243,,,10,8,19,70,35,101
"Otras activ. serv.comun.soc y personales (084)",599,10,1,89,318,51,64,36,30
"Hogares privados con servicio doméstico (085)",439,28,,170,216,15,8,1,1
"Actividad economica no especificada (087)",541,17,1,149,211,51,65,18,29
"Hombres (088)",10659,220,7,2886,4522,560,1339,376,749
"Agric., ganadería, caza y silvicultura (089)",4199,173,7,1932,1722,112,142,48,63
"Pesca (090)",13,,,7,2,,1,,3
"Explotación de minas y canteras (091)",3,,,1,1,,,1,
"Industrias manufactureras (092)",706,5,,164,379,49,56,16,37
"Suministro de electricidad, gas y agua (093)",24,,,4,10,2,6,2,
"Construcción (094)",559,4,,143,303,26,35,13,35
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1269,20,,273,670,89,112,63,42
"Venta, mant.y rep. veh.autom.y motoc. (096)",308,2,,53,158,29,44,12,10
"Comercio al por mayor (097)",64,1,,8,40,3,5,4,3
"Comercio al por menor (098)",897,17,,212,472,57,63,47,29
"Hoteles y restaurantes (099)",173,2,,39,93,6,14,11,8
"Trans., almac. y comunicaciones (100)",905,10,,179,529,77,53,36,21
"Intermediación financiera (101)",30,,,1,10,2,3,,14
"Activid.inmobil., empres. y de alquiler (102)",269,,,15,57,40,53,25,79
"Admin.pub. y defensa; p. segur.soc.afil (103)",1138,,,35,347,57,486,80,133
"Enseñanza (104)",559,,,,25,27,267,22,218
"Servicios sociales y de salud (105)",121,,,5,3,11,31,16,55
"Otras activ. serv.comun.soc y personales (106)",441,2,,42,249,44,48,30,26
"Hogares privados con servicio doméstico (107)",23,,,8,15,,,,
"Actividad economica no especificada (109)",227,4,,38,107,18,32,13,15
"Mujeres (110)",4411,226,7,1330,1477,257,647,115,352
"Agric., ganadería, caza y silvicultura (111)",649,97,1,343,169,11,15,7,6
"Industrias manufactureras (114)",158,2,,40,75,9,17,5,10
"Suministro de electricidad, gas y agua (115)",4,,,,,1,3,,
"Construcción (116)",10,,,1,5,,1,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1110,43,3,343,491,84,99,16,31
"Venta, mant.y rep. veh.autom.y motoc. (118)",28,,,3,16,3,5,,1
"Comercio al por mayor (119)",57,2,,14,26,5,6,1,3
"Comercio al por menor (120)",1025,41,3,326,449,76,88,15,27
"Hoteles y restaurantes (121)",653,35,1,266,280,30,23,7,11
"Trans., almac. y comunicaciones (122)",55,,,6,22,11,12,3,1
"Intermediación financiera (123)",8,,,,1,2,3,,2
"Activid.inmobil., empres. y de alquiler (124)",73,,,3,13,10,18,6,23
"Admin.pub. y defensa; p. segur.soc.afil (125)",130,,,2,28,9,63,10,18
"Enseñanza (126)",551,,,1,14,27,297,30,182
"Servicios sociales y de salud (127)",122,,,5,5,8,39,19,46
"Otras activ. serv.comun.soc y personales (128)",158,8,1,47,69,7,16,6,4
"Hogares privados con servicio doméstico (129)",416,28,,162,201,15,8,1,1
"Actividad economica no especificada (131)",314,13,1,111,104,33,33,5,14
,,,,,,,,,
"RURAL (132)",14416,1346,15,7251,4689,363,413,144,195
"Agric., ganadería, caza y silvicultura (133)",12320,1226,12,6640,3909,238,170,74,51
"Pesca (134)",3,,,1,2,,,,
"Explotación de minas y canteras (135)",6,,,3,3,,,,
"Industrias manufactureras (136)",285,2,,57,132,20,27,19,28
"Suministro de electricidad, gas y agua (137)",9,,,4,3,1,,1,
"Construcción (138)",210,8,,83,92,12,9,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",340,22,1,126,147,19,20,3,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",40,2,,12,19,1,5,,1
"Comercio al por mayor (141)",17,2,1,7,6,1,,,
"Comercio al por menor (142)",283,18,,107,122,17,15,3,1
"Hoteles y restaurantes (143)",152,16,,63,65,3,1,1,3
"Trans., almac. y comunicaciones (144)",262,11,,61,143,25,6,7,9
"Intermediación financiera (145)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (146)",90,,,3,34,15,15,12,11
"Admin.pub. y defensa; p. segur.soc.afil (147)",58,,,10,15,4,16,3,10
"Enseñanza (148)",206,,,,10,11,108,10,67
"Servicios sociales y de salud (149)",41,,,1,2,1,26,2,9
"Otras activ. serv.comun.soc y personales (150)",43,4,,9,17,6,4,3,
"Hogares privados con servicio doméstico (151)",196,28,1,111,49,5,2,,
"Actividad economica no especificada (153)",191,29,1,79,65,3,9,4,1
"Hombres (154)",12373,935,12,6308,4211,317,319,127,144
"Agric., ganadería, caza y silvicultura (155)",11077,904,11,6001,3666,223,156,69,47
"Pesca (156)",3,,,1,2,,,,
"Explotación de minas y canteras (157)",6,,,3,3,,,,
"Industrias manufactureras (158)",267,2,,51,127,18,26,19,24
"Suministro de electricidad, gas y agua (159)",8,,,3,3,1,,1,
"Construcción (160)",201,8,,77,89,12,9,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",174,7,,62,80,11,10,2,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",34,2,,11,15,1,4,,1
"Comercio al por mayor (163)",12,1,,7,4,,,,
"Comercio al por menor (164)",128,4,,44,61,10,6,2,1
"Hoteles y restaurantes (165)",25,2,,5,16,,,1,1
"Trans., almac. y comunicaciones (166)",256,9,,60,141,25,6,6,9
"Intermediación financiera (167)",4,,,,1,,,,3
"Activid.inmobil., empres. y de alquiler (168)",79,,,3,33,12,12,10,9
"Admin.pub. y defensa; p. segur.soc.afil (169)",51,,,10,11,4,14,3,9
"Enseñanza (170)",118,,,,4,5,68,7,34
"Servicios sociales y de salud (171)",18,,,1,,,12,1,4
"Otras activ. serv.comun.soc y personales (172)",29,1,,5,14,4,3,2,
"Hogares privados con servicio doméstico (173)",9,,1,5,3,,,,
"Actividad economica no especificada (175)",48,2,,21,18,2,3,1,1
"Mujeres (176)",2043,411,3,943,478,46,94,17,51
"Agric., ganadería, caza y silvicultura (177)",1243,322,1,639,243,15,14,5,4
"Industrias manufactureras (180)",18,,,6,5,2,1,,4
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",9,,,6,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",166,15,1,64,67,8,10,1,
"Venta, mant.y rep. veh.autom.y motoc. (184)",6,,,1,4,,1,,
"Comercio al por mayor (185)",5,1,1,,2,1,,,
"Comercio al por menor (186)",155,14,,63,61,7,9,1,
"Hoteles y restaurantes (187)",127,14,,58,49,3,1,,2
"Trans., almac. y comunicaciones (188)",6,2,,1,2,,,1,
"Activid.inmobil., empres. y de alquiler (190)",11,,,,1,3,3,2,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,,4,,2,,1
"Enseñanza (192)",88,,,,6,6,40,3,33
"Servicios sociales y de salud (193)",23,,,,2,1,14,1,5
"Otras activ. serv.comun.soc y personales (194)",14,3,,4,3,2,1,1,
"Hogares privados con servicio doméstico (195)",187,28,,106,46,5,2,,
"Actividad economica no especificada (197)",143,27,1,58,47,1,6,3,
