"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2146,63,583,794,546,160
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",23,,3,7,12,1
"Profes., científicos e intelectuales (038)",377,,68,188,118,3
"Técnicos de nivel medio y trab. asimilados (039)",36,,16,15,4,1
"Jefes y empleados de oficina (040)",38,,13,16,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",287,4,86,104,68,25
"Agricult. trabaj. calif.agrop. y pesqueros (042)",571,,106,201,180,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",69,2,25,22,15,5
"Obreros construc., conf., papel, fab., instr. (044)",83,,24,42,16,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",559,57,201,165,108,28
"Otra (046)",11,,6,3,2,
"Ocupación no especificada (047)",92,,35,31,14,12
"Hombres (048)",1372,36,361,499,361,115
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,2,5,12,1
"Profes., científicos e intelectuales (050)",228,,31,113,81,3
"Técnicos de nivel medio y trab. asimilados (051)",24,,12,8,3,1
"Jefes y empleados de oficina (052)",21,,6,10,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",117,3,29,46,27,12
"Agricult. trabaj. calif.agrop. y pesqueros (054)",460,,84,161,147,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",62,2,25,20,10,5
"Obreros construc., conf., papel, fab., instr. (056)",83,,24,42,16,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",302,31,126,74,53,18
"Otra (058)",11,,6,3,2,
"Ocupación no especificada (059)",44,,16,17,5,6
"Mujeres (060)",774,27,222,295,185,45
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,2,,
"Profes., científicos e intelectuales (062)",149,,37,75,37,
"Técnicos de nivel medio y trab. asimilados (063)",12,,4,7,1,
"Jefes y empleados de oficina (064)",17,,7,6,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",170,1,57,58,41,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",111,,22,40,33,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",7,,,2,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",257,26,75,91,55,10
"Ocupación no especificada (071)",48,,19,14,9,6
,,,,,,
"RURAL (072)",7212,171,2176,2523,1770,572
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,,2,6,
"Profes., científicos e intelectuales (074)",320,,87,141,90,2
"Técnicos de nivel medio y trab. asimilados (075)",82,,36,35,11,
"Jefes y empleados de oficina (076)",71,,30,23,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",206,4,72,77,42,11
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3078,,611,1091,972,404
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",662,1,220,313,122,6
"Obreros construc., conf., papel, fab., instr. (080)",279,1,101,128,46,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2378,165,984,676,426,127
"Ocupación no especificada (083)",128,,35,37,37,19
"Hombres (084)",5690,108,1694,2054,1396,438
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,1,6,
"Profes., científicos e intelectuales (086)",233,,59,96,76,2
"Técnicos de nivel medio y trab. asimilados (087)",67,,29,28,10,
"Jefes y empleados de oficina (088)",60,,22,20,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",100,1,36,36,20,7
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2681,,524,974,844,339
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",648,1,212,309,120,6
"Obreros construc., conf., papel, fab., instr. (092)",276,1,100,128,44,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1584,105,701,455,248,75
"Ocupación no especificada (095)",34,,11,7,10,6
"Mujeres (096)",1522,63,482,469,374,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",87,,28,45,14,
"Técnicos de nivel medio y trab. asimilados (099)",15,,7,7,1,
"Jefes y empleados de oficina (100)",11,,8,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",106,3,36,41,22,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",397,,87,117,128,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",14,,8,4,2,
"Obreros construc., conf., papel, fab., instr. (104)",3,,1,,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",794,60,283,221,178,52
"Ocupación no especificada (107)",94,,24,30,27,13
