"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",156,148,6,1,1
,,,,,
"URBANA (036)",6229,4960,500,304,465
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",31,,4,3,24
"Profes., científicos e intelectuales (038)",709,203,179,213,114
"Técnicos de nivel medio y trab. asimilados (039)",157,63,10,14,70
"Jefes y empleados de oficina (040)",175,18,16,11,130
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",814,788,14,3,9
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2098,2008,88,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",247,210,22,7,8
"Obreros construc.,conf.,papel, fab., instr. (044)",280,220,34,14,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1600,1373,127,35,65
"Otra (046)",30,,,,30
"Ocupación no especificada (047)",88,77,6,2,3
"Hombres (048)",3698,2799,344,218,337
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",29,,3,3,23
"Profes., científicos e intelectuales (050)",424,105,112,138,69
"Técnicos de nivel medio y trab. asimilados (051)",99,43,9,10,37
"Jefes y empleados de oficina (052)",124,11,12,8,93
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",216,203,4,2,7
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1424,1362,60,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",217,180,22,7,8
"Obreros construc.,conf.,papel, fab., instr. (056)",278,219,33,14,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",830,657,84,33,56
"Otra (058)",30,,,,30
"Ocupación no especificada (059)",27,19,5,1,2
"Mujeres (060)",2531,2161,156,86,128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",2,,1,,1
"Profes., científicos e intelectuales (062)",285,98,67,75,45
"Técnicos de nivel medio y trab. asimilados (063)",58,20,1,4,33
"Jefes y empleados de oficina (064)",51,7,4,3,37
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",598,585,10,1,2
"Agricult.trabaj.calif.agrop.y pesqueros (066)",674,646,28,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",30,30,,,
"Obreros construc.,conf.,papel, fab., instr. (068)",2,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",770,716,43,2,9
"Ocupación no especificada (071)",61,58,1,1,1
,,,,,
"RURAL (072)",20151,19022,856,163,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",8,,3,1,4
"Profes., científicos e intelectuales (074)",307,132,90,52,33
"Técnicos de nivel medio y trab. asimilados (075)",46,22,3,2,19
"Jefes y empleados de oficina (076)",46,11,5,,30
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",435,421,10,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (078)",10824,10582,237,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",1201,1032,115,52,2
"Obreros construc.,conf.,papel, fab., instr. (080)",202,162,25,10,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",6930,6517,360,38,15
"Ocupación no especificada (083)",152,143,8,,1
"Hombres (084)",13212,12362,628,141,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",7,,2,1,4
"Profes., científicos e intelectuales (086)",221,90,72,37,22
"Técnicos de nivel medio y trab. asimilados (087)",30,13,3,2,12
"Jefes y empleados de oficina (088)",33,5,4,,24
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",172,164,4,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (090)",8459,8260,194,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",1108,947,110,49,2
"Obreros construc.,conf.,papel, fab., instr. (092)",195,155,25,10,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2930,2675,211,34,10
"Ocupación no especificada (095)",57,53,3,,1
"Mujeres (096)",6939,6660,228,22,29
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,1,,
"Profes., científicos e intelectuales (098)",86,42,18,15,11
"Técnicos de nivel medio y trab. asimilados (099)",16,9,,,7
"Jefes y empleados de oficina (100)",13,6,1,,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",263,257,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",2365,2322,43,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",93,85,5,3,
"Obreros construc.,conf.,papel, fab., instr. (104)",7,7,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",4000,3842,149,4,5
"Ocupación no especificada (107)",95,90,5,,
