"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",12,,,,,,6,6
"De 20 a 24 años (063)",52,,,,,,16,36
"De 25 a 29 años (064)",37,,,,,,17,20
"De 30 a 34 años (065)",28,,,,,7,7,14
"De 35 a 39 años (066)",18,,,,,4,4,10
"De 40 a 44 años (067)",9,,,,1,1,1,6
"De 45 a 49 años (068)",12,,,,3,5,1,3
"De 50 y más años (069)",44,1,7,9,10,3,,14
,,,,,,,,
"URBANA (080)",1532,36,106,164,201,262,426,337
"De 15 a 19 años (082)",21,,,,,,15,6
"De 20 a 24 años (083)",103,,,,,,68,35
"De 25 a 29 años (084)",137,,,,,4,100,33
"De 30 a 34 años (085)",138,,,,,22,87,29
"De 35 a 39 años (086)",143,,,,1,34,77,31
"De 40 a 44 años (087)",138,,,,4,46,52,36
"De 45 a 49 años (088)",139,,,1,23,67,22,26
"De 50 y más años (089)",713,36,106,163,173,89,5,141
"Conviviente (090)",459,4,5,14,27,90,235,84
"De 15 a 19 años (092)",14,,,,,,10,4
"De 20 a 24 años (093)",63,,,,,,48,15
"De 25 a 29 años (094)",84,,,,,4,66,14
"De 30 a 34 años (095)",62,,,,,8,44,10
"De 35 a 39 años (096)",62,,,,1,16,36,9
"De 40 a 44 años (097)",55,,,,1,20,21,13
"De 45 a 49 años (098)",43,,,,9,21,9,4
"De 50 y más años (099)",76,4,5,14,16,21,1,15
"Separado(a) (100)",55,2,3,6,2,11,12,19
"De 20 a 24 años (103)",1,,,,,,1,
"De 25 a 29 años (104)",5,,,,,,3,2
"De 30 a 34 años (105)",7,,,,,2,2,3
"De 35 a 39 años (106)",5,,,,,1,3,1
"De 40 a 44 años (107)",7,,,,,2,3,2
"De 45 a 49 años (108)",9,,,,,4,,5
"De 50 y más años (109)",21,2,3,6,2,2,,6
"Casado(a) (110)",666,11,40,96,121,130,143,125
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",10,,,,,,9,1
"De 25 a 29 años (114)",27,,,,,,21,6
"De 30 a 34 años (115)",48,,,,,7,34,7
"De 35 a 39 años (116)",64,,,,,14,35,15
"De 40 a 44 años (117)",66,,,,2,20,28,16
"De 45 a 49 años (118)",70,,,1,11,34,12,12
"De 50 y más años (119)",380,11,40,95,108,55,4,67
"Viudo(a) (120)",206,18,50,39,37,15,1,46
"De 30 a 34 años (125)",2,,,,,1,1,
"De 40 a 44 años (127)",4,,,,,2,,2
"De 45 a 49 años (128)",9,,,,,5,,4
"De 50 y más años (129)",191,18,50,39,37,7,,40
"Divorciado(a) (130)",12,,1,1,4,4,1,1
"De 35 a 39 años (136)",2,,,,,1,1,
"De 40 a 44 años (137)",1,,,,,1,,
"De 50 y más años (139)",9,,1,1,4,2,,1
"Soltero(a) (140)",134,1,7,8,10,12,34,62
"De 15 a 19 años (142)",6,,,,,,5,1
"De 20 a 24 años (143)",29,,,,,,10,19
"De 25 a 29 años (144)",21,,,,,,10,11
"De 30 a 34 años (145)",19,,,,,4,6,9
"De 35 a 39 años (146)",10,,,,,2,2,6
"De 40 a 44 años (147)",5,,,,1,1,,3
"De 45 a 49 años (148)",8,,,,3,3,1,1
"De 50 y más años (149)",36,1,7,8,6,2,,12
,,,,,,,,
"RURAL (160)",1034,20,33,78,130,198,338,237
"De 15 a 19 años (162)",22,,,,,,9,13
"De 20 a 24 años (163)",105,,,,,,58,47
"De 25 a 29 años (164)",106,,,,,3,75,28
"De 30 a 34 años (165)",117,,,,,18,76,23
"De 35 a 39 años (166)",93,,,,,35,45,13
"De 40 a 44 años (167)",92,,,,3,30,46,13
"De 45 a 49 años (168)",92,,,1,11,39,27,14
"De 50 y más años (169)",407,20,33,77,116,73,2,86
"Conviviente (170)",418,,5,19,29,66,209,90
"De 15 a 19 años (172)",13,,,,,,6,7
"De 20 a 24 años (173)",61,,,,,,38,23
"De 25 a 29 años (174)",61,,,,,1,47,13
"De 30 a 34 años (175)",76,,,,,7,55,14
"De 35 a 39 años (176)",41,,,,,11,25,5
"De 40 a 44 años (177)",44,,,,1,13,25,5
"De 45 a 49 años (178)",36,,,,4,14,11,7
"De 50 y más años (179)",86,,5,19,24,20,2,16
"Separado(a) (180)",45,1,1,2,10,14,14,3
"De 15 a 19 años (182)",1,,,,,,1,
"De 20 a 24 años (183)",3,,,,,,3,
"De 25 a 29 años (184)",6,,,,,,4,2
"De 30 a 34 años (185)",2,,,,,,2,
"De 35 a 39 años (186)",3,,,,,2,1,
"De 40 a 44 años (187)",7,,,,,5,2,
"De 45 a 49 años (188)",4,,,,,3,1,
"De 50 y más años (189)",19,1,1,2,10,4,,1
"Casado(a) (190)",390,8,11,38,68,102,93,70
"De 15 a 19 años (192)",2,,,,,,1,1
"De 20 a 24 años (193)",17,,,,,,10,7
"De 25 a 29 años (194)",23,,,,,2,17,4
"De 30 a 34 años (195)",29,,,,,7,18,4
"De 35 a 39 años (196)",39,,,,,19,16,4
"De 40 a 44 años (197)",33,,,,2,11,17,3
"De 45 a 49 años (198)",43,,,,6,19,14,4
"De 50 y más años (199)",204,8,11,38,60,44,,43
"Viudo(a) (200)",100,11,16,16,19,7,4,27
"De 20 a 24 años (203)",1,,,,,,1,
"De 35 a 39 años (206)",2,,,,,1,1,
"De 40 a 44 años (207)",4,,,,,1,1,2
"De 45 a 49 años (208)",4,,,,1,1,1,1
"De 50 y más años (209)",89,11,16,16,18,4,,24
"Divorciado(a) (210)",3,,,2,,1,,
"De 30 a 34 años (215)",1,,,,,1,,
"De 45 a 49 años (218)",1,,,1,,,,
"De 50 y más años (219)",1,,,1,,,,
"Soltero(a) (220)",78,,,1,4,8,18,47
"De 15 a 19 años (222)",6,,,,,,1,5
"De 20 a 24 años (223)",23,,,,,,6,17
"De 25 a 29 años (224)",16,,,,,,7,9
"De 30 a 34 años (225)",9,,,,,3,1,5
"De 35 a 39 años (226)",8,,,,,2,2,4
"De 40 a 44 años (227)",4,,,,,,1,3
"De 45 a 49 años (228)",4,,,,,2,,2
"De 50 y más años (229)",8,,,1,4,1,,2
