"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",248,97,151,154,54,100,94,43,51
"38 años (049)",228,117,111,128,67,61,100,50,50
"39 años (050)",195,93,102,111,53,58,84,40,44
"De 40 a 44 años (051)",1036,476,560,597,277,320,439,199,240
"40 años (052)",265,121,144,152,69,83,113,52,61
"41 años (053)",137,64,73,76,36,40,61,28,33
"42 años (054)",241,113,128,141,65,76,100,48,52
"43 años (055)",185,78,107,105,45,60,80,33,47
"44 años (056)",208,100,108,123,62,61,85,38,47
"De 45 a 49 años (057)",933,449,484,531,254,277,402,195,207
"45 años (058)",218,104,114,115,52,63,103,52,51
"46 años (059)",173,75,98,108,48,60,65,27,38
"47 años (060)",192,103,89,107,58,49,85,45,40
"48 años (061)",206,98,108,114,54,60,92,44,48
"49 años (062)",144,69,75,87,42,45,57,27,30
"De 50 a 54 años (063)",887,423,464,493,224,269,394,199,195
"50 años (064)",226,117,109,108,54,54,118,63,55
"51 años (065)",122,70,52,62,32,30,60,38,22
"52 años (066)",185,80,105,112,52,60,73,28,45
"53 años (067)",161,66,95,100,41,59,61,25,36
"54 años (068)",193,90,103,111,45,66,82,45,37
"De 55 a 59 años (069)",779,378,401,454,219,235,325,159,166
"55 años (070)",179,92,87,101,52,49,78,40,38
"56 años (071)",179,88,91,101,51,50,78,37,41
"57 años (072)",151,72,79,87,40,47,64,32,32
"58 años (073)",142,72,70,80,40,40,62,32,30
"59 años (074)",128,54,74,85,36,49,43,18,25
"De 60 a 64 años (075)",715,339,376,411,188,223,304,151,153
"60 años (076)",208,90,118,112,43,69,96,47,49
"61 años (077)",84,40,44,47,21,26,37,19,18
"62 años (078)",123,67,56,76,42,34,47,25,22
"63 años (079)",134,64,70,82,40,42,52,24,28
"64 años (080)",166,78,88,94,42,52,72,36,36
"De 65 y más años (081)",2171,953,1218,1269,533,736,902,420,482
"65 años (082)",162,85,77,96,52,44,66,33,33
"66 años (083)",118,51,67,66,29,37,52,22,30
"67 años (084)",137,56,81,77,31,46,60,25,35
"68 años (085)",110,43,67,58,23,35,52,20,32
"69 años (086)",96,51,45,50,29,21,46,22,24
"70 años (087)",186,89,97,120,53,67,66,36,30
"71 años (088)",71,28,43,42,18,24,29,10,19
"72 años (089)",130,57,73,72,29,43,58,28,30
"73 años (090)",99,45,54,56,24,32,43,21,22
"74 años (091)",113,45,68,65,23,42,48,22,26
"75 años (092)",116,47,69,75,30,45,41,17,24
"76 años (093)",87,37,50,41,13,28,46,24,22
"77 años (094)",92,55,37,47,33,14,45,22,23
"78 años (095)",97,42,55,55,19,36,42,23,19
"79 años (096)",68,26,42,43,17,26,25,9,16
"80 años (097)",110,41,69,62,19,43,48,22,26
"81 años (098)",37,20,17,24,12,12,13,8,5
"82 años (099)",53,20,33,38,13,25,15,7,8
"83 años (100)",40,17,23,26,9,17,14,8,6
"84 años (101)",31,9,22,22,6,16,9,3,6
"85 años (102)",33,9,24,24,4,20,9,5,4
"86 años (103)",35,14,21,18,6,12,17,8,9
"87 años (104)",33,13,20,23,10,13,10,3,7
"88 años (105)",17,7,10,11,5,6,6,2,4
"89 años (106)",17,11,6,10,6,4,7,5,2
"90 años (107)",23,9,14,12,5,7,11,4,7
"91 años (108)",8,6,2,4,3,1,4,3,1
"92 años (109)",7,4,3,3,2,1,4,2,2
"93 años (110)",4,1,3,3,1,2,1,,1
"94 años (111)",5,5,,3,3,,2,2,
"95 años (112)",11,3,8,7,2,5,4,1,3
"96 años (113)",6,2,4,4,1,3,2,1,1
"97 años (114)",2,1,1,1,1,,1,,1
"98 y más años (115)",17,4,13,11,2,9,6,2,4
