"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia TARATA (000)",7805,4017,3788,6073,3100,2973,1732,917,815
"Menores de 1 año (001)",111,55,56,87,41,46,24,14,10
"Menores de 1 mes (002)",10,4,6,7,2,5,3,2,1
"De 1 a 11 meses (003)",101,51,50,80,39,41,21,12,9
"De 1 a 4 años (004)",500,257,243,387,197,190,113,60,53
"1 año (005)",113,58,55,90,47,43,23,11,12
"2 años (006)",120,59,61,88,44,44,32,15,17
"3 años (007)",134,70,64,103,53,50,31,17,14
"4 años (008)",133,70,63,106,53,53,27,17,10
"De 5 a 9 años (009)",591,305,286,451,230,221,140,75,65
"5 años (010)",138,66,72,97,48,49,41,18,23
"6 años (011)",98,42,56,82,37,45,16,5,11
"7 años (012)",123,69,54,93,48,45,30,21,9
"8 años (013)",112,61,51,87,44,43,25,17,8
"9 años (014)",120,67,53,92,53,39,28,14,14
"De 10 a 14 años (015)",669,345,324,534,275,259,135,70,65
"10 años (016)",121,55,66,90,42,48,31,13,18
"11 años (017)",130,67,63,109,55,54,21,12,9
"12 años (018)",133,72,61,102,55,47,31,17,14
"13 años (019)",165,91,74,136,76,60,29,15,14
"14 años (020)",120,60,60,97,47,50,23,13,10
"De 15 a 19 años (021)",647,346,301,506,274,232,141,72,69
"15 años (022)",141,80,61,121,70,51,20,10,10
"16 años (023)",119,69,50,87,50,37,32,19,13
"17 años (024)",137,73,64,112,61,51,25,12,13
"18 años (025)",111,52,59,76,36,40,35,16,19
"19 años (026)",139,72,67,110,57,53,29,15,14
"De 20 a 24 años (027)",614,309,305,481,243,238,133,66,67
"20 años (028)",154,80,74,130,70,60,24,10,14
"21 años (029)",97,44,53,73,34,39,24,10,14
"22 años (030)",113,59,54,85,45,40,28,14,14
"23 años (031)",130,61,69,100,44,56,30,17,13
"24 años (032)",120,65,55,93,50,43,27,15,12
"De 25 a 29 años (033)",590,300,290,461,236,225,129,64,65
"25 años (034)",136,77,59,113,61,52,23,16,7
"26 años (035)",116,59,57,88,47,41,28,12,16
"27 años (036)",123,54,69,95,40,55,28,14,14
"28 años (037)",115,68,47,89,54,35,26,14,12
"29 años (038)",100,42,58,76,34,42,24,8,16
"De 30 a 34 años (039)",552,304,248,430,226,204,122,78,44
"30 años (040)",138,79,59,110,60,50,28,19,9
"31 años (041)",83,46,37,67,38,29,16,8,8
"32 años (042)",130,69,61,104,51,53,26,18,8
"33 años (043)",115,65,50,85,46,39,30,19,11
"34 años (044)",86,45,41,64,31,33,22,14,8
"De 35 a 39 años (045)",511,261,250,391,197,194,120,64,56
"35 años (046)",109,61,48,94,52,42,15,9,6
"36 años (047)",108,51,57,77,36,41,31,15,16
