"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,17,,,,,
"Enseñanza (126)",76,71,,5,,,
"Servicios sociales y de salud (127)",25,21,1,2,,1,
"Otras activ. serv.comun.soc y personales (128)",67,27,5,29,1,5,
"Hogares privados con servicio doméstico (129)",91,,,,,,91
"Actividad economica no especificada (131)",124,62,5,45,4,8,
,,,,,,,
"RURAL (132)",6949,968,2855,2324,256,375,171
"Agric., ganadería, caza y silvicultura (133)",1238,4,291,751,30,162,
"Pesca (134)",7,,3,1,,3,
"Explotación de minas y canteras (135)",2536,125,1952,304,127,28,
"Industrias manufactureras (136)",170,2,79,76,5,8,
"Suministro de electricidad, gas y agua (137)",10,,10,,,,
"Construcción (138)",121,6,79,31,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",764,94,42,512,29,87,
"Venta, mant.y rep. veh.autom.y motoc. (140)",114,20,20,63,,11,
"Comercio al por mayor (141)",21,4,,14,,3,
"Comercio al por menor (142)",629,70,22,435,29,73,
"Hoteles y restaurantes (143)",663,273,62,240,34,54,
"Trans., almac. y comunicaciones (144)",539,124,101,290,8,16,
"Intermediación financiera (145)",10,8,,,2,,
"Activid.inmobil., empres. y alquileres (146)",60,45,11,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",37,33,4,,,,
"Enseñanza (148)",118,110,,8,,,
"Servicios sociales y de salud (149)",45,41,,4,,,
"Otras activ. serv.comun.soc y personales (150)",127,31,53,40,2,1,
"Hogares privados con servicio doméstico (151)",171,,,,,,171
"Actividad economica no especificada (153)",333,72,168,63,17,13,
"Hombres (154)",5295,496,2713,1645,194,205,42
"Agric., ganadería, caza y silvicultura (155)",1087,4,268,676,23,116,
"Pesca (156)",7,,3,1,,3,
"Explotación de minas y canteras (157)",2340,30,1907,265,116,22,
"Industrias manufactureras (158)",148,1,76,60,4,7,
"Suministro de electricidad, gas y agua (159)",10,,10,,,,
"Construcción (160)",117,6,75,31,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",367,57,42,226,15,27,
"Venta, mant.y rep. veh.autom.y motoc. (162)",101,17,20,55,,9,
"Comercio al por mayor (163)",14,4,,10,,,
"Comercio al por menor (164)",252,36,22,161,15,18,
"Hoteles y restaurantes (165)",116,58,9,33,10,6,
"Trans., almac. y comunicaciones (166)",522,112,101,286,8,15,
"Intermediación financiera (167)",8,6,,,2,,
"Activid.inmobil., empres. y alquileres (168)",54,39,11,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",31,28,3,,,,
"Enseñanza (170)",61,60,,1,,,
"Servicios sociales y de salud (171)",24,20,,4,,,
"Otras activ. serv.comun.soc y personales (172)",95,25,50,19,,1,
"Hogares privados con servicio doméstico (173)",42,,,,,,42
"Actividad economica no especificada (175)",266,50,158,39,14,5,
"Mujeres (176)",1654,472,142,679,62,170,129
"Agric., ganadería, caza y silvicultura (177)",151,,23,75,7,46,
"Explotación de minas y canteras (179)",196,95,45,39,11,6,
"Industrias manufactureras (180)",22,1,3,16,1,1,
"Construcción (182)",4,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",397,37,,286,14,60,
"Venta, mant.y rep. veh.autom.y motoc. (184)",13,3,,8,,2,
"Comercio al por mayor (185)",7,,,4,,3,
"Comercio al por menor (186)",377,34,,274,14,55,
"Hoteles y restaurantes (187)",547,215,53,207,24,48,
"Trans., almac. y comunicaciones (188)",17,12,,4,,1,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",6,6,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,5,1,,,,
"Enseñanza (192)",57,50,,7,,,
"Servicios sociales y de salud (193)",21,21,,,,,
"Otras activ. serv.comun.soc y personales (194)",32,6,3,21,2,,
"Hogares privados con servicio doméstico (195)",129,,,,,,129
"Actividad economica no especificada (197)",67,22,10,24,3,8,
