"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",221,186,25,4,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",8851,6909,854,629,459
"Otra (034)",25,,,,25
"Ocupación no especificada (035)",702,551,66,53,32
,,,,,
"URBANA (036)",67509,43061,7678,7141,9629
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",157,8,32,42,75
"Profes., científicos e intelectuales (038)",8312,1894,1077,2091,3250
"Técnicos de nivel medio y trab. asimilados (039)",3818,1643,528,643,1004
"Jefes y empleados de oficina (040)",3475,894,520,647,1414
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",12578,10811,979,541,247
"Agricult.trabaj.calif.agrop.y pesqueros (042)",5296,4275,680,175,166
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",5097,3374,598,426,699
"Obreros construc.,conf.,papel, fab., instr. (044)",8336,6580,759,547,450
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",18659,12606,2349,1905,1799
"Otra (046)",422,,,,422
"Ocupación no especificada (047)",1359,976,156,124,103
"Hombres (048)",43245,27162,5375,4676,6032
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",100,4,16,27,53
"Profes., científicos e intelectuales (050)",4037,1072,476,933,1556
"Técnicos de nivel medio y trab. asimilados (051)",2447,1115,373,439,520
"Jefes y empleados de oficina (052)",1641,362,216,326,737
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",5647,4508,590,367,182
"Agricult.trabaj.calif.agrop.y pesqueros (054)",4613,3699,589,168,157
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",4299,2882,535,367,515
"Obreros construc.,conf.,papel, fab., instr. (056)",8140,6417,735,543,445
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",11189,6607,1751,1433,1398
"Otra (058)",397,,,,397
"Ocupación no especificada (059)",735,496,94,73,72
"Mujeres (060)",24264,15899,2303,2465,3597
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",57,4,16,15,22
"Profes., científicos e intelectuales (062)",4275,822,601,1158,1694
"Técnicos de nivel medio y trab. asimilados (063)",1371,528,155,204,484
"Jefes y empleados de oficina (064)",1834,532,304,321,677
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6931,6303,389,174,65
"Agricult.trabaj.calif.agrop.y pesqueros (066)",683,576,91,7,9
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",798,492,63,59,184
"Obreros construc.,conf.,papel, fab., instr. (068)",196,163,24,4,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",7470,5999,598,472,401
"Otra (070)",25,,,,25
"Ocupación no especificada (071)",624,480,62,51,31
,,,,,
"RURAL (072)",10252,7459,1271,979,543
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",6,,,1,5
"Profes., científicos e intelectuales (074)",250,77,44,61,68
"Técnicos de nivel medio y trab. asimilados (075)",106,55,11,20,20
"Jefes y empleados de oficina (076)",56,20,8,12,16
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",505,438,35,20,12
"Agricult.trabaj.calif.agrop.y pesqueros (078)",2752,2536,116,64,36
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",193,131,24,27,11
"Obreros construc.,conf.,papel, fab., instr. (080)",522,418,44,32,28
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",5712,3666,972,733,341
"Otra (082)",2,,,,2
"Ocupación no especificada (083)",148,118,17,9,4
"Hombres (084)",8019,5873,961,769,416
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",5,,,1,4
"Profes., científicos e intelectuales (086)",121,40,21,32,28
"Técnicos de nivel medio y trab. asimilados (087)",76,43,10,12,11
"Jefes y empleados de oficina (088)",31,11,5,9,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",220,171,28,11,10
"Agricult.trabaj.calif.agrop.y pesqueros (090)",2498,2299,105,62,32
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",168,111,20,27,10
"Obreros construc.,conf.,papel, fab., instr. (092)",497,395,43,32,27
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",4331,2756,716,576,283
"Otra (094)",2,,,,2
"Ocupación no especificada (095)",70,47,13,7,3
"Mujeres (096)",2233,1586,310,210,127
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",129,37,23,29,40
"Técnicos de nivel medio y trab. asimilados (099)",30,12,1,8,9
"Jefes y empleados de oficina (100)",25,9,3,3,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",285,267,7,9,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",254,237,11,2,4
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",25,20,4,,1
"Obreros construc.,conf.,papel, fab., instr. (104)",25,23,1,,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1381,910,256,157,58
"Ocupación no especificada (107)",78,71,4,2,1
