"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",52,51,1,27,18,2,2,1,,,1,86
"De 25 a 29 años (024)",51,50,,20,21,7,1,,1,,1,96
"De 30 a 34 años (025)",63,63,,11,20,17,10,4,,1,,179
"De 35 a 39 años (026)",83,81,1,11,23,13,30,2,1,,2,249
"De 40 a 44 años (027)",64,64,1,6,17,14,17,7,2,,,216
"De 45 a 49 años (028)",57,57,1,4,6,13,17,13,3,,,235
"De 50 y más años (029)",182,181,5,8,11,22,44,43,22,26,1,1061
"Casado(a) (030)",4229,4186,108,357,766,721,923,602,374,335,43,18979
"De 12 a 14 años (031)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (032)",78,67,9,40,16,2,,,,,11,78
"De 20 a 24 años (033)",222,218,23,82,73,31,8,1,,,4,361
"De 25 a 29 años (034)",397,387,29,74,141,82,55,5,1,,10,875
"De 30 a 34 años (035)",512,509,15,55,150,141,118,24,5,1,3,1488
"De 35 a 39 años (036)",572,570,7,28,130,147,163,73,16,6,2,2114
"De 40 a 44 años (037)",568,564,6,30,109,127,148,83,41,20,4,2377
"De 45 a 49 años (038)",513,512,10,14,63,86,145,111,55,28,1,2540
"De 50 y más años (039)",1363,1357,8,33,84,105,286,305,256,280,6,9145
"Viudo(a) (040)",741,726,6,22,45,56,129,148,160,160,15,5006
"De 15 a 19 años (042)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (043)",6,6,,3,3,,,,,,,9
"De 25 a 29 años (044)",6,6,,1,2,2,1,,,,,15
"De 30 a 34 años (045)",10,10,,1,3,1,5,,,,,31
"De 35 a 39 años (046)",22,22,,3,2,8,7,1,,1,,78
"De 40 a 44 años (047)",18,18,2,2,3,3,4,3,,1,,65
"De 45 a 49 años (048)",34,34,,2,6,2,12,5,6,1,,167
"De 50 y más años (049)",643,629,4,10,26,39,100,139,154,157,14,4638
"Divorciado(a) (050)",69,68,1,8,20,11,13,10,1,4,1,258
"De 20 a 24 años (053)",1,,,,,,,,,,1,
"De 25 a 29 años (054)",1,1,,,,1,,,,,,3
"De 30 a 34 años (055)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (056)",9,9,,1,7,1,,,,,,18
"De 40 a 44 años (057)",9,9,1,2,4,,1,1,,,,22
"De 45 a 49 años (058)",9,9,,2,1,2,3,,,1,,34
"De 50 y más años (059)",38,38,,3,7,6,9,9,1,3,,176
"Soltero(a) (060)",4764,4526,3883,354,138,92,59,,,,238,1142
"De 12 a 14 años (061)",1846,1843,1835,7,1,,,,,,3,9
"De 15 a 19 años (062)",1667,1666,1580,77,8,1,,,,,1,96
"De 20 a 24 años (063)",559,465,326,104,29,6,,,,,94,180
"De 25 a 29 años (064)",245,171,69,70,19,10,3,,,,74,150
"De 30 a 34 años (065)",133,109,30,31,24,17,7,,,,24,158
"De 35 a 39 años (066)",100,81,13,24,16,18,10,,,,19,150
"De 40 a 44 años (067)",82,76,13,16,16,17,14,,,,6,155
"De 45 a 49 años (068)",37,34,2,8,6,9,9,,,,3,83
"De 50 y más años (069)",95,81,15,17,19,14,16,,,,14,161
,,,,,,,,,,,,
"URBANA (080)",11587,11225,3207,1525,1748,1400,1593,870,487,395,362,30412
"De 12 a 14 años (081)",1250,1239,1224,13,2,,,,,,11,17
"De 15 a 19 años (082)",1677,1632,1320,253,54,3,2,,,,45,378
"De 20 a 24 años (083)",1274,1161,384,469,228,65,11,4,,,113,1193
"De 25 a 29 años (084)",1203,1105,123,328,389,176,81,5,3,,98,2025
"De 30 a 34 años (085)",1129,1100,52,182,349,269,212,33,3,,29,2815
"De 35 a 39 años (086)",1141,1118,30,101,284,325,289,77,9,3,23,3508
"De 40 a 44 años (087)",962,952,30,63,189,230,273,119,36,12,10,3520
"De 45 a 49 años (088)",770,766,11,41,99,149,238,141,62,25,4,3438
"De 50 y más años (089)",2181,2152,33,75,154,183,487,491,374,355,29,13518
"Conviviente (090)",4027,3917,275,848,896,657,712,313,126,90,110,11809
"De 12 a 14 años (091)",30,23,14,8,1,,,,,,7,10
"De 15 a 19 años (092)",342,308,102,162,40,2,2,,,,34,256
"De 20 a 24 años (093)",637,607,79,308,165,44,9,2,,,30,820
"De 25 a 29 años (094)",696,671,35,188,266,115,61,5,1,,25,1356
"De 30 a 34 años (095)",628,624,13,100,192,152,144,23,,,4,1694
"De 35 a 39 años (096)",560,557,10,39,124,179,153,46,4,2,3,1841
"De 40 a 44 años (097)",392,391,8,13,52,87,135,73,18,5,1,1647
"De 45 a 49 años (098)",282,282,3,14,26,47,92,61,29,10,,1363
"De 50 y más años (099)",460,454,11,16,30,31,116,103,74,73,6,2822
"Separado(a) (100)",464,458,11,87,97,73,102,54,18,16,6,1634
"De 15 a 19 años (102)",19,18,4,13,1,,,,,,1,15
"De 20 a 24 años (103)",39,38,,21,13,2,1,1,,,1,65
"De 25 a 29 años (104)",40,39,,17,16,4,1,,1,,1,74
"De 30 a 34 años (105)",45,45,,10,13,13,8,1,,,,115
"De 35 a 39 años (106)",74,72,1,11,22,12,25,,1,,2,209
"De 40 a 44 años (107)",53,53,1,6,16,12,14,4,,,,160
"De 45 a 49 años (108)",48,48,1,3,5,13,14,11,1,,,191
"De 50 y más años (109)",146,145,4,6,11,17,39,37,15,16,1,805
"Casado(a) (110)",2922,2893,80,286,580,536,612,385,229,185,29,12272
"De 12 a 14 años (111)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (112)",44,36,5,25,6,,,,,,8,37
"De 20 a 24 años (113)",118,117,17,58,26,14,1,1,,,1,163
"De 25 a 29 años (114)",241,236,24,63,89,44,15,,1,,5,444
"De 30 a 34 años (115)",335,332,12,45,122,89,52,9,3,,3,858
"De 35 a 39 años (116)",399,397,6,27,116,113,99,31,4,1,2,1277
"De 40 a 44 años (117)",417,414,6,26,99,113,106,40,18,6,3,1498
"De 45 a 49 años (118)",371,370,5,13,56,76,113,65,29,13,1,1657
"De 50 y más años (119)",993,989,4,28,66,87,226,239,174,165,4,6337
"Viudo(a) (120)",540,533,5,15,41,43,104,110,113,102,7,3525
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",4,4,,1,3,,,,,,,7
"De 25 a 29 años (124)",5,5,,,2,2,1,,,,,14
"De 30 a 34 años (125)",6,6,,1,2,1,2,,,,,16
"De 35 a 39 años (126)",14,14,,2,1,5,6,,,,,45
"De 40 a 44 años (127)",15,15,2,1,3,3,4,1,,1,,51
"De 45 a 49 años (128)",25,25,,2,6,2,7,4,3,1,,113
"De 50 y más años (129)",470,464,3,8,24,30,84,105,110,100,6,3279
"Divorciado(a) (130)",60,59,1,7,17,11,12,8,1,2,1,212
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",1,1,,,,1,,,,,,3
"De 30 a 34 años (135)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (136)",9,9,,1,7,1,,,,,,18
"De 40 a 44 años (137)",8,8,1,2,3,,1,1,,,,20
"De 45 a 49 años (138)",8,8,,2,,2,3,,,1,,32
"De 50 y más años (139)",31,31,,2,6,6,8,7,1,1,,134
"Soltero(a) (140)",3574,3365,2835,282,117,80,51,,,,209,960
"De 12 a 14 años (141)",1216,1214,1209,4,1,,,,,,2,6
"De 15 a 19 años (142)",1271,1270,1209,53,7,1,,,,,1,70
"De 20 a 24 años (143)",475,395,288,81,21,5,,,,,80,138
"De 25 a 29 años (144)",220,153,64,60,16,10,3,,,,67,134
"De 30 a 34 años (145)",113,91,27,26,19,13,6,,,,22,127
"De 35 a 39 años (146)",85,69,13,21,14,15,6,,,,16,118
"De 40 a 44 años (147)",77,71,12,15,16,15,13,,,,6,144
"De 45 a 49 años (148)",36,33,2,7,6,9,9,,,,3,82
"De 50 y más años (149)",81,69,11,15,17,12,14,,,,12,141
,,,,,,,,,,,,
"RURAL (160)",5568,5445,1248,698,785,612,879,542,350,331,123,18179
"De 12 a 14 años (161)",656,649,644,5,,,,,,,7,5
"De 15 a 19 años (162)",824,781,461,250,62,7,1,,,,43,399
"De 20 a 24 años (163)",728,694,79,250,258,77,30,,,,34,1124
"De 25 a 29 años (164)",663,648,19,93,227,173,125,11,,,15,1664
"De 30 a 34 años (165)",597,594,10,44,123,147,207,52,9,2,3,2051
"De 35 a 39 años (166)",493,490,3,16,46,92,177,115,31,10,3,2275
"De 40 a 44 años (167)",411,410,4,15,20,46,128,117,49,31,1,2255
"De 45 a 49 años (168)",326,324,9,6,18,25,88,82,63,33,2,1964
"De 50 y más años (169)",870,855,19,19,31,45,123,165,198,255,15,6442
"Conviviente (170)",2741,2673,168,526,551,387,515,269,147,110,68,9252
"De 12 a 14 años (171)",25,19,17,2,,,,,,,6,2
"De 15 a 19 años (172)",381,345,86,203,51,4,1,,,,36,321
"De 20 a 24 años (173)",525,508,34,195,198,59,22,,,,17,861
"De 25 a 29 años (174)",470,467,9,68,167,132,85,6,,,3,1194
"De 30 a 34 años (175)",378,377,4,28,82,87,135,34,7,,1,1311
"De 35 a 39 años (176)",288,288,2,11,28,51,103,70,19,4,,1333
"De 40 a 44 años (177)",240,240,3,9,8,28,82,69,24,17,,1293
"De 45 a 49 años (178)",164,162,4,3,9,15,48,33,32,18,2,980
"De 50 y más años (179)",270,267,9,7,8,11,39,57,65,71,3,1957
"Separado(a) (180)",120,116,3,21,20,15,19,16,11,11,4,511
"De 12 a 14 años (181)",1,1,1,,,,,,,,,
"De 15 a 19 años (182)",12,8,,8,,,,,,,4,8
"De 20 a 24 años (183)",13,13,1,6,5,,1,,,,,21
"De 25 a 29 años (184)",11,11,,3,5,3,,,,,,22
"De 30 a 34 años (185)",18,18,,1,7,4,2,3,,1,,64
"De 35 a 39 años (186)",9,9,,,1,1,5,2,,,,40
"De 40 a 44 años (187)",11,11,,,1,2,3,3,2,,,56
"De 45 a 49 años (188)",9,9,,1,1,,3,2,2,,,44
"De 50 y más años (189)",36,36,1,2,,5,5,6,7,10,,256
"Casado(a) (190)",1307,1293,28,71,186,185,311,217,145,150,14,6707
"De 15 a 19 años (192)",34,31,4,15,10,2,,,,,3,41
"De 20 a 24 años (193)",104,101,6,24,47,17,7,,,,3,198
"De 25 a 29 años (194)",156,151,5,11,52,38,40,5,,,5,431
"De 30 a 34 años (195)",177,177,3,10,28,52,66,15,2,1,,630
"De 35 a 39 años (196)",173,173,1,1,14,34,64,42,12,5,,837
"De 40 a 44 años (197)",151,150,,4,10,14,42,43,23,14,1,879
"De 45 a 49 años (198)",142,142,5,1,7,10,32,46,26,15,,883
"De 50 y más años (199)",370,368,4,5,18,18,60,66,82,115,2,2808
"Viudo(a) (200)",201,193,1,7,4,13,25,38,47,58,8,1481
"De 15 a 19 años (202)",1,1,,,,1,,,,,,3
"De 20 a 24 años (203)",2,2,,2,,,,,,,,2
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",4,4,,,1,,3,,,,,15
"De 35 a 39 años (206)",8,8,,1,1,3,1,1,,1,,33
"De 40 a 44 años (207)",3,3,,1,,,,2,,,,14
"De 45 a 49 años (208)",9,9,,,,,5,1,3,,,54
"De 50 y más años (209)",173,165,1,2,2,9,16,34,44,57,8,1359
"Divorciado(a) (210)",9,9,,1,3,,1,2,,2,,46
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",7,7,,1,1,,1,2,,2,,42
"Soltero(a) (220)",1190,1161,1048,72,21,12,8,,,,29,182
"De 12 a 14 años (221)",630,629,626,3,,,,,,,1,3
"De 15 a 19 años (222)",396,396,371,24,1,,,,,,,26
"De 20 a 24 años (223)",84,70,38,23,8,1,,,,,14,42
"De 25 a 29 años (224)",25,18,5,10,3,,,,,,7,16
"De 30 a 34 años (225)",20,18,3,5,5,4,1,,,,2,31
"De 35 a 39 años (226)",15,12,,3,2,3,4,,,,3,32
"De 40 a 44 años (227)",5,5,1,1,,2,1,,,,,11
"De 45 a 49 años (228)",1,1,,1,,,,,,,,1
"De 50 y más años (229)",14,12,4,2,2,2,2,,,,2,20
