"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Primaria (033)",663,35,259,173,132,64
"Secundaria (034)",421,5,259,124,33,
"Superior no univ. incompleta (035)",16,,7,8,1,
"Superior no univ. completa (036)",37,,27,9,1,
"Superior univ. incompleta (037)",6,,2,3,1,
"Superior univ. completa (038)",24,,11,12,1,
"No PEA (040)",33632,10902,8601,5448,4936,3745
"Sin nivel (041)",5233,205,365,782,1771,2110
"Educación inicial (042)",459,441,10,8,,
"Primaria (043)",19757,8316,3684,3422,2802,1533
"Secundaria (044)",7420,1940,4087,1030,295,68
"Superior no univ. incompleta (045)",285,,216,54,14,1
"Superior no univ. completa (046)",183,,77,77,17,12
"Superior univ. incompleta (047)",153,,123,22,6,2
"Superior univ. completa (048)",142,,39,53,31,19
,,,,,,
"URBANA (060)",8153,1624,2108,2052,1532,837
"Sin nivel (061)",569,22,50,98,157,242
"Educación inicial (062)",83,81,1,1,,
"Primaria (063)",3299,1130,371,591,714,493
"Secundaria (064)",2736,391,1239,709,341,56
"Superior no univ. incompleta (065)",216,,119,64,28,5
"Superior no univ. completa (066)",538,,144,270,108,16
"Superior univ. incompleta (067)",161,,84,48,26,3
"Superior univ. completa (068)",551,,100,271,158,22
"PEA (070)",3290,37,834,1283,874,262
"Sin nivel (071)",134,2,19,31,44,38
"Educación inicial (072)",1,,1,,,
"Primaria (073)",947,19,152,257,337,182
"Secundaria (074)",1131,16,426,442,225,22
"Superior no univ. incompleta (075)",103,,30,51,18,4
"Superior no univ. completa (076)",443,,108,232,96,7
"Superior univ. incompleta (077)",82,,24,35,22,1
"Superior univ. completa (078)",449,,74,235,132,8
"Ocupada (080)",3099,31,745,1221,849,253
"Sin nivel (081)",126,1,18,27,44,36
"Educación inicial (082)",1,,1,,,
"Primaria (083)",881,16,129,239,322,175
"Secundaria (084)",1050,14,381,417,216,22
"Superior no univ. incompleta (085)",99,,29,49,17,4
"Superior no univ. completa (086)",426,,96,227,96,7
"Superior univ. incompleta (087)",80,,24,33,22,1
"Superior univ. completa (088)",436,,67,229,132,8
"Desocupada (090)",191,6,89,62,25,9
"Sin nivel (091)",8,1,1,4,,2
"Primaria (093)",66,3,23,18,15,7
"Secundaria (094)",81,2,45,25,9,
"Superior no univ. incompleta (095)",4,,1,2,1,
"Superior no univ. completa (096)",17,,12,5,,
"Superior univ. incompleta (097)",2,,,2,,
"Superior univ. completa (098)",13,,7,6,,
"No PEA (100)",4863,1587,1274,769,658,575
"Sin nivel (101)",435,20,31,67,113,204
"Educación inicial (102)",82,81,,1,,
"Primaria (103)",2352,1111,219,334,377,311
"Secundaria (104)",1605,375,813,267,116,34
"Superior no univ. incompleta (105)",113,,89,13,10,1
"Superior no univ. completa (106)",95,,36,38,12,9
"Superior univ. incompleta (107)",79,,60,13,4,2
"Superior univ. completa (108)",102,,26,36,26,14
,,,,,,
"RURAL (120)",41638,9506,11355,8789,7373,4615
"Sin nivel (121)",5702,195,454,898,1954,2201
"Educación inicial (122)",383,360,15,8,,
"Primaria (123)",25235,7365,5511,5375,4661,2323
"Secundaria (124)",9278,1586,4963,2046,607,76
"Superior no univ. incompleta (125)",277,,171,93,11,2
"Superior no univ. completa (126)",371,,113,199,53,6
"Superior univ. incompleta (127)",136,,81,35,19,1
"Superior univ. completa (128)",256,,47,135,68,6
"PEA (130)",12869,191,4028,4110,3095,1445
"Sin nivel (131)",904,10,120,183,296,295
"Educación inicial (132)",6,,5,1,,
"Primaria (133)",7830,160,2046,2287,2236,1101
"Secundaria (134)",3463,21,1689,1283,428,42
"Superior no univ. incompleta (135)",105,,44,52,7,2
"Superior no univ. completa (136)",283,,72,160,48,3
"Superior univ. incompleta (137)",62,,18,26,17,1
"Superior univ. completa (138)",216,,34,118,63,1
"Ocupada (140)",11825,151,3536,3830,2938,1370
"Sin nivel (141)",844,5,105,174,283,277
"Educación inicial (142)",6,,5,1,,
"Primaria (143)",7233,128,1810,2132,2119,1044
"Secundaria (144)",3123,18,1475,1184,404,42
"Superior no univ. incompleta (145)",93,,38,46,7,2
"Superior no univ. completa (146)",263,,57,156,47,3
"Superior univ. incompleta (147)",58,,16,25,16,1
"Superior univ. completa (148)",205,,30,112,62,1
"Desocupada (150)",1044,40,492,280,157,75
"Sin nivel (151)",60,5,15,9,13,18
"Primaria (153)",597,32,236,155,117,57
"Secundaria (154)",340,3,214,99,24,
"Superior no univ. incompleta (155)",12,,6,6,,
"Superior no univ. completa (156)",20,,15,4,1,
"Superior univ. incompleta (157)",4,,2,1,1,
"Superior univ. completa (158)",11,,4,6,1,
"No PEA (160)",28769,9315,7327,4679,4278,3170
"Sin nivel (161)",4798,185,334,715,1658,1906
"Educación inicial (162)",377,360,10,7,,
"Primaria (163)",17405,7205,3465,3088,2425,1222
"Secundaria (164)",5815,1565,3274,763,179,34
"Superior no univ. incompleta (165)",172,,127,41,4,
"Superior no univ. completa (166)",88,,41,39,5,3
"Superior univ. incompleta (167)",74,,63,9,2,
"Superior univ. completa (168)",40,,13,17,5,5
