"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",849,85,3,589,11,161,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,4,1,2,,1,,
"Comercio al por mayor (124)",14,3,,9,,2,,
"Comercio al por menor (125)",827,78,2,578,11,158,,
"Hoteles y restaurantes (126)",328,74,9,208,13,24,,
"Trans., almac. y comunicaciones (127)",37,26,1,10,,,,
"Intermediación financiera (128)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (129)",74,63,1,9,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",149,145,4,,,,,
"Enseñanza (131)",966,913,,50,,3,,
"Servicios sociales y de salud (132)",281,258,,17,5,1,,
"Otras activ. serv.comun.soc y personales (133)",129,66,8,46,,9,,
"Hogares privados con servicio doméstico (134)",352,,,,,,352,
"Actividad economica no especificada (136)",314,108,18,124,9,55,,
"Desocupado (137)",189,,,,,,,189
,,,,,,,,
"RURAL (138)",35296,1313,7129,18385,389,6316,289,1475
"Agric., ganadería, caza y silvicultura (139)",28717,6,6093,16326,358,5934,,
"Explotación de minas y canteras (141)",318,75,239,2,,2,,
"Industrias manufactureras (142)",994,4,124,737,4,125,,
"Suministro de electricidad, gas y agua (143)",31,1,30,,,,,
"Construcción (144)",495,32,389,67,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",648,72,7,500,12,57,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",19,1,2,14,2,,,
"Comercio al por mayor (147)",23,4,3,13,,3,,
"Comercio al por menor (148)",606,67,2,473,10,54,,
"Hoteles y restaurantes (149)",163,42,14,95,2,10,,
"Trans., almac. y comunicaciones (150)",286,58,40,183,5,,,
"Intermediación financiera (151)",4,3,,,,1,,
"Activid.inmobil., empres. y alquileres (152)",171,137,28,4,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",136,105,31,,,,,
"Enseñanza (154)",632,551,,81,,,,
"Servicios sociales y de salud (155)",108,95,,12,1,,,
"Otras activ. serv.comun.soc y personales (156)",115,50,27,25,1,12,,
"Hogares privados con servicio doméstico (157)",289,,,,,,289,
"Actividad economica no especificada (159)",714,82,107,353,1,171,,
"Desocupado (160)",1475,,,,,,,1475
"Hombres (161)",29512,924,6545,15958,368,4430,15,1272
"Agric., ganadería, caza y silvicultura (162)",25423,6,5619,15121,342,4335,,
"Explotación de minas y canteras (164)",303,65,234,2,,2,,
"Industrias manufactureras (165)",302,2,96,166,3,35,,
"Suministro de electricidad, gas y agua (166)",30,1,29,,,,,
"Construcción (167)",488,31,383,67,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",330,31,7,268,10,14,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",18,1,2,13,2,,,
"Comercio al por mayor (170)",19,3,3,11,,2,,
"Comercio al por menor (171)",293,27,2,244,8,12,,
"Hoteles y restaurantes (172)",49,25,5,16,1,2,,
"Trans., almac. y comunicaciones (173)",277,53,40,180,4,,,
"Intermediación financiera (174)",4,3,,,,1,,
"Activid.inmobil., empres. y alquileres (175)",150,119,27,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",114,87,27,,,,,
"Enseñanza (177)",429,388,,41,,,,
"Servicios sociales y de salud (178)",63,53,,9,1,,,
"Otras activ. serv.comun.soc y personales (179)",69,36,15,9,1,8,,
"Hogares privados con servicio doméstico (180)",15,,,,,,15,
"Actividad economica no especificada (182)",194,24,63,76,1,30,,
"Desocupado (183)",1272,,,,,,,1272
"Mujeres (184)",5784,389,584,2427,21,1886,274,203
"Agric., ganadería, caza y silvicultura (185)",3294,,474,1205,16,1599,,
"Explotación de minas y canteras (187)",15,10,5,,,,,
"Industrias manufactureras (188)",692,2,28,571,1,90,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Construcción (190)",7,1,6,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",318,41,,232,2,43,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",4,1,,2,,1,,
"Comercio al por menor (194)",313,40,,229,2,42,,
"Hoteles y restaurantes (195)",114,17,9,79,1,8,,
"Trans., almac. y comunicaciones (196)",9,5,,3,1,,,
"Activid.inmobil., empres. y alquileres (198)",21,18,1,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,18,4,,,,,
"Enseñanza (200)",203,163,,40,,,,
"Servicios sociales y de salud (201)",45,42,,3,,,,
"Otras activ. serv.comun.soc y personales (202)",46,14,12,16,,4,,
"Hogares privados con servicio doméstico (203)",274,,,,,,274,
"Actividad economica no especificada (205)",520,58,44,277,,141,,
"Desocupado (206)",203,,,,,,,203
