"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",144,14,94,31,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",944,12,408,15,,508,1,
"Otra (101)",3,3,,,,,,
"Ocupaciñn no especificada (102)",19,3,6,6,,4,,
"Desocupado (103)",210,,,,,,,210
"Mujeres (104)",570,132,38,179,,151,21,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",106,97,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,6,,3,,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",70,7,1,53,,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",78,,,78,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,8,2,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,1,3,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",187,5,22,11,,128,21,
"Ocupaciñn no especificada (115)",48,8,4,23,,13,,
"Desocupado (116)",49,,,,,,,49
