"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",17485,1836,38,4944,5746,1034,1464,654,1769
"Agric., ganadería, caza y silvicultura (045)",4140,879,9,1877,1108,91,75,32,69
"Pesca (046)",3,,,,3,,,,
"Explotación de minas y canteras (047)",18,2,,,5,1,3,,7
"Industrias manufactureras (048)",495,30,2,122,213,39,32,21,36
"Suministro de electricidad, gas y agua (049)",11,,,,2,,5,1,3
"Construcción (050)",84,6,,30,26,,9,2,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",4296,338,6,1142,1720,294,339,191,266
"Venta, mant.y rep. veh.autom.y motoc. (052)",118,6,,19,40,14,17,11,11
"Comercio al por mayor (053)",133,8,,23,52,13,18,6,13
"Comercio al por menor (054)",4045,324,6,1100,1628,267,304,174,242
"Hoteles y restaurantes (055)",2284,206,12,717,975,133,97,73,71
"Trans., almac. y comunicaciones (056)",291,4,,29,132,42,38,24,22
"Intermediación financiera (057)",58,1,,,6,11,13,5,22
"Activid.inmobil., empres. y de alquiler (058)",463,4,,15,88,67,110,71,108
"Admin.pub. y defensa; p. segur.soc.afil (059)",389,13,,52,112,34,82,30,66
"Enseñanza (060)",1407,,,1,74,103,352,79,798
"Servicios sociales y de salud (061)",457,2,,16,28,37,140,49,185
"Otras activ. serv.comun.soc y personales (062)",603,72,3,134,229,58,51,23,33
"Hogares privados con servicio doméstico (063)",1146,121,5,356,543,45,36,16,24
"Actividad economica no especificada (065)",1340,158,1,453,482,79,82,37,48
,,,,,,,,,
"URBANA (066)",35801,1567,50,8057,15011,2500,2938,1772,3906
"Agric., ganadería, caza y silvicultura (067)",8768,591,13,3123,3896,345,309,187,304
"Pesca (068)",25,,,6,17,1,,,1
"Explotación de minas y canteras (069)",496,3,,39,258,39,63,34,60
"Industrias manufactureras (070)",1978,55,2,456,962,157,122,95,129
"Suministro de electricidad, gas y agua (071)",87,1,,12,31,2,17,5,19
"Construcción (072)",1750,43,,438,880,114,100,56,119
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",7671,376,11,1663,3367,630,635,406,583
"Venta, mant.y rep. veh.autom.y motoc. (074)",1045,16,,145,472,113,147,57,95
"Comercio al por mayor (075)",325,9,,41,140,32,35,30,38
"Comercio al por menor (076)",6301,351,11,1477,2755,485,453,319,450
"Hoteles y restaurantes (077)",2664,178,13,733,1195,171,137,121,116
"Trans., almac. y comunicaciones (078)",3670,55,2,636,2117,275,203,187,195
"Intermediación financiera (079)",125,2,,,18,15,23,16,51
"Activid.inmobil., empres. y de alquiler (080)",1308,6,,55,317,164,214,196,356
"Admin.pub. y defensa; p. segur.soc.afil (081)",1189,22,,89,325,111,251,137,254
"Enseñanza (082)",2084,,,2,114,133,497,115,1223
"Servicios sociales y de salud (083)",636,2,,21,47,51,150,68,297
"Otras activ. serv.comun.soc y personales (084)",1008,70,4,192,383,120,91,63,85
"Hogares privados con servicio doméstico (085)",918,78,3,270,455,48,28,12,24
"Actividad economica no especificada (087)",1424,85,2,322,629,124,98,74,90
"Hombres (088)",23424,658,23,5193,10779,1615,1651,1189,2316
"Agric., ganadería, caza y silvicultura (089)",7523,369,11,2604,3540,302,266,165,266
"Pesca (090)",24,,,6,16,1,,,1
"Explotación de minas y canteras (091)",487,2,,39,255,38,62,34,57
"Industrias manufactureras (092)",1576,37,1,363,788,121,93,77,96
"Suministro de electricidad, gas y agua (093)",76,1,,12,29,2,12,4,16
"Construcción (094)",1675,38,,413,854,114,93,54,109
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3912,90,5,701,1865,366,324,231,330
"Venta, mant.y rep. veh.autom.y motoc. (096)",936,12,,127,435,100,131,46,85
"Comercio al por mayor (097)",203,1,,23,93,19,18,24,25
"Comercio al por menor (098)",2773,77,5,551,1337,247,175,161,220
"Hoteles y restaurantes (099)",699,15,2,135,357,50,40,52,48
"Trans., almac. y comunicaciones (100)",3399,51,2,611,1996,236,166,163,174
"Intermediación financiera (101)",69,1,,,12,4,10,12,30
"Activid.inmobil., empres. y de alquiler (102)",891,4,,43,238,106,114,132,254
"Admin.pub. y defensa; p. segur.soc.afil (103)",832,11,,43,221,80,178,108,191
"Enseñanza (104)",851,,,1,56,50,184,46,514
"Servicios sociales y de salud (105)",235,,,8,23,15,35,26,128
"Otras activ. serv.comun.soc y personales (106)",447,7,1,72,166,66,41,41,53
"Hogares privados con servicio doméstico (107)",45,1,,9,27,6,,1,1
"Actividad economica no especificada (109)",683,31,1,133,336,58,33,43,48
"Mujeres (110)",12377,909,27,2864,4232,885,1287,583,1590
"Agric., ganadería, caza y silvicultura (111)",1245,222,2,519,356,43,43,22,38
"Pesca (112)",1,,,,1,,,,
"Explotación de minas y canteras (113)",9,1,,,3,1,1,,3
"Industrias manufactureras (114)",402,18,1,93,174,36,29,18,33
"Suministro de electricidad, gas y agua (115)",11,,,,2,,5,1,3
"Construcción (116)",75,5,,25,26,,7,2,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3759,286,6,962,1502,264,311,175,253
"Venta, mant.y rep. veh.autom.y motoc. (118)",109,4,,18,37,13,16,11,10
"Comercio al por mayor (119)",122,8,,18,47,13,17,6,13
"Comercio al por menor (120)",3528,274,6,926,1418,238,278,158,230
"Hoteles y restaurantes (121)",1965,163,11,598,838,121,97,69,68
"Trans., almac. y comunicaciones (122)",271,4,,25,121,39,37,24,21
"Intermediación financiera (123)",56,1,,,6,11,13,4,21
"Activid.inmobil., empres. y de alquiler (124)",417,2,,12,79,58,100,64,102
"Admin.pub. y defensa; p. segur.soc.afil (125)",357,11,,46,104,31,73,29,63
"Enseñanza (126)",1233,,,1,58,83,313,69,709
"Servicios sociales y de salud (127)",401,2,,13,24,36,115,42,169
"Otras activ. serv.comun.soc y personales (128)",561,63,3,120,217,54,50,22,32
"Hogares privados con servicio doméstico (129)",873,77,3,261,428,42,28,11,23
"Actividad economica no especificada (131)",741,54,1,189,293,66,65,31,42
,,,,,,,,,
"RURAL (132)",28432,3177,28,12185,10531,711,746,348,706
"Agric., ganadería, caza y silvicultura (133)",23721,2839,23,11000,8554,458,346,200,301
"Pesca (134)",4,,,1,2,,1,,
"Explotación de minas y canteras (135)",418,6,,17,213,22,79,9,72
"Industrias manufactureras (136)",274,21,1,87,131,10,9,6,9
"Suministro de electricidad, gas y agua (137)",28,,,6,13,,5,,4
"Construcción (138)",235,8,,77,102,14,18,6,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",865,60,,257,387,51,50,26,34
"Venta, mant.y rep. veh.autom.y motoc. (140)",76,2,,17,27,5,17,3,5
"Comercio al por mayor (141)",25,,,6,13,,2,,4
"Comercio al por menor (142)",764,58,,234,347,46,31,23,25
"Hoteles y restaurantes (143)",393,46,1,136,173,15,4,10,8
"Trans., almac. y comunicaciones (144)",602,16,,104,374,38,33,19,18
"Intermediación financiera (145)",4,,,,,,1,1,2
"Activid.inmobil., empres. y de alquiler (146)",198,3,,17,72,25,35,23,23
"Admin.pub. y defensa; p. segur.soc.afil (147)",100,3,,27,33,9,17,2,9
"Enseñanza (148)",326,,,3,19,28,77,18,181
"Servicios sociales y de salud (149)",83,,,5,7,7,36,10,18
"Otras activ. serv.comun.soc y personales (150)",75,12,,18,33,5,3,2,2
"Hogares privados con servicio doméstico (151)",312,47,2,103,138,6,10,5,1
"Actividad economica no especificada (153)",794,116,1,327,280,23,22,11,14
"Hombres (154)",23324,2250,17,10105,9017,562,569,277,527
"Agric., ganadería, caza y silvicultura (155)",20826,2182,16,9642,7802,410,314,190,270
"Pesca (156)",2,,,1,,,1,,
"Explotación de minas y canteras (157)",409,5,,17,211,22,77,9,68
"Industrias manufactureras (158)",181,9,,58,92,7,6,3,6
"Suministro de electricidad, gas y agua (159)",28,,,6,13,,5,,4
"Construcción (160)",226,7,,72,102,14,16,6,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",328,8,,77,169,21,22,10,21
"Venta, mant.y rep. veh.autom.y motoc. (162)",67,,,16,24,4,16,3,4
"Comercio al por mayor (163)",14,,,1,8,,1,,4
"Comercio al por menor (164)",247,8,,60,137,17,5,7,13
"Hoteles y restaurantes (165)",74,3,,17,36,3,4,6,5
"Trans., almac. y comunicaciones (166)",582,16,,100,363,35,32,19,17
"Intermediación financiera (167)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (168)",152,1,,14,63,16,25,16,17
"Admin.pub. y defensa; p. segur.soc.afil (169)",68,1,,21,25,6,8,1,6
"Enseñanza (170)",152,,,3,3,8,38,8,92
"Servicios sociales y de salud (171)",27,,,2,3,6,11,3,2
"Otras activ. serv.comun.soc y personales (172)",33,3,,4,21,1,2,1,1
"Hogares privados con servicio doméstico (173)",39,3,,8,23,3,2,,
"Actividad economica no especificada (175)",195,12,1,63,91,10,5,5,8
"Mujeres (176)",5108,927,11,2080,1514,149,177,71,179
"Agric., ganadería, caza y silvicultura (177)",2895,657,7,1358,752,48,32,10,31
"Pesca (178)",2,,,,2,,,,
"Explotación de minas y canteras (179)",9,1,,,2,,2,,4
"Industrias manufactureras (180)",93,12,1,29,39,3,3,3,3
"Construcción (182)",9,1,,5,,,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",537,52,,180,218,30,28,16,13
"Venta, mant.y rep. veh.autom.y motoc. (184)",9,2,,1,3,1,1,,1
"Comercio al por mayor (185)",11,,,5,5,,1,,
"Comercio al por menor (186)",517,50,,174,210,29,26,16,12
"Hoteles y restaurantes (187)",319,43,1,119,137,12,,4,3
"Trans., almac. y comunicaciones (188)",20,,,4,11,3,1,,1
"Intermediación financiera (189)",2,,,,,,,1,1
"Activid.inmobil., empres. y de alquiler (190)",46,2,,3,9,9,10,7,6
"Admin.pub. y defensa; p. segur.soc.afil (191)",32,2,,6,8,3,9,1,3
"Enseñanza (192)",174,,,,16,20,39,10,89
"Servicios sociales y de salud (193)",56,,,3,4,1,25,7,16
"Otras activ. serv.comun.soc y personales (194)",42,9,,14,12,4,1,1,1
"Hogares privados con servicio doméstico (195)",273,44,2,95,115,3,8,5,1
"Actividad economica no especificada (197)",599,104,,264,189,13,17,6,6
