"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",9,8,,3,1,3,1,,,,1,18
"De 25 a 29 años (024)",3,2,,,1,1,,,,,1,5
"De 30 a 34 años (025)",12,12,,3,2,1,4,2,,,,39
"De 35 a 39 años (026)",3,3,,,2,,1,,,,,8
"Primaria (030)",4375,4229,8,606,742,696,1150,690,277,60,146,16691
"De 12 a 14 años (031)",8,4,,3,1,,,,,,4,5
"De 15 a 19 años (032)",180,167,2,134,26,3,2,,,,13,203
"De 20 a 24 años (033)",584,528,1,207,218,78,22,2,,,56,982
"De 25 a 29 años (034)",666,634,1,84,188,189,147,23,2,,32,1813
"De 30 a 34 años (035)",632,621,1,50,116,143,230,75,6,,11,2241
"De 35 a 39 años (036)",601,591,2,29,61,105,252,119,18,5,10,2564
"De 40 a 44 años (037)",509,499,,25,37,52,169,140,66,10,10,2588
"De 45 a 49 años (038)",383,381,,20,25,46,112,116,51,11,2,2010
"De 50 y más años (039)",812,804,1,54,70,80,216,215,134,34,8,4285
"Secundaria (040)",1639,1447,3,541,388,216,217,63,15,4,192,3477
"De 12 a 14 años (041)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (042)",187,163,1,139,21,1,1,,,,24,188
"De 20 a 24 años (043)",482,408,1,251,129,22,5,,,,74,595
"De 25 a 29 años (044)",336,285,,85,112,63,23,1,1,,51,606
"De 30 a 34 años (045)",196,183,,32,66,49,33,3,,,13,466
"De 35 a 39 años (046)",145,130,,10,32,32,39,15,2,,15,446
"De 40 a 44 años (047)",104,97,,9,15,14,42,14,3,,7,384
"De 45 a 49 años (048)",82,80,1,5,7,16,33,16,2,,2,339
"De 50 y más años (049)",102,100,,9,6,19,41,14,7,4,2,452
"Sup. no Univ. incompleta (050)",128,94,1,44,21,16,10,2,,,34,192
"De 15 a 19 años (052)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (053)",41,21,1,16,4,,,,,,20,24
"De 25 a 29 años (054)",30,23,,15,6,1,1,,,,7,34
"De 30 a 34 años (055)",22,21,,4,7,8,1,1,,,1,53
"De 35 a 39 años (056)",13,8,,2,2,3,1,,,,5,20
"De 40 a 44 años (057)",7,7,,2,1,2,1,1,,,,21
"De 45 a 49 años (058)",6,6,,,1,1,4,,,,,23
"De 50 y más años (059)",4,4,,1,,1,2,,,,,13
"Sup. no Univ. completa (060)",220,181,,78,67,25,7,4,,,39,342
"De 20 a 24 años (063)",25,10,,8,2,,,,,,15,12
"De 25 a 29 años (064)",51,38,,30,6,2,,,,,13,48
"De 30 a 34 años (065)",58,52,,22,23,6,1,,,,6,90
"De 35 a 39 años (066)",46,43,,9,23,7,3,1,,,3,95
"De 40 a 44 años (067)",17,16,,2,6,7,1,,,,1,39
"De 45 a 49 años (068)",11,11,,3,3,2,1,2,,,,32
"De 50 y más años (069)",12,11,,4,4,1,1,1,,,1,26
"Sup. Univ. incompleta (070)",52,41,,17,10,9,2,3,,,11,92
"De 15 a 19 años (072)",2,2,,2,,,,,,,,2
"De 20 a 24 años (073)",9,4,,3,,,,1,,,5,10
"De 25 a 29 años (074)",8,5,,3,2,,,,,,3,7
"De 30 a 34 años (075)",15,14,,6,5,2,1,,,,1,26
"De 35 a 39 años (076)",5,4,,,1,2,1,,,,1,12
"De 40 a 44 años (077)",3,3,,,,3,,,,,,9
"De 45 a 49 años (078)",7,6,,2,2,2,,,,,1,12
"De 50 y más años (079)",3,3,,1,,,,2,,,,14
"Sup. Univ. completa (080)",186,148,,69,42,25,11,1,,,38,281
"De 20 a 24 años (083)",10,,,,,,,,,,10,
"De 25 a 29 años (084)",32,18,,16,1,1,,,,,14,21
"De 30 a 34 años (085)",47,39,,25,12,1,1,,,,8,56
"De 35 a 39 años (086)",54,50,,18,17,11,4,,,,4,102
"De 40 a 44 años (087)",22,22,,7,8,5,2,,,,,47
"De 45 a 49 años (088)",10,10,,2,2,5,1,,,,,25
"De 50 y más años (089)",11,9,,1,2,2,3,1,,,2,30
,,,,,,,,,,,,
"URBANA (100)",2586,2419,5,464,491,353,589,336,152,29,167,8888
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",59,54,,47,7,,,,,,5,61
"De 20 a 24 años (103)",253,199,1,114,71,7,5,1,,,54,307
"De 25 a 29 años (104)",312,265,1,92,94,49,25,3,1,,47,556
"De 30 a 34 años (105)",332,314,,71,107,70,53,13,,,18,805
"De 35 a 39 años (106)",340,319,,42,77,62,90,39,7,2,21,1098
"De 40 a 44 años (107)",265,258,1,26,34,45,91,42,16,3,7,1087
"De 45 a 49 años (108)",247,244,1,11,28,37,85,49,31,2,3,1163
"De 50 y más años (109)",775,765,1,60,73,83,240,189,97,22,10,3810
"Sin nivel (110)",515,503,2,48,54,46,153,126,58,16,12,2465
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (114)",12,9,,,5,2,2,,,,3,24
"De 30 a 34 años (115)",24,23,,3,4,3,10,3,,,1,81
"De 35 a 39 años (116)",27,26,,4,4,1,4,10,2,1,1,124
"De 40 a 44 años (117)",39,38,1,2,,3,11,11,7,3,1,229
"De 45 a 49 años (118)",53,53,1,1,5,5,21,13,5,2,,272
"De 50 y más años (119)",355,350,,35,35,32,105,89,44,10,5,1730
"Educacion Inicial (120)",4,4,,1,1,,2,,,,,11
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"De 35 a 39 años (126)",2,2,,,1,,1,,,,,6
"Primaria (130)",961,938,2,82,140,144,302,170,88,10,23,4082
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",8,7,,5,2,,,,,,1,9
"De 20 a 24 años (133)",55,47,,19,20,4,4,,,,8,90
"De 25 a 29 años (134)",80,76,1,9,24,24,15,2,1,,4,212
"De 30 a 34 años (135)",109,108,,10,29,28,32,9,,,1,349
"De 35 a 39 años (136)",136,132,,11,16,22,55,24,3,1,4,535
"De 40 a 44 años (137)",117,116,,6,11,17,50,23,9,,1,537
"De 45 a 49 años (138)",120,120,,5,11,13,41,26,24,,,622
"De 50 y más años (139)",334,332,1,17,27,36,105,86,51,9,2,1728
"Secundaria (140)",657,614,,182,182,98,111,32,6,3,43,1613
"De 15 a 19 años (142)",43,40,,35,5,,,,,,3,45
"De 20 a 24 años (143)",137,123,,73,46,3,1,,,,14,178
"De 25 a 29 años (144)",129,120,,39,53,20,7,1,,,9,239
"De 30 a 34 años (145)",92,88,,17,39,24,8,,,,4,200
"De 35 a 39 años (146)",80,74,,5,20,20,23,4,2,,6,245
"De 40 a 44 años (147)",65,61,,8,9,10,27,7,,,4,219
"De 45 a 49 años (148)",49,47,,2,5,10,19,9,2,,2,202
"De 50 y más años (149)",62,61,,3,5,11,26,11,2,3,1,285
"Sup. no Univ. incompleta (150)",92,72,1,32,17,13,7,2,,,20,150
"De 15 a 19 años (152)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (153)",24,14,1,11,2,,,,,,10,15
"De 25 a 29 años (154)",22,18,,10,6,1,1,,,,4,29
"De 30 a 34 años (155)",19,18,,4,5,8,,1,,,1,45
"De 35 a 39 años (156)",9,5,,1,2,1,1,,,,4,13
"De 40 a 44 años (157)",6,6,,2,1,1,1,1,,,,18
"De 45 a 49 años (158)",5,5,,,1,1,3,,,,,18
"De 50 y más años (159)",2,2,,,,1,1,,,,,8
"Sup. no Univ. completa (160)",171,138,,57,54,20,5,2,,,33,259
"De 20 a 24 años (163)",22,10,,8,2,,,,,,12,12
"De 25 a 29 años (164)",36,25,,20,4,1,,,,,11,31
"De 30 a 34 años (165)",43,38,,16,17,4,1,,,,5,66
"De 35 a 39 años (166)",36,33,,6,18,6,2,1,,,3,75
"De 40 a 44 años (167)",17,16,,2,6,7,1,,,,1,39
"De 45 a 49 años (168)",7,7,,2,3,1,,1,,,,17
"De 50 y más años (169)",10,9,,3,4,1,1,,,,1,19
"Sup. Univ. incompleta (170)",38,32,,10,10,9,,3,,,6,77
"De 15 a 19 años (172)",2,2,,2,,,,,,,,2
"De 20 a 24 años (173)",4,2,,1,,,,1,,,2,8
"De 25 a 29 años (174)",8,5,,3,2,,,,,,3,7
"De 30 a 34 años (175)",10,10,,3,5,2,,,,,,19
"De 35 a 39 años (176)",3,3,,,1,2,,,,,,8
"De 40 a 44 años (177)",3,3,,,,3,,,,,,9
"De 45 a 49 años (178)",5,4,,,2,2,,,,,1,10
"De 50 y más años (179)",3,3,,1,,,,2,,,,14
"Sup. Univ. completa (180)",148,118,,52,33,23,9,1,,,30,231
"De 20 a 24 años (183)",7,,,,,,,,,,7,
"De 25 a 29 años (184)",25,12,,11,,1,,,,,13,14
"De 30 a 34 años (185)",34,28,,18,8,1,1,,,,6,41
"De 35 a 39 años (186)",47,44,,15,15,10,4,,,,3,92
"De 40 a 44 años (187)",18,18,,6,7,4,1,,,,,36
"De 45 a 49 años (188)",8,8,,1,1,5,1,,,,,22
"De 50 y más años (189)",9,8,,1,2,2,2,1,,,1,26
,,,,,,,,,,,,
"RURAL (200)",8521,8133,25,1223,1193,1177,2112,1533,673,197,388,34160
"De 12 a 14 años (201)",11,5,,4,1,,,,,,6,6
"De 15 a 19 años (202)",345,309,3,250,45,6,5,,,,36,378
"De 20 a 24 años (203)",1015,873,2,401,314,121,32,3,,,142,1543
"De 25 a 29 años (204)",990,906,,158,255,250,210,29,4,,84,2523
"De 30 a 34 años (205)",915,884,1,85,156,196,319,113,14,,31,3218
"De 35 a 39 años (206)",891,863,3,47,90,135,336,197,46,9,28,3885
"De 40 a 44 años (207)",830,812,1,39,51,74,228,252,139,28,18,4478
"De 45 a 49 años (208)",737,729,1,49,46,74,192,223,98,46,8,3985
"De 50 y más años (209)",2787,2752,14,190,235,321,790,716,372,114,35,14144
"Sin nivel (210)",3964,3883,16,277,354,492,1145,978,475,146,81,19437
"De 15 a 19 años (212)",29,26,,17,5,2,2,,,,3,41
"De 20 a 24 años (213)",104,90,,25,30,25,9,1,,,14,205
"De 25 a 29 años (214)",164,157,,17,28,40,62,8,2,,7,521
"De 30 a 34 años (215)",241,233,,11,28,53,91,42,8,,8,971
"De 35 a 39 años (216)",337,327,1,17,25,36,121,91,31,5,10,1612
"De 40 a 44 años (217)",394,388,1,18,18,33,93,128,79,18,6,2248
"De 45 a 49 años (218)",432,426,,27,29,34,105,125,71,35,6,2435
"De 50 y más años (219)",2263,2236,14,145,191,269,662,583,284,88,27,11404
"Educacion Inicial (220)",24,22,,6,5,5,4,2,,,2,60
"De 20 a 24 años (223)",9,8,,3,1,3,1,,,,1,18
"De 25 a 29 años (224)",3,2,,,1,1,,,,,1,5
"De 30 a 34 años (225)",11,11,,3,2,1,3,2,,,,35
"De 35 a 39 años (226)",1,1,,,1,,,,,,,2
"Primaria (230)",3414,3291,6,524,602,552,848,520,189,50,123,12609
"De 12 a 14 años (231)",6,4,,3,1,,,,,,2,5
"De 15 a 19 años (232)",172,160,2,129,24,3,2,,,,12,194
"De 20 a 24 años (233)",529,481,1,188,198,74,18,2,,,48,892
"De 25 a 29 años (234)",586,558,,75,164,165,132,21,1,,28,1601
"De 30 a 34 años (235)",523,513,1,40,87,115,198,66,6,,10,1892
"De 35 a 39 años (236)",465,459,2,18,45,83,197,95,15,4,6,2029
"De 40 a 44 años (237)",392,383,,19,26,35,119,117,57,10,9,2051
"De 45 a 49 años (238)",263,261,,15,14,33,71,90,27,11,2,1388
"De 50 y más años (239)",478,472,,37,43,44,111,129,83,25,6,2557
"Secundaria (240)",982,833,3,359,206,118,106,31,9,1,149,1864
"De 12 a 14 años (241)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (242)",144,123,1,104,16,1,1,,,,21,143
"De 20 a 24 años (243)",345,285,1,178,83,19,4,,,,60,417
"De 25 a 29 años (244)",207,165,,46,59,43,16,,1,,42,367
"De 30 a 34 años (245)",104,95,,15,27,25,25,3,,,9,266
"De 35 a 39 años (246)",65,56,,5,12,12,16,11,,,9,201
"De 40 a 44 años (247)",39,36,,1,6,4,15,7,3,,3,165
"De 45 a 49 años (248)",33,33,1,3,2,6,14,7,,,,137
"De 50 y más años (249)",40,39,,6,1,8,15,3,5,1,1,167
"Sup. no Univ. incompleta (250)",36,22,,12,4,3,3,,,,14,42
"De 20 a 24 años (253)",17,7,,5,2,,,,,,10,9
"De 25 a 29 años (254)",8,5,,5,,,,,,,3,5
"De 30 a 34 años (255)",3,3,,,2,,1,,,,,8
"De 35 a 39 años (256)",4,3,,1,,2,,,,,1,7
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"De 45 a 49 años (258)",1,1,,,,,1,,,,,5
"De 50 y más años (259)",2,2,,1,,,1,,,,,5
"Sup. no Univ. completa (260)",49,43,,21,13,5,2,2,,,6,83
"De 20 a 24 años (263)",3,,,,,,,,,,3,
"De 25 a 29 años (264)",15,13,,10,2,1,,,,,2,17
"De 30 a 34 años (265)",15,14,,6,6,2,,,,,1,24
"De 35 a 39 años (266)",10,10,,3,5,1,1,,,,,20
"De 45 a 49 años (268)",4,4,,1,,1,1,1,,,,15
"De 50 y más años (269)",2,2,,1,,,,1,,,,7
"Sup. Univ. incompleta (270)",14,9,,7,,,2,,,,5,15
"De 20 a 24 años (273)",5,2,,2,,,,,,,3,2
"De 30 a 34 años (275)",5,4,,3,,,1,,,,1,7
"De 35 a 39 años (276)",2,1,,,,,1,,,,1,4
"De 45 a 49 años (278)",2,2,,2,,,,,,,,2
"Sup. Univ. completa (280)",38,30,,17,9,2,2,,,,8,50
"De 20 a 24 años (283)",3,,,,,,,,,,3,
"De 25 a 29 años (284)",7,6,,5,1,,,,,,1,7
"De 30 a 34 años (285)",13,11,,7,4,,,,,,2,15
"De 35 a 39 años (286)",7,6,,3,2,1,,,,,1,10
"De 40 a 44 años (287)",4,4,,1,1,1,1,,,,,11
"De 45 a 49 años (288)",2,2,,1,1,,,,,,,3
"De 50 y más años (289)",2,1,,,,,1,,,,1,4
