"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Organiz. y organos extraterritoriales (108)",3,3,,,,,
"Actividad economica no especificada (109)",1230,371,479,310,20,50,
"Mujeres (110)",45431,16858,11815,11813,642,1762,2541
"Agric., ganadería, caza y silvicultura (111)",9358,211,8583,351,72,141,
"Pesca (112)",5,4,,1,,,
"Explotación de minas y canteras (113)",58,17,21,15,1,4,
"Industrias manufactureras (114)",3382,381,2142,787,42,30,
"Suministro de electricidad, gas y agua (115)",57,52,5,,,,
"Construcción (116)",228,95,79,47,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",11237,2627,72,6978,294,1266,
"Venta, mant.y rep. veh.autom y motoc. (118)",240,121,22,64,8,25,
"Comercio al por mayor (119)",848,448,35,267,26,72,
"Comercio al por menor (120)",10149,2058,15,6647,260,1169,
"Hoteles y restaurantes (121)",3466,1292,223,1713,97,141,
"Trans., almac. y comunicaciones (122)",779,523,46,175,17,18,
"Intermediación financiera (123)",453,446,2,3,1,1,
"Activid.inmobil., empres. y alquileres (124)",1986,1484,78,374,29,21,
"Admin.pub. y defensa; p. segur soc.afil (125)",1323,1121,202,,,,
"Enseñanza (126)",5848,5579,2,246,15,6,
"Servicios sociales y de salud (127)",2375,2085,21,248,16,5,
"Otras activ. serv.comun.soc y personales (128)",1310,578,73,607,31,21,
"Hogares privados con servicio doméstico (129)",2541,,,,,,2541
"Organiz. y organos extraterritoriales (130)",4,4,,,,,
"Actividad economica no especificada (131)",1021,359,266,268,22,106,
,,,,,,,
"RURAL (132)",11410,1272,7431,2145,121,286,155
"Agric., ganadería, caza y silvicultura (133)",7684,118,6210,1029,89,238,
"Pesca (134)",2,,1,1,,,
"Explotación de minas y canteras (135)",69,6,50,12,1,,
"Industrias manufactureras (136)",641,52,479,100,6,4,
"Suministro de electricidad, gas y agua (137)",8,1,7,,,,
"Construcción (138)",299,17,204,76,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",710,140,110,419,11,30,
"Venta, mant.y rep. veh.autom y motoc. (140)",115,12,42,59,2,,
"Comercio al por mayor (141)",123,37,48,35,1,2,
"Comercio al por menor (142)",472,91,20,325,8,28,
"Hoteles y restaurantes (143)",168,51,38,75,1,3,
"Trans., almac. y comunicaciones (144)",560,86,132,336,5,1,
"Intermediación financiera (145)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (146)",348,237,76,30,5,,
"Admin.pub. y defensa; p. segur soc.afil (147)",130,108,22,,,,
"Enseñanza (148)",330,313,,17,,,
"Servicios sociales y de salud (149)",86,76,4,6,,,
"Otras activ. serv.comun.soc y personales (150)",71,32,18,21,,,
"Hogares privados con servicio doméstico (151)",155,,,,,,155
"Actividad economica no especificada (153)",141,27,80,23,1,10,
"Hombres (154)",7919,784,5172,1668,104,180,11
"Agric., ganadería, caza y silvicultura (155)",5476,99,4236,900,80,161,
"Pesca (156)",2,,1,1,,,
"Explotación de minas y canteras (157)",67,5,50,11,1,,
"Industrias manufactureras (158)",415,38,286,82,5,4,
"Suministro de electricidad, gas y agua (159)",7,,7,,,,
"Construcción (160)",296,14,204,76,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",391,74,106,194,7,10,
"Venta, mant.y rep. veh.autom y motoc. (162)",104,5,41,56,2,,
"Comercio al por mayor (163)",95,26,47,20,1,1,
"Comercio al por menor (164)",192,43,18,118,4,9,
"Hoteles y restaurantes (165)",47,21,7,18,,1,
"Trans., almac. y comunicaciones (166)",550,81,130,334,5,,
"Intermediación financiera (167)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (168)",285,186,68,27,4,,
"Admin.pub. y defensa; p. segur soc.afil (169)",91,77,14,,,,
"Enseñanza (170)",131,127,,4,,,
"Servicios sociales y de salud (171)",27,23,2,2,,,
"Otras activ. serv.comun.soc y personales (172)",45,22,14,9,,,
"Hogares privados con servicio doméstico (173)",11,,,,,,11
"Actividad economica no especificada (175)",74,13,47,10,,4,
"Mujeres (176)",3491,488,2259,477,17,106,144
"Agric., ganadería, caza y silvicultura (177)",2208,19,1974,129,9,77,
"Explotación de minas y canteras (179)",2,1,,1,,,
"Industrias manufactureras (180)",226,14,193,18,1,,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",3,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",319,66,4,225,4,20,
"Venta, mant.y rep. veh.autom y motoc. (184)",11,7,1,3,,,
"Comercio al por mayor (185)",28,11,1,15,,1,
"Comercio al por menor (186)",280,48,2,207,4,19,
"Hoteles y restaurantes (187)",121,30,31,57,1,2,
"Trans., almac. y comunicaciones (188)",10,5,2,2,,1,
"Intermediación financiera (189)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (190)",63,51,8,3,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",39,31,8,,,,
"Enseñanza (192)",199,186,,13,,,
"Servicios sociales y de salud (193)",59,53,2,4,,,
"Otras activ. serv.comun.soc y personales (194)",26,10,4,12,,,
"Hogares privados con servicio doméstico (195)",144,,,,,,144
"Actividad economica no especificada (197)",67,14,33,13,1,6,
