"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",4810,32575,28916,,88.8,,
"Secundaria (040)",20250,24313,23551,1057,96.9,4.3,
"De 12 a 14 años (041)",3421,14,13,,92.9,,
"De 15 a 19 años (042)",6106,809,798,215,98.6,26.6,
"De 20 a 24 años (043)",3052,2693,2648,358,98.3,13.3,
"De 25 a 29 años (044)",2149,3598,3526,223,98,6.2,
"De 30 a 34 años (045)",1741,4084,4016,157,98.3,3.8,
"De 35 a 39 años (046)",1392,4152,4053,79,97.6,1.9,
"De 40 a 44 años (047)",947,3144,3050,22,97,0.7,
"De 45 a 49 años (048)",644,2407,2299,3,95.5,0.1,
"De 50 y más años (049)",798,3412,3148,,92.3,,
"Sup. no Univ. incompleta (050)",2305,2104,2039,115,96.9,5.5,
"De 15 a 19 años (052)",526,41,39,17,95.1,41.5,
"De 20 a 24 años (053)",769,225,221,39,98.2,17.3,
"De 25 a 29 años (054)",331,319,315,21,98.7,6.6,
"De 30 a 34 años (055)",244,421,406,23,96.4,5.5,
"De 35 a 39 años (056)",207,425,417,15,98.1,3.5,
"De 40 a 44 años (057)",95,225,217,,96.4,,
"De 45 a 49 años (058)",63,198,195,,98.5,,
"De 50 y más años (059)",70,250,229,,91.6,,
"Sup. no Univ. completa (060)",2926,4066,3963,136,97.5,3.3,
"De 20 a 24 años (063)",512,162,162,31,100,19.1,
"De 25 a 29 años (064)",682,509,503,42,98.8,8.3,
"De 30 a 34 años (065)",568,714,706,34,98.9,4.8,
"De 35 a 39 años (066)",434,796,784,22,98.5,2.8,
"De 40 a 44 años (067)",275,621,609,7,98.1,1.1,
"De 45 a 49 años (068)",211,520,509,,97.9,,
"De 50 y más años (069)",244,744,690,,92.7,,
"Sup. Univ. incompleta (070)",1439,1120,1094,40,97.7,3.6,
"De 15 a 19 años (072)",294,9,9,,100,,
"De 20 a 24 años (073)",546,128,123,22,96.1,17.2,
"De 25 a 29 años (074)",208,159,158,10,99.4,6.3,
"De 30 a 34 años (075)",129,178,173,3,97.2,1.7,
"De 35 a 39 años (076)",97,212,210,3,99.1,1.4,
"De 40 a 44 años (077)",76,178,173,2,97.2,1.1,
"De 45 a 49 años (078)",46,130,130,,100,,
"De 50 y más años (079)",43,126,118,,93.7,,
"Sup. Univ. completa (080)",2599,3868,3757,122,97.1,3.2,
"De 20 a 24 años (083)",321,89,87,20,97.8,22.5,
"De 25 a 29 años (084)",522,317,312,28,98.4,8.8,
"De 30 a 34 años (085)",508,604,600,39,99.3,6.5,
"De 35 a 39 años (086)",400,702,697,21,99.3,3,
"De 40 a 44 años (087)",363,807,783,13,97,1.6,
"De 45 a 49 años (088)",244,602,573,1,95.2,0.2,
"De 50 y más años (089)",241,747,705,,94.4,,
,,,,,,,
"URBANA (100)",35362,79129,73608,1438,93,1.8,
"De 12 a 14 años (101)",3467,24,23,2,95.8,8.3,
"De 15 a 19 años (102)",5330,747,734,169,98.3,22.6,
"De 20 a 24 años (103)",4658,3073,3011,405,98,13.2,
"De 25 a 29 años (104)",3943,5300,5199,314,98.1,5.9,
"De 30 a 34 años (105)",3647,7576,7413,292,97.8,3.9,
"De 35 a 39 años (106)",3365,9357,9063,177,96.9,1.9,
"De 40 a 44 años (107)",2925,10053,9644,71,95.9,0.7,
"De 45 a 49 años (108)",2305,9310,8822,8,94.8,0.1,
"De 50 y más años (109)",5722,33689,29699,,88.2,,
"Sin nivel (110)",2505,14625,12511,42,85.5,0.3,
"De 12 a 14 años (111)",15,,,,,,
"De 15 a 19 años (112)",59,10,10,1,100,10,
"De 20 a 24 años (113)",71,70,68,6,97.1,8.6,
"De 25 a 29 años (114)",79,154,148,8,96.1,5.2,
"De 30 a 34 años (115)",95,282,273,8,96.8,2.8,
"De 35 a 39 años (116)",139,507,472,9,93.1,1.8,
"De 40 a 44 años (117)",178,874,830,7,95,0.8,
"De 45 a 49 años (118)",191,996,917,3,92.1,0.3,
"De 50 y más años (119)",1678,11732,9793,,83.5,,
"Educacion Inicial (120)",36,67,64,2,95.5,3,
"De 12 a 14 años (121)",5,,,,,,
"De 15 a 19 años (122)",6,3,3,,100,,
"De 20 a 24 años (123)",4,2,2,,100,,
"De 25 a 29 años (124)",6,8,8,1,100,12.5,
"De 30 a 34 años (125)",10,35,32,1,91.4,2.9,
"De 35 a 39 años (126)",5,19,19,,100,,
"Primaria (130)",10728,36706,34104,398,92.9,1.1,
"De 12 a 14 años (131)",1309,13,13,2,100,15.4,
"De 15 a 19 años (132)",659,226,222,39,98.2,17.3,
"De 20 a 24 años (133)",703,868,843,84,97.1,9.7,
"De 25 a 29 años (134)",860,1672,1631,89,97.5,5.3,
"De 30 a 34 años (135)",1015,2769,2679,87,96.7,3.1,
"De 35 a 39 años (136)",1146,3913,3745,66,95.7,1.7,
"De 40 a 44 años (137)",1209,4949,4702,28,95,0.6,
"De 45 a 49 años (138)",1045,5023,4724,3,94,0.1,
"De 50 y más años (139)",2782,17273,15545,,90,,
"Secundaria (140)",13606,17518,16995,626,97,3.6,
"De 12 a 14 años (141)",2138,11,10,,90.9,,
"De 15 a 19 años (142)",3843,462,455,113,98.5,24.5,
"De 20 a 24 años (143)",1903,1572,1548,207,98.5,13.2,
"De 25 a 29 años (144)",1430,2303,2261,132,98.2,5.7,
"De 30 a 34 años (145)",1231,2765,2734,105,98.9,3.8,
"De 35 a 39 años (146)",1051,2997,2931,53,97.8,1.8,
"De 40 a 44 años (147)",773,2501,2431,15,97.2,0.6,
"De 45 a 49 años (148)",537,1945,1874,1,96.3,0.1,
"De 50 y más años (149)",700,2962,2751,,92.9,,
"Sup. no Univ. incompleta (150)",2053,1846,1791,104,97,5.6,
"De 15 a 19 años (152)",479,37,35,16,94.6,43.2,
"De 20 a 24 años (153)",689,202,198,37,98,18.3,
"De 25 a 29 años (154)",289,269,265,15,98.5,5.6,
"De 30 a 34 años (155)",206,358,344,22,96.1,6.1,
"De 35 a 39 años (156)",180,372,365,14,98.1,3.8,
"De 40 a 44 años (157)",91,218,211,,96.8,,
"De 45 a 49 años (158)",58,185,182,,98.4,,
"De 50 y más años (159)",61,205,191,,93.2,,
"Sup. no Univ. completa (160)",2650,3689,3599,117,97.6,3.2,
"De 20 a 24 años (163)",460,150,150,30,100,20,
"De 25 a 29 años (164)",604,446,443,35,99.3,7.8,
"De 30 a 34 años (165)",510,648,641,30,98.9,4.6,
"De 35 a 39 años (166)",392,713,702,16,98.5,2.2,
"De 40 a 44 años (167)",260,579,567,6,97.9,1,
"De 45 a 49 años (168)",196,470,461,,98.1,,
"De 50 y más años (169)",228,683,635,,93,,
"Sup. Univ. incompleta (170)",1356,1052,1026,38,97.5,3.6,
"De 15 a 19 años (172)",284,9,9,,100,,
"De 20 a 24 años (173)",519,121,116,21,95.9,17.4,
"De 25 a 29 años (174)",189,147,146,9,99.3,6.1,
"De 30 a 34 años (175)",119,169,164,3,97,1.8,
"De 35 a 39 años (176)",90,200,198,3,99,1.5,
"De 40 a 44 años (177)",69,164,159,2,97,1.2,
"De 45 a 49 años (178)",44,120,120,,100,,
"De 50 y más años (179)",42,122,114,,93.4,,
"Sup. Univ. completa (180)",2428,3626,3518,111,97,3.1,
"De 20 a 24 años (183)",309,88,86,20,97.7,22.7,
"De 25 a 29 años (184)",486,301,297,25,98.7,8.3,
"De 30 a 34 años (185)",461,550,546,36,99.3,6.5,
"De 35 a 39 años (186)",362,636,631,16,99.2,2.5,
"De 40 a 44 años (187)",345,768,744,13,96.9,1.7,
"De 45 a 49 años (188)",234,571,544,1,95.3,0.2,
"De 50 y más años (189)",231,712,670,,94.1,,
,,,,,,,
"RURAL (200)",29496,98188,87534,1847,89.1,1.9,
"De 12 a 14 años (201)",3685,10,10,2,100,20,
"De 15 a 19 años (202)",4172,1012,992,260,98,25.7,
"De 20 a 24 años (203)",3449,4071,3964,470,97.4,11.5,
"De 25 a 29 años (204)",3145,6819,6600,430,96.8,6.3,
"De 30 a 34 años (205)",2754,8690,8370,306,96.3,3.5,
"De 35 a 39 años (206)",2647,11087,10466,230,94.4,2.1,
"De 40 a 44 años (207)",2106,11225,10445,116,93.1,1,
"De 45 a 49 años (208)",1778,11050,10046,33,90.9,0.3,
"De 50 y más años (209)",5760,44224,36641,,82.9,,
"Sin nivel (210)",6206,39563,33104,228,83.7,0.6,
"De 12 a 14 años (211)",60,2,2,,100,,
"De 15 a 19 años (212)",150,70,69,16,98.6,22.9,
"De 20 a 24 años (213)",235,359,344,32,95.8,8.9,
"De 25 a 29 años (214)",281,705,664,42,94.2,6,
"De 30 a 34 años (215)",314,1174,1116,33,95.1,2.8,
"De 35 a 39 años (216)",498,2329,2177,56,93.5,2.4,
"De 40 a 44 años (217)",541,3032,2798,36,92.3,1.2,
"De 45 a 49 años (218)",529,3565,3193,13,89.6,0.4,
"De 50 y más años (219)",3598,28327,22741,,80.3,,
"Educacion Inicial (220)",47,99,97,4,98,4,
"De 12 a 14 años (221)",3,,,,,,
"De 15 a 19 años (222)",5,,,,,,
"De 20 a 24 años (223)",7,6,6,,100,,
"De 25 a 29 años (224)",14,31,31,2,100,6.5,
"De 30 a 34 años (225)",10,32,31,2,96.9,6.3,
"De 35 a 39 años (226)",8,30,29,,96.7,,
"Primaria (230)",15817,50786,46858,1144,92.3,2.3,
"De 12 a 14 años (231)",2339,5,5,2,100,40,
"De 15 a 19 años (232)",1697,591,576,141,97.5,23.9,
"De 20 a 24 años (233)",1887,2542,2471,284,97.2,11.2,
"De 25 a 29 años (234)",1956,4647,4503,280,96.9,6,
"De 30 a 34 años (235)",1767,5973,5751,211,96.3,3.5,
"De 35 a 39 años (236)",1686,7359,6926,136,94.1,1.8,
"De 40 a 44 años (237)",1347,7448,6927,72,93,1,
"De 45 a 49 años (238)",1110,6919,6328,18,91.5,0.3,
"De 50 y más años (239)",2028,15302,13371,,87.4,,
"Secundaria (240)",6644,6795,6556,430,96.5,6.3,
"De 12 a 14 años (241)",1283,3,3,,100,,
"De 15 a 19 años (242)",2263,347,343,102,98.8,29.4,
"De 20 a 24 años (243)",1149,1121,1100,150,98.1,13.4,
"De 25 a 29 años (244)",719,1295,1265,91,97.7,7,
"De 30 a 34 años (245)",510,1319,1282,52,97.2,3.9,
"De 35 a 39 años (246)",341,1155,1122,26,97.1,2.3,
"De 40 a 44 años (247)",174,643,619,7,96.3,1.1,
"De 45 a 49 años (248)",107,462,425,2,92,0.4,
"De 50 y más años (249)",98,450,397,,88.2,,
"Sup. no Univ. incompleta (250)",252,258,248,10,96.1,3.9,
"De 15 a 19 años (252)",47,4,4,1,100,25,
"De 20 a 24 años (253)",80,23,23,2,100,8.7,
"De 25 a 29 años (254)",42,50,50,5,100,10,
"De 30 a 34 años (255)",38,63,62,1,98.4,1.6,
"De 35 a 39 años (256)",27,53,52,1,98.1,1.9,
"De 40 a 44 años (257)",4,7,6,,85.7,,
"De 45 a 49 años (258)",5,13,13,,100,,
"De 50 y más años (259)",9,45,38,,84.4,,
"Sup. no Univ. completa (260)",276,377,364,18,96.6,4.8,
"De 20 a 24 años (263)",52,12,12,1,100,8.3,
"De 25 a 29 años (264)",78,63,60,6,95.2,9.5,
"De 30 a 34 años (265)",58,66,65,4,98.5,6.1,
"De 35 a 39 años (266)",42,83,82,6,98.8,7.2,
"De 40 a 44 años (267)",15,42,42,1,100,2.4,
"De 45 a 49 años (268)",15,50,48,,96,,
"De 50 y más años (269)",16,61,55,,90.2,,
"Sup. Univ. incompleta (270)",83,68,68,2,100,2.9,
"De 15 a 19 años (272)",10,,,,,,
"De 20 a 24 años (273)",27,7,7,1,100,14.3,
"De 25 a 29 años (274)",19,12,12,1,100,8.3,
"De 30 a 34 años (275)",10,9,9,,100,,
"De 35 a 39 años (276)",7,12,12,,100,,
"De 40 a 44 años (277)",7,14,14,,100,,
"De 45 a 49 años (278)",2,10,10,,100,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",171,242,239,11,98.8,4.5,
"De 20 a 24 años (283)",12,1,1,,100,,
"De 25 a 29 años (284)",36,16,15,3,93.8,18.8,
"De 30 a 34 años (285)",47,54,54,3,100,5.6,
"De 35 a 39 años (286)",38,66,66,5,100,7.6,
"De 40 a 44 años (287)",18,39,39,,100,,
"De 45 a 49 años (288)",10,31,29,,93.5,,
"De 50 y más años (289)",10,35,35,,100,,
