"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANTA (000)",16932,1685,1926,9849,359,2402,174,537
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",33,31,,,2,,,
"Profes., científicos e intelectuales (002)",640,486,,146,5,3,,
"Técnicos de nivel medio y trab. asimilados (003)",290,186,,85,16,2,1,
"Jefes y empleados de oficina (004)",256,255,,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1583,259,8,1152,19,144,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6904,2,,6628,273,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",720,,203,470,14,33,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1397,143,535,664,23,32,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",4055,204,1156,496,1,2026,172,
"Otra (010)",53,53,,,,,,
"Ocupación no especificada (011)",464,66,24,208,5,161,,
"Desocupado (012)",537,,,,,,,537
"Hombres (013)",12417,1041,1760,7606,312,1284,30,384
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",27,25,,,2,,,
"Profes., científicos e intelectuales (015)",327,258,,64,4,1,,
"Técnicos de nivel medio y trab. asimilados (016)",176,109,,54,13,,,
"Jefes y empleados de oficina (017)",168,168,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",459,145,2,282,7,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",6232,1,,5978,252,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",609,,183,387,13,26,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1358,140,527,638,21,32,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",2504,121,1029,153,,1171,30,
"Otra (023)",51,51,,,,,,
"Ocupación no especificada (024)",122,23,19,50,,30,,
"Desocupado (025)",384,,,,,,,384
"Mujeres (026)",4515,644,166,2243,47,1118,144,153
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",313,228,,82,1,2,,
"Técnicos de nivel medio y trab. asimilados (029)",114,77,,31,3,2,1,
"Jefes y empleados de oficina (030)",88,87,,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1124,114,6,870,12,121,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",672,1,,650,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",111,,20,83,1,7,,
"Obreros construc.,conf.,papel, fab., instr. (034)",39,3,8,26,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",1551,83,127,343,1,855,142,
"Otra (036)",2,2,,,,,,
"Ocupación no especificada (037)",342,43,5,158,5,131,,
"Desocupado (038)",153,,,,,,,153
,,,,,,,,
"URBANA (039)",6472,1117,868,3431,134,566,83,273
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,22,,,2,,,
"Profes., científicos e intelectuales (041)",460,354,,99,5,2,,
"Técnicos de nivel medio y trab. asimilados (042)",197,124,,59,12,2,,
"Jefes y empleados de oficina (043)",163,162,,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1137,160,3,852,15,107,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1414,2,,1334,77,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",439,,112,299,8,20,,
"Obreros construc.,conf.,papel, fab., instr. (047)",757,73,282,375,9,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1378,133,456,315,1,390,83,
"Otra (049)",48,48,,,,,,
"Ocupación no especificada (050)",182,39,15,98,4,26,,
"Desocupado (051)",273,,,,,,,273
"Hombres (052)",4191,686,793,2126,102,282,15,187
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,19,,,2,,,
"Profes., científicos e intelectuales (054)",235,190,,40,4,1,,
"Técnicos de nivel medio y trab. asimilados (055)",120,72,,39,9,,,
"Jefes y empleados de oficina (056)",107,107,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",303,87,,196,5,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1204,1,,1136,66,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",370,,103,244,7,16,,
"Obreros construc.,conf.,papel, fab., instr. (060)",735,71,279,358,9,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",803,75,399,89,,225,15,
"Otra (062)",46,46,,,,,,
"Ocupación no especificada (063)",60,18,12,24,,6,,
"Desocupado (064)",187,,,,,,,187
"Mujeres (065)",2281,431,75,1305,32,284,68,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",225,164,,59,1,1,,
"Técnicos de nivel medio y trab. asimilados (068)",77,52,,20,3,2,,
"Jefes y empleados de oficina (069)",56,55,,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",834,73,3,656,10,92,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",210,1,,198,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",69,,9,55,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",22,2,3,17,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",575,58,57,226,1,165,68,
"Otra (075)",2,2,,,,,,
"Ocupación no especificada (076)",122,21,3,74,4,20,,
"Desocupado (077)",86,,,,,,,86
,,,,,,,,
"RURAL (078)",10460,568,1058,6418,225,1836,91,264
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",180,132,,47,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",93,62,,26,4,,1,
"Jefes y empleados de oficina (082)",93,93,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",446,99,5,300,4,37,1,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",5490,,,5294,196,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",281,,91,171,6,13,,
"Obreros construc.,conf.,papel, fab., instr. (086)",640,70,253,289,14,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2677,71,700,181,,1636,89,
"Otra (088)",5,5,,,,,,
"Ocupación no especificada (089)",282,27,9,110,1,135,,
"Desocupado (090)",264,,,,,,,264
"Hombres (091)",8226,355,967,5480,210,1002,15,197
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,6,,,,,,
"Profes., científicos e intelectuales (093)",92,68,,24,,,,
"Técnicos de nivel medio y trab. asimilados (094)",56,37,,15,4,,,
"Jefes y empleados de oficina (095)",61,61,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",156,58,2,86,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5028,,,4842,186,,,
