"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",2334,1130,15,1101,67,4,11,3,3
"Pesca (046)",1,,,,,,,,1
"Explotación de minas y canteras (047)",11,,,3,5,1,,1,1
"Industrias manufactureras (048)",448,172,,207,38,5,13,4,9
"Suministro de electricidad, gas y agua (049)",2,,,,2,,,,
"Construcción (050)",35,8,,12,6,3,3,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1230,343,1,372,232,61,144,29,48
"Venta, mant.y rep. veh.autom.y motoc. (052)",11,1,,2,4,,4,,
"Comercio al por mayor (053)",48,6,,10,10,3,10,1,8
"Comercio al por menor (054)",1171,336,1,360,218,58,130,28,40
"Hoteles y restaurantes (055)",660,185,5,275,96,18,53,9,19
"Trans., almac. y comunicaciones (056)",41,3,,6,12,2,11,3,4
"Intermediación financiera (057)",25,,,,1,2,9,1,12
"Activid.inmobil., empres. y de alquiler (058)",84,2,,6,20,10,23,4,19
"Admin.pub. y defensa; p. segur.soc.afil (059)",121,7,,11,9,7,37,12,38
"Enseñanza (060)",832,2,,,42,43,418,60,267
"Servicios sociales y de salud (061)",140,,,2,7,6,55,4,66
"Otras activ. serv.comun.soc y personales (062)",286,115,,87,34,6,21,5,18
"Hogares privados con servicio doméstico (063)",602,157,6,279,109,19,18,7,7
"Actividad economica no especificada (065)",600,277,5,235,30,16,20,9,8
,,,,,,,,,
"URBANA (066)",10916,1242,25,3349,2431,556,1675,404,1234
"Agric., ganadería, caza y silvicultura (067)",1843,298,7,996,298,50,103,33,58
"Pesca (068)",2,,,,,,,,2
"Explotación de minas y canteras (069)",458,42,,143,167,27,38,10,31
"Industrias manufactureras (070)",819,93,2,337,229,32,72,22,32
"Suministro de electricidad, gas y agua (071)",22,,,10,6,2,2,,2
"Construcción (072)",898,57,2,333,309,40,60,38,59
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2048,306,2,583,547,127,277,77,129
"Venta, mant.y rep. veh.autom.y motoc. (074)",193,4,,44,85,6,35,5,14
"Comercio al por mayor (075)",119,9,,28,34,6,21,2,19
"Comercio al por menor (076)",1736,293,2,511,428,115,221,70,96
"Hoteles y restaurantes (077)",601,114,4,226,130,22,60,17,28
"Trans., almac. y comunicaciones (078)",791,41,,224,308,60,91,26,41
"Intermediación financiera (079)",49,,,1,4,2,12,4,26
"Activid.inmobil., empres. y de alquiler (080)",255,4,,26,51,32,57,17,68
"Admin.pub. y defensa; p. segur.soc.afil (081)",459,13,,43,74,26,128,39,136
"Enseñanza (082)",1295,3,,2,42,60,623,79,486
"Servicios sociales y de salud (083)",201,,,1,17,14,73,9,87
"Otras activ. serv.comun.soc y personales (084)",360,97,2,93,79,19,36,10,24
"Hogares privados con servicio doméstico (085)",474,112,6,204,99,21,18,7,7
"Actividad economica no especificada (087)",341,62,,127,71,22,25,16,18
"Hombres (088)",7020,499,14,2344,1858,369,926,266,744
"Agric., ganadería, caza y silvicultura (089)",1680,236,7,920,285,47,96,32,57
"Pesca (090)",1,,,,,,,,1
"Explotación de minas y canteras (091)",450,42,,142,163,26,38,9,30
"Industrias manufactureras (092)",665,55,2,278,201,27,60,18,24
"Suministro de electricidad, gas y agua (093)",21,,,10,5,2,2,,2
"Construcción (094)",869,54,2,322,303,37,57,36,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",993,37,1,288,336,67,134,48,82
"Venta, mant.y rep. veh.autom.y motoc. (096)",183,3,,42,82,6,31,5,14
"Comercio al por mayor (097)",75,4,,20,25,3,11,1,11
"Comercio al por menor (098)",735,30,1,226,229,58,92,42,57
"Hoteles y restaurantes (099)",106,7,,27,41,4,9,9,9
"Trans., almac. y comunicaciones (100)",755,39,,220,297,58,81,23,37
"Intermediación financiera (101)",24,,,1,3,,3,3,14
"Activid.inmobil., empres. y de alquiler (102)",179,3,,22,33,22,36,13,50
"Admin.pub. y defensa; p. segur.soc.afil (103)",348,7,,35,67,21,92,27,99
"Enseñanza (104)",578,1,,2,18,23,270,27,237
"Servicios sociales y de salud (105)",78,,,1,11,10,24,8,24
"Otras activ. serv.comun.soc y personales (106)",116,2,2,24,47,13,16,5,7
"Hogares privados con servicio doméstico (107)",12,3,,6,1,2,,,
"Actividad economica no especificada (109)",145,13,,46,47,10,8,8,13
"Mujeres (110)",3896,743,11,1005,573,187,749,138,490
"Agric., ganadería, caza y silvicultura (111)",163,62,,76,13,3,7,1,1
"Pesca (112)",1,,,,,,,,1
"Explotación de minas y canteras (113)",8,,,1,4,1,,1,1
"Industrias manufactureras (114)",154,38,,59,28,5,12,4,8
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,
"Construcción (116)",29,3,,11,6,3,3,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1055,269,1,295,211,60,143,29,47
"Venta, mant.y rep. veh.autom.y motoc. (118)",10,1,,2,3,,4,,
"Comercio al por mayor (119)",44,5,,8,9,3,10,1,8
"Comercio al por menor (120)",1001,263,1,285,199,57,129,28,39
"Hoteles y restaurantes (121)",495,107,4,199,89,18,51,8,19
"Trans., almac. y comunicaciones (122)",36,2,,4,11,2,10,3,4
"Intermediación financiera (123)",25,,,,1,2,9,1,12
"Activid.inmobil., empres. y de alquiler (124)",76,1,,4,18,10,21,4,18
"Admin.pub. y defensa; p. segur.soc.afil (125)",111,6,,8,7,5,36,12,37
"Enseñanza (126)",717,2,,,24,37,353,52,249
"Servicios sociales y de salud (127)",123,,,,6,4,49,1,63
"Otras activ. serv.comun.soc y personales (128)",244,95,,69,32,6,20,5,17
"Hogares privados con servicio doméstico (129)",462,109,6,198,98,19,18,7,7
"Actividad economica no especificada (131)",196,49,,81,24,12,17,8,5
,,,,,,,,,
"RURAL (132)",24500,7341,61,14897,1673,95,271,44,118
"Agric., ganadería, caza y silvicultura (133)",20877,6357,52,13041,1228,47,73,21,58
"Pesca (134)",6,,,4,2,,,,
"Explotación de minas y canteras (135)",317,39,,224,51,1,1,,1
"Industrias manufactureras (136)",793,263,,434,82,5,5,,4
"Suministro de electricidad, gas y agua (137)",11,1,,7,3,,,,
"Construcción (138)",575,101,,379,77,5,4,,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",463,128,1,244,71,7,7,1,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",25,2,,11,8,1,1,,2
"Comercio al por mayor (141)",47,11,,25,9,1,1,,
"Comercio al por menor (142)",391,115,1,208,54,5,5,1,2
"Hoteles y restaurantes (143)",184,82,1,85,12,,3,1,
"Trans., almac. y comunicaciones (144)",172,22,1,91,50,2,3,1,2
"Activid.inmobil., empres. y de alquiler (146)",35,4,,15,10,2,3,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",59,3,,28,17,4,4,1,2
"Enseñanza (148)",231,,,5,22,10,152,14,28
"Servicios sociales y de salud (149)",30,,,4,4,3,10,4,5
"Otras activ. serv.comun.soc y personales (150)",67,22,,29,8,4,3,,1
"Hogares privados con servicio doméstico (151)",147,51,,84,12,,,,
"Actividad economica no especificada (153)",533,268,6,223,24,5,3,1,3
"Hombres (154)",20944,5683,40,13306,1536,79,184,29,87
"Agric., ganadería, caza y silvicultura (155)",18706,5289,37,12016,1174,46,69,19,56
"Pesca (156)",6,,,4,2,,,,
"Explotación de minas y canteras (157)",314,39,,222,50,1,1,,1
"Industrias manufactureras (158)",499,129,,286,72,5,4,,3
"Suministro de electricidad, gas y agua (159)",10,1,,7,2,,,,
"Construcción (160)",569,96,,378,77,5,4,,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",288,54,1,167,50,6,6,1,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",24,2,,11,7,1,1,,2
"Comercio al por mayor (163)",43,10,,23,8,1,1,,
"Comercio al por menor (164)",221,42,1,133,35,4,4,1,1
"Hoteles y restaurantes (165)",19,4,,9,5,,1,,
"Trans., almac. y comunicaciones (166)",167,21,1,89,49,2,2,1,2
"Activid.inmobil., empres. y de alquiler (168)",27,3,,13,8,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",49,2,,25,15,2,3,1,1
"Enseñanza (170)",116,,,5,4,4,87,6,10
"Servicios sociales y de salud (171)",13,,,2,3,1,4,1,2
"Otras activ. serv.comun.soc y personales (172)",25,2,,11,6,4,2,,
"Hogares privados con servicio doméstico (173)",7,3,,3,1,,,,
"Actividad economica no especificada (175)",129,40,1,69,18,1,,,
"Mujeres (176)",3556,1658,21,1591,137,16,87,15,31
"Agric., ganadería, caza y silvicultura (177)",2171,1068,15,1025,54,1,4,2,2
"Explotación de minas y canteras (179)",3,,,2,1,,,,
"Industrias manufactureras (180)",294,134,,148,10,,1,,1
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Construcción (182)",6,5,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",175,74,,77,21,1,1,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",4,1,,2,1,,,,
"Comercio al por menor (186)",170,73,,75,19,1,1,,1
"Hoteles y restaurantes (187)",165,78,1,76,7,,2,1,
"Trans., almac. y comunicaciones (188)",5,1,,2,1,,1,,
"Activid.inmobil., empres. y de alquiler (190)",8,1,,2,2,,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",10,1,,3,2,2,1,,1
"Enseñanza (192)",115,,,,18,6,65,8,18
"Servicios sociales y de salud (193)",17,,,2,1,2,6,3,3
"Otras activ. serv.comun.soc y personales (194)",42,20,,18,2,,1,,1
"Hogares privados con servicio doméstico (195)",140,48,,81,11,,,,
"Actividad economica no especificada (197)",404,228,5,154,6,4,3,1,3
