"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",35,,20,13,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",119,28,33,54,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1311,16,1240,11,,43,1,
"Ocupación no especificada (102)",17,2,12,1,,2,,
"Desocupado (103)",140,,,,,,,140
"Mujeres (104)",365,44,166,57,5,19,26,48
"Profes., científicos e intelectuales (106)",15,11,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,3,,1,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",49,12,,31,2,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",9,,,6,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",3,,1,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",218,3,163,11,,15,26,
"Ocupación no especificada (115)",9,5,2,2,,,,
"Desocupado (116)",48,,,,,,,48
