"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2074,83,216,393,414,126,7,835
"Divorciado(a) (050)",129,3,4,9,19,20,21,53
"De 20 a 24 años (053)",7,,,,,,3,4
"De 25 a 29 años (054)",5,,,,,1,1,3
"De 30 a 34 años (055)",12,,,,,4,6,2
"De 35 a 39 años (056)",17,,,,1,3,6,7
"De 40 a 44 años (057)",12,,,,1,2,3,6
"De 45 a 49 años (058)",12,,,,2,3,2,5
"De 50 y más años (059)",64,3,4,9,15,7,,26
"Soltero(a) (060)",1335,,3,17,33,73,139,1070
"De 12 a 14 años (061)",5,,,,,,1,4
"De 15 a 19 años (062)",40,,,,,,22,18
"De 20 a 24 años (063)",403,,,,,,49,354
"De 25 a 29 años (064)",334,,,,,6,31,297
"De 30 a 34 años (065)",182,,,,,16,24,142
"De 35 a 39 años (066)",101,,,,1,13,5,82
"De 40 a 44 años (067)",90,,,,10,22,6,52
"De 45 a 49 años (068)",40,,,,7,10,1,22
"De 50 y más años (069)",140,,3,17,15,6,,99
,,,,,,,,
"URBANA (080)",6448,14,61,182,604,1281,1875,2431
"De 12 a 14 años (081)",13,,,,,,1,12
"De 15 a 19 años (082)",150,,,,,,71,79
"De 20 a 24 años (083)",658,,,,,1,316,341
"De 25 a 29 años (084)",959,,,,,40,487,432
"De 30 a 34 años (085)",927,,,,,156,443,328
"De 35 a 39 años (086)",942,,,,15,335,318,274
"De 40 a 44 años (087)",752,,,,60,302,153,237
"De 45 a 49 años (088)",576,,,,103,245,68,160
"De 50 y más años (089)",1471,14,61,182,426,202,18,568
"Conviviente (090)",1866,,,12,52,266,883,653
"De 12 a 14 años (091)",8,,,,,,,8
"De 15 a 19 años (092)",105,,,,,,55,50
"De 20 a 24 años (093)",327,,,,,1,189,137
"De 25 a 29 años (094)",414,,,,,12,250,152
"De 30 a 34 años (095)",364,,,,,53,205,106
"De 35 a 39 años (096)",291,,,,,83,126,82
"De 40 a 44 años (097)",145,,,,7,51,40,47
"De 45 a 49 años (098)",92,,,,10,37,18,27
"De 50 y más años (099)",120,,,12,35,29,,44
"Separado(a) (100)",299,2,3,6,34,72,77,105
"De 15 a 19 años (102)",9,,,,,,4,5
"De 20 a 24 años (103)",19,,,,,,14,5
"De 25 a 29 años (104)",43,,,,,2,25,16
"De 30 a 34 años (105)",42,,,,,9,14,19
"De 35 a 39 años (106)",49,,,,2,25,12,10
"De 40 a 44 años (107)",40,,,,7,14,2,17
"De 45 a 49 años (108)",34,,,,5,14,5,10
"De 50 y más años (109)",63,2,3,6,20,8,1,23
"Casado(a) (110)",3290,6,23,116,419,847,832,1047
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",22,,,,,,6,16
"De 20 a 24 años (113)",160,,,,,,94,66
"De 25 a 29 años (114)",366,,,,,22,200,144
"De 30 a 34 años (115)",434,,,,,83,208,143
"De 35 a 39 años (116)",529,,,,11,211,168,139
"De 40 a 44 años (117)",483,,,,35,216,97,135
"De 45 a 49 años (118)",393,,,,74,178,43,98
"De 50 y más años (119)",902,6,23,116,299,137,16,305
"Viudo(a) (120)",430,6,32,44,74,55,19,200
"De 15 a 19 años (122)",3,,,,,,1,2
"De 25 a 29 años (124)",4,,,,,,2,2
"De 30 a 34 años (125)",8,,,,,3,,5
"De 35 a 39 años (126)",23,,,,1,9,6,7
"De 40 a 44 años (127)",34,,,,5,7,8,14
"De 45 a 49 años (128)",42,,,,12,12,1,17
"De 50 y más años (129)",316,6,32,44,56,24,1,153
"Divorciado(a) (130)",45,,1,2,9,9,7,17
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",2,,,,,1,,1
"De 30 a 34 años (135)",4,,,,,2,1,1
"De 35 a 39 años (136)",7,,,,1,2,3,1
"De 40 a 44 años (137)",7,,,,,2,1,4
"De 45 a 49 años (138)",3,,,,1,,1,1
"De 50 y más años (139)",20,,1,2,7,2,,8
"Soltero(a) (140)",518,,2,2,16,32,57,409
"De 12 a 14 años (141)",4,,,,,,1,3
"De 15 a 19 años (142)",11,,,,,,5,6
"De 20 a 24 años (143)",150,,,,,,18,132
"De 25 a 29 años (144)",130,,,,,3,10,117
"De 30 a 34 años (145)",75,,,,,6,15,54
"De 35 a 39 años (146)",43,,,,,5,3,35
"De 40 a 44 años (147)",43,,,,6,12,5,20
"De 45 a 49 años (148)",12,,,,1,4,,7
"De 50 y más años (149)",50,,2,2,9,2,,35
,,,,,,,,
"RURAL (160)",15506,109,358,1058,2133,2935,4315,4598
"De 12 a 14 años (161)",13,,,,,,,13
"De 15 a 19 años (162)",287,,,,,,155,132
"De 20 a 24 años (163)",1372,,,,,3,761,608
"De 25 a 29 años (164)",1749,,,,,69,1087,593
"De 30 a 34 años (165)",1514,,,,,259,847,408
"De 35 a 39 años (166)",1509,,,,10,479,696,324
"De 40 a 44 años (167)",1344,,,,66,552,436,290
"De 45 a 49 años (168)",1350,,,3,238,590,270,249
"De 50 y más años (169)",6368,109,358,1055,1819,983,63,1981
"Conviviente (170)",2756,3,5,36,97,310,1502,803
"De 12 a 14 años (171)",10,,,,,,,10
"De 15 a 19 años (172)",199,,,,,,111,88
"De 20 a 24 años (173)",619,,,,,,403,216
"De 25 a 29 años (174)",620,,,,,20,427,173
"De 30 a 34 años (175)",427,,,,,53,287,87
"De 35 a 39 años (176)",317,,,,1,73,167,76
"De 40 a 44 años (177)",167,,,,4,53,73,37
"De 45 a 49 años (178)",128,,,1,23,47,22,35
"De 50 y más años (179)",269,3,5,35,69,64,12,81
"Separado(a) (180)",362,,3,18,31,84,103,123
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",4,,,,,,1,3
"De 20 a 24 años (183)",35,,,,,1,25,9
"De 25 a 29 años (184)",45,,,,,4,29,12
"De 30 a 34 años (185)",53,,,,,16,17,20
"De 35 a 39 años (186)",52,,,,1,18,16,17
"De 40 a 44 años (187)",45,,,,2,15,13,15
"De 45 a 49 años (188)",35,,,,3,16,2,14
"De 50 y más años (189)",92,,3,18,25,14,,32
"Casado(a) (190)",9473,26,162,632,1596,2298,2537,2222
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",54,,,,,,26,28
"De 20 a 24 años (193)",448,,,,,2,295,151
"De 25 a 29 años (194)",865,,,,,42,601,222
"De 30 a 34 años (195)",890,,,,,170,515,205
"De 35 a 39 años (196)",1041,,,,7,370,495,169
"De 40 a 44 años (197)",1017,,,,52,450,332,183
"De 45 a 49 años (198)",1042,,,1,184,470,228,159
"De 50 y más años (199)",4115,26,162,631,1353,794,45,1104
"Viudo(a) (200)",2014,77,184,350,382,191,77,753
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",12,,,,,,5,7
"De 25 a 29 años (204)",12,,,,,,8,4
"De 30 a 34 años (205)",29,,,,,8,14,7
"De 35 a 39 años (206)",31,,,,,9,13,9
"De 40 a 44 años (207)",63,,,,3,24,15,21
"De 45 a 49 años (208)",108,,,1,21,48,16,22
"De 50 y más años (209)",1758,77,184,349,358,102,6,682
"Divorciado(a) (210)",84,3,3,7,10,11,14,36
"De 20 a 24 años (213)",5,,,,,,2,3
"De 25 a 29 años (214)",3,,,,,,1,2
"De 30 a 34 años (215)",8,,,,,2,5,1
"De 35 a 39 años (216)",10,,,,,1,3,6
"De 40 a 44 años (217)",5,,,,1,,2,2
"De 45 a 49 años (218)",9,,,,1,3,1,4
"De 50 y más años (219)",44,3,3,7,8,5,,18
"Soltero(a) (220)",817,,1,15,17,41,82,661
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",29,,,,,,17,12
"De 20 a 24 años (223)",253,,,,,,31,222
"De 25 a 29 años (224)",204,,,,,3,21,180
"De 30 a 34 años (225)",107,,,,,10,9,88
"De 35 a 39 años (226)",58,,,,1,8,2,47
"De 40 a 44 años (227)",47,,,,4,10,1,32
"De 45 a 49 años (228)",28,,,,6,6,1,15
"De 50 y más años (229)",90,,1,15,6,4,,64
