"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",56,53,,50,3,,,,,,3,56
"De 20 a 24 años (023)",168,165,1,127,33,3,1,,,,3,206
"De 25 a 29 años (024)",213,212,3,119,66,18,6,,,,1,331
"De 30 a 34 años (025)",244,242,5,98,84,41,11,3,,,2,458
"De 35 a 39 años (026)",265,262,3,77,84,46,43,6,3,,3,638
"De 40 a 44 años (027)",251,246,2,62,72,42,51,15,2,,5,671
"De 45 a 49 años (028)",180,178,,29,47,32,39,26,5,,2,603
"De 50 y más años (029)",528,524,5,92,112,75,119,78,33,10,4,1946
"Casado(a) (030)",11605,11535,49,1195,2217,2056,2997,1847,884,290,70,47459
"De 12 a 14 años (031)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (032)",36,29,3,19,3,3,1,,,,7,38
"De 20 a 24 años (033)",205,203,2,114,59,23,5,,,,2,324
"De 25 a 29 años (034)",562,549,3,185,229,88,40,2,2,,13,1104
"De 30 a 34 años (035)",937,925,3,191,340,212,151,23,4,1,12,2340
"De 35 a 39 años (036)",1397,1390,3,195,455,322,300,93,19,3,7,4147
"De 40 a 44 años (037)",1510,1503,9,106,335,351,446,187,56,13,7,5620
"De 45 a 49 años (038)",1456,1449,3,94,246,279,441,248,101,37,7,6208
"De 50 y más años (039)",5499,5486,23,290,550,778,1613,1294,702,236,13,27677
"Viudo(a) (040)",3238,3217,15,256,399,446,982,714,320,85,21,15008
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",6,6,,2,4,,,,,,,10
"De 25 a 29 años (044)",27,27,1,10,9,1,5,,1,,,63
"De 30 a 34 años (045)",36,36,,8,8,9,9,1,1,,,104
"De 35 a 39 años (046)",89,89,1,22,22,16,26,1,,1,,243
"De 40 a 44 años (047)",132,130,,14,33,27,31,16,9,,2,479
"De 45 a 49 años (048)",167,167,,18,27,27,53,25,11,6,,701
"De 50 y más años (049)",2779,2761,13,181,296,366,858,671,298,78,18,13407
"Divorciado(a) (050)",173,171,,41,36,27,35,16,14,2,2,586
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",6,6,,3,2,,1,,,,,12
"De 25 a 29 años (054)",7,6,,3,3,,,,,,1,9
"De 30 a 34 años (055)",10,10,,3,4,1,1,1,,,,24
"De 35 a 39 años (056)",18,18,,6,7,4,1,,,,,36
"De 40 a 44 años (057)",19,19,,5,6,4,3,,1,,,51
"De 45 a 49 años (058)",24,24,,7,6,3,3,4,1,,,74
"De 50 y más años (059)",87,86,,12,8,15,26,11,12,2,1,378
"Soltero(a) (060)",2920,1932,42,1215,437,169,69,,,,988,2872
"De 12 a 14 años (061)",5,5,,4,1,,,,,,,6
"De 15 a 19 años (062)",127,123,2,116,5,,,,,,4,126
"De 20 a 24 años (063)",630,299,3,258,34,4,,,,,331,338
"De 25 a 29 años (064)",568,286,1,199,62,20,4,,,,282,399
"De 30 a 34 años (065)",355,232,6,135,63,22,6,,,,123,351
"De 35 a 39 años (066)",316,240,3,134,67,24,12,,,,76,388
"De 40 a 44 años (067)",259,202,3,103,50,34,12,,,,57,353
"De 45 a 49 años (068)",190,154,5,78,48,15,8,,,,36,251
"De 50 y más años (069)",470,391,19,188,107,50,27,,,,79,660
,,,,,,,,,,,,
"URBANA (080)",19988,19103,133,4379,4602,3239,3849,1950,751,200,885,61209
"De 12 a 14 años (081)",14,8,1,7,,,,,,,6,7
"De 15 a 19 años (082)",386,345,10,297,31,5,2,,,,41,382
"De 20 a 24 años (083)",1638,1373,18,917,362,61,14,1,,,265,1891
"De 25 a 29 años (084)",2224,1997,15,893,731,259,91,6,2,,227,3567
"De 30 a 34 años (085)",2363,2268,13,655,825,485,254,29,5,2,95,5072
"De 35 a 39 años (086)",2564,2495,12,492,865,548,449,106,21,2,69,6669
"De 40 a 44 años (087)",2219,2164,12,292,566,504,566,174,44,6,55,6979
"De 45 a 49 años (088)",1837,1798,10,216,366,368,510,235,74,19,39,6628
"De 50 y más años (089)",6743,6655,42,610,856,1009,1963,1399,605,171,88,30014
"Conviviente (090)",6628,6534,40,1938,1934,1134,1012,359,95,22,94,16946
"De 12 a 14 años (091)",8,4,1,3,,,,,,,4,3
"De 15 a 19 años (092)",242,213,6,180,23,3,1,,,,29,239
"De 20 a 24 años (093)",954,928,13,570,284,51,9,1,,,26,1335
"De 25 a 29 años (094)",1281,1262,8,524,476,187,61,6,,,19,2330
"De 30 a 34 años (095)",1232,1229,1,316,449,284,159,17,2,1,3,2864
"De 35 a 39 años (096)",1100,1097,4,161,371,260,222,69,9,1,3,3163
"De 40 a 44 años (097)",710,707,,81,167,157,223,62,14,3,3,2424
"De 45 a 49 años (098)",460,459,5,39,76,101,145,66,23,4,1,1794
"De 50 y más años (099)",641,635,2,64,88,91,192,138,47,13,6,2794
"Separado(a) (100)",1333,1314,15,443,354,182,204,86,24,6,19,3404
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",34,32,,31,1,,,,,,2,33
"De 20 a 24 años (103)",100,97,1,75,21,,,,,,3,117
"De 25 a 29 años (104)",148,147,2,86,46,9,4,,,,1,222
"De 30 a 34 años (105)",171,170,4,66,58,30,9,3,,,1,332
"De 35 a 39 años (106)",200,197,2,55,68,32,34,4,2,,3,478
"De 40 a 44 años (107)",182,178,2,42,55,34,35,9,1,,4,471
"De 45 a 49 años (108)",125,123,,20,34,23,28,14,4,,2,403
"De 50 y más años (109)",372,370,4,68,71,54,94,56,17,6,2,1348
"Casado(a) (110)",7755,7702,36,905,1682,1497,1934,1070,449,129,53,29301
"De 12 a 14 años (111)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (112)",27,21,3,12,3,2,1,,,,6,28
"De 20 a 24 años (113)",136,134,2,81,38,9,4,,,,2,202
"De 25 a 29 años (114)",377,366,3,134,156,52,20,,1,,11,693
"De 30 a 34 años (115)",664,656,2,156,264,148,76,7,2,1,8,1520
"De 35 a 39 años (116)",951,946,3,154,353,226,167,32,10,1,5,2553
"De 40 a 44 años (117)",1044,1038,8,80,279,269,279,95,25,3,6,3520
"De 45 a 49 años (118)",982,976,1,77,194,216,299,133,42,14,6,3781
"De 50 y más años (119)",3572,3564,14,210,395,575,1088,803,369,110,8,17003
"Viudo(a) (120)",2031,2018,9,167,287,293,622,421,177,42,13,9075
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",17,17,1,5,7,1,2,,1,,,40
"De 30 a 34 años (125)",24,24,,7,8,3,4,1,1,,,64
"De 35 a 39 años (126)",61,61,1,12,19,9,19,1,,,,166
"De 40 a 44 años (127)",84,82,,10,23,20,18,8,3,,2,275
"De 45 a 49 años (128)",103,103,,13,19,16,31,18,5,1,,408
"De 50 y más años (129)",1740,1729,7,119,210,244,548,393,167,41,11,8119
"Divorciado(a) (130)",137,135,,34,31,22,27,14,6,1,2,430
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",4,4,,2,1,,1,,,,,9
"De 25 a 29 años (134)",7,6,,3,3,,,,,,1,9
"De 30 a 34 años (135)",10,10,,3,4,1,1,1,,,,24
"De 35 a 39 años (136)",18,18,,6,7,4,1,,,,,36
"De 40 a 44 años (137)",15,15,,4,4,3,3,,1,,,43
"De 45 a 49 años (138)",20,20,,5,6,3,2,4,,,,59
"De 50 y más años (139)",62,61,,10,6,11,19,9,5,1,1,249
"Soltero(a) (140)",2104,1400,33,892,314,111,50,,,,704,2053
"De 12 a 14 años (141)",3,3,,3,,,,,,,,3
"De 15 a 19 años (142)",82,78,1,73,4,,,,,,4,81
"De 20 a 24 años (143)",442,208,2,188,17,1,,,,,234,225
"De 25 a 29 años (144)",394,199,1,141,43,10,4,,,,195,273
"De 30 a 34 años (145)",262,179,6,107,42,19,5,,,,83,268
"De 35 a 39 años (146)",234,176,2,104,47,17,6,,,,58,273
"De 40 a 44 años (147)",184,144,2,75,38,21,8,,,,40,246
"De 45 a 49 años (148)",147,117,4,62,37,9,5,,,,30,183
"De 50 y más años (149)",356,296,15,139,86,34,22,,,,60,501
,,,,,,,,,,,,
"RURAL (160)",10315,9959,59,1922,1925,1508,2213,1381,715,236,356,37520
"De 12 a 14 años (161)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (162)",264,252,7,223,18,3,1,,,,12,272
"De 20 a 24 años (163)",1006,899,5,546,263,74,9,2,,,107,1343
"De 25 a 29 años (164)",1184,1090,7,372,407,220,79,4,1,,94,2216
"De 30 a 34 años (165)",1083,1032,2,191,339,255,203,38,3,1,51,2782
"De 35 a 39 años (166)",1215,1190,2,160,276,276,330,121,22,3,25,3952
"De 40 a 44 años (167)",1023,1004,3,114,157,161,339,157,60,13,19,4089
"De 45 a 49 años (168)",906,897,4,64,126,124,273,181,92,33,9,4189
"De 50 y más años (169)",3625,3591,29,249,338,395,979,878,537,186,34,18672
"Conviviente (170)",3832,3791,27,1002,1003,658,697,267,110,27,41,10949
"De 12 a 14 años (171)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (172)",186,176,6,152,15,2,1,,,,10,192
"De 20 a 24 años (173)",675,665,4,389,209,54,7,2,,,10,1009
"De 25 a 29 años (174)",750,745,6,225,293,165,54,2,,,5,1547
"De 30 a 34 años (175)",632,626,,95,216,171,120,22,1,1,6,1713
"De 35 a 39 años (176)",594,589,,57,135,152,175,58,12,,5,2006
"De 40 a 44 años (177)",361,361,1,35,60,50,139,51,22,3,,1470
"De 45 a 49 años (178)",266,264,1,15,42,35,94,47,25,5,2,1186
"De 50 y más años (179)",364,363,9,32,33,29,107,85,50,18,1,1824
"Separado(a) (180)",574,568,4,211,147,75,66,42,19,4,6,1505
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",22,21,,19,2,,,,,,1,23
"De 20 a 24 años (183)",68,68,,52,12,3,1,,,,,89
"De 25 a 29 años (184)",65,65,1,33,20,9,2,,,,,109
"De 30 a 34 años (185)",73,72,1,32,26,11,2,,,,1,126
"De 35 a 39 años (186)",65,65,1,22,16,14,9,2,1,,,160
"De 40 a 44 años (187)",69,68,,20,17,8,16,6,1,,1,200
"De 45 a 49 años (188)",55,55,,9,13,9,11,12,1,,,200
"De 50 y más años (189)",156,154,1,24,41,21,25,22,16,4,2,598
"Casado(a) (190)",3850,3833,13,290,535,559,1063,777,435,161,17,18158
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",9,8,,7,,1,,,,,1,10
"De 20 a 24 años (193)",69,69,,33,21,14,1,,,,,122
"De 25 a 29 años (194)",185,183,,51,73,36,20,2,1,,2,411
"De 30 a 34 años (195)",273,269,1,35,76,64,75,16,2,,4,820
"De 35 a 39 años (196)",446,444,,41,102,96,133,61,9,2,2,1594
"De 40 a 44 años (197)",466,465,1,26,56,82,167,92,31,10,1,2100
"De 45 a 49 años (198)",474,473,2,17,52,63,142,115,59,23,1,2427
"De 50 y más años (199)",1927,1922,9,80,155,203,525,491,333,126,5,10674
"Viudo(a) (200)",1207,1199,6,89,112,153,360,293,143,43,8,5933
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",4,4,,1,3,,,,,,,7
"De 25 a 29 años (204)",10,10,,5,2,,3,,,,,23
"De 30 a 34 años (205)",12,12,,1,,6,5,,,,,40
"De 35 a 39 años (206)",28,28,,10,3,7,7,,,1,,77
"De 40 a 44 años (207)",48,48,,4,10,7,13,8,6,,,204
"De 45 a 49 años (208)",64,64,,5,8,11,22,7,6,5,,293
"De 50 y más años (209)",1039,1032,6,62,86,122,310,278,131,37,7,5288
"Divorciado(a) (210)",36,36,,7,5,5,8,2,8,1,,156
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (217)",4,4,,1,2,1,,,,,,8
"De 45 a 49 años (218)",4,4,,2,,,1,,1,,,15
"De 50 y más años (219)",25,25,,2,2,4,7,2,7,1,,129
"Soltero(a) (220)",816,532,9,323,123,58,19,,,,284,819
"De 12 a 14 años (221)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (222)",45,45,1,43,1,,,,,,,45
"De 20 a 24 años (223)",188,91,1,70,17,3,,,,,97,113
"De 25 a 29 años (224)",174,87,,58,19,10,,,,,87,126
"De 30 a 34 años (225)",93,53,,28,21,3,1,,,,40,83
"De 35 a 39 años (226)",82,64,1,30,20,7,6,,,,18,115
"De 40 a 44 años (227)",75,58,1,28,12,13,4,,,,17,107
"De 45 a 49 años (228)",43,37,1,16,11,6,3,,,,6,68
"De 50 y más años (229)",114,95,4,49,21,16,5,,,,19,159
