"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",223,,93,75,41,14
,,,,,,
"URBANA (036)",8154,99,2642,3322,1731,360
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",21,,2,11,8,
"Profes., científicos e intelectuales (038)",779,,186,441,150,2
"Técnicos de nivel medio y trab. asimilados (039)",195,,68,89,36,2
"Jefes y empleados de oficina (040)",230,,90,97,41,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1147,10,337,549,211,40
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2099,9,493,798,605,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",477,2,211,179,74,11
"Obreros construc., conf., papel, fab., instr. (044)",640,1,174,317,139,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2334,76,979,761,428,90
"Otra (046)",25,,12,10,3,
"Ocupación no especificada (047)",207,1,90,70,36,10
"Hombres (048)",5057,56,1586,2072,1117,226
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",17,,2,9,6,
"Profes., científicos e intelectuales (050)",494,,91,278,123,2
"Técnicos de nivel medio y trab. asimilados (051)",132,,42,61,28,1
"Jefes y empleados de oficina (052)",153,,46,72,33,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",399,6,108,178,91,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1495,4,325,600,423,143
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",401,2,182,151,57,9
"Obreros construc., conf., papel, fab., instr. (056)",624,1,166,310,139,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1213,42,563,369,198,41
"Otra (058)",25,,12,10,3,
"Ocupación no especificada (059)",104,1,49,34,16,4
"Mujeres (060)",3097,43,1056,1250,614,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,2,2,
"Profes., científicos e intelectuales (062)",285,,95,163,27,
"Técnicos de nivel medio y trab. asimilados (063)",63,,26,28,8,1
"Jefes y empleados de oficina (064)",77,,44,25,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",748,4,229,371,120,24
"Agricult. trabaj. calif.agrop. y pesqueros (066)",604,5,168,198,182,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",76,,29,28,17,2
"Obreros construc., conf., papel, fab., instr. (068)",16,,8,7,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1121,34,416,392,230,49
"Ocupación no especificada (071)",103,,41,36,20,6
,,,,,,
"RURAL (072)",16422,538,5936,5281,3515,1152
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,3,6,1,
"Profes., científicos e intelectuales (074)",236,,74,140,21,1
"Técnicos de nivel medio y trab. asimilados (075)",93,,28,49,16,
"Jefes y empleados de oficina (076)",55,,17,28,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",385,1,173,151,52,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7564,19,2016,2610,2093,826
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1006,2,558,319,123,4
"Obreros construc., conf., papel, fab., instr. (080)",190,1,86,68,34,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6633,515,2859,1836,1127,296
"Otra (082)",30,,13,14,3,
"Ocupación no especificada (083)",220,,109,60,36,15
"Hombres (084)",10346,287,3661,3414,2235,749
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,2,5,,
"Profes., científicos e intelectuales (086)",146,,41,86,18,1
"Técnicos de nivel medio y trab. asimilados (087)",69,,18,39,12,
"Jefes y empleados de oficina (088)",42,,13,19,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",146,,45,72,25,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5941,7,1514,2134,1665,621
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",961,2,530,307,118,4
"Obreros construc., conf., papel, fab., instr. (092)",189,1,86,68,33,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2715,277,1342,649,337,110
"Otra (094)",30,,13,14,3,
"Ocupación no especificada (095)",100,,57,21,15,7
"Mujeres (096)",6076,251,2275,1867,1280,403
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",90,,33,54,3,
"Técnicos de nivel medio y trab. asimilados (099)",24,,10,10,4,
"Jefes y empleados de oficina (100)",13,,4,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",239,1,128,79,27,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1623,12,502,476,428,205
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",45,,28,12,5,
"Obreros construc., conf., papel, fab., instr. (104)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3918,238,1517,1187,790,186
"Ocupación no especificada (107)",120,,52,39,21,8
