"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Educación inicial (032)",1,,,1,,
"Primaria (033)",205,17,116,51,17,4
"Secundaria (034)",105,1,85,16,3,
"Superior no univ. incompleta (035)",5,,5,,,
"Superior no univ. completa (036)",12,,6,6,,
"Superior univ. incompleta (037)",5,,3,1,1,
"Superior univ. completa (038)",6,,4,2,,
"No PEA (040)",15960,5919,3893,2415,2107,1626
"Sin nivel (041)",2281,339,237,408,561,736
"Educación inicial (042)",571,526,32,13,,
"Primaria (043)",9421,4382,1608,1409,1240,782
"Secundaria (044)",3135,672,1777,418,217,51
"Superior no univ. incompleta (045)",158,,86,43,20,9
"Superior no univ. completa (046)",166,,59,64,32,11
"Superior univ. incompleta (047)",116,,75,21,9,11
"Superior univ. completa (048)",112,,19,39,28,26
,,,,,,
"URBANA (060)",5876,1262,1609,1354,1048,603
"Sin nivel (061)",310,28,41,61,65,115
"Educación inicial (062)",152,141,3,8,,
"Primaria (063)",2531,825,407,432,498,369
"Secundaria (064)",1780,268,828,397,245,42
"Superior no univ. incompleta (065)",214,,108,62,35,9
"Superior no univ. completa (066)",397,,94,192,90,21
"Superior univ. incompleta (067)",138,,73,38,19,8
"Superior univ. completa (068)",354,,55,164,96,39
"PEA (070)",2409,51,721,859,615,163
"Sin nivel (071)",66,3,14,15,21,13
"Educación inicial (072)",6,1,2,3,,
"Primaria (073)",797,23,195,216,256,107
"Secundaria (074)",767,24,321,262,152,8
"Superior no univ. incompleta (075)",136,,61,45,27,3
"Superior no univ. completa (076)",301,,63,158,68,12
"Superior univ. incompleta (077)",64,,24,26,12,2
"Superior univ. completa (078)",272,,41,134,79,18
"Ocupada (080)",2343,50,675,847,609,162
"Sin nivel (081)",64,3,13,15,21,12
"Educación inicial (082)",5,1,2,2,,
"Primaria (083)",779,23,184,214,251,107
"Secundaria (084)",737,23,297,258,151,8
"Superior no univ. incompleta (085)",133,,58,45,27,3
"Superior no univ. completa (086)",296,,61,155,68,12
"Superior univ. incompleta (087)",61,,22,25,12,2
"Superior univ. completa (088)",268,,38,133,79,18
"Desocupada (090)",66,1,46,12,6,1
"Sin nivel (091)",2,,1,,,1
"Educación inicial (092)",1,,,1,,
"Primaria (093)",18,,11,2,5,
"Secundaria (094)",30,1,24,4,1,
"Superior no univ. incompleta (095)",3,,3,,,
"Superior no univ. completa (096)",5,,2,3,,
"Superior univ. incompleta (097)",3,,2,1,,
"Superior univ. completa (098)",4,,3,1,,
"No PEA (100)",3467,1211,888,495,433,440
"Sin nivel (101)",244,25,27,46,44,102
"Educación inicial (102)",146,140,1,5,,
"Primaria (103)",1734,802,212,216,242,262
"Secundaria (104)",1013,244,507,135,93,34
"Superior no univ. incompleta (105)",78,,47,17,8,6
"Superior no univ. completa (106)",96,,31,34,22,9
"Superior univ. incompleta (107)",74,,49,12,7,6
"Superior univ. completa (108)",82,,14,30,17,21
,,,,,,
"RURAL (120)",20652,4867,5773,4559,3585,1868
"Sin nivel (121)",2798,322,337,573,732,834
"Educación inicial (122)",467,389,60,18,,
"Primaria (123)",12235,3712,2736,2590,2242,955
"Secundaria (124)",4151,444,2322,919,416,50
"Superior no univ. incompleta (125)",209,,87,86,30,6
"Superior no univ. completa (126)",329,,103,156,63,7
"Superior univ. incompleta (127)",112,,47,37,20,8
"Superior univ. completa (128)",351,,81,180,82,8
"PEA (130)",8159,159,2768,2639,1911,682
"Sin nivel (131)",761,8,127,211,215,200
"Educación inicial (132)",42,3,29,10,,
"Primaria (133)",4548,132,1340,1397,1244,435
"Secundaria (134)",2029,16,1052,636,292,33
"Superior no univ. incompleta (135)",129,,48,60,18,3
"Superior no univ. completa (136)",259,,75,126,53,5
"Superior univ. incompleta (137)",70,,21,28,18,3
"Superior univ. completa (138)",321,,76,171,71,3
"Ocupada (140)",7871,141,2590,2570,1894,676
"Sin nivel (141)",748,7,123,207,213,198
"Educación inicial (142)",42,3,29,10,,
"Primaria (143)",4361,115,1235,1348,1232,431
"Secundaria (144)",1954,16,991,624,290,33
"Superior no univ. incompleta (145)",127,,46,60,18,3
"Superior no univ. completa (146)",252,,71,123,53,5
"Superior univ. incompleta (147)",68,,20,28,17,3
"Superior univ. completa (148)",319,,75,170,71,3
"Desocupada (150)",288,18,178,69,17,6
"Sin nivel (151)",13,1,4,4,2,2
"Primaria (153)",187,17,105,49,12,4
"Secundaria (154)",75,,61,12,2,
"Superior no univ. incompleta (155)",2,,2,,,
"Superior no univ. completa (156)",7,,4,3,,
"Superior univ. incompleta (157)",2,,1,,1,
"Superior univ. completa (158)",2,,1,1,,
"No PEA (160)",12493,4708,3005,1920,1674,1186
"Sin nivel (161)",2037,314,210,362,517,634
"Educación inicial (162)",425,386,31,8,,
"Primaria (163)",7687,3580,1396,1193,998,520
"Secundaria (164)",2122,428,1270,283,124,17
"Superior no univ. incompleta (165)",80,,39,26,12,3
"Superior no univ. completa (166)",70,,28,30,10,2
"Superior univ. incompleta (167)",42,,26,9,2,5
"Superior univ. completa (168)",30,,5,9,11,5
