"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otras activ. serv.comun.soc y personales (109)",457,224,31,174,14,14,,
"Hogares privados con servicio doméstico (110)",106,,,,,,106,
"Organiz. y organos extraterritoriales (111)",1,1,,,,,,
"Actividad economica no especificada (112)",1084,294,537,205,18,30,,
"Desocupado (113)",1942,,,,,,,1942
"Mujeres (114)",11988,4762,652,4134,125,941,522,852
"Agric., ganadería, caza y silvicultura (115)",849,10,120,375,7,337,,
"Pesca (116)",3,1,,2,,,,
"Explotación de minas y canteras (117)",177,111,57,5,2,2,,
"Industrias manufactureras (118)",311,19,60,197,8,27,,
"Suministro de electricidad, gas y agua (119)",5,5,,,,,,
"Construcción (120)",119,23,84,10,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",2935,417,10,2053,56,399,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",35,7,6,15,3,4,,
"Comercio al por mayor (123)",103,30,1,45,3,24,,
"Comercio al por menor (124)",2797,380,3,1993,50,371,,
"Hoteles y restaurantes (125)",1075,291,46,667,24,47,,
"Trans., almac. y comunicaciones (126)",243,144,22,63,4,10,,
"Intermediación financiera (127)",35,33,1,,1,,,
"Activid.inmobil., empres. y alquileres (128)",565,459,30,61,8,7,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",564,468,96,,,,,
"Enseñanza (130)",1841,1793,,41,,7,,
"Servicios sociales y de salud (131)",589,551,1,35,1,1,,
"Otras activ. serv.comun.soc y personales (132)",608,173,20,385,4,26,,
"Hogares privados con servicio doméstico (133)",522,,,,,,522,
"Actividad economica no especificada (135)",695,264,105,240,8,78,,
,,,,,,,,
"RURAL (136)",12196,1032,3060,5141,155,1960,73,775
"Agric., ganadería, caza y silvicultura (137)",7349,4,925,4434,130,1856,,
"Pesca (138)",6,,1,4,1,,,
"Explotación de minas y canteras (139)",2008,534,1452,18,4,,,
"Industrias manufactureras (140)",94,7,38,44,2,3,,
"Suministro de electricidad, gas y agua (141)",10,2,8,,,,,
"Construcción (142)",275,7,232,34,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",264,23,25,185,6,25,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",43,3,20,17,1,2,,
"Comercio al por mayor (145)",9,,,8,1,,,
"Comercio al por menor (146)",212,20,5,160,4,23,,
"Hoteles y restaurantes (147)",165,53,53,49,2,8,,
"Trans., almac. y comunicaciones (148)",355,51,96,190,7,11,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",108,74,24,9,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",97,33,64,,,,,
"Enseñanza (152)",144,138,1,5,,,,
"Servicios sociales y de salud (153)",50,44,,6,,,,
"Otras activ. serv.comun.soc y personales (154)",48,13,11,22,,2,,
"Hogares privados con servicio doméstico (155)",73,,,,,,73,
"Actividad economica no especificada (157)",373,47,130,141,2,53,,
"Desocupado (158)",775,,,,,,,775
"Hombres (159)",9963,793,2775,4370,138,1304,15,568
"Agric., ganadería, caza y silvicultura (160)",6057,3,744,3925,117,1268,,
"Pesca (161)",5,,1,3,1,,,
"Explotación de minas y canteras (162)",1946,491,1434,17,4,,,
"Industrias manufactureras (163)",65,6,27,27,2,3,,
"Suministro de electricidad, gas y agua (164)",10,2,8,,,,,
"Construcción (165)",262,5,221,34,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",141,12,24,91,4,10,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",40,1,19,17,1,2,,
"Comercio al por mayor (168)",3,,,3,,,,
"Comercio al por menor (169)",98,11,5,71,3,8,,
"Hoteles y restaurantes (170)",86,21,47,15,,3,,
"Trans., almac. y comunicaciones (171)",349,50,95,186,7,11,,
"Activid.inmobil., empres. y alquileres (173)",89,62,22,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",78,23,55,,,,,
"Enseñanza (175)",70,68,1,1,,,,
"Servicios sociales y de salud (176)",26,20,,6,,,,
"Otras activ. serv.comun.soc y personales (177)",12,6,5,1,,,,
"Hogares privados con servicio doméstico (178)",15,,,,,,15,
"Actividad economica no especificada (180)",184,24,91,59,2,8,,
"Desocupado (181)",568,,,,,,,568
"Mujeres (182)",2233,239,285,771,17,656,58,207
"Agric., ganadería, caza y silvicultura (183)",1292,1,181,509,13,588,,
"Pesca (184)",1,,,1,,,,
"Explotación de minas y canteras (185)",62,43,18,1,,,,
"Industrias manufactureras (186)",29,1,11,17,,,,
"Construcción (188)",13,2,11,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",123,11,1,94,2,15,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",3,2,1,,,,,
"Comercio al por mayor (191)",6,,,5,1,,,
"Comercio al por menor (192)",114,9,,89,1,15,,
"Hoteles y restaurantes (193)",79,32,6,34,2,5,,
"Trans., almac. y comunicaciones (194)",6,1,1,4,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",19,12,2,4,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",19,10,9,,,,,
"Enseñanza (198)",74,70,,4,,,,
"Servicios sociales y de salud (199)",24,24,,,,,,
"Otras activ. serv.comun.soc y personales (200)",36,7,6,21,,2,,
"Hogares privados con servicio doméstico (201)",58,,,,,,58,
"Actividad economica no especificada (203)",189,23,39,82,,45,,
