"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",39,,,,,,17,22
"De 25 a 29 años (054)",47,,,,,3,30,14
"De 30 a 34 años (055)",37,,,,,2,22,13
"De 35 a 39 años (056)",22,,,,,8,12,2
"De 40 a 44 años (057)",16,,,,,8,7,1
"De 45 a 49 años (058)",9,,,,,7,1,1
"De 50 y más años (059)",3,,,1,1,1,,
"Sup. no Univ. completa (060)",316,,1,,11,63,157,84
"De 20 a 24 años (063)",24,,,,,,12,12
"De 25 a 29 años (064)",73,,,,,2,41,30
"De 30 a 34 años (065)",82,,,,,12,53,17
"De 35 a 39 años (066)",52,,,,,11,30,11
"De 40 a 44 años (067)",41,,,,1,17,18,5
"De 45 a 49 años (068)",21,,,,,12,3,6
"De 50 y más años (069)",23,,1,,10,9,,3
"Sup. Univ. incompleta (070)",115,,,,5,11,57,42
"De 20 a 24 años (073)",35,,,,,,20,15
"De 25 a 29 años (074)",22,,,,,,10,12
"De 30 a 34 años (075)",26,,,,,1,16,9
"De 35 a 39 años (076)",7,,,,,,6,1
"De 40 a 44 años (077)",14,,,,,7,4,3
"De 45 a 49 años (078)",6,,,,3,1,1,1
"De 50 y más años (079)",5,,,,2,2,,1
"Sup. Univ. completa (080)",314,,,3,13,68,126,104
"De 20 a 24 años (083)",8,,,,,,1,7
"De 25 a 29 años (084)",47,,,,,5,20,22
"De 30 a 34 años (085)",84,,,,,6,42,36
"De 35 a 39 años (086)",67,,,,,14,38,15
"De 40 a 44 años (087)",43,,,,2,17,16,8
"De 45 a 49 años (088)",40,,,,4,19,9,8
"De 50 y más años (089)",25,,,3,7,7,,8
,,,,,,,,
"URBANA (100)",4149,19,80,192,360,857,1665,976
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",86,,,,,,49,37
"De 20 a 24 años (103)",373,,,,,1,242,130
"De 25 a 29 años (104)",512,,,,,21,352,139
"De 30 a 34 años (105)",610,,,,,77,399,134
"De 35 a 39 años (106)",539,,,,1,155,312,71
"De 40 a 44 años (107)",457,,,,11,193,191,62
"De 45 a 49 años (108)",376,,,,46,174,99,57
"De 50 y más años (109)",1186,19,80,192,302,236,21,336
"Sin nivel (110)",1078,12,55,138,184,219,165,305
"De 20 a 24 años (113)",3,,,,,,2,1
"De 25 a 29 años (114)",13,,,,,,12,1
"De 30 a 34 años (115)",41,,,,,4,29,8
"De 35 a 39 años (116)",73,,,,,25,38,10
"De 40 a 44 años (117)",87,,,,,28,44,15
"De 45 a 49 años (118)",102,,,,9,44,29,20
"De 50 y más años (119)",759,12,55,138,175,118,11,250
"Educacion Inicial (120)",13,,,,,3,5,5
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,,2
"De 25 a 29 años (124)",4,,,,,1,1,2
"De 30 a 34 años (125)",4,,,,,1,3,
"De 35 a 39 años (126)",2,,,,,1,1,
"Primaria (130)",1425,7,19,41,131,382,612,233
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",23,,,,,,12,11
"De 20 a 24 años (133)",81,,,,,,60,21
"De 25 a 29 años (134)",164,,,,,8,123,33
"De 30 a 34 años (135)",220,,,,,33,152,35
"De 35 a 39 años (136)",233,,,,1,72,131,29
"De 40 a 44 años (137)",206,,,,10,97,79,20
"De 45 a 49 años (138)",170,,,,24,81,48,17
"De 50 y más años (139)",323,7,19,41,96,91,7,62
"Secundaria (140)",941,,5,9,20,122,551,234
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",60,,,,,,36,24
"De 20 a 24 años (143)",225,,,,,1,146,78
"De 25 a 29 años (144)",203,,,,,6,142,55
"De 30 a 34 años (145)",163,,,,,21,110,32
"De 35 a 39 años (146)",114,,,,,30,75,9
"De 40 a 44 años (147)",69,,,,,28,30,11
"De 45 a 49 años (148)",43,,,,6,22,9,6
"De 50 y más años (149)",59,,5,9,14,14,3,14
"Sup. no Univ. incompleta (150)",113,,,1,,23,64,25
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",17,,,,,,10,7
"De 25 a 29 años (154)",34,,,,,3,23,8
"De 30 a 34 años (155)",22,,,,,2,14,6
"De 35 a 39 años (156)",17,,,,,7,8,2
"De 40 a 44 años (157)",15,,,,,7,7,1
"De 45 a 49 años (158)",5,,,,,4,1,
"De 50 y más años (159)",1,,,1,,,,
"Sup. no Univ. completa (160)",223,,1,,8,44,114,56
"De 20 a 24 años (163)",14,,,,,,8,6
"De 25 a 29 años (164)",41,,,,,,26,15
"De 30 a 34 años (165)",62,,,,,9,40,13
"De 35 a 39 años (166)",41,,,,,9,24,8
"De 40 a 44 años (167)",30,,,,,12,13,5
"De 45 a 49 años (168)",16,,,,,7,3,6
"De 50 y más años (169)",19,,1,,8,7,,3
"Sup. Univ. incompleta (170)",92,,,,5,9,46,32
"De 20 a 24 años (173)",27,,,,,,16,11
"De 25 a 29 años (174)",13,,,,,,7,6
"De 30 a 34 años (175)",24,,,,,1,14,9
"De 35 a 39 años (176)",5,,,,,,4,1
"De 40 a 44 años (177)",13,,,,,6,4,3
"De 45 a 49 años (178)",6,,,,3,1,1,1
"De 50 y más años (179)",4,,,,2,1,,1
"Sup. Univ. completa (180)",264,,,3,12,55,108,86
"De 20 a 24 años (183)",4,,,,,,,4
"De 25 a 29 años (184)",40,,,,,3,18,19
"De 30 a 34 años (185)",74,,,,,6,37,31
"De 35 a 39 años (186)",54,,,,,11,31,12
"De 40 a 44 años (187)",37,,,,1,15,14,7
"De 45 a 49 años (188)",34,,,,4,15,8,7
"De 50 y más años (189)",21,,,3,7,5,,6
,,,,,,,,
"RURAL (200)",8745,69,206,485,900,1660,3375,2050
"De 12 a 14 años (201)",10,,,,,,,10
"De 15 a 19 años (202)",274,,,,,,181,93
"De 20 a 24 años (203)",903,,,,,,600,303
"De 25 a 29 años (204)",947,,,,,35,695,217
"De 30 a 34 años (205)",908,,,,,126,623,159
"De 35 a 39 años (206)",962,,,,7,257,580,118
"De 40 a 44 años (207)",810,,,1,20,277,413,99
"De 45 a 49 años (208)",708,,,,48,340,230,90
"De 50 y más años (209)",3223,69,206,484,825,625,53,961
"Sin nivel (210)",3717,64,196,427,660,718,623,1029
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",6,,,,,,3,3
"De 20 a 24 años (213)",41,,,,,,25,16
"De 25 a 29 años (214)",70,,,,,2,43,25
"De 30 a 34 años (215)",142,,,,,18,96,28
"De 35 a 39 años (216)",247,,,,,61,155,31
"De 40 a 44 años (217)",311,,,,4,98,153,56
"De 45 a 49 años (218)",329,,,,18,145,117,49
"De 50 y más años (219)",2570,64,196,427,638,394,31,820
"Educacion Inicial (220)",22,,,,,4,10,8
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",4,,,,,,3,1
"De 25 a 29 años (224)",6,,,,,,3,3
"De 30 a 34 años (225)",5,,,,,1,1,3
"De 35 a 39 años (226)",5,,,,,3,2,
"Primaria (230)",3352,5,10,57,205,757,1740,578
"De 12 a 14 años (231)",8,,,,,,,8
"De 15 a 19 años (232)",104,,,,,,66,38
"De 20 a 24 años (233)",369,,,,,,266,103
"De 25 a 29 años (234)",492,,,,,24,375,93
"De 30 a 34 años (235)",499,,,,,76,344,79
"De 35 a 39 años (236)",569,,,,5,157,343,64
"De 40 a 44 años (237)",422,,,1,12,142,230,37
"De 45 a 49 años (238)",303,,,,21,152,97,33
"De 50 y más años (239)",586,5,10,56,167,206,19,123
"Secundaria (240)",1423,,,1,30,141,902,349
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",159,,,,,,109,50
"De 20 a 24 años (243)",445,,,,,,290,155
"De 25 a 29 años (244)",318,,,,,5,247,66
"De 30 a 34 años (245)",215,,,,,28,154,33
"De 35 a 39 años (246)",110,,,,2,30,61,17
"De 40 a 44 años (247)",58,,,,2,28,23,5
"De 45 a 49 años (248)",61,,,,9,31,15,6
"De 50 y más años (249)",56,,,1,17,19,3,16
"Sup. no Univ. incompleta (250)",65,,,,1,6,28,30
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",22,,,,,,7,15
"De 25 a 29 años (254)",13,,,,,,7,6
"De 30 a 34 años (255)",15,,,,,,8,7
"De 35 a 39 años (256)",5,,,,,1,4,
"De 40 a 44 años (257)",1,,,,,1,,
"De 45 a 49 años (258)",4,,,,,3,,1
"De 50 y más años (259)",2,,,,1,1,,
"Sup. no Univ. completa (260)",93,,,,3,19,43,28
"De 20 a 24 años (263)",10,,,,,,4,6
"De 25 a 29 años (264)",32,,,,,2,15,15
"De 30 a 34 años (265)",20,,,,,3,13,4
"De 35 a 39 años (266)",11,,,,,2,6,3
"De 40 a 44 años (267)",11,,,,1,5,5,
"De 45 a 49 años (268)",5,,,,,5,,
"De 50 y más años (269)",4,,,,2,2,,
"Sup. Univ. incompleta (270)",23,,,,,2,11,10
"De 20 a 24 años (273)",8,,,,,,4,4
"De 25 a 29 años (274)",9,,,,,,3,6
"De 30 a 34 años (275)",2,,,,,,2,
"De 35 a 39 años (276)",2,,,,,,2,
"De 40 a 44 años (277)",1,,,,,1,,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",50,,,,1,13,18,18
"De 20 a 24 años (283)",4,,,,,,1,3
"De 25 a 29 años (284)",7,,,,,2,2,3
"De 30 a 34 años (285)",10,,,,,,5,5
"De 35 a 39 años (286)",13,,,,,3,7,3
"De 40 a 44 años (287)",6,,,,1,2,2,1
"De 45 a 49 años (288)",6,,,,,4,1,1
"De 50 y más años (289)",4,,,,,2,,2
