"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",9,8,,2,1,3,2,,,,1,21
"De 25 a 29 años (024)",3,2,,,1,1,,,,,1,5
"De 30 a 34 años (025)",12,12,,2,2,1,5,2,,,,43
"De 35 a 39 años (026)",3,3,,,1,,1,1,,,,12
"Primaria (030)",6106,5960,1731,553,678,639,1062,717,367,213,146,18597
"De 12 a 14 años (031)",1169,1165,1161,3,1,,,,,,4,5
"De 15 a 19 años (032)",540,527,360,134,28,3,2,,,,13,207
"De 20 a 24 años (033)",680,624,96,197,213,87,28,3,,,56,1020
"De 25 a 29 años (034)",689,657,23,74,175,188,161,33,3,,32,1903
"De 30 a 34 años (035)",648,637,16,43,103,129,233,98,15,,11,2395
"De 35 a 39 años (036)",611,601,10,23,51,92,223,150,44,8,10,2811
"De 40 a 44 años (037)",520,510,11,21,31,46,142,140,87,32,10,2857
"De 45 a 49 años (038)",390,388,7,19,23,31,91,100,70,47,2,2322
"De 50 y más años (039)",859,851,47,39,53,63,182,193,148,126,8,5077
"Secundaria (040)",3777,3585,2138,522,390,205,227,74,20,9,192,3643
"De 12 a 14 años (041)",756,752,751,1,,,,,,,4,1
"De 15 a 19 años (042)",1365,1341,1178,136,25,1,1,,,,24,193
"De 20 a 24 años (043)",637,563,155,241,134,26,7,,,,74,616
"De 25 a 29 años (044)",360,309,24,83,109,61,30,1,1,,51,622
"De 30 a 34 años (045)",210,197,14,32,62,44,40,5,,,13,485
"De 35 a 39 años (046)",148,133,3,10,30,32,38,16,3,1,15,469
"De 40 a 44 años (047)",107,100,3,7,16,12,40,18,2,2,7,408
"De 45 a 49 años (048)",87,85,5,6,7,13,30,17,6,1,2,366
"De 50 y más años (049)",107,105,5,6,7,16,41,17,8,5,2,483
"Sup. no Univ. incompleta (050)",207,173,79,44,21,17,9,2,1,,34,200
"De 15 a 19 años (052)",38,37,33,4,,,,,,,1,4
"De 20 a 24 años (053)",73,53,32,17,4,,,,,,20,25
"De 25 a 29 años (054)",37,30,7,15,6,1,1,,,,7,34
"De 30 a 34 años (055)",25,24,3,4,7,8,1,1,,,1,53
"De 35 a 39 años (056)",14,9,1,2,2,3,1,,,,5,20
"De 40 a 44 años (057)",8,8,1,2,1,2,1,1,,,,22
"De 45 a 49 años (058)",6,6,,,1,1,4,,,,,23
"De 50 y más años (059)",6,6,2,,,2,1,,1,,,19
"Sup. no Univ. completa (060)",281,242,61,75,66,29,7,2,2,,39,354
"De 20 a 24 años (063)",47,32,22,8,2,,,,,,15,12
"De 25 a 29 años (064)",75,62,24,30,5,3,,,,,13,49
"De 30 a 34 años (065)",70,64,12,21,24,6,1,,,,6,91
"De 35 a 39 años (066)",47,44,1,8,23,8,3,1,,,3,98
"De 40 a 44 años (067)",18,17,1,2,4,9,1,,,,1,41
"De 45 a 49 años (068)",11,11,,2,4,2,1,1,1,,,34
"De 50 y más años (069)",13,12,1,4,4,1,1,,1,,1,29
"Sup. Univ. incompleta (070)",84,73,32,15,11,8,4,3,,,11,97
"De 15 a 19 años (072)",14,14,12,2,,,,,,,,2
"De 20 a 24 años (073)",23,18,14,3,,,,1,,,5,10
"De 25 a 29 años (074)",10,7,2,3,2,,,,,,3,7
"De 30 a 34 años (075)",16,15,1,6,5,2,1,,,,1,26
"De 35 a 39 años (076)",6,5,1,,1,2,1,,,,1,12
"De 40 a 44 años (077)",3,3,,,,3,,,,,,9
"De 45 a 49 años (078)",7,6,,1,3,1,1,,,,1,14
"De 50 y más años (079)",5,5,2,,,,1,2,,,,17
"Sup. Univ. completa (080)",250,212,64,67,43,25,12,1,,,38,285
"De 20 a 24 años (083)",17,7,7,,,,,,,,10,
"De 25 a 29 años (084)",55,41,23,16,1,1,,,,,14,21
"De 30 a 34 años (085)",70,62,23,24,13,1,1,,,,8,57
"De 35 a 39 años (086)",57,53,3,17,17,11,5,,,,4,105
"De 40 a 44 años (087)",25,25,3,7,8,5,2,,,,,47
"De 45 a 49 años (088)",11,11,1,2,2,5,1,,,,,25
"De 50 y más años (089)",15,13,4,1,2,2,3,1,,,2,30
,,,,,,,,,,,,
"URBANA (100)",3638,3471,1052,438,465,336,525,333,212,110,167,9892
"De 12 a 14 años (101)",386,384,383,1,,,,,,,2,1
"De 15 a 19 años (102)",463,458,404,46,8,,,,,,5,62
"De 20 a 24 años (103)",352,298,99,113,71,9,5,1,,,54,312
"De 25 a 29 años (104)",365,318,53,91,89,52,29,3,1,,47,571
"De 30 a 34 años (105)",363,345,31,70,105,71,51,17,,,18,819
"De 35 a 39 años (106)",349,328,9,39,73,61,87,44,11,4,21,1165
"De 40 a 44 años (107)",273,266,8,26,31,44,82,46,21,8,7,1163
"De 45 a 49 años (108)",253,250,6,10,26,28,73,55,43,9,3,1284
"De 50 y más años (109)",834,824,59,42,62,71,198,167,136,89,10,4515
"Sin nivel (110)",561,549,46,36,43,39,118,109,96,62,12,2995
"De 12 a 14 años (111)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (112)",5,5,5,,,,,,,,,
"De 20 a 24 años (113)",6,5,2,2,1,,,,,,1,4
"De 25 a 29 años (114)",12,9,,,4,3,2,,,,3,25
"De 30 a 34 años (115)",26,25,2,3,4,3,10,3,,,1,82
"De 35 a 39 años (116)",29,28,2,4,3,2,3,8,5,1,1,133
"De 40 a 44 años (117)",39,38,,3,,2,10,9,7,7,1,256
"De 45 a 49 años (118)",54,54,1,,3,2,14,18,11,5,,339
"De 50 y más años (119)",387,382,32,23,28,27,79,71,73,49,5,2155
"Educacion Inicial (120)",4,4,,1,1,,2,,,,,11
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"De 35 a 39 años (126)",2,2,,,1,,1,,,,,6
"Primaria (130)",1178,1155,217,75,132,131,271,178,108,43,23,4476
"De 12 a 14 años (131)",148,146,146,,,,,,,,2,
"De 15 a 19 años (132)",45,44,37,5,2,,,,,,1,9
"De 20 a 24 años (133)",65,57,10,19,20,4,4,,,,8,90
"De 25 a 29 años (134)",81,77,1,8,24,24,17,2,1,,4,219
"De 30 a 34 años (135)",110,109,1,10,28,28,29,13,,,1,357
"De 35 a 39 años (136)",137,133,1,10,14,19,52,30,5,2,4,579
"De 40 a 44 años (137)",120,119,3,6,10,16,42,27,14,1,1,573
"De 45 a 49 años (138)",121,121,1,5,11,9,36,28,28,3,,661
"De 50 y más años (139)",351,349,17,12,23,31,91,78,60,37,2,1988
"Secundaria (140)",1282,1239,625,178,177,98,110,38,8,5,43,1677
"De 12 a 14 años (141)",235,235,235,,,,,,,,,
"De 15 a 19 años (142)",372,369,329,34,6,,,,,,3,46
"De 20 a 24 años (143)",177,163,40,71,46,5,1,,,,14,182
"De 25 a 29 años (144)",138,129,9,39,50,21,9,1,,,9,245
"De 30 a 34 años (145)",99,95,7,17,37,25,9,,,,4,204
"De 35 a 39 años (146)",80,74,,5,19,20,23,5,1,1,6,253
"De 40 a 44 años (147)",66,62,1,7,9,9,27,9,,,4,229
"De 45 a 49 años (148)",52,50,3,2,5,9,18,8,4,1,2,216
"De 50 y más años (149)",63,62,1,3,5,9,23,15,3,3,1,302
"Sup. no Univ. incompleta (150)",143,123,51,33,17,13,7,2,,,20,152
"De 15 a 19 años (152)",29,28,24,4,,,,,,,1,4
"De 20 a 24 años (153)",43,33,19,12,2,,,,,,10,16
"De 25 a 29 años (154)",26,22,4,10,6,1,1,,,,4,29
"De 30 a 34 años (155)",19,18,,4,5,8,,1,,,1,45
"De 35 a 39 años (156)",10,6,1,1,2,1,1,,,,4,13
"De 40 a 44 años (157)",7,7,1,2,1,1,1,1,,,,19
"De 45 a 49 años (158)",5,5,,,1,1,3,,,,,18
"De 50 y más años (159)",4,4,2,,,1,1,,,,,8
"Sup. no Univ. completa (160)",214,181,43,56,51,24,5,2,,,33,265
"De 20 a 24 años (163)",35,23,13,8,2,,,,,,12,12
"De 25 a 29 años (164)",55,44,19,20,3,2,,,,,11,32
"De 30 a 34 años (165)",51,46,8,16,17,4,1,,,,5,66
"De 35 a 39 años (166)",37,34,1,5,18,7,2,1,,,3,78
"De 40 a 44 años (167)",18,17,1,2,4,9,1,,,,1,41
"De 45 a 49 años (168)",7,7,,2,3,1,,1,,,,17
"De 50 y más años (169)",11,10,1,3,4,1,1,,,,1,19
"Sup. Univ. incompleta (170)",61,55,23,9,10,8,2,3,,,6,81
"De 15 a 19 años (172)",11,11,9,2,,,,,,,,2
"De 20 a 24 años (173)",13,11,9,1,,,,1,,,2,8
"De 25 a 29 años (174)",10,7,2,3,2,,,,,,3,7
"De 30 a 34 años (175)",10,10,,3,5,2,,,,,,19
"De 35 a 39 años (176)",4,4,1,,1,2,,,,,,8
"De 40 a 44 años (177)",3,3,,,,3,,,,,,9
"De 45 a 49 años (178)",5,4,,,2,1,1,,,,1,11
"De 50 y más años (179)",5,5,2,,,,1,2,,,,17
"Sup. Univ. completa (180)",195,165,47,50,34,23,10,1,,,30,235
"De 20 a 24 años (183)",13,6,6,,,,,,,,7,
"De 25 a 29 años (184)",43,30,18,11,,1,,,,,13,14
"De 30 a 34 años (185)",47,41,13,17,9,1,1,,,,6,42
"De 35 a 39 años (186)",50,47,3,14,15,10,5,,,,3,95
"De 40 a 44 años (187)",20,20,2,6,7,4,1,,,,,36
"De 45 a 49 años (188)",9,9,1,1,1,5,1,,,,,22
"De 50 y más años (189)",13,12,4,1,2,2,2,1,,,1,26
,,,,,,,,,,,,
"RURAL (200)",11860,11472,3339,1096,1051,1004,1778,1473,918,813,388,40521
"De 12 a 14 años (201)",1563,1557,1552,4,1,,,,,,6,6
"De 15 a 19 años (202)",1553,1517,1208,248,50,6,5,,,,36,386
"De 20 a 24 años (203)",1256,1114,241,382,312,133,42,4,,,142,1604
"De 25 a 29 años (204)",1052,968,62,147,239,244,227,43,6,,84,2647
"De 30 a 34 años (205)",959,928,44,74,135,168,332,144,29,2,31,3475
"De 35 a 39 años (206)",915,887,24,39,79,121,286,237,75,26,28,4270
"De 40 a 44 años (207)",857,839,27,27,45,63,183,229,173,92,18,5083
"De 45 a 49 años (208)",754,746,17,40,41,51,147,183,129,138,8,4759
"De 50 y más años (209)",2951,2916,164,135,149,218,556,633,506,555,35,18291
"Sin nivel (210)",4195,4114,231,217,259,373,856,895,644,639,81,24160
"De 12 a 14 años (211)",16,16,16,,,,,,,,,
"De 15 a 19 años (212)",49,46,20,17,5,2,2,,,,3,41
"De 20 a 24 años (213)",116,102,12,25,28,26,10,1,,,14,208
"De 25 a 29 años (214)",176,169,12,17,25,38,62,12,3,,7,552
"De 30 a 34 años (215)",245,237,4,9,20,45,91,52,14,2,8,1062
"De 35 a 39 años (216)",349,339,12,14,24,32,98,105,34,20,10,1775
"De 40 a 44 años (217)",410,404,16,11,16,28,69,107,98,59,6,2606
"De 45 a 49 años (218)",441,435,9,20,24,24,78,102,84,94,6,2920
"De 50 y más años (219)",2393,2366,130,104,117,178,446,516,411,464,27,14996
"Educacion Inicial (220)",33,31,9,4,4,5,6,3,,,2,71
"De 12 a 14 años (221)",5,5,5,,,,,,,,,
"De 15 a 19 años (222)",4,4,4,,,,,,,,,
"De 20 a 24 años (223)",9,8,,2,1,3,2,,,,1,21
"De 25 a 29 años (224)",3,2,,,1,1,,,,,1,5
"De 30 a 34 años (225)",11,11,,2,2,1,4,2,,,,39
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",4928,4805,1514,478,546,508,791,539,259,170,123,14121
"De 12 a 14 años (231)",1021,1019,1015,3,1,,,,,,2,5
"De 15 a 19 años (232)",495,483,323,129,26,3,2,,,,12,198
"De 20 a 24 años (233)",615,567,86,178,193,83,24,3,,,48,930
"De 25 a 29 años (234)",608,580,22,66,151,164,144,31,2,,28,1684
"De 30 a 34 años (235)",538,528,15,33,75,101,204,85,15,,10,2038
"De 35 a 39 años (236)",474,468,9,13,37,73,171,120,39,6,6,2232
"De 40 a 44 años (237)",400,391,8,15,21,30,100,113,73,31,9,2284
"De 45 a 49 años (238)",269,267,6,14,12,22,55,72,42,44,2,1661
"De 50 y más años (239)",508,502,30,27,30,32,91,115,88,89,6,3089
"Secundaria (240)",2495,2346,1513,344,213,107,117,36,12,4,149,1966
"De 12 a 14 años (241)",521,517,516,1,,,,,,,4,1
"De 15 a 19 años (242)",993,972,849,102,19,1,1,,,,21,147
"De 20 a 24 años (243)",460,400,115,170,88,21,6,,,,60,434
"De 25 a 29 años (244)",222,180,15,44,59,40,21,,1,,42,377
"De 30 a 34 años (245)",111,102,7,15,25,19,31,5,,,9,281
"De 35 a 39 años (246)",68,59,3,5,11,12,15,11,2,,9,216
"De 40 a 44 años (247)",41,38,2,,7,3,13,9,2,2,3,179
"De 45 a 49 años (248)",35,35,2,4,2,4,12,9,2,,,150
"De 50 y más años (249)",44,43,4,3,2,7,18,2,5,2,1,181
"Sup. no Univ. incompleta (250)",64,50,28,11,4,4,2,,1,,14,48
"De 15 a 19 años (252)",9,9,9,,,,,,,,,
"De 20 a 24 años (253)",30,20,13,5,2,,,,,,10,9
"De 25 a 29 años (254)",11,8,3,5,,,,,,,3,5
"De 30 a 34 años (255)",6,6,3,,2,,1,,,,,8
"De 35 a 39 años (256)",4,3,,1,,2,,,,,1,7
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"De 45 a 49 años (258)",1,1,,,,,1,,,,,5
"De 50 y más años (259)",2,2,,,,1,,,1,,,11
"Sup. no Univ. completa (260)",67,61,18,19,15,5,2,,2,,6,89
"De 20 a 24 años (263)",12,9,9,,,,,,,,3,
"De 25 a 29 años (264)",20,18,5,10,2,1,,,,,2,17
"De 30 a 34 años (265)",19,18,4,5,7,2,,,,,1,25
"De 35 a 39 años (266)",10,10,,3,5,1,1,,,,,20
"De 45 a 49 años (268)",4,4,,,1,1,1,,1,,,17
"De 50 y más años (269)",2,2,,1,,,,,1,,,10
"Sup. Univ. incompleta (270)",23,18,9,6,1,,2,,,,5,16
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",10,7,5,2,,,,,,,3,2
"De 30 a 34 años (275)",6,5,1,3,,,1,,,,1,7
"De 35 a 39 años (276)",2,1,,,,,1,,,,1,4
"De 45 a 49 años (278)",2,2,,1,1,,,,,,,3
"Sup. Univ. completa (280)",55,47,17,17,9,2,2,,,,8,50
"De 20 a 24 años (283)",4,1,1,,,,,,,,3,
"De 25 a 29 años (284)",12,11,5,5,1,,,,,,1,7
"De 30 a 34 años (285)",23,21,10,7,4,,,,,,2,15
"De 35 a 39 años (286)",7,6,,3,2,1,,,,,1,10
"De 40 a 44 años (287)",5,5,1,1,1,1,1,,,,,11
"De 45 a 49 años (288)",2,2,,1,1,,,,,,,3
"De 50 y más años (289)",2,1,,,,,1,,,,1,4
