"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUANCA SANCOS (000)",3685,495,806,1640,14,533,29,168
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",22,21,,,1,,,
"Profes., científicos e intelectuales (002)",340,290,,50,,,,
"Técnicos de nivel medio y trab. asimilados (003)",67,46,,19,2,,,
"Jefes y empleados de oficina (004)",86,86,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",230,9,5,175,4,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1211,,,1208,2,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",104,,50,51,,3,,
"Obreros construc.,conf.,papel, fab., instr. (008)",165,11,103,44,4,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",1207,24,627,62,1,464,29,
"Otra (010)",5,5,,,,,,
"Ocupación no especificada (011)",80,3,21,31,,25,,
"Desocupado (012)",168,,,,,,,168
"Hombres (013)",2303,324,632,995,10,193,1,148
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",19,18,,,1,,,
"Profes., científicos e intelectuales (015)",202,183,,19,,,,
"Técnicos de nivel medio y trab. asimilados (016)",46,32,,12,2,,,
"Jefes y empleados de oficina (017)",57,57,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",62,4,,50,2,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",805,,,804,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",87,,44,41,,2,,
"Obreros construc.,conf.,papel, fab., instr. (021)",157,11,100,40,4,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",681,13,472,18,,177,1,
"Otra (023)",5,5,,,,,,
"Ocupación no especificada (024)",34,1,16,11,,6,,
"Desocupado (025)",148,,,,,,,148
"Mujeres (026)",1382,171,174,645,4,340,28,20
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",138,107,,31,,,,
"Técnicos de nivel medio y trab. asimilados (029)",21,14,,7,,,,
"Jefes y empleados de oficina (030)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",168,5,5,125,2,31,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",406,,,404,1,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",17,,6,10,,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",8,,3,4,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",526,11,155,44,1,287,28,
"Ocupación no especificada (037)",46,2,5,20,,19,,
"Desocupado (038)",20,,,,,,,20
,,,,,,,,
"URBANA (039)",2377,462,508,1038,12,254,26,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,17,,,1,,,
"Profes., científicos e intelectuales (041)",318,271,,47,,,,
"Técnicos de nivel medio y trab. asimilados (042)",62,41,,19,2,,,
"Jefes y empleados de oficina (043)",84,84,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",209,9,3,163,4,30,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",631,,,629,1,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",84,,32,49,,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",138,11,82,42,3,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",681,21,376,59,1,198,26,
"Otra (049)",5,5,,,,,,
"Ocupación no especificada (050)",70,3,15,30,,22,,
"Desocupado (051)",77,,,,,,,77
"Hombres (052)",1486,296,423,599,8,93,,67
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,14,,,1,,,
"Profes., científicos e intelectuales (054)",187,169,,18,,,,
"Técnicos de nivel medio y trab. asimilados (055)",41,27,,12,2,,,
"Jefes y empleados de oficina (056)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",57,4,,47,2,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",418,,,418,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",68,,27,39,,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",132,11,80,38,3,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",412,10,304,16,,82,,
"Otra (062)",5,5,,,,,,
"Ocupación no especificada (063)",29,1,12,11,,5,,
"Desocupado (064)",67,,,,,,,67
"Mujeres (065)",891,166,85,439,4,161,26,10
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",131,102,,29,,,,
"Técnicos de nivel medio y trab. asimilados (068)",21,14,,7,,,,
"Jefes y empleados de oficina (069)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",152,5,3,116,2,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",213,,,211,1,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",16,,5,10,,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,2,4,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",269,11,72,43,1,116,26,
"Ocupación no especificada (076)",41,2,3,19,,17,,
"Desocupado (077)",10,,,,,,,10
,,,,,,,,
"RURAL (078)",1308,33,298,602,2,279,3,91
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,4,,,,,,
"Profes., científicos e intelectuales (080)",22,19,,3,,,,
"Técnicos de nivel medio y trab. asimilados (081)",5,5,,,,,,
"Jefes y empleados de oficina (082)",2,2,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",21,,2,12,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",580,,,579,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",20,,18,2,,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",27,,21,2,1,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",526,3,251,3,,266,3,
"Ocupación no especificada (089)",10,,6,1,,3,,
"Desocupado (090)",91,,,,,,,91
"Hombres (091)",817,28,209,396,2,100,1,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",15,14,,1,,,,
"Técnicos de nivel medio y trab. asimilados (094)",5,5,,,,,,
"Jefes y empleados de oficina (095)",2,2,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",5,,,3,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",387,,,386,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",19,,17,2,,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",25,,20,2,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",269,3,168,2,,95,1,
"Ocupación no especificada (102)",5,,4,,,1,,
