"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (110)",23449,9348,774,10265,336,1889,837
"Agric., ganadería, caza y silvicultura (111)",1563,5,156,532,10,860,
"Pesca (112)",33,3,19,10,,1,
"Explotación de minas y canteras (113)",13,5,5,2,,1,
"Industrias manufactureras (114)",2156,55,287,1679,45,90,
"Suministro de electricidad, gas y agua (115)",38,35,1,1,1,,
"Construcción (116)",85,26,38,14,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",6965,704,12,5445,119,685,
"Venta, mant.y rep. veh.autom y motoc. (118)",96,27,3,49,3,14,
"Comercio al por mayor (119)",190,47,5,114,7,17,
"Comercio al por menor (120)",6679,630,4,5282,109,654,
"Hoteles y restaurantes (121)",2012,606,51,1152,84,119,
"Trans., almac. y comunicaciones (122)",872,490,59,273,35,15,
"Intermediación financiera (123)",214,203,1,9,1,,
"Activid.inmobil., empres. y alquileres (124)",810,557,11,203,15,24,
"Admin.pub. y defensa; p. segur soc.afil (125)",1387,1313,74,,,,
"Enseñanza (126)",3603,3448,,150,,5,
"Servicios sociales y de salud (127)",1415,1320,3,85,3,4,
"Otras activ. serv.comun.soc y personales (128)",921,381,26,500,4,10,
"Hogares privados con servicio doméstico (129)",837,,,,,,837
"Organiz. y organos extraterritoriales (130)",4,4,,,,,
"Actividad economica no especificada (131)",521,193,31,210,15,72,
,,,,,,,
"RURAL (132)",39473,1306,3240,21224,180,13409,114
"Agric., ganadería, caza y silvicultura (133)",29867,6,1413,15633,71,12744,
"Pesca (134)",678,3,227,286,2,160,
"Explotación de minas y canteras (135)",246,5,196,40,1,4,
"Industrias manufactureras (136)",3279,3,234,2807,15,220,
"Suministro de electricidad, gas y agua (137)",9,3,5,1,,,
"Construcción (138)",1189,3,813,326,23,24,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1123,29,38,922,16,118,
"Venta, mant.y rep. veh.autom y motoc. (140)",103,,34,62,4,3,
"Comercio al por mayor (141)",56,3,,42,2,9,
"Comercio al por menor (142)",964,26,4,818,10,106,
"Hoteles y restaurantes (143)",224,85,24,86,14,15,
"Trans., almac. y comunicaciones (144)",837,81,95,615,32,14,
"Intermediación financiera (145)",3,2,1,,,,
"Activid.inmobil., empres. y alquileres (146)",132,84,13,31,2,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",575,434,141,,,,
"Enseñanza (148)",489,435,8,45,1,,
"Servicios sociales y de salud (149)",93,69,1,22,,1,
"Otras activ. serv.comun.soc y personales (150)",184,33,10,135,,6,
"Hogares privados con servicio doméstico (151)",114,,,,,,114
"Actividad economica no especificada (153)",431,31,21,275,3,101,
"Hombres (154)",22020,995,2439,14110,129,4336,11
"Agric., ganadería, caza y silvicultura (155)",16476,5,847,11510,39,4075,
"Pesca (156)",511,3,134,249,2,123,
"Explotación de minas y canteras (157)",238,4,193,36,1,4,
"Industrias manufactureras (158)",931,2,160,712,6,51,
"Suministro de electricidad, gas y agua (159)",9,3,5,1,,,
"Construcción (160)",1170,3,798,323,23,23,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",458,14,37,372,12,23,
"Venta, mant.y rep. veh.autom y motoc. (162)",95,,33,58,2,2,
"Comercio al por mayor (163)",31,2,,27,2,,
"Comercio al por menor (164)",332,12,4,287,8,21,
"Hoteles y restaurantes (165)",83,35,12,22,10,4,
"Trans., almac. y comunicaciones (166)",803,74,90,598,32,9,
"Intermediación financiera (167)",3,2,1,,,,
"Activid.inmobil., empres. y alquileres (168)",114,70,12,28,2,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",470,351,119,,,,
"Enseñanza (170)",382,348,8,26,,,
"Servicios sociales y de salud (171)",54,35,1,18,,,
"Otras activ. serv.comun.soc y personales (172)",145,27,9,105,,4,
"Hogares privados con servicio doméstico (173)",11,,,,,,11
"Actividad economica no especificada (175)",162,19,13,110,2,18,
"Mujeres (176)",17453,311,801,7114,51,9073,103
"Agric., ganadería, caza y silvicultura (177)",13391,1,566,4123,32,8669,
"Pesca (178)",167,,93,37,,37,
"Explotación de minas y canteras (179)",8,1,3,4,,,
"Industrias manufactureras (180)",2348,1,74,2095,9,169,
"Construcción (182)",19,,15,3,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",665,15,1,550,4,95,
"Venta, mant.y rep. veh.autom y motoc. (184)",8,,1,4,2,1,
"Comercio al por mayor (185)",25,1,,15,,9,
"Comercio al por menor (186)",632,14,,531,2,85,
"Hoteles y restaurantes (187)",141,50,12,64,4,11,
"Trans., almac. y comunicaciones (188)",34,7,5,17,,5,
"Activid.inmobil., empres. y alquileres (190)",18,14,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",105,83,22,,,,
"Enseñanza (192)",107,87,,19,1,,
"Servicios sociales y de salud (193)",39,34,,4,,1,
"Otras activ. serv.comun.soc y personales (194)",39,6,1,30,,2,
"Hogares privados con servicio doméstico (195)",103,,,,,,103
"Actividad economica no especificada (197)",269,12,8,165,1,83,
