"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",7,7,3,2,2,,,,,,,6
"De 25 a 29 años (024)",12,12,3,2,4,3,,,,,,19
"De 30 a 34 años (025)",12,12,3,1,1,2,4,1,,,,32
"De 35 a 39 años (026)",3,3,,,,1,2,,,,,11
"Primaria (030)",6755,6577,1528,851,1140,948,1207,576,238,89,178,17970
"De 12 a 14 años (031)",653,648,648,,,,,,,,5,
"De 15 a 19 años (032)",408,400,310,69,18,2,1,,,,8,115
"De 20 a 24 años (033)",793,752,226,258,192,64,9,3,,,41,890
"De 25 a 29 años (034)",954,899,116,196,302,183,96,6,,,55,1788
"De 30 a 34 años (035)",948,924,73,123,258,219,216,28,5,2,24,2480
"De 35 a 39 años (036)",974,954,52,80,172,208,305,113,21,3,20,3312
"De 40 a 44 años (037)",754,743,35,51,96,109,249,136,55,12,11,3145
"De 45 a 49 años (038)",564,563,24,31,52,85,150,129,66,26,1,2736
"De 50 y más años (039)",707,694,44,43,50,78,181,161,91,46,13,3504
"Secundaria (040)",7047,6753,3513,1309,924,493,380,94,30,10,294,7225
"De 12 a 14 años (041)",866,862,855,6,1,,,,,,4,8
"De 15 a 19 años (042)",1893,1858,1691,154,11,1,1,,,,35,183
"De 20 a 24 años (043)",1710,1583,675,646,212,38,11,1,,,127,1238
"De 25 a 29 años (044)",1038,961,162,315,329,109,42,3,1,,77,1504
"De 30 a 34 años (045)",659,625,59,105,206,142,99,12,2,,34,1452
"De 35 a 39 años (046)",450,442,39,51,106,122,95,24,5,,8,1233
"De 40 a 44 años (047)",205,201,17,14,26,47,68,20,4,5,4,714
"De 45 a 49 años (048)",137,136,8,8,25,23,37,23,10,2,1,539
"De 50 y más años (049)",89,85,7,10,8,11,27,11,8,3,4,354
"Sup. no Univ. incompleta (050)",406,355,197,94,40,15,7,2,,,51,263
"De 15 a 19 años (052)",76,74,72,,1,1,,,,,2,5
"De 20 a 24 años (053)",177,150,95,48,7,,,,,,27,62
"De 25 a 29 años (054)",84,71,18,33,14,6,,,,,13,79
"De 30 a 34 años (055)",29,26,7,9,7,3,,,,,3,32
"De 35 a 39 años (056)",20,17,2,2,8,2,2,1,,,3,40
"De 40 a 44 años (057)",10,10,2,2,2,2,2,,,,,21
"De 45 a 49 años (058)",6,4,,,1,1,1,1,,,2,16
"De 50 y más años (059)",4,3,1,,,,2,,,,1,8
"Sup. no Univ. completa (060)",260,242,103,63,42,20,13,,,1,18,275
"De 20 a 24 años (063)",84,75,55,17,3,,,,,,9,23
"De 25 a 29 años (064)",93,86,37,34,12,2,1,,,,7,68
"De 30 a 34 años (065)",37,37,6,10,11,8,2,,,,,65
"De 35 a 39 años (066)",21,19,3,,8,6,2,,,,2,43
"De 40 a 44 años (067)",13,13,1,1,8,1,2,,,,,29
"De 45 a 49 años (068)",5,5,,,,1,4,,,,,20
"De 50 y más años (069)",7,7,1,1,,2,2,,,1,,27
"Sup. Univ. incompleta (070)",251,221,151,40,19,9,2,,,,30,113
"De 15 a 19 años (072)",50,50,48,2,,,,,,,,2
"De 20 a 24 años (073)",117,102,84,16,2,,,,,,15,20
"De 25 a 29 años (074)",50,38,12,13,11,2,,,,,12,41
"De 30 a 34 años (075)",15,13,5,3,3,2,,,,,2,15
"De 35 a 39 años (076)",11,10,1,4,2,2,1,,,,1,18
"De 40 a 44 años (077)",5,5,1,1,1,2,,,,,,9
"De 45 a 49 años (078)",3,3,,1,,1,1,,,,,8
"Sup. Univ. completa (080)",218,182,62,54,48,14,4,,,,36,209
"De 20 a 24 años (083)",34,26,18,5,3,,,,,,8,11
"De 25 a 29 años (084)",70,54,24,18,11,1,,,,,16,43
"De 30 a 34 años (085)",41,36,7,12,14,3,,,,,5,49
"De 35 a 39 años (086)",34,30,6,12,7,4,1,,,,4,42
"De 40 a 44 años (087)",18,15,2,3,7,3,,,,,3,26
"De 45 a 49 años (088)",10,10,5,1,3,,1,,,,,12
"De 50 y más años (089)",11,11,,3,3,3,2,,,,,26
,,,,,,,,,,,,
"URBANA (100)",11723,11270,3872,1906,1796,1254,1379,632,300,131,453,23349
"De 12 a 14 años (101)",982,978,970,6,2,,,,,,4,10
"De 15 a 19 años (102)",1651,1620,1441,154,20,4,1,,,,31,210
"De 20 a 24 años (103)",2188,2025,852,766,312,78,14,3,,,163,1702
"De 25 a 29 años (104)",1720,1588,264,475,521,223,96,8,1,,132,2649
"De 30 a 34 años (105)",1308,1259,100,202,403,293,234,24,2,1,49,3075
"De 35 a 39 años (106)",1169,1137,73,117,244,279,323,85,13,3,32,3532
"De 40 a 44 años (107)",785,774,58,58,115,130,246,114,40,13,11,2963
"De 45 a 49 años (108)",587,585,29,37,73,91,160,113,67,15,2,2620
"De 50 y más años (109)",1333,1304,85,91,106,156,305,285,177,99,29,6588
"Sin nivel (110)",1180,1154,109,92,107,140,265,221,152,68,26,5380
"De 12 a 14 años (111)",10,10,9,,1,,,,,,,2
"De 15 a 19 años (112)",11,10,8,2,,,,,,,1,2
"De 20 a 24 años (113)",39,36,15,9,5,4,2,1,,,3,45
"De 25 a 29 años (114)",31,30,6,7,7,5,4,1,,,1,62
"De 30 a 34 años (115)",43,39,3,7,6,10,13,,,,4,108
"De 35 a 39 años (116)",64,62,4,4,8,12,27,6,1,,2,220
"De 40 a 44 años (117)",100,99,11,6,9,14,32,18,8,1,1,401
"De 45 a 49 años (118)",92,92,5,7,7,8,21,21,23,,,463
"De 50 y más años (119)",790,776,48,50,64,87,166,174,120,67,14,4077
"Educacion Inicial (120)",31,30,13,3,5,4,4,1,,,1,48
"De 12 a 14 años (121)",3,3,3,,,,,,,,,
"De 15 a 19 años (122)",4,3,3,,,,,,,,1,
"De 20 a 24 años (123)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (124)",9,9,3,1,4,1,,,,,,12
"De 30 a 34 años (125)",9,9,2,,1,2,3,1,,,,27
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"Primaria (130)",4251,4142,800,559,792,664,802,344,127,54,109,11528
"De 12 a 14 años (131)",325,322,322,,,,,,,,3,
"De 15 a 19 años (132)",194,189,146,32,9,2,,,,,5,56
"De 20 a 24 años (133)",488,469,125,172,120,46,5,1,,,19,577
"De 25 a 29 años (134)",629,592,72,129,207,122,57,5,,,37,1177
"De 30 a 34 años (135)",631,615,35,84,187,152,138,16,2,1,16,1642
"De 35 a 39 años (136)",671,656,30,56,122,155,219,61,10,3,15,2226
"De 40 a 44 años (137)",488,485,27,32,73,72,160,84,29,8,3,1967
"De 45 a 49 años (138)",368,368,14,24,40,61,104,74,37,14,,1697
"De 50 y más años (139)",457,446,29,30,34,54,119,103,49,28,11,2186
"Secundaria (140)",5298,5093,2504,1036,770,401,288,65,21,8,205,5695
"De 12 a 14 años (141)",644,643,636,6,1,,,,,,1,8
"De 15 a 19 años (142)",1326,1304,1174,118,10,1,1,,,,22,145
"De 20 a 24 años (143)",1308,1217,491,516,174,28,7,1,,,91,985
"De 25 a 29 años (144)",799,747,107,249,267,87,34,2,1,,52,1209
"De 30 a 34 años (145)",528,505,40,81,181,117,79,7,,,23,1171
"De 35 a 39 años (146)",360,352,29,41,91,99,72,18,2,,8,964
"De 40 a 44 años (147)",159,155,15,13,19,37,52,12,3,4,4,530
"De 45 a 49 años (148)",108,107,6,4,22,21,29,17,7,1,1,415
"De 50 y más años (149)",66,63,6,8,5,11,14,8,8,3,3,268
"Sup. no Univ. incompleta (150)",348,309,181,81,30,11,5,1,,,39,202
"De 15 a 19 años (152)",70,68,66,,1,1,,,,,2,5
"De 20 a 24 años (153)",154,131,87,39,5,,,,,,23,49
"De 25 a 29 años (154)",72,63,17,31,10,5,,,,,9,66
"De 30 a 34 años (155)",23,21,6,8,5,2,,,,,2,24
"De 35 a 39 años (156)",13,12,2,1,8,1,,,,,1,20
"De 40 a 44 años (157)",8,8,2,2,,2,2,,,,,17
"De 45 a 49 años (158)",4,3,,,1,,1,1,,,1,13
"De 50 y más años (159)",4,3,1,,,,2,,,,1,8
"Sup. no Univ. completa (160)",204,186,79,51,32,14,9,,,1,18,207
"De 20 a 24 años (163)",67,58,42,13,3,,,,,,9,19
"De 25 a 29 años (164)",73,66,28,29,7,1,1,,,,7,50
"De 30 a 34 años (165)",26,26,5,7,8,5,1,,,,,43
"De 35 a 39 años (166)",18,16,2,,7,5,2,,,,2,38
"De 40 a 44 años (167)",10,10,1,1,7,1,,,,,,18
"De 45 a 49 años (168)",4,4,,,,1,3,,,,,15
"De 50 y más años (169)",6,6,1,1,,1,2,,,1,,24
"Sup. Univ. incompleta (170)",214,189,131,34,15,7,2,,,,25,93
"De 15 a 19 años (172)",46,46,44,2,,,,,,,,2
"De 20 a 24 años (173)",98,87,73,12,2,,,,,,11,16
"De 25 a 29 años (174)",44,33,11,12,9,1,,,,,11,33
"De 30 a 34 años (175)",11,9,2,3,2,2,,,,,2,13
"De 35 a 39 años (176)",10,9,1,3,2,2,1,,,,1,17
"De 40 a 44 años (177)",3,3,,1,,2,,,,,,7
"De 45 a 49 años (178)",2,2,,1,,,1,,,,,5
"Sup. Univ. completa (180)",197,167,55,50,45,13,4,,,,30,196
"De 20 a 24 años (183)",30,23,17,3,3,,,,,,7,9
"De 25 a 29 años (184)",63,48,20,17,10,1,,,,,15,40
"De 30 a 34 años (185)",37,35,7,12,13,3,,,,,2,47
"De 35 a 39 años (186)",31,28,5,12,6,4,1,,,,3,40
"De 40 a 44 años (187)",17,14,2,3,7,2,,,,,3,23
"De 45 a 49 años (188)",9,9,4,1,3,,1,,,,,12
"De 50 y más años (189)",10,10,,2,3,3,2,,,,,25
,,,,,,,,,,,,
"RURAL (200)",6093,5898,1996,701,660,530,861,606,350,194,195,16420
"De 12 a 14 años (201)",564,559,559,,,,,,,,5,
"De 15 a 19 años (202)",813,797,711,75,10,,1,,,,16,99
"De 20 a 24 años (203)",805,738,336,243,119,30,8,2,,,67,617
"De 25 a 29 años (204)",649,599,127,147,176,94,52,3,,,50,1020
"De 30 a 34 años (205)",528,501,71,74,111,101,114,22,6,2,27,1313
"De 35 a 39 años (206)",469,460,39,44,70,90,126,75,15,1,9,1620
"De 40 a 44 años (207)",422,411,22,24,45,55,127,88,40,10,11,1858
"De 45 a 49 años (208)",349,346,21,19,21,41,80,82,52,30,3,1825
"De 50 y más años (209)",1494,1487,110,75,108,119,353,334,237,151,7,8068
"Sin nivel (210)",1657,1643,189,99,129,139,356,344,230,157,14,8266
"De 12 a 14 años (211)",13,13,13,,,,,,,,,
"De 15 a 19 años (212)",22,22,20,2,,,,,,,,2
"De 20 a 24 años (213)",32,32,17,8,5,2,,,,,,24
"De 25 a 29 años (214)",37,36,13,4,7,6,5,1,,,1,65
"De 30 a 34 años (215)",52,48,8,6,8,5,14,5,1,1,4,155
"De 35 a 39 años (216)",61,60,5,8,3,12,14,16,1,1,1,233
"De 40 a 44 años (217)",102,99,11,4,11,7,20,28,13,5,3,476
"De 45 a 49 años (218)",119,118,8,8,6,13,25,21,20,17,1,651
"De 50 y más años (219)",1219,1215,94,59,89,94,278,273,195,133,4,6660
"Educacion Inicial (220)",11,11,3,2,2,2,2,,,,,20
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 20 a 24 años (223)",3,3,1,,2,,,,,,,4
"De 25 a 29 años (224)",3,3,,1,,2,,,,,,7
"De 30 a 34 años (225)",3,3,1,1,,,1,,,,,5
"De 35 a 39 años (226)",1,1,,,,,1,,,,,4
"Primaria (230)",2504,2435,728,292,348,284,405,232,111,35,69,6442
"De 12 a 14 años (231)",328,326,326,,,,,,,,2,
"De 15 a 19 años (232)",214,211,164,37,9,,1,,,,3,59
"De 20 a 24 años (233)",305,283,101,86,72,18,4,2,,,22,313
"De 25 a 29 años (234)",325,307,44,67,95,61,39,1,,,18,611
"De 30 a 34 años (235)",317,309,38,39,71,67,78,12,3,1,8,838
"De 35 a 39 años (236)",303,298,22,24,50,53,86,52,11,,5,1086
"De 40 a 44 años (237)",266,258,8,19,23,37,89,52,26,4,8,1178
"De 45 a 49 años (238)",196,195,10,7,12,24,46,55,29,12,1,1039
"De 50 y más años (239)",250,248,15,13,16,24,62,58,42,18,2,1318
"Secundaria (240)",1749,1660,1009,273,154,92,92,29,9,2,89,1530
"De 12 a 14 años (241)",222,219,219,,,,,,,,3,
"De 15 a 19 años (242)",567,554,517,36,1,,,,,,13,38
"De 20 a 24 años (243)",402,366,184,130,38,10,4,,,,36,253
"De 25 a 29 años (244)",239,214,55,66,62,22,8,1,,,25,295
"De 30 a 34 años (245)",131,120,19,24,25,25,20,5,2,,11,281
"De 35 a 39 años (246)",90,90,10,10,15,23,23,6,3,,,269
"De 40 a 44 años (247)",46,46,2,1,7,10,16,8,1,1,,184
"De 45 a 49 años (248)",29,29,2,4,3,2,8,6,3,1,,124
"De 50 y más años (249)",23,22,1,2,3,,13,3,,,1,86
"Sup. no Univ. incompleta (250)",58,46,16,13,10,4,2,1,,,12,61
"De 15 a 19 años (252)",6,6,6,,,,,,,,,
"De 20 a 24 años (253)",23,19,8,9,2,,,,,,4,13
"De 25 a 29 años (254)",12,8,1,2,4,1,,,,,4,13
"De 30 a 34 años (255)",6,5,1,1,2,1,,,,,1,8
"De 35 a 39 años (256)",7,5,,1,,1,2,1,,,2,20
"De 40 a 44 años (257)",2,2,,,2,,,,,,,4
"De 45 a 49 años (258)",2,1,,,,1,,,,,1,3
"Sup. no Univ. completa (260)",56,56,24,12,10,6,4,,,,,68
"De 20 a 24 años (263)",17,17,13,4,,,,,,,,4
"De 25 a 29 años (264)",20,20,9,5,5,1,,,,,,18
"De 30 a 34 años (265)",11,11,1,3,3,3,1,,,,,22
"De 35 a 39 años (266)",3,3,1,,1,1,,,,,,5
"De 40 a 44 años (267)",3,3,,,1,,2,,,,,11
"De 45 a 49 años (268)",1,1,,,,,1,,,,,5
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",37,32,20,6,4,2,,,,,5,20
"De 15 a 19 años (272)",4,4,4,,,,,,,,,
"De 20 a 24 años (273)",19,15,11,4,,,,,,,4,4
"De 25 a 29 años (274)",6,5,1,1,2,1,,,,,1,8
"De 30 a 34 años (275)",4,4,3,,1,,,,,,,2
"De 35 a 39 años (276)",1,1,,1,,,,,,,,1
"De 40 a 44 años (277)",2,2,1,,1,,,,,,,2
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",21,15,7,4,3,1,,,,,6,13
"De 20 a 24 años (283)",4,3,1,2,,,,,,,1,2
"De 25 a 29 años (284)",7,6,4,1,1,,,,,,1,3
"De 30 a 34 años (285)",4,1,,,1,,,,,,3,2
"De 35 a 39 años (286)",3,2,1,,1,,,,,,1,2
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 45 a 49 años (288)",1,1,1,,,,,,,,,
"De 50 y más años (289)",1,1,,1,,,,,,,,1
