"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",1557,1326,132,48,51
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",424,369,34,14,7
,,,,,
"URBANA (036)",11185,7197,1417,1253,1318
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",32,4,6,8,14
"Profes., científicos e intelectuales (038)",1249,343,333,394,179
"Técnicos de nivel medio y trab. asimilados (039)",511,275,82,60,94
"Jefes y empleados de oficina (040)",461,95,43,100,223
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2881,2280,251,194,156
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1098,966,125,7,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",645,525,68,24,28
"Obreros construc.,conf.,papel, fab., instr. (044)",1282,804,160,148,170
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2466,1582,282,276,326
"Otra (046)",91,,,,91
"Ocupación no especificada (047)",469,323,67,42,37
"Hombres (048)",6720,3884,917,891,1028
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",27,3,4,7,13
"Profes., científicos e intelectuales (050)",616,160,158,207,91
"Técnicos de nivel medio y trab. asimilados (051)",324,171,51,38,64
"Jefes y empleados de oficina (052)",254,40,20,59,135
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1048,643,129,148,128
"Agricult.trabaj.calif.agrop.y pesqueros (054)",943,824,112,7,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",493,401,51,15,26
"Obreros construc.,conf.,papel, fab., instr. (056)",1193,730,149,145,169
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1454,747,194,232,281
"Otra (058)",90,,,,90
"Ocupación no especificada (059)",278,165,49,33,31
"Mujeres (060)",4465,3313,500,362,290
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",5,1,2,1,1
"Profes., científicos e intelectuales (062)",633,183,175,187,88
"Técnicos de nivel medio y trab. asimilados (063)",187,104,31,22,30
"Jefes y empleados de oficina (064)",207,55,23,41,88
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1833,1637,122,46,28
"Agricult.trabaj.calif.agrop.y pesqueros (066)",155,142,13,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",152,124,17,9,2
"Obreros construc.,conf.,papel, fab., instr. (068)",89,74,11,3,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1012,835,88,44,45
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",191,158,18,9,6
,,,,,
"RURAL (072)",8500,6758,1108,302,332
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",10,,1,1,8
"Profes., científicos e intelectuales (074)",172,62,54,40,16
"Técnicos de nivel medio y trab. asimilados (075)",97,49,12,17,19
"Jefes y empleados de oficina (076)",95,16,8,17,54
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",664,520,71,26,47
"Agricult.trabaj.calif.agrop.y pesqueros (078)",3823,3397,423,3,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",307,263,21,16,7
"Obreros construc.,conf.,papel, fab., instr. (080)",823,549,143,70,61
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2139,1597,335,99,108
"Otra (082)",7,,,,7
"Ocupación no especificada (083)",363,305,40,13,5
"Hombres (084)",6651,5166,945,253,287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",7,,1,,6
"Profes., científicos e intelectuales (086)",94,25,32,25,12
"Técnicos de nivel medio y trab. asimilados (087)",64,34,10,10,10
"Jefes y empleados de oficina (088)",65,14,6,12,33
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",216,118,36,17,45
"Agricult.trabaj.calif.agrop.y pesqueros (090)",3499,3106,390,3,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",193,158,14,14,7
"Obreros construc.,conf.,papel, fab., instr. (092)",782,511,141,69,61
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1594,1106,291,95,102
"Otra (094)",7,,,,7
"Ocupación no especificada (095)",130,94,24,8,4
"Mujeres (096)",1849,1592,163,49,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,,1,2
"Profes., científicos e intelectuales (098)",78,37,22,15,4
"Técnicos de nivel medio y trab. asimilados (099)",33,15,2,7,9
"Jefes y empleados de oficina (100)",30,2,2,5,21
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",448,402,35,9,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",324,291,33,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",114,105,7,2,
"Obreros construc.,conf.,papel, fab., instr. (104)",41,38,2,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",545,491,44,4,6
"Ocupación no especificada (107)",233,211,16,5,1
