"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",130,,52,41,26,11
,,,,,,
"URBANA (036)",2938,82,913,1128,656,159
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",17,,1,7,8,1
"Profes., científicos e intelectuales (038)",289,,96,146,47,
"Técnicos de nivel medio y trab. asimilados (039)",84,,29,39,15,1
"Jefes y empleados de oficina (040)",80,,31,31,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",474,10,138,191,104,31
"Agricult. trabaj. calif.agrop. y pesqueros (042)",706,7,172,261,198,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",141,5,42,57,29,8
"Obreros construc., conf., papel, fab., instr. (044)",248,,95,100,50,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",755,60,271,235,152,37
"Otra (046)",43,,2,27,14,
"Ocupación no especificada (047)",101,,36,34,21,10
"Hombres (048)",1847,45,543,728,427,104
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,,7,7,1
"Profes., científicos e intelectuales (050)",128,,29,69,30,
"Técnicos de nivel medio y trab. asimilados (051)",50,,16,20,13,1
"Jefes y empleados de oficina (052)",55,,18,23,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",154,5,45,69,24,11
"Agricult. trabaj. calif.agrop. y pesqueros (054)",598,5,148,223,169,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",118,4,39,47,21,7
"Obreros construc., conf., papel, fab., instr. (056)",241,,90,98,50,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",406,31,140,136,76,23
"Otra (058)",43,,2,27,14,
"Ocupación no especificada (059)",39,,16,9,9,5
"Mujeres (060)",1091,37,370,400,229,55
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,1,,1,
"Profes., científicos e intelectuales (062)",161,,67,77,17,
"Técnicos de nivel medio y trab. asimilados (063)",34,,13,19,2,
"Jefes y empleados de oficina (064)",25,,13,8,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",320,5,93,122,80,20
"Agricult. trabaj. calif.agrop. y pesqueros (066)",108,2,24,38,29,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",23,1,3,10,8,1
"Obreros construc., conf., papel, fab., instr. (068)",7,,5,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",349,29,131,99,76,14
"Ocupación no especificada (071)",62,,20,25,12,5
,,,,,,
"RURAL (072)",12553,373,4335,4192,2861,792
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,,8,2,
"Profes., científicos e intelectuales (074)",98,,36,49,12,1
"Técnicos de nivel medio y trab. asimilados (075)",24,,9,9,5,1
"Jefes y empleados de oficina (076)",21,,8,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",196,6,73,75,34,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7078,26,1895,2641,1942,574
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",510,18,192,168,108,24
"Obreros construc., conf., papel, fab., instr. (080)",279,1,125,104,45,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4227,322,1954,1097,682,172
"Ocupación no especificada (083)",110,,43,33,26,8
"Hombres (084)",8585,212,2930,2928,1970,545
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,,7,2,
"Profes., científicos e intelectuales (086)",54,,20,25,8,1
"Técnicos de nivel medio y trab. asimilados (087)",16,,6,5,5,
"Jefes y empleados de oficina (088)",15,,5,5,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",67,2,27,26,8,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6306,18,1709,2403,1692,484
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",124,3,58,36,23,4
"Obreros construc., conf., papel, fab., instr. (092)",268,1,121,100,42,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1684,188,973,304,173,46
"Ocupación no especificada (095)",42,,11,17,12,2
"Mujeres (096)",3968,161,1405,1264,891,247
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",44,,16,24,4,
"Técnicos de nivel medio y trab. asimilados (099)",8,,3,4,,1
"Jefes y empleados de oficina (100)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",129,4,46,49,26,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",772,8,186,238,250,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",386,15,134,132,85,20
"Obreros construc., conf., papel, fab., instr. (104)",11,,4,4,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2543,134,981,793,509,126
"Ocupación no especificada (107)",68,,32,16,14,6
