"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CARHUAZ (000)",43902,21283,22619,14862,7218,7644,29040,14065,14975
"Menores de 1 año (001)",744,407,337,246,149,97,498,258,240
"Menores de 1 mes (002)",75,41,34,28,17,11,47,24,23
"De 1 a 11 meses (003)",669,366,303,218,132,86,451,234,217
"De 1 a 4 años (004)",3417,1750,1667,1046,531,515,2371,1219,1152
"1 año (005)",808,400,408,245,130,115,563,270,293
"2 años (006)",906,474,432,283,151,132,623,323,300
"3 años (007)",887,445,442,271,121,150,616,324,292
"4 años (008)",816,431,385,247,129,118,569,302,267
"De 5 a 9 años (009)",4558,2277,2281,1443,705,738,3115,1572,1543
"5 años (010)",834,421,413,256,138,118,578,283,295
"6 años (011)",799,389,410,254,117,137,545,272,273
"7 años (012)",949,489,460,290,147,143,659,342,317
"8 años (013)",986,496,490,334,152,182,652,344,308
"9 años (014)",990,482,508,309,151,158,681,331,350
"De 10 a 14 años (015)",5353,2747,2606,1581,781,800,3772,1966,1806
"10 años (016)",1094,551,543,324,155,169,770,396,374
"11 años (017)",996,492,504,297,138,159,699,354,345
"12 años (018)",1099,564,535,318,169,149,781,395,386
"13 años (019)",1098,603,495,325,165,160,773,438,335
"14 años (020)",1066,537,529,317,154,163,749,383,366
"De 15 a 19 años (021)",4570,2294,2276,1481,743,738,3089,1551,1538
"15 años (022)",1058,524,534,332,171,161,726,353,373
"16 años (023)",916,437,479,311,149,162,605,288,317
"17 años (024)",962,484,478,301,151,150,661,333,328
"18 años (025)",865,452,413,281,144,137,584,308,276
"19 años (026)",769,397,372,256,128,128,513,269,244
"De 20 a 24 años (027)",3749,1845,1904,1298,630,668,2451,1215,1236
"20 años (028)",815,373,442,253,116,137,562,257,305
"21 años (029)",678,330,348,241,117,124,437,213,224
"22 años (030)",735,369,366,265,127,138,470,242,228
"23 años (031)",746,373,373,269,129,140,477,244,233
"24 años (032)",775,400,375,270,141,129,505,259,246
"De 25 a 29 años (033)",3222,1569,1653,1203,610,593,2019,959,1060
"25 años (034)",682,336,346,256,129,127,426,207,219
"26 años (035)",636,318,318,237,123,114,399,195,204
"27 años (036)",726,362,364,271,132,139,455,230,225
"28 años (037)",620,295,325,237,125,112,383,170,213
"29 años (038)",558,258,300,202,101,101,356,157,199
"De 30 a 34 años (039)",2934,1411,1523,1092,540,552,1842,871,971
"30 años (040)",826,411,415,311,161,150,515,250,265
"31 años (041)",402,196,206,132,68,64,270,128,142
"32 años (042)",609,290,319,214,99,115,395,191,204
"33 años (043)",541,263,278,212,106,106,329,157,172
"34 años (044)",556,251,305,223,106,117,333,145,188
"De 35 a 39 años (045)",2807,1355,1452,1001,475,526,1806,880,926
