"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",13095,23864,23429,1330,98.2,5.6,
"De 35 a 39 años (036)",15213,35076,34286,874,97.7,2.5,
"De 40 a 44 años (037)",15649,42323,41097,300,97.1,0.7,
"De 45 a 49 años (038)",14317,43853,42157,32,96.1,0.1,
"De 50 y más años (039)",45770,192809,178985,,92.8,,
"Viudo(a) (040)",18865,90809,79692,35,87.8,,
"De 15 a 19 años (042)",19,28,27,1,96.4,3.6,
"De 20 a 24 años (043)",48,66,66,3,100,4.5,
"De 25 a 29 años (044)",100,162,160,7,98.8,4.3,
"De 30 a 34 años (045)",225,482,468,8,97.1,1.7,
"De 35 a 39 años (046)",355,890,865,8,97.2,0.9,
"De 40 a 44 años (047)",577,1808,1718,6,95,0.3,
"De 45 a 49 años (048)",872,3071,2903,2,94.5,0.1,
"De 50 y más años (049)",16669,84302,73485,,87.2,,
"Divorciado(a) (050)",3437,9184,8691,24,94.6,0.3,
"De 15 a 19 años (052)",13,,,,,,
"De 20 a 24 años (053)",57,28,28,1,100,3.6,
"De 25 a 29 años (054)",97,118,117,4,99.2,3.4,
"De 30 a 34 años (055)",219,328,323,9,98.5,2.7,
"De 35 a 39 años (056)",317,523,517,4,98.9,0.8,
"De 40 a 44 años (057)",417,892,867,4,97.2,0.4,
"De 45 a 49 años (058)",502,1200,1156,2,96.3,0.2,
"De 50 y más años (059)",1815,6095,5683,,93.2,,
"Soltero(a) (060)",144351,32526,31643,1086,97.3,3.3,
"De 12 a 14 años (061)",23753,39,37,2,94.9,5.1,
"De 15 a 19 años (062)",40432,690,673,215,97.5,31.2,
"De 20 a 24 años (063)",29537,2429,2397,338,98.7,13.9,
"De 25 a 29 años (064)",17329,3780,3717,256,98.3,6.8,
"De 30 a 34 años (065)",9840,4380,4313,163,98.5,3.7,
"De 35 a 39 años (066)",6333,4492,4397,85,97.9,1.9,
"De 40 a 44 años (067)",4560,4023,3933,21,97.8,0.5,
"De 45 a 49 años (068)",3478,3263,3193,6,97.9,0.2,
"De 50 y más años (069)",9089,9430,8983,,95.3,,
,,,,,,,
"URBANA (080)",356511,649964,613347,11180,94.4,1.7,
"De 12 a 14 años (081)",23381,97,87,2,89.7,2.1,
"De 15 a 19 años (082)",43198,2733,2644,803,96.7,29.4,
"De 20 a 24 años (083)",43490,16531,16234,2470,98.2,14.9,
"De 25 a 29 años (084)",39822,35879,35279,2987,98.3,8.3,
"De 30 a 34 años (085)",37028,56250,55149,2732,98,4.9,
"De 35 a 39 años (086)",33130,67787,66214,1601,97.7,2.4,
"De 40 a 44 años (087)",29136,72092,69903,520,97,0.7,
"De 45 a 49 años (088)",24522,68771,66059,65,96.1,0.1,
"De 50 y más años (089)",82804,329824,301778,,91.5,,
"Conviviente (090)",63895,134157,129184,5696,96.3,4.2,
"De 12 a 14 años (091)",197,44,36,,81.8,,
"De 15 a 19 años (092)",3012,1668,1608,515,96.4,30.9,
"De 20 a 24 años (093)",10807,10593,10383,1639,98,15.5,
"De 25 a 29 años (094)",13347,19472,19117,1603,98.2,8.2,
"De 30 a 34 años (095)",11996,24191,23671,1156,97.9,4.8,
"De 35 a 39 años (096)",8938,22645,22070,590,97.5,2.6,
"De 40 a 44 años (097)",6067,18189,17584,173,96.7,1,
"De 45 a 49 años (098)",3675,12624,12009,20,95.1,0.2,
"De 50 y más años (099)",5856,24731,22706,,91.8,,
"Separado(a) (100)",16142,44653,42371,401,94.9,0.9,
"De 12 a 14 años (101)",16,3,3,,100,,
"De 15 a 19 años (102)",191,119,119,35,100,29.4,
"De 20 a 24 años (103)",757,851,839,92,98.6,10.8,
"De 25 a 29 años (104)",1375,1985,1953,105,98.4,5.3,
"De 30 a 34 años (105)",1983,3625,3545,87,97.8,2.4,
"De 35 a 39 años (106)",2338,5045,4920,55,97.5,1.1,
"De 40 a 44 años (107)",2230,6082,5859,24,96.3,0.4,
"De 45 a 49 años (108)",2050,6295,6045,3,96,,
"De 50 y más años (109)",5202,20648,19088,,92.4,,
"Casado(a) (110)",112633,341715,324401,3963,94.9,1.2,
"De 12 a 14 años (111)",25,11,11,,100,,
"De 15 a 19 años (112)",326,249,238,42,95.6,16.9,
"De 20 a 24 años (113)",2637,2627,2581,410,98.2,15.6,
"De 25 a 29 años (114)",7765,10442,10292,1014,98.6,9.7,
"De 30 a 34 años (115)",12879,23320,22904,1312,98.2,5.6,
"De 35 a 39 años (116)",14941,34293,33543,861,97.8,2.5,
"De 40 a 44 años (117)",15350,41226,40060,292,97.2,0.7,
"De 45 a 49 años (118)",14018,42498,40912,32,96.3,0.1,
"De 50 y más años (119)",44692,187049,173860,,92.9,,
"Viudo(a) (120)",18435,88373,77663,34,87.9,,
"De 15 a 19 años (122)",19,28,27,1,96.4,3.6,
"De 20 a 24 años (123)",46,63,63,3,100,4.8,
"De 25 a 29 años (124)",97,154,153,7,99.4,4.5,
"De 30 a 34 años (125)",222,475,461,8,97.1,1.7,
"De 35 a 39 años (126)",347,860,835,7,97.1,0.8,
"De 40 a 44 años (127)",562,1739,1659,6,95.4,0.3,
"De 45 a 49 años (128)",846,2954,2801,2,94.8,0.1,
"De 50 y más años (129)",16296,82100,71664,,87.3,,
"Divorciado(a) (130)",3402,9070,8591,24,94.7,0.3,
"De 15 a 19 años (132)",13,,,,,,
"De 20 a 24 años (133)",56,27,27,1,100,3.7,
"De 25 a 29 años (134)",95,114,113,4,99.1,3.5,
"De 30 a 34 años (135)",218,327,322,9,98.5,2.8,
"De 35 a 39 años (136)",314,518,512,4,98.8,0.8,
"De 40 a 44 años (137)",415,890,865,4,97.2,0.4,
"De 45 a 49 años (138)",499,1187,1145,2,96.5,0.2,
"De 50 y más años (139)",1792,6007,5607,,93.3,,
"Soltero(a) (140)",142004,31996,31137,1062,97.3,3.3,
"De 12 a 14 años (141)",23143,39,37,2,94.9,5.1,
"De 15 a 19 años (142)",39637,669,652,210,97.5,31.4,
"De 20 a 24 años (143)",29187,2370,2341,325,98.8,13.7,
"De 25 a 29 años (144)",17143,3712,3651,254,98.4,6.8,
"De 30 a 34 años (145)",9730,4312,4246,160,98.5,3.7,
"De 35 a 39 años (146)",6252,4426,4334,84,97.9,1.9,
"De 40 a 44 años (147)",4512,3966,3876,21,97.7,0.5,
"De 45 a 49 años (148)",3434,3213,3147,6,97.9,0.2,
"De 50 y más años (149)",8966,9289,8853,,95.3,,
,,,,,,,
"RURAL (160)",7626,19467,17787,318,91.4,1.6,
"De 12 a 14 años (161)",616,1,1,,100,,
"De 15 a 19 años (162)",931,131,129,43,98.5,32.8,
"De 20 a 24 años (163)",848,711,692,103,97.3,14.5,
"De 25 a 29 años (164)",777,1219,1181,59,96.9,4.8,
"De 30 a 34 años (165)",725,1651,1594,61,96.5,3.7,
"De 35 a 39 años (166)",694,1833,1747,33,95.3,1.8,
"De 40 a 44 años (167)",592,2098,1987,17,94.7,0.8,
"De 45 a 49 años (168)",527,2165,2003,2,92.5,0.1,
"De 50 y más años (169)",1916,9658,8453,,87.5,,
"Conviviente (170)",2144,5639,5335,225,94.6,4,
"De 12 a 14 años (171)",5,1,1,,100,,
"De 15 a 19 años (172)",126,100,98,35,98,35,
"De 20 a 24 años (173)",406,540,526,80,97.4,14.8,
"De 25 a 29 años (174)",421,836,811,41,97,4.9,
"De 30 a 34 años (175)",350,926,892,41,96.3,4.4,
"De 35 a 39 años (176)",287,849,810,18,95.4,2.1,
"De 40 a 44 años (177)",191,736,699,9,95,1.2,
"De 45 a 49 años (178)",131,553,525,1,94.9,0.2,
"De 50 y más años (179)",227,1098,973,,88.6,,
"Separado(a) (180)",303,867,809,8,93.3,0.9,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",5,5,5,1,100,20,
"De 20 a 24 años (183)",28,30,29,4,96.7,13.3,
"De 25 a 29 años (184)",28,44,42,1,95.5,2.3,
"De 30 a 34 años (185)",45,105,102,,97.1,,
"De 35 a 39 años (186)",43,100,96,1,96,1,
"De 40 a 44 años (187)",37,137,133,,97.1,,
"De 45 a 49 años (188)",24,77,74,1,96.1,1.3,
"De 50 y más años (189)",92,369,328,,88.9,,
"Casado(a) (190)",2367,9881,9008,62,91.2,0.6,
"De 15 a 19 años (192)",5,5,5,2,100,40,
"De 20 a 24 años (193)",61,78,77,6,98.7,7.7,
"De 25 a 29 años (194)",137,259,251,15,96.9,5.8,
"De 30 a 34 años (195)",216,544,525,18,96.5,3.3,
"De 35 a 39 años (196)",272,783,743,13,94.9,1.7,
"De 40 a 44 años (197)",299,1097,1037,8,94.5,0.7,
"De 45 a 49 años (198)",299,1355,1245,,91.9,,
"De 50 y más años (199)",1078,5760,5125,,89,,
"Viudo(a) (200)",430,2436,2029,1,83.3,,
"De 20 a 24 años (203)",2,3,3,,100,,
"De 25 a 29 años (204)",3,8,7,,87.5,,
"De 30 a 34 años (205)",3,7,7,,100,,
"De 35 a 39 años (206)",8,30,30,1,100,3.3,
"De 40 a 44 años (207)",15,69,59,,85.5,,
"De 45 a 49 años (208)",26,117,102,,87.2,,
"De 50 y más años (209)",373,2202,1821,,82.7,,
"Divorciado(a) (210)",35,114,100,,87.7,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 25 a 29 años (214)",2,4,4,,100,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 35 a 39 años (216)",3,5,5,,100,,
"De 40 a 44 años (217)",2,2,2,,100,,
"De 45 a 49 años (218)",3,13,11,,84.6,,
"De 50 y más años (219)",23,88,76,,86.4,,
"Soltero(a) (220)",2347,530,506,22,95.5,4.2,
"De 12 a 14 años (221)",610,,,,,,
"De 15 a 19 años (222)",795,21,21,5,100,23.8,
"De 20 a 24 años (223)",350,59,56,13,94.9,22,
"De 25 a 29 años (224)",186,68,66,2,97.1,2.9,
"De 30 a 34 años (225)",110,68,67,2,98.5,2.9,
"De 35 a 39 años (226)",81,66,63,,95.5,,
"De 40 a 44 años (227)",48,57,57,,100,,
"De 45 a 49 años (228)",44,50,46,,92,,
"De 50 y más años (229)",123,141,130,,92.2,,
