"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",63,,1,5,14,12,11,20
"De 20 a 24 años (053)",4,,,,,,2,2
"De 25 a 29 años (054)",5,,,,,,1,4
"De 30 a 34 años (055)",11,,,,,1,5,5
"De 35 a 39 años (056)",8,,,,1,5,,2
"De 40 a 44 años (057)",5,,,,1,1,3,
"De 45 a 49 años (058)",2,,,,,1,,1
"De 50 y más años (059)",28,,1,5,12,4,,6
"Soltero(a) (060)",709,1,2,11,14,35,103,543
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",21,,,,,,7,14
"De 20 a 24 años (063)",226,,,,,,34,192
"De 25 a 29 años (064)",185,,,,,4,35,146
"De 30 a 34 años (065)",92,,,,,10,16,66
"De 35 a 39 años (066)",58,,,,1,10,5,42
"De 40 a 44 años (067)",42,,,,4,7,5,26
"De 45 a 49 años (068)",18,,,,1,2,1,14
"De 50 y más años (069)",63,1,2,11,8,2,,39
,,,,,,,,
"URBANA (080)",7851,16,52,169,475,1408,3232,2499
"De 12 a 14 años (081)",12,,,,,,,12
"De 15 a 19 años (082)",210,,,,,,119,91
"De 20 a 24 años (083)",1336,,,,,,751,585
"De 25 a 29 años (084)",1456,,,,,50,881,525
"De 30 a 34 años (085)",1208,,,,,201,640,367
"De 35 a 39 años (086)",1096,,,,8,352,482,254
"De 40 a 44 años (087)",727,,,,42,292,235,158
"De 45 a 49 años (088)",558,,,1,88,270,96,103
"De 50 y más años (089)",1248,16,52,168,337,243,28,404
"Conviviente (090)",3896,1,2,7,45,424,2203,1214
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",179,,,,,,104,75
"De 20 a 24 años (093)",1080,,,,,,664,416
"De 25 a 29 años (094)",1034,,,,,37,674,323
"De 30 a 34 años (095)",705,,,,,100,408,197
"De 35 a 39 años (096)",460,,,,3,122,242,93
"De 40 a 44 años (097)",197,,,,4,82,77,34
"De 45 a 49 años (098)",117,,,1,14,48,28,26
"De 50 y más años (099)",119,1,2,6,24,35,6,45
"Separado(a) (100)",404,,,4,28,103,132,137
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",9,,,,,,8,1
"De 20 a 24 años (103)",40,,,,,,25,15
"De 25 a 29 años (104)",68,,,,,5,36,27
"De 30 a 34 años (105)",73,,,,,17,30,26
"De 35 a 39 años (106)",75,,,,1,35,20,19
"De 40 a 44 años (107)",50,,,,8,18,7,17
"De 45 a 49 años (108)",32,,,,6,17,4,5
"De 50 y más años (109)",56,,,4,13,11,2,26
"Casado(a) (110)",2559,1,25,89,299,755,787,603
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",8,,,,,,3,5
"De 20 a 24 años (113)",56,,,,,,38,18
"De 25 a 29 años (114)",211,,,,,7,142,62
"De 30 a 34 años (115)",345,,,,,74,181,90
"De 35 a 39 años (116)",485,,,,3,172,207,103
"De 40 a 44 años (117)",409,,,,25,168,139,77
"De 45 a 49 años (118)",346,,,,60,170,59,57
"De 50 y más años (119)",697,1,25,89,211,164,18,189
"Viudo(a) (120)",492,14,24,60,91,96,39,168
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",6,,,,,,2,4
"De 25 a 29 años (124)",10,,,,,,4,6
"De 30 a 34 años (125)",21,,,,,2,11,8
"De 35 a 39 años (126)",29,,,,,13,9,7
"De 40 a 44 años (127)",42,,,,2,19,7,14
"De 45 a 49 años (128)",52,,,,8,32,4,8
"De 50 y más años (129)",331,14,24,60,81,30,2,120
"Divorciado(a) (130)",40,,,2,7,8,9,14
"De 20 a 24 años (133)",4,,,,,,2,2
"De 25 a 29 años (134)",3,,,,,,,3
"De 30 a 34 años (135)",9,,,,,1,4,4
"De 35 a 39 años (136)",7,,,,1,4,,2
"De 40 a 44 años (137)",4,,,,1,,3,
"De 45 a 49 años (138)",1,,,,,1,,
"De 50 y más años (139)",12,,,2,5,2,,3
"Soltero(a) (140)",460,,1,7,5,22,62,363
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",13,,,,,,4,9
"De 20 a 24 años (143)",150,,,,,,20,130
"De 25 a 29 años (144)",130,,,,,1,25,104
"De 30 a 34 años (145)",55,,,,,7,6,42
"De 35 a 39 años (146)",40,,,,,6,4,30
"De 40 a 44 años (147)",25,,,,2,5,2,16
"De 45 a 49 años (148)",10,,,,,2,1,7
"De 50 y más años (149)",33,,1,7,3,1,,21
,,,,,,,,
"RURAL (160)",4097,14,70,246,459,789,1528,991
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",102,,,,,,62,40
"De 20 a 24 años (163)",469,,,,,2,309,158
"De 25 a 29 años (164)",522,,,,,13,361,148
"De 30 a 34 años (165)",457,,,,,65,300,92
"De 35 a 39 años (166)",430,,,,1,131,226,72
"De 40 a 44 años (167)",400,,,,20,162,161,57
"De 45 a 49 años (168)",328,,,1,44,143,92,48
"De 50 y más años (169)",1384,14,70,245,394,273,17,371
"Conviviente (170)",1437,,3,11,28,163,932,300
"De 12 a 14 años (171)",5,,,,,,,5
"De 15 a 19 años (172)",85,,,,,,51,34
"De 20 a 24 años (173)",345,,,,,,265,80
"De 25 a 29 años (174)",364,,,,,7,280,77
"De 30 a 34 años (175)",242,,,,,35,165,42
"De 35 a 39 años (176)",167,,,,,46,94,27
"De 40 a 44 años (177)",99,,,,2,31,53,13
"De 45 a 49 años (178)",62,,,,7,25,22,8
"De 50 y más años (179)",68,,3,11,19,19,2,14
"Separado(a) (180)",203,,1,9,18,31,78,66
"De 15 a 19 años (182)",6,,,,,,6,
"De 20 a 24 años (183)",36,,,,,1,22,13
"De 25 a 29 años (184)",32,,,,,1,16,15
"De 30 a 34 años (185)",33,,,,,5,18,10
"De 35 a 39 años (186)",21,,,,,9,5,7
"De 40 a 44 años (187)",20,,,,3,6,8,3
"De 45 a 49 años (188)",14,,,,5,4,3,2
"De 50 y más años (189)",41,,1,9,10,5,,16
"Casado(a) (190)",1678,5,18,123,295,515,447,275
"De 15 a 19 años (192)",2,,,,,,1,1
"De 20 a 24 años (193)",12,,,,,1,8,3
"De 25 a 29 años (194)",62,,,,,1,52,9
"De 30 a 34 años (195)",136,,,,,22,100,14
"De 35 a 39 años (196)",210,,,,,67,120,23
"De 40 a 44 años (197)",243,,,,11,113,92,27
"De 45 a 49 años (198)",219,,,,25,108,61,25
"De 50 y más años (199)",794,5,18,123,259,203,13,173
"Viudo(a) (200)",507,8,46,96,102,63,28,164
"De 15 a 19 años (202)",1,,,,,,1,
"De 25 a 29 años (204)",7,,,,,1,2,4
"De 30 a 34 años (205)",7,,,,,,6,1
"De 35 a 39 años (206)",13,,,,,4,6,3
"De 40 a 44 años (207)",20,,,,2,9,5,4
"De 45 a 49 años (208)",24,,,1,6,6,6,5
"De 50 y más años (209)",435,8,46,95,94,43,2,147
"Divorciado(a) (210)",23,,1,3,7,4,2,6
"De 25 a 29 años (214)",2,,,,,,1,1
"De 30 a 34 años (215)",2,,,,,,1,1
"De 35 a 39 años (216)",1,,,,,1,,
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",16,,1,3,7,2,,3
"Soltero(a) (220)",249,1,1,4,9,13,41,180
"De 15 a 19 años (222)",8,,,,,,3,5
"De 20 a 24 años (223)",76,,,,,,14,62
"De 25 a 29 años (224)",55,,,,,3,10,42
"De 30 a 34 años (225)",37,,,,,3,10,24
"De 35 a 39 años (226)",18,,,,1,4,1,12
"De 40 a 44 años (227)",17,,,,2,2,3,10
"De 45 a 49 años (228)",8,,,,1,,,7
"De 50 y más años (229)",30,1,1,4,5,1,,18
