"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",79,,,2,,1,,31,6,39,,,
"Industrias manufactureras (142)",265,,12,21,8,3,,184,28,9,,,
"Suministro de electricidad, gas y agua (143)",3,,,1,,,,1,,1,,,
"Construcción (144)",143,,1,6,,,,8,97,31,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",671,,9,26,2,377,,56,11,190,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",82,,1,7,,13,,48,11,2,,,
"Comercio al por mayor (147)",30,,1,3,,22,,,,4,,,
"Comercio al por menor (148)",559,,7,16,2,342,,8,,184,,,
"Hoteles y restaurantes (149)",115,,8,4,1,64,,,,38,,,
"Trans., almac. y comunicaciones (150)",553,,2,3,2,3,,,516,27,,,
"Intermediación financiera (151)",5,,2,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",123,,12,21,13,53,,3,3,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",36,4,1,,14,1,,,2,9,5,,
"Enseñanza (154)",146,,140,1,5,,,,,,,,
"Servicios sociales y de salud (155)",36,,21,10,2,1,,2,,,,,
"Otras activ. serv.comun.soc y personales (156)",62,,4,21,,11,,,2,24,,,
"Hogares privados con servicio doméstico (157)",102,,,,,,,,,102,,,
"Actividad economica no especificada (159)",255,,,,1,,,,,1,,253,
"Desocupado (160)",348,,,,,,,,,,,,348
"Hombres (161)",11412,4,123,85,31,200,6332,239,656,3428,3,80,231
"Agric., ganadería, caza y silvicultura (162)",9548,,3,2,,,6329,1,1,3212,,,
"Pesca (163)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (164)",77,,,2,,1,,30,6,38,,,
"Industrias manufactureras (165)",219,,12,20,8,2,,142,28,7,,,
"Suministro de electricidad, gas y agua (166)",3,,,1,,,,1,,1,,,
"Construcción (167)",140,,1,6,,,,8,96,29,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",270,,1,14,2,121,,53,11,68,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",72,,1,5,,7,,46,11,2,,,
"Comercio al por mayor (170)",17,,,3,,13,,,,1,,,
"Comercio al por menor (171)",181,,,6,2,101,,7,,65,,,
"Hoteles y restaurantes (172)",35,,2,1,,22,,,,10,,,
"Trans., almac. y comunicaciones (173)",543,,2,3,1,3,,,508,26,,,
"Intermediación financiera (174)",2,,2,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",102,,9,16,5,50,,3,3,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",28,4,1,,9,1,,,1,9,3,,
"Enseñanza (177)",81,,78,,3,,,,,,,,
"Servicios sociales y de salud (178)",14,,8,3,2,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",29,,4,17,,,,,2,6,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",82,,,,1,,,,,1,,80,
"Desocupado (183)",231,,,,,,,,,,,,231
"Mujeres (184)",3775,,92,34,20,314,1004,47,10,1962,2,173,117
"Agric., ganadería, caza y silvicultura (185)",2694,,,,1,,1004,,,1689,,,
"Explotación de minas y canteras (187)",2,,,,,,,1,,1,,,
"Industrias manufactureras (188)",46,,,1,,1,,42,,2,,,
"Construcción (190)",3,,,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",401,,8,12,,256,,3,,122,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",10,,,2,,6,,2,,,,,
"Comercio al por mayor (193)",13,,1,,,9,,,,3,,,
"Comercio al por menor (194)",378,,7,10,,241,,1,,119,,,
"Hoteles y restaurantes (195)",80,,6,3,1,42,,,,28,,,
"Trans., almac. y comunicaciones (196)",10,,,,1,,,,8,1,,,
"Intermediación financiera (197)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",21,,3,5,8,3,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,,,,5,,,,1,,2,,
"Enseñanza (200)",65,,62,1,2,,,,,,,,
"Servicios sociales y de salud (201)",22,,13,7,,1,,1,,,,,
"Otras activ. serv.comun.soc y personales (202)",33,,,4,,11,,,,18,,,
"Hogares privados con servicio doméstico (203)",97,,,,,,,,,97,,,
"Actividad economica no especificada (205)",173,,,,,,,,,,,173,
"Desocupado (206)",117,,,,,,,,,,,,117
