"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",3,2,,,1,,1,,,,1,6
"De 35 a 39 años (026)",2,2,,,,,2,,,,,10
"Primaria (030)",3635,3585,12,554,706,617,865,474,260,97,50,13900
"De 12 a 14 años (031)",13,6,,6,,,,,,,7,6
"De 15 a 19 años (032)",196,184,3,143,34,4,,,,,12,223
"De 20 a 24 años (033)",427,417,2,198,159,45,13,,,,10,706
"De 25 a 29 años (034)",454,447,1,75,182,113,71,5,,,7,1109
"De 30 a 34 años (035)",446,444,3,41,125,136,107,29,3,,2,1367
"De 35 a 39 años (036)",406,406,1,16,89,88,145,51,15,1,,1560
"De 40 a 44 años (037)",348,344,,15,40,66,125,71,22,5,4,1532
"De 45 a 49 años (038)",296,295,,11,30,62,96,58,31,7,1,1387
"De 50 y más años (039)",1049,1042,2,49,47,103,308,260,189,84,7,6010
"Secundaria (040)",1452,1397,4,426,446,271,190,44,15,1,55,3368
"De 12 a 14 años (041)",9,1,,1,,,,,,,8,1
"De 15 a 19 años (042)",107,90,1,81,8,,,,,,17,97
"De 20 a 24 años (043)",257,242,2,160,71,8,1,,,,15,330
"De 25 a 29 años (044)",226,218,1,91,92,25,9,,,,8,387
"De 30 a 34 años (045)",222,220,,37,96,52,33,2,,,2,534
"De 35 a 39 años (046)",191,189,,27,67,66,25,3,1,,2,494
"De 40 a 44 años (047)",151,149,,15,47,49,32,6,,,2,435
"De 45 a 49 años (048)",125,124,,7,35,33,42,6,1,,1,404
"De 50 y más años (049)",164,164,,7,30,38,48,27,13,1,,686
"Sup. no Univ. incompleta (050)",99,92,,31,29,26,5,1,,,7,196
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",20,16,,13,2,1,,,,,4,20
"De 25 a 29 años (054)",21,18,,10,8,,,,,,3,26
"De 30 a 34 años (055)",11,11,,1,7,3,,,,,,24
"De 35 a 39 años (056)",21,21,,4,3,10,3,1,,,,60
"De 40 a 44 años (057)",11,11,,1,4,4,2,,,,,30
"De 45 a 49 años (058)",8,8,,1,4,3,,,,,,18
"De 50 y más años (059)",6,6,,,1,5,,,,,,17
"Sup. no Univ. completa (060)",214,203,1,80,64,35,21,1,1,,11,416
"De 20 a 24 años (063)",13,11,,11,,,,,,,2,11
"De 25 a 29 años (064)",27,22,,18,4,,,,,,5,26
"De 30 a 34 años (065)",35,34,,22,8,2,2,,,,1,53
"De 35 a 39 años (066)",46,45,1,13,20,8,3,,,,1,89
"De 40 a 44 años (067)",40,39,,9,17,11,2,,,,1,85
"De 45 a 49 años (068)",21,20,,3,8,5,4,,,,1,52
"De 50 y más años (069)",32,32,,4,7,9,10,1,1,,,100
"Sup. Univ. incompleta (070)",44,42,,15,13,9,5,,,,2,88
"De 20 a 24 años (073)",7,5,,5,,,,,,,2,5
"De 25 a 29 años (074)",8,8,,5,1,,2,,,,,15
"De 30 a 34 años (075)",4,4,,3,,,1,,,,,7
"De 35 a 39 años (076)",7,7,,1,3,2,1,,,,,17
"De 40 a 44 años (077)",8,8,,,5,3,,,,,,19
"De 45 a 49 años (078)",4,4,,1,2,1,,,,,,8
"De 50 y más años (079)",6,6,,,2,3,1,,,,,17
"Sup. Univ. completa (080)",146,134,,45,52,29,3,4,1,,12,282
"De 20 a 24 años (083)",8,1,,1,,,,,,,7,1
"De 25 a 29 años (084)",15,13,,12,1,,,,,,2,14
"De 30 a 34 años (085)",17,15,,6,5,4,,,,,2,28
"De 35 a 39 años (086)",22,21,,11,7,3,,,,,1,34
"De 40 a 44 años (087)",30,30,,5,20,4,,1,,,,64
"De 45 a 49 años (088)",23,23,,6,11,5,1,,,,,47
"De 50 y más años (089)",31,31,,4,8,13,2,3,1,,,94
,,,,,,,,,,,,
"URBANA (100)",3741,3637,13,654,879,706,732,379,202,72,104,12646
"De 12 a 14 años (101)",16,5,,5,,,,,,,11,5
"De 15 a 19 años (102)",112,93,2,75,14,2,,,,,19,109
"De 20 a 24 años (103)",311,283,2,174,92,13,2,,,,28,405
"De 25 a 29 años (104)",378,362,1,144,149,50,16,2,,,16,669
"De 30 a 34 años (105)",468,460,3,84,171,135,62,5,,,8,1122
"De 35 a 39 años (106)",478,475,1,53,161,130,103,23,4,,3,1395
"De 40 a 44 años (107)",460,454,,36,121,120,121,45,10,1,6,1545
"De 45 a 49 años (108)",359,354,,26,79,94,103,37,12,3,5,1284
"De 50 y más años (109)",1159,1151,4,57,92,162,325,267,176,68,8,6112
"Sin nivel (110)",180,170,2,7,13,20,43,43,28,14,10,955
"De 15 a 19 años (112)",1,,,,,,,,,,1,
"De 20 a 24 años (113)",1,1,,,1,,,,,,,2
"De 25 a 29 años (114)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (115)",7,6,,,1,2,2,1,,,1,24
"De 35 a 39 años (116)",17,17,,2,5,3,5,1,1,,,58
"De 40 a 44 años (117)",17,16,,,1,4,5,6,,,1,76
"De 45 a 49 años (118)",18,15,,,,3,6,2,2,2,3,89
"De 50 y más años (119)",115,111,2,2,4,8,25,33,25,12,4,701
"Educacion Inicial (120)",4,3,,,2,,1,,,,1,9
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",2,1,,,1,,,,,,1,2
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",1991,1969,6,222,363,363,506,294,158,57,22,8093
"De 12 a 14 años (131)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (132)",49,44,1,32,9,2,,,,,5,56
"De 20 a 24 años (133)",119,114,,51,50,11,2,,,,5,192
"De 25 a 29 años (134)",169,168,,41,77,37,11,2,,,1,363
"De 30 a 34 años (135)",220,219,3,24,72,81,37,2,,,1,582
"De 35 a 39 años (136)",217,217,,11,63,48,72,21,2,,,747
"De 40 a 44 años (137)",222,219,,10,30,48,85,35,10,1,3,898
"De 45 a 49 años (138)",175,175,,8,21,47,58,30,10,1,,727
"De 50 y más años (139)",813,809,2,41,41,89,241,204,136,55,4,4524
"Secundaria (140)",1098,1056,4,267,353,229,152,36,14,1,42,2672
"De 12 a 14 años (141)",9,1,,1,,,,,,,8,1
"De 15 a 19 años (142)",61,48,1,42,5,,,,,,13,52
"De 20 a 24 años (143)",149,139,2,96,39,2,,,,,10,180
"De 25 a 29 años (144)",141,135,1,59,59,13,3,,,,6,228
"De 30 a 34 años (145)",179,177,,30,80,44,21,2,,,2,418
"De 35 a 39 años (146)",156,155,,15,62,58,19,,1,,1,403
"De 40 a 44 años (147)",134,133,,11,45,46,28,3,,,1,379
"De 45 a 49 años (148)",112,111,,7,34,30,35,5,,,1,349
"De 50 y más años (149)",157,157,,6,29,36,46,26,13,1,,662
"Sup. no Univ. incompleta (150)",87,81,,26,26,24,4,1,,,6,175
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",16,12,,10,2,,,,,,4,14
"De 25 a 29 años (154)",17,15,,9,6,,,,,,2,21
"De 30 a 34 años (155)",9,9,,,6,3,,,,,,21
"De 35 a 39 años (156)",19,19,,4,3,9,2,1,,,,53
"De 40 a 44 años (157)",11,11,,1,4,4,2,,,,,30
"De 45 a 49 años (158)",8,8,,1,4,3,,,,,,18
"De 50 y más años (159)",6,6,,,1,5,,,,,,17
"Sup. no Univ. completa (160)",196,186,1,73,59,33,18,1,1,,10,380
"De 20 a 24 años (163)",12,11,,11,,,,,,,1,11
"De 25 a 29 años (164)",23,18,,15,3,,,,,,5,21
"De 30 a 34 años (165)",32,31,,21,7,2,1,,,,1,45
"De 35 a 39 años (166)",40,39,1,10,18,7,3,,,,1,79
"De 40 a 44 años (167)",38,37,,9,16,11,1,,,,1,79
"De 45 a 49 años (168)",20,19,,3,8,5,3,,,,1,48
"De 50 y más años (169)",31,31,,4,7,8,10,1,1,,,97
"Sup. Univ. incompleta (170)",43,42,,15,13,9,5,,,,1,88
"De 20 a 24 años (173)",6,5,,5,,,,,,,1,5
"De 25 a 29 años (174)",8,8,,5,1,,2,,,,,15
"De 30 a 34 años (175)",4,4,,3,,,1,,,,,7
"De 35 a 39 años (176)",7,7,,1,3,2,1,,,,,17
"De 40 a 44 años (177)",8,8,,,5,3,,,,,,19
"De 45 a 49 años (178)",4,4,,1,2,1,,,,,,8
"De 50 y más años (179)",6,6,,,2,3,1,,,,,17
"Sup. Univ. completa (180)",142,130,,44,50,28,3,4,1,,12,274
"De 20 a 24 años (183)",8,1,,1,,,,,,,7,1
"De 25 a 29 años (184)",15,13,,12,1,,,,,,2,14
"De 30 a 34 años (185)",15,13,,6,4,3,,,,,2,23
"De 35 a 39 años (186)",21,20,,10,7,3,,,,,1,33
"De 40 a 44 años (187)",30,30,,5,20,4,,1,,,,64
"De 45 a 49 años (188)",22,22,,6,10,5,1,,,,,45
"De 50 y más años (189)",31,31,,4,8,13,2,3,1,,,94
,,,,,,,,,,,,
"RURAL (200)",2471,2422,8,536,480,340,523,280,162,93,49,9026
"De 12 a 14 años (201)",8,3,,3,,,,,,,5,3
"De 15 a 19 años (202)",202,191,2,157,30,2,,,,,11,223
"De 20 a 24 años (203)",450,438,2,223,151,48,14,,,,12,728
"De 25 a 29 años (204)",408,397,2,78,144,92,78,3,,,11,995
"De 30 a 34 años (205)",308,306,,28,73,72,100,30,3,,2,1037
"De 35 a 39 años (206)",278,276,1,22,36,57,96,47,16,1,2,1143
"De 40 a 44 años (207)",192,190,,9,16,22,66,52,18,7,2,972
"De 45 a 49 años (208)",188,187,1,3,13,23,58,47,31,11,1,1041
"De 50 y más años (209)",437,434,,13,17,24,111,101,94,74,3,2884
"Sin nivel (210)",433,428,2,30,34,38,120,92,59,53,5,2444
"De 12 a 14 años (211)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (212)",8,8,,6,2,,,,,,,10
"De 20 a 24 años (213)",27,27,,9,10,6,2,,,,,55
"De 25 a 29 años (214)",29,27,1,7,3,4,12,,,,2,79
"De 30 a 34 años (215)",31,30,,2,1,8,16,3,,,1,116
"De 35 a 39 años (216)",44,43,,1,3,7,15,14,3,,1,216
"De 40 a 44 años (217)",47,47,,,3,1,21,13,6,3,,276
"De 45 a 49 años (218)",52,52,1,,2,5,12,18,9,5,,320
"De 50 y más años (219)",193,193,,4,10,7,42,44,41,45,,1371
"Educacion Inicial (220)",5,5,,2,,1,2,,,,,14
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",1,1,,,,,1,,,,,4
"De 35 a 39 años (226)",1,1,,,,,1,,,,,5
"Primaria (230)",1644,1616,6,332,343,254,359,180,102,40,28,5807
"De 12 a 14 años (231)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (232)",147,140,2,111,25,2,,,,,7,167
"De 20 a 24 años (233)",308,303,2,147,109,34,11,,,,5,514
"De 25 a 29 años (234)",285,279,1,34,105,76,60,3,,,6,746
"De 30 a 34 años (235)",226,225,,17,53,55,70,27,3,,1,785
"De 35 a 39 años (236)",189,189,1,5,26,40,73,30,13,1,,813
"De 40 a 44 años (237)",126,125,,5,10,18,40,36,12,4,1,634
"De 45 a 49 años (238)",121,120,,3,9,15,38,28,21,6,1,660
"De 50 y más años (239)",236,233,,8,6,14,67,56,53,29,3,1486
"Secundaria (240)",354,341,,159,93,42,38,8,1,,13,696
"De 15 a 19 años (242)",46,42,,39,3,,,,,,4,45
"De 20 a 24 años (243)",108,103,,64,32,6,1,,,,5,150
"De 25 a 29 años (244)",85,83,,32,33,12,6,,,,2,159
"De 30 a 34 años (245)",43,43,,7,16,8,12,,,,,116
"De 35 a 39 años (246)",35,34,,12,5,8,6,3,,,1,91
"De 40 a 44 años (247)",17,16,,4,2,3,4,3,,,1,56
"De 45 a 49 años (248)",13,13,,,1,3,7,1,1,,,55
"De 50 y más años (249)",7,7,,1,1,2,2,1,,,,24
"Sup. no Univ. incompleta (250)",12,11,,5,3,2,1,,,,1,21
"De 20 a 24 años (253)",4,4,,3,,1,,,,,,6
"De 25 a 29 años (254)",4,3,,1,2,,,,,,1,5
"De 30 a 34 años (255)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (256)",2,2,,,,1,1,,,,,7
"Sup. no Univ. completa (260)",18,17,,7,5,2,3,,,,1,36
"De 20 a 24 años (263)",1,,,,,,,,,,1,
"De 25 a 29 años (264)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (265)",3,3,,1,1,,1,,,,,8
"De 35 a 39 años (266)",6,6,,3,2,1,,,,,,10
"De 40 a 44 años (267)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (268)",1,1,,,,,1,,,,,4
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",1,,,,,,,,,,1,
"Sup. Univ. completa (280)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (285)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (286)",1,1,,1,,,,,,,,1
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
