"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",1010,17,17,3,100,17.6,
"De 15 a 19 años (042)",2315,744,722,199,97,26.7,
"De 20 a 24 años (043)",1342,1911,1858,231,97.2,12.1,
"De 25 a 29 años (044)",927,2183,2126,179,97.4,8.2,
"De 30 a 34 años (045)",707,2266,2168,107,95.7,4.7,
"De 35 a 39 años (046)",549,2216,2099,49,94.7,2.2,
"De 40 a 44 años (047)",320,1420,1334,10,93.9,0.7,
"De 45 a 49 años (048)",225,1173,1092,,93.1,,
"De 50 y más años (049)",258,1643,1475,,89.8,,
"Sup. no Univ. incompleta (050)",386,603,578,26,95.9,4.3,
"De 15 a 19 años (052)",55,7,7,2,100,28.6,
"De 20 a 24 años (053)",132,55,54,9,98.2,16.4,
"De 25 a 29 años (054)",63,83,76,8,91.6,9.6,
"De 30 a 34 años (055)",42,88,86,4,97.7,4.5,
"De 35 a 39 años (056)",31,97,94,1,96.9,1,
"De 40 a 44 años (057)",25,88,84,2,95.5,2.3,
"De 45 a 49 años (058)",24,111,108,,97.3,,
"De 50 y más años (059)",14,74,69,,93.2,,
"Sup. no Univ. completa (060)",631,1350,1310,36,97,2.7,
"De 20 a 24 años (063)",79,42,41,5,97.6,11.9,
"De 25 a 29 años (064)",140,142,140,8,98.6,5.6,
"De 30 a 34 años (065)",124,211,205,12,97.2,5.7,
"De 35 a 39 años (066)",108,265,264,7,99.6,2.6,
"De 40 a 44 años (067)",75,258,244,3,94.6,1.2,
"De 45 a 49 años (068)",44,176,174,1,98.9,0.6,
"De 50 y más años (069)",61,256,242,,94.5,,
"Sup. Univ. incompleta (070)",143,266,243,5,91.4,1.9,
"De 15 a 19 años (072)",10,1,1,,100,,
"De 20 a 24 años (073)",43,21,20,2,95.2,9.5,
"De 25 a 29 años (074)",27,26,26,1,100,3.8,
"De 30 a 34 años (075)",19,30,30,1,100,3.3,
"De 35 a 39 años (076)",15,44,44,1,100,2.3,
"De 40 a 44 años (077)",10,30,28,,93.3,,
"De 45 a 49 años (078)",9,47,46,,97.9,,
"De 50 y más años (079)",10,67,48,,71.6,,
"Sup. Univ. completa (080)",243,434,410,15,94.5,3.5,
"De 20 a 24 años (083)",24,9,9,2,100,22.2,
"De 25 a 29 años (084)",57,51,51,2,100,3.9,
"De 30 a 34 años (085)",51,71,70,10,98.6,14.1,
"De 35 a 39 años (086)",42,78,77,1,98.7,1.3,
"De 40 a 44 años (087)",31,90,84,,93.3,,
"De 45 a 49 años (088)",18,62,54,,87.1,,
"De 50 y más años (089)",20,73,65,,89,,
,,,,,,,
"URBANA (100)",12353,36787,33493,961,91,2.6,
"De 12 a 14 años (101)",1614,26,26,3,100,11.5,
"De 15 a 19 años (102)",2161,707,685,175,96.9,24.8,
"De 20 a 24 años (103)",1555,2041,1985,239,97.3,11.7,
"De 25 a 29 años (104)",1315,2976,2913,221,97.9,7.4,
"De 30 a 34 años (105)",1186,3775,3616,178,95.8,4.7,
"De 35 a 39 años (106)",1105,4784,4520,106,94.5,2.2,
"De 40 a 44 años (107)",857,4477,4164,28,93,0.6,
"De 45 a 49 años (108)",687,4199,3802,11,90.5,0.3,
"De 50 y más años (109)",1873,13802,11782,,85.4,,
"Sin nivel (110)",403,2735,2233,13,81.6,0.5,
"De 12 a 14 años (111)",11,1,1,,100,,
"De 15 a 19 años (112)",16,6,6,1,100,16.7,
"De 20 a 24 años (113)",14,7,7,3,100,42.9,
"De 25 a 29 años (114)",20,60,60,4,100,6.7,
"De 30 a 34 años (115)",11,58,53,2,91.4,3.4,
"De 35 a 39 años (116)",20,117,106,2,90.6,1.7,
"De 40 a 44 años (117)",14,98,88,,89.8,,
"De 45 a 49 años (118)",13,106,94,1,88.7,0.9,
"De 50 y más años (119)",284,2282,1818,,79.7,,
"Educacion Inicial (120)",11,30,28,3,93.3,10,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",3,9,9,1,100,11.1,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",4,19,17,2,89.5,10.5,
"Primaria (130)",4997,21613,19387,364,89.7,1.7,
"De 12 a 14 años (131)",826,13,13,1,100,7.7,
"De 15 a 19 años (132)",413,224,219,60,97.8,26.8,
"De 20 a 24 años (133)",353,681,655,71,96.2,10.4,
"De 25 a 29 años (134)",371,1115,1088,72,97.6,6.5,
"De 30 a 34 años (135)",412,1650,1572,74,95.3,4.5,
"De 35 a 39 años (136)",476,2523,2359,59,93.5,2.3,
"De 40 a 44 años (137)",452,2803,2590,18,92.4,0.6,
"De 45 a 49 años (138)",419,2874,2551,9,88.8,0.3,
"De 50 y más años (139)",1275,9730,8340,,85.7,,
"Secundaria (140)",5713,10134,9654,508,95.3,5,
"De 12 a 14 años (141)",776,12,12,2,100,16.7,
"De 15 a 19 años (142)",1667,469,452,112,96.4,23.9,
"De 20 a 24 años (143)",930,1229,1201,148,97.7,12,
"De 25 a 29 años (144)",682,1537,1508,127,98.1,8.3,
"De 30 a 34 años (145)",555,1710,1644,76,96.1,4.4,
"De 35 a 39 años (146)",440,1726,1641,36,95.1,2.1,
"De 40 a 44 años (147)",271,1199,1129,7,94.2,0.6,
"De 45 a 49 años (148)",173,888,831,,93.6,,
"De 50 y más años (149)",219,1364,1236,,90.6,,
"Sup. no Univ. incompleta (150)",347,505,488,22,96.6,4.4,
"De 15 a 19 años (152)",54,7,7,2,100,28.6,
"De 20 a 24 años (153)",120,51,50,8,98,15.7,
"De 25 a 29 años (154)",58,73,68,8,93.2,11,
"De 30 a 34 años (155)",35,66,64,4,97,6.1,
"De 35 a 39 años (156)",27,83,81,,97.6,,
"De 40 a 44 años (157)",20,58,57,,98.3,,
"De 45 a 49 años (158)",22,103,100,,97.1,,
"De 50 y más años (159)",11,64,61,,95.3,,
"Sup. no Univ. completa (160)",545,1188,1153,32,97.1,2.7,
"De 20 a 24 años (163)",70,35,35,4,100,11.4,
"De 25 a 29 años (164)",111,120,118,7,98.3,5.8,
"De 30 a 34 años (165)",109,185,180,10,97.3,5.4,
"De 35 a 39 años (166)",93,230,229,7,99.6,3,
"De 40 a 44 años (167)",67,232,219,3,94.4,1.3,
"De 45 a 49 años (168)",37,146,144,1,98.6,0.7,
"De 50 y más años (169)",58,240,228,,95,,
"Sup. Univ. incompleta (170)",127,231,209,5,90.5,2.2,
"De 15 a 19 años (172)",9,1,1,,100,,
"De 20 a 24 años (173)",41,20,19,2,95,10,
"De 25 a 29 años (174)",24,23,23,1,100,4.3,
"De 30 a 34 años (175)",16,27,27,1,100,3.7,
"De 35 a 39 años (176)",13,40,40,1,100,2.5,
"De 40 a 44 años (177)",7,18,16,,88.9,,
"De 45 a 49 años (178)",8,40,40,,100,,
"De 50 y más años (179)",9,62,43,,69.4,,
"Sup. Univ. completa (180)",210,351,341,14,97.2,4,
"De 20 a 24 años (183)",24,9,9,2,100,22.2,
"De 25 a 29 años (184)",48,46,46,2,100,4.3,
"De 30 a 34 años (185)",44,60,59,9,98.3,15,
"De 35 a 39 años (186)",36,65,64,1,98.5,1.5,
"De 40 a 44 años (187)",26,69,65,,94.2,,
"De 45 a 49 años (188)",15,42,42,,100,,
"De 50 y más años (189)",17,60,56,,93.3,,
,,,,,,,
"RURAL (200)",7933,29997,26223,981,87.4,3.3,
"De 12 a 14 años (201)",1042,14,14,3,100,21.4,
"De 15 a 19 años (202)",1315,777,747,207,96.1,26.6,
"De 20 a 24 años (203)",1072,2138,2031,251,95,11.7,
"De 25 a 29 años (204)",918,2873,2711,199,94.4,6.9,
"De 30 a 34 años (205)",705,3155,2935,163,93,5.2,
"De 35 a 39 años (206)",667,3777,3445,101,91.2,2.7,
"De 40 a 44 años (207)",508,3329,2977,46,89.4,1.4,
"De 45 a 49 años (208)",448,3381,2883,11,85.3,0.3,
"De 50 y más años (209)",1258,10553,8480,,80.4,,
"Sin nivel (210)",527,3798,2942,25,77.5,0.7,
"De 12 a 14 años (211)",17,1,1,,100,,
"De 15 a 19 años (212)",20,15,15,4,100,26.7,
"De 20 a 24 años (213)",23,40,36,3,90,7.5,
"De 25 a 29 años (214)",24,82,69,5,84.1,6.1,
"De 30 a 34 años (215)",24,138,120,6,87,4.3,
"De 35 a 39 años (216)",40,301,264,4,87.7,1.3,
"De 40 a 44 años (217)",26,180,148,2,82.2,1.1,
"De 45 a 49 años (218)",29,234,198,1,84.6,0.4,
"De 50 y más años (219)",324,2807,2091,,74.5,,
"Educacion Inicial (220)",4,13,13,1,100,7.7,
"De 15 a 19 años (222)",2,6,6,1,100,16.7,
"De 20 a 24 años (223)",2,7,7,,100,,
"Primaria (230)",5288,22369,19681,676,88,3,
"De 12 a 14 años (231)",791,8,8,2,100,25,
"De 15 a 19 años (232)",643,481,456,115,94.8,23.9,
"De 20 a 24 años (233)",612,1397,1320,163,94.5,11.7,
"De 25 a 29 años (234)",603,2105,1986,141,94.3,6.7,
"De 30 a 34 años (235)",497,2399,2230,123,93,5.1,
"De 35 a 39 años (236)",491,2920,2658,83,91,2.8,
"De 40 a 44 años (237)",412,2839,2541,39,89.5,1.4,
"De 45 a 49 años (238)",354,2797,2368,10,84.7,0.4,
"De 50 y más años (239)",885,7423,6114,,82.4,,
"Secundaria (240)",1940,3439,3237,270,94.1,7.9,
"De 12 a 14 años (241)",234,5,5,1,100,20,
"De 15 a 19 años (242)",648,275,270,87,98.2,31.6,
"De 20 a 24 años (243)",412,682,657,83,96.3,12.2,
"De 25 a 29 años (244)",245,646,618,52,95.7,8,
"De 30 a 34 años (245)",152,556,524,31,94.2,5.6,
"De 35 a 39 años (246)",109,490,458,13,93.5,2.7,
"De 40 a 44 años (247)",49,221,205,3,92.8,1.4,
"De 45 a 49 años (248)",52,285,261,,91.6,,
"De 50 y más años (249)",39,279,239,,85.7,,
"Sup. no Univ. incompleta (250)",39,98,90,4,91.8,4.1,
"De 15 a 19 años (252)",1,,,,,,
"De 20 a 24 años (253)",12,4,4,1,100,25,
"De 25 a 29 años (254)",5,10,8,,80,,
"De 30 a 34 años (255)",7,22,22,,100,,
"De 35 a 39 años (256)",4,14,13,1,92.9,7.1,
"De 40 a 44 años (257)",5,30,27,2,90,6.7,
"De 45 a 49 años (258)",2,8,8,,100,,
"De 50 y más años (259)",3,10,8,,80,,
"Sup. no Univ. completa (260)",86,162,157,4,96.9,2.5,
"De 20 a 24 años (263)",9,7,6,1,85.7,14.3,
"De 25 a 29 años (264)",29,22,22,1,100,4.5,
"De 30 a 34 años (265)",15,26,25,2,96.2,7.7,
"De 35 a 39 años (266)",15,35,35,,100,,
"De 40 a 44 años (267)",8,26,25,,96.2,,
"De 45 a 49 años (268)",7,30,30,,100,,
"De 50 y más años (269)",3,16,14,,87.5,,
"Sup. Univ. incompleta (270)",16,35,34,,97.1,,
"De 15 a 19 años (272)",1,,,,,,
"De 20 a 24 años (273)",2,1,1,,100,,
"De 25 a 29 años (274)",3,3,3,,100,,
"De 30 a 34 años (275)",3,3,3,,100,,
"De 35 a 39 años (276)",2,4,4,,100,,
"De 40 a 44 años (277)",3,12,12,,100,,
"De 45 a 49 años (278)",1,7,6,,85.7,,
"De 50 y más años (279)",1,5,5,,100,,
"Sup. Univ. completa (280)",33,83,69,1,83.1,1.2,
"De 25 a 29 años (284)",9,5,5,,100,,
"De 30 a 34 años (285)",7,11,11,1,100,9.1,
"De 35 a 39 años (286)",6,13,13,,100,,
"De 40 a 44 años (287)",5,21,19,,90.5,,
"De 45 a 49 años (288)",3,20,12,,60,,
"De 50 y más años (289)",3,13,9,,69.2,,
