"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (128)",37,34,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",33,30,3,,,,,
"Enseñanza (130)",278,267,,10,,1,,
"Servicios sociales y de salud (131)",43,42,1,,,,,
"Otras activ. serv.comun.soc y personales (132)",38,5,5,27,,1,,
"Hogares privados con servicio doméstico (133)",93,,,,,,93,
"Actividad economica no especificada (135)",38,18,4,10,1,5,,
,,,,,,,,
"RURAL (136)",5784,261,903,3231,41,1064,38,246
"Agric., ganadería, caza y silvicultura (137)",4552,2,542,2975,36,997,,
"Explotación de minas y canteras (139)",12,,10,1,,1,,
"Industrias manufactureras (140)",57,1,16,38,,2,,
"Suministro de electricidad, gas y agua (141)",9,,7,,,2,,
"Construcción (142)",269,,237,14,3,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",94,10,1,66,1,16,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",1,,,1,,,,
"Comercio al por mayor (145)",2,,,2,,,,
"Comercio al por menor (146)",91,10,1,63,1,16,,
"Hoteles y restaurantes (147)",22,8,5,8,,1,,
"Trans., almac. y comunicaciones (148)",34,4,23,6,1,,,
"Activid.inmobil., empres. y alquileres (150)",8,6,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",69,48,21,,,,,
"Enseñanza (152)",164,154,,10,,,,
"Servicios sociales y de salud (153)",11,10,1,,,,,
"Otras activ. serv.comun.soc y personales (154)",88,7,16,63,,2,,
"Hogares privados con servicio doméstico (155)",38,,,,,,38,
"Actividad economica no especificada (157)",111,11,22,50,,28,,
"Desocupado (158)",246,,,,,,,246
"Hombres (159)",4208,168,703,2619,31,481,3,203
"Agric., ganadería, caza y silvicultura (160)",3369,2,381,2518,26,442,,
"Explotación de minas y canteras (162)",12,,10,1,,1,,
"Industrias manufactureras (163)",50,1,14,33,,2,,
"Suministro de electricidad, gas y agua (164)",9,,7,,,2,,
"Construcción (165)",259,,227,14,3,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",50,6,1,35,1,7,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",1,,,1,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",47,6,1,32,1,7,,
"Trans., almac. y comunicaciones (171)",30,3,20,6,1,,,
"Activid.inmobil., empres. y alquileres (173)",8,6,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",60,39,21,,,,,
"Enseñanza (175)",105,101,,4,,,,
"Servicios sociales y de salud (176)",3,3,,,,,,
"Otras activ. serv.comun.soc y personales (177)",20,4,14,2,,,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",27,3,6,6,,12,,
"Desocupado (181)",203,,,,,,,203
"Mujeres (182)",1576,93,200,612,10,583,35,43
"Agric., ganadería, caza y silvicultura (183)",1183,,161,457,10,555,,
"Industrias manufactureras (186)",7,,2,5,,,,
"Construcción (188)",10,,10,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",44,4,,31,,9,,
"Comercio al por menor (192)",44,4,,31,,9,,
"Hoteles y restaurantes (193)",22,8,5,8,,1,,
"Trans., almac. y comunicaciones (194)",4,1,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,9,,,,,,
"Enseñanza (198)",59,53,,6,,,,
"Servicios sociales y de salud (199)",8,7,1,,,,,
"Otras activ. serv.comun.soc y personales (200)",68,3,2,61,,2,,
"Hogares privados con servicio doméstico (201)",35,,,,,,35,
"Actividad economica no especificada (203)",84,8,16,44,,16,,
